character,section,move,startup,total_frames,landing_lag,notes,damage,shield_lag,shield_stun,hitbox_type,advantage_on_shield,active_frames,end_lag
Rob,Aerial Attacks,Neutral B (Robo Beam),25,49,--,Melee attack and projectile generate on same frame,"7.0/4.5/11.5, 7.0/15.0/22.0","7/5/7, 7/13/13","7/3/7, 7/5/14","Small Beam Close/Far/farther, Large Beam Melee/beam/both","-17/-16/-17, -17/-6/-10","25—27 (melee), 25—43 (small beam), 25—66 (large beam)",--
Rob,Aerial Attacks,Side B (Arm Rotor),13...,85,--,Multihits have no hitlag but do have shieldlag. Reflects on frame 13-35. Mashing extends the duration of the multihits.,1.5/3.0,4/12,3/4,Multi/Final,-37,13/14—21/22—37/44,41
Rob,Aerial Attacks,"Side B (Arm Rotor, Mashing)",13/18/23/28/33/38/ 43/48/53/58/66,107,--,Multihits have no hitlag but do have shieldlag. Reflects on frame 13-60,1.5/3.0,4/12,3/4,Multi/Final,-37,--,--
Rob,Aerial Attacks,Up B (Robo Burner),--,--,--,Invulnerable on frame 2-4 on the ground. Ungrabbable on frames 1-24. Can act on frame 25. Fuel lasts up to 143 frames.,--,--,--,--,--,--,--
Rob,Aerial Attacks,Down B (Gyro),"3(+6), 9","36, 42",--,3 startup from charging state. 6 frames to enter charging state. Reaches full charge on frame 98. Damage depends on current item velocity.,"3.6—10.7, 10.7","5—8, 8","2—4, 4","Normal, Full Charge","-26 to -21, -21",--,--
Rob,Aerial Attacks,Grab,6,37,--,--,--,,,,,6—7,30
Rob,Aerial Attacks,Dash Grab,9,45,--,--,--,,,,,9—10,35
Rob,Aerial Attacks,Pivot Grab,10,40,--,--,--,,,,,10—11,29
Rob,Aerial Attacks,Pummel,1,18,**,Total frames includes 13 frames of hitlag,1.3,,,,,,
Rob,Aerial Attacks,Forward Throw,11,23,--,--,8.0,,,,,,
Rob,Aerial Attacks,Backward Throw,12,26,--,--,10.0,,,,,,
Rob,Aerial Attacks,Up Throw,58,81,--,--,12.0,,,,,,
Rob,Aerial Attacks,Down Throw,50,75,--,Buries,5.0,,,,,,
Rob,Aerial Attacks,Spot Dodge,,20/25,--,Intangible on frame 3-17,,,,,,,
Rob,Aerial Attacks,Forward Roll,,29,--,Intangible on frame 4-15,,,,,,,
Rob,Aerial Attacks,Backward Roll,,34,--,Intangible on frame 5-16,,,,,,,
Rob,Aerial Attacks,Neutral Air Dodge,,50,10,Intangible on frame 3-27,,,,,,,
Rob,Aerial Attacks,"Air Dodge, Down",,68,11-19,Intangible on frame 3-21,,,,,,,
Rob,Aerial Attacks,"Air Dodge, Diagonally Down",,75,11-19,Intangible on frame 3-21,,,,,,,
Rob,Aerial Attacks,"Air Dodge, Left/Right",,83,11-19,Intangible on frame 3-21,,,,,,,
Rob,Aerial Attacks,"Air Dodge, Diagonally Up",,100,11-19,Intangible on frame 3-21,,,,,,,
Rob,Aerial Attacks,"Air Dodge, Up",,111,11-19,Intangible on frame 3-21,,,,,,,
Rob,Aerial Attacks,Stats,,,,,,,,,,,
Rob,Aerial Attacks,Ledge Grab,,,,,,,,,,,
Rob,Aerial Attacks,Ledge Hang,,,,,,,,,,,
Rob,Aerial Attacks,Ledge Roll,,,,,,,,,,,
Rob,Aerial Attacks,Getup Attacks,,,,,,,,,,,
Rob,Special Attacks,Neutral B (Robo Beam),25,49,--,Melee attack and projectile generate on same frame,"7.0/4.5/11.5, 7.0/15.0/22.0","7/5/7, 7/13/13","7/3/7, 7/5/14","Small Beam Close/Far/farther, Large Beam Melee/beam/both","-17/-16/-17, -17/-6/-10","25—27 (melee), 25—43 (small beam), 25—66 (large beam)",--
Rob,Special Attacks,Side B (Arm Rotor),13...,85,--,Multihits have no hitlag but do have shieldlag. Reflects on frame 13-35. Mashing extends the duration of the multihits.,1.5/3.0,4/12,3/4,Multi/Final,-37,13/14—21/22—37/44,41
Rob,Special Attacks,"Side B (Arm Rotor, Mashing)",13/18/23/28/33/38/ 43/48/53/58/66,107,--,Multihits have no hitlag but do have shieldlag. Reflects on frame 13-60,1.5/3.0,4/12,3/4,Multi/Final,-37,--,--
Rob,Special Attacks,Up B (Robo Burner),--,--,--,Invulnerable on frame 2-4 on the ground. Ungrabbable on frames 1-24. Can act on frame 25. Fuel lasts up to 143 frames.,--,--,--,--,--,--,--
Rob,Special Attacks,Down B (Gyro),"3(+6), 9","36, 42",--,3 startup from charging state. 6 frames to enter charging state. Reaches full charge on frame 98. Damage depends on current item velocity.,"3.6—10.7, 10.7","5—8, 8","2—4, 4","Normal, Full Charge","-26 to -21, -21",--,--
Rob,Special Attacks,Grab,6,37,--,--,--,,,,,6—7,30
Rob,Special Attacks,Dash Grab,9,45,--,--,--,,,,,9—10,35
Rob,Special Attacks,Pivot Grab,10,40,--,--,--,,,,,10—11,29
Rob,Special Attacks,Pummel,1,18,**,Total frames includes 13 frames of hitlag,1.3,,,,,,
Rob,Special Attacks,Forward Throw,11,23,--,--,8.0,,,,,,
Rob,Special Attacks,Backward Throw,12,26,--,--,10.0,,,,,,
Rob,Special Attacks,Up Throw,58,81,--,--,12.0,,,,,,
Rob,Special Attacks,Down Throw,50,75,--,Buries,5.0,,,,,,
Rob,Special Attacks,Spot Dodge,,20/25,--,Intangible on frame 3-17,,,,,,,
Rob,Special Attacks,Forward Roll,,29,--,Intangible on frame 4-15,,,,,,,
Rob,Special Attacks,Backward Roll,,34,--,Intangible on frame 5-16,,,,,,,
Rob,Special Attacks,Neutral Air Dodge,,50,10,Intangible on frame 3-27,,,,,,,
Rob,Special Attacks,"Air Dodge, Down",,68,11-19,Intangible on frame 3-21,,,,,,,
Rob,Special Attacks,"Air Dodge, Diagonally Down",,75,11-19,Intangible on frame 3-21,,,,,,,
Rob,Special Attacks,"Air Dodge, Left/Right",,83,11-19,Intangible on frame 3-21,,,,,,,
Rob,Special Attacks,"Air Dodge, Diagonally Up",,100,11-19,Intangible on frame 3-21,,,,,,,
Rob,Special Attacks,"Air Dodge, Up",,111,11-19,Intangible on frame 3-21,,,,,,,
Rob,Special Attacks,Stats,,,,,,,,,,,
Rob,Special Attacks,Ledge Grab,,,,,,,,,,,
Rob,Special Attacks,Ledge Hang,,,,,,,,,,,
Rob,Special Attacks,Ledge Roll,,,,,,,,,,,
Rob,Special Attacks,Getup Attacks,,,,,,,,,,,
Rob,Grabs / Throws,Grab,6,37,--,--,--,,,,,6—7,30
Rob,Grabs / Throws,Dash Grab,9,45,--,--,--,,,,,9—10,35
Rob,Grabs / Throws,Pivot Grab,10,40,--,--,--,,,,,10—11,29
Rob,Grabs / Throws,Pummel,1,18,**,Total frames includes 13 frames of hitlag,1.3,,,,,,
Rob,Grabs / Throws,Forward Throw,11,23,--,--,8.0,,,,,,
Rob,Grabs / Throws,Backward Throw,12,26,--,--,10.0,,,,,,
Rob,Grabs / Throws,Up Throw,58,81,--,--,12.0,,,,,,
Rob,Grabs / Throws,Down Throw,50,75,--,Buries,5.0,,,,,,
Rob,Grabs / Throws,Spot Dodge,,20/25,--,Intangible on frame 3-17,,,,,,,
Rob,Grabs / Throws,Forward Roll,,29,--,Intangible on frame 4-15,,,,,,,
Rob,Grabs / Throws,Backward Roll,,34,--,Intangible on frame 5-16,,,,,,,
Rob,Grabs / Throws,Neutral Air Dodge,,50,10,Intangible on frame 3-27,,,,,,,
Rob,Grabs / Throws,"Air Dodge, Down",,68,11-19,Intangible on frame 3-21,,,,,,,
Rob,Grabs / Throws,"Air Dodge, Diagonally Down",,75,11-19,Intangible on frame 3-21,,,,,,,
Rob,Grabs / Throws,"Air Dodge, Left/Right",,83,11-19,Intangible on frame 3-21,,,,,,,
Rob,Grabs / Throws,"Air Dodge, Diagonally Up",,100,11-19,Intangible on frame 3-21,,,,,,,
Rob,Grabs / Throws,"Air Dodge, Up",,111,11-19,Intangible on frame 3-21,,,,,,,
Rob,Grabs / Throws,Stats,,,,,,,,,,,
Rob,Grabs / Throws,Ledge Grab,,,,,,,,,,,
Rob,Grabs / Throws,Ledge Hang,,,,,,,,,,,
Rob,Grabs / Throws,Ledge Roll,,,,,,,,,,,
Rob,Grabs / Throws,Getup Attacks,,,,,,,,,,,
Rob,Dodges / Rolls,Spot Dodge,,20/25,--,Intangible on frame 3-17,,,,,,,
Rob,Dodges / Rolls,Forward Roll,,29,--,Intangible on frame 4-15,,,,,,,
Rob,Dodges / Rolls,Backward Roll,,34,--,Intangible on frame 5-16,,,,,,,
Rob,Dodges / Rolls,Neutral Air Dodge,,50,10,Intangible on frame 3-27,,,,,,,
Rob,Dodges / Rolls,"Air Dodge, Down",,68,11-19,Intangible on frame 3-21,,,,,,,
Rob,Dodges / Rolls,"Air Dodge, Diagonally Down",,75,11-19,Intangible on frame 3-21,,,,,,,
Rob,Dodges / Rolls,"Air Dodge, Left/Right",,83,11-19,Intangible on frame 3-21,,,,,,,
Rob,Dodges / Rolls,"Air Dodge, Diagonally Up",,100,11-19,Intangible on frame 3-21,,,,,,,
Rob,Dodges / Rolls,"Air Dodge, Up",,111,11-19,Intangible on frame 3-21,,,,,,,
Rob,Dodges / Rolls,Stats,,,,,,,,,,,
Rob,Dodges / Rolls,Ledge Grab,,,,,,,,,,,
Rob,Dodges / Rolls,Ledge Hang,,,,,,,,,,,
Rob,Dodges / Rolls,Ledge Roll,,,,,,,,,,,
Rob,Dodges / Rolls,Getup Attacks,,,,,,,,,,,
Rob,Misc Info,Stats,,,,,,,,,,,
Rob,Misc Info,Ledge Grab,,,,,,,,,,,
Rob,Misc Info,Ledge Hang,,,,,,,,,,,
Rob,Misc Info,Ledge Roll,,,,,,,,,,,
Rob,Misc Info,Getup Attacks,,,,,,,,,,,
