character,section,move,startup,total_frames,landing_lag,notes,damage,shield_lag,shield_stun,hitbox_type,advantage_on_shield,active_frames,end_lag
Zelda,Aerial Attacks,Neutral B (Nayru's Love),11...,57,--,Intangible on frame 4-13. Reflects on 4-40.,"2.0/1.0 (multi), 5.0/4.0 (final)",0/0,3/6,--,-25,11-22 (Rehit Rate : 4) / 26,31
Zelda,Aerial Attacks,Side B (Din's Fire),44—70,69—97,--,"On release/max charge startup is frame 14. Reaches max charge on frame 56. Total frames for release animation is 39 frames. Bug occurs which causes Zelda to start her release animation 1/2 frames after the explosion startup if she holds special up to frames 57/58, giving 22 frames of endlag instead of 20. Interaction with stage elements can detonate as early as frame 25. Springs/Hitstun can cancel the move and allow her to send a second projectile which can explode as early as frame 32.",3.5—14.0,5—10,2—5,--,-18 to -10,44—49/.../70—75,20-(22)
Zelda,Aerial Attacks,Up B (Farore's Wind),6/35,75,30,Total frames is when landing on the ground. Intangible on frame 17-34. The move will normally be -29 as actually ending in the air is quite difficult/situational.,6.0/10.0/7.0/12.0/8.0,6/13,6/11,Hit 1/Inner Grounded Hit 2/Outer Grounded Hit 2/Inner Aerial Hit 2/Outer Aerial Hit 2,-29 (ground) // -19 (air),6—7/35—36,39
Zelda,Aerial Attacks,Down B (Phantom Slash),26/32/38/46/59-127,66/39,--,"Startup values correspond to the first active frame possible for different stages of construction. Final charge enters standby mode frames 68-120 and begins automatic launch on frame 121. Each stage of construction becomes available for manual launch in order 15-19 (Stage 1), 20-27 (Stage 2), 28-37 (Stage 3), 38-44 (Stage 4 shieldless), 45-49, (Stage 4), 50-120 (Stage 5). Manual release lag is 39 frames. Once full charge is reached, Zelda can act as early as frame 67. Any attack/special input initiated on frame 66 results in a simultaneous launch of phantom along with said input.",5.9—17.7,6—10,3—5,--,-19 to -15,**,--
Zelda,Aerial Attacks,Grab,10,39,--,--,--,,,,,10—11,28
Zelda,Aerial Attacks,Dash Grab,13,47,--,--,--,,,,,13—14,33
Zelda,Aerial Attacks,Pivot Grab,14,42,--,--,--,,,,,14—15,27
Zelda,Aerial Attacks,Pummel,2,20,--,Total frames includes 13 frames of hitlag,1.3,,,,,,
Zelda,Aerial Attacks,Forward Throw,30,49,--,--,10.0,,,,,,
Zelda,Aerial Attacks,Backward Throw,27,49,--,--,12.0,,,,,,
Zelda,Aerial Attacks,Up Throw,30,49,--,--,11.0,,,,,,
Zelda,Aerial Attacks,Down Throw,25/30/35/39/42,61,--,--,1.5/2.0,,,,,,
Zelda,Aerial Attacks,Spot Dodge,,21/26,--,Intangible on frame 3-17,,,,,,,
Zelda,Aerial Attacks,Forward Roll,,30,--,Intangible on frame 4-15,,,,,,,
Zelda,Aerial Attacks,Backward Roll,,35,--,Intangible on frame 5-16,,,,,,,
Zelda,Aerial Attacks,Neutral Air Dodge,,56,10,Intangible on frame 3-30,,,,,,,
Zelda,Aerial Attacks,"Air Dodge, Down",,77,11-19,Intangible on frame 3-21,,,,,,,
Zelda,Aerial Attacks,"Air Dodge, Diagonally Down",,86,11-19,Intangible on frame 3-21,,,,,,,
Zelda,Aerial Attacks,"Air Dodge, Left/Right",,96,11-19,Intangible on frame 3-21,,,,,,,
Zelda,Aerial Attacks,"Air Dodge, Diagonally Up",,114,11-19,Intangible on frame 3-21,,,,,,,
Zelda,Aerial Attacks,"Air Dodge, Up",,129,11-19,Intangible on frame 3-21,,,,,,,
Zelda,Aerial Attacks,Stats,,,,,,,,,,,
Zelda,Aerial Attacks,Ledge Grab,,,,,,,,,,,
Zelda,Aerial Attacks,Ledge Hang,,,,,,,,,,,
Zelda,Aerial Attacks,Ledge Roll,,,,,,,,,,,
Zelda,Aerial Attacks,Getup Attacks,,,,,,,,,,,
Zelda,Special Attacks,Neutral B (Nayru's Love),11...,57,--,Intangible on frame 4-13. Reflects on 4-40.,"2.0/1.0 (multi), 5.0/4.0 (final)",0/0,3/6,--,-25,11-22 (Rehit Rate : 4) / 26,31
Zelda,Special Attacks,Side B (Din's Fire),44—70,69—97,--,"On release/max charge startup is frame 14. Reaches max charge on frame 56. Total frames for release animation is 39 frames. Bug occurs which causes Zelda to start her release animation 1/2 frames after the explosion startup if she holds special up to frames 57/58, giving 22 frames of endlag instead of 20. Interaction with stage elements can detonate as early as frame 25. Springs/Hitstun can cancel the move and allow her to send a second projectile which can explode as early as frame 32.",3.5—14.0,5—10,2—5,--,-18 to -10,44—49/.../70—75,20-(22)
Zelda,Special Attacks,Up B (Farore's Wind),6/35,75,30,Total frames is when landing on the ground. Intangible on frame 17-34. The move will normally be -29 as actually ending in the air is quite difficult/situational.,6.0/10.0/7.0/12.0/8.0,6/13,6/11,Hit 1/Inner Grounded Hit 2/Outer Grounded Hit 2/Inner Aerial Hit 2/Outer Aerial Hit 2,-29 (ground) // -19 (air),6—7/35—36,39
Zelda,Special Attacks,Down B (Phantom Slash),26/32/38/46/59-127,66/39,--,"Startup values correspond to the first active frame possible for different stages of construction. Final charge enters standby mode frames 68-120 and begins automatic launch on frame 121. Each stage of construction becomes available for manual launch in order 15-19 (Stage 1), 20-27 (Stage 2), 28-37 (Stage 3), 38-44 (Stage 4 shieldless), 45-49, (Stage 4), 50-120 (Stage 5). Manual release lag is 39 frames. Once full charge is reached, Zelda can act as early as frame 67. Any attack/special input initiated on frame 66 results in a simultaneous launch of phantom along with said input.",5.9—17.7,6—10,3—5,--,-19 to -15,**,--
Zelda,Special Attacks,Grab,10,39,--,--,--,,,,,10—11,28
Zelda,Special Attacks,Dash Grab,13,47,--,--,--,,,,,13—14,33
Zelda,Special Attacks,Pivot Grab,14,42,--,--,--,,,,,14—15,27
Zelda,Special Attacks,Pummel,2,20,--,Total frames includes 13 frames of hitlag,1.3,,,,,,
Zelda,Special Attacks,Forward Throw,30,49,--,--,10.0,,,,,,
Zelda,Special Attacks,Backward Throw,27,49,--,--,12.0,,,,,,
Zelda,Special Attacks,Up Throw,30,49,--,--,11.0,,,,,,
Zelda,Special Attacks,Down Throw,25/30/35/39/42,61,--,--,1.5/2.0,,,,,,
Zelda,Special Attacks,Spot Dodge,,21/26,--,Intangible on frame 3-17,,,,,,,
Zelda,Special Attacks,Forward Roll,,30,--,Intangible on frame 4-15,,,,,,,
Zelda,Special Attacks,Backward Roll,,35,--,Intangible on frame 5-16,,,,,,,
Zelda,Special Attacks,Neutral Air Dodge,,56,10,Intangible on frame 3-30,,,,,,,
Zelda,Special Attacks,"Air Dodge, Down",,77,11-19,Intangible on frame 3-21,,,,,,,
Zelda,Special Attacks,"Air Dodge, Diagonally Down",,86,11-19,Intangible on frame 3-21,,,,,,,
Zelda,Special Attacks,"Air Dodge, Left/Right",,96,11-19,Intangible on frame 3-21,,,,,,,
Zelda,Special Attacks,"Air Dodge, Diagonally Up",,114,11-19,Intangible on frame 3-21,,,,,,,
Zelda,Special Attacks,"Air Dodge, Up",,129,11-19,Intangible on frame 3-21,,,,,,,
Zelda,Special Attacks,Stats,,,,,,,,,,,
Zelda,Special Attacks,Ledge Grab,,,,,,,,,,,
Zelda,Special Attacks,Ledge Hang,,,,,,,,,,,
Zelda,Special Attacks,Ledge Roll,,,,,,,,,,,
Zelda,Special Attacks,Getup Attacks,,,,,,,,,,,
Zelda,Grabs / Throws,Grab,10,39,--,--,--,,,,,10—11,28
Zelda,Grabs / Throws,Dash Grab,13,47,--,--,--,,,,,13—14,33
Zelda,Grabs / Throws,Pivot Grab,14,42,--,--,--,,,,,14—15,27
Zelda,Grabs / Throws,Pummel,2,20,--,Total frames includes 13 frames of hitlag,1.3,,,,,,
Zelda,Grabs / Throws,Forward Throw,30,49,--,--,10.0,,,,,,
Zelda,Grabs / Throws,Backward Throw,27,49,--,--,12.0,,,,,,
Zelda,Grabs / Throws,Up Throw,30,49,--,--,11.0,,,,,,
Zelda,Grabs / Throws,Down Throw,25/30/35/39/42,61,--,--,1.5/2.0,,,,,,
Zelda,Grabs / Throws,Spot Dodge,,21/26,--,Intangible on frame 3-17,,,,,,,
Zelda,Grabs / Throws,Forward Roll,,30,--,Intangible on frame 4-15,,,,,,,
Zelda,Grabs / Throws,Backward Roll,,35,--,Intangible on frame 5-16,,,,,,,
Zelda,Grabs / Throws,Neutral Air Dodge,,56,10,Intangible on frame 3-30,,,,,,,
Zelda,Grabs / Throws,"Air Dodge, Down",,77,11-19,Intangible on frame 3-21,,,,,,,
Zelda,Grabs / Throws,"Air Dodge, Diagonally Down",,86,11-19,Intangible on frame 3-21,,,,,,,
Zelda,Grabs / Throws,"Air Dodge, Left/Right",,96,11-19,Intangible on frame 3-21,,,,,,,
Zelda,Grabs / Throws,"Air Dodge, Diagonally Up",,114,11-19,Intangible on frame 3-21,,,,,,,
Zelda,Grabs / Throws,"Air Dodge, Up",,129,11-19,Intangible on frame 3-21,,,,,,,
Zelda,Grabs / Throws,Stats,,,,,,,,,,,
Zelda,Grabs / Throws,Ledge Grab,,,,,,,,,,,
Zelda,Grabs / Throws,Ledge Hang,,,,,,,,,,,
Zelda,Grabs / Throws,Ledge Roll,,,,,,,,,,,
Zelda,Grabs / Throws,Getup Attacks,,,,,,,,,,,
Zelda,Dodges / Rolls,Spot Dodge,,21/26,--,Intangible on frame 3-17,,,,,,,
Zelda,Dodges / Rolls,Forward Roll,,30,--,Intangible on frame 4-15,,,,,,,
Zelda,Dodges / Rolls,Backward Roll,,35,--,Intangible on frame 5-16,,,,,,,
Zelda,Dodges / Rolls,Neutral Air Dodge,,56,10,Intangible on frame 3-30,,,,,,,
Zelda,Dodges / Rolls,"Air Dodge, Down",,77,11-19,Intangible on frame 3-21,,,,,,,
Zelda,Dodges / Rolls,"Air Dodge, Diagonally Down",,86,11-19,Intangible on frame 3-21,,,,,,,
Zelda,Dodges / Rolls,"Air Dodge, Left/Right",,96,11-19,Intangible on frame 3-21,,,,,,,
Zelda,Dodges / Rolls,"Air Dodge, Diagonally Up",,114,11-19,Intangible on frame 3-21,,,,,,,
Zelda,Dodges / Rolls,"Air Dodge, Up",,129,11-19,Intangible on frame 3-21,,,,,,,
Zelda,Dodges / Rolls,Stats,,,,,,,,,,,
Zelda,Dodges / Rolls,Ledge Grab,,,,,,,,,,,
Zelda,Dodges / Rolls,Ledge Hang,,,,,,,,,,,
Zelda,Dodges / Rolls,Ledge Roll,,,,,,,,,,,
Zelda,Dodges / Rolls,Getup Attacks,,,,,,,,,,,
Zelda,Misc Info,Stats,,,,,,,,,,,
Zelda,Misc Info,Ledge Grab,,,,,,,,,,,
Zelda,Misc Info,Ledge Hang,,,,,,,,,,,
Zelda,Misc Info,Ledge Roll,,,,,,,,,,,
Zelda,Misc Info,Getup Attacks,,,,,,,,,,,
