character,section,move,startup,total_frames,landing_lag,notes,damage,shield_lag,shield_stun,hitbox_type,advantage_on_shield,active_frames,end_lag
Pt_ivysaur,Aerial Attacks,Ledge Hang,,,,,,,,,,,
Pt_ivysaur,Aerial Attacks,Ledge Roll,,,,,,,,,,,
Pt_ivysaur,Aerial Attacks,Getup Attacks,,,,,,,,,,,
Pt_ivysaur,Special Attacks,Neutral B (Bullet Seed),7,44 ground (after last seed) / 31 air (after last seed),--,"Startup is initial launcher and then the timing each bullet spawns, not necessarily when they impact. Numbers refer to minimum use. Each",3.0/1.5/1.3/3.0,5/4/4/5,4/2/2/2,First/multi/later multi/final,-34,"7, 13—20, 19—26, 25—32, 31—38...",6
Pt_ivysaur,Special Attacks,Side B (Razor Leaf),24,48,--,--,8.0/6.0/4.0,7/6/5,3/3/2,Early/late/later,-14,24-34/35-53/54-73,--
Pt_ivysaur,Special Attacks,Up B (Vinewhip),15,47,--,Tethers on frame 13. Does not induce special fall.,11.0/13.0,8/9,10/12,Close/Far,-22/-20,15—17,30
Pt_ivysaur,Special Attacks,Down B (Pokemon Change),--,39,--,Invulnerable on frame 1-25. ~140 frame period before you can change again.,--,--,--,--,--,**,--
Pt_ivysaur,Special Attacks,Grab,13,42,--,--,--,,,,,13—14,28
Pt_ivysaur,Special Attacks,Dash Grab,13,48,--,--,--,,,,,13—14,34
Pt_ivysaur,Special Attacks,Pivot Grab,13,44,--,--,--,,,,,13—14,30
Pt_ivysaur,Special Attacks,Pummel,1,19,--,Total frames includes 13 frames of hitlag,1.3,,,,,,
Pt_ivysaur,Special Attacks,Forward Throw,16/17,37,--,--,5.0/5.0,,,,,,
Pt_ivysaur,Special Attacks,Backward Throw,20,35,--,--,12.0,,,,,,
Pt_ivysaur,Special Attacks,Up Throw,20/21,39,--,--,4.0/5.0,,,,,,
Pt_ivysaur,Special Attacks,Down Throw,19,34,--,--,7.0,,,,,,
Pt_ivysaur,Special Attacks,Spot Dodge,,21/26,--,Intangible on frame 3-17,,,,,,,
Pt_ivysaur,Special Attacks,Forward Roll,,30,--,Intangible on frame 4-15,,,,,,,
Pt_ivysaur,Special Attacks,Backward Roll,,35,--,Intangible on frame 5-16,,,,,,,
Pt_ivysaur,Special Attacks,Neutral Air Dodge,,56,10,Intangible on frame 3-29,,,,,,,
Pt_ivysaur,Special Attacks,"Air Dodge, Down",,76,11-19,Intangible on frame 3-21,,,,,,,
Pt_ivysaur,Special Attacks,"Air Dodge, Diagonally Down",,84,11-19,Intangible on frame 3-21,,,,,,,
Pt_ivysaur,Special Attacks,"Air Dodge, Left/Right",,93,11-19,Intangible on frame 3-21,,,,,,,
Pt_ivysaur,Special Attacks,"Air Dodge, Diagonally Up",,110,11-19,Intangible on frame 3-21,,,,,,,
Pt_ivysaur,Special Attacks,"Air Dodge, Up",,124,11-19,Intangible on frame 3-21,,,,,,,
Pt_ivysaur,Special Attacks,Stats,,,,,,,,,,,
Pt_ivysaur,Special Attacks,Ledge Grab,,,,,,,,,,,
Pt_ivysaur,Special Attacks,Ledge Hang,,,,,,,,,,,
Pt_ivysaur,Special Attacks,Ledge Roll,,,,,,,,,,,
Pt_ivysaur,Special Attacks,Getup Attacks,,,,,,,,,,,
Pt_ivysaur,Grabs / Throws,Grab,13,42,--,--,--,,,,,13—14,28
Pt_ivysaur,Grabs / Throws,Dash Grab,13,48,--,--,--,,,,,13—14,34
Pt_ivysaur,Grabs / Throws,Pivot Grab,13,44,--,--,--,,,,,13—14,30
Pt_ivysaur,Grabs / Throws,Pummel,1,19,--,Total frames includes 13 frames of hitlag,1.3,,,,,,
Pt_ivysaur,Grabs / Throws,Forward Throw,16/17,37,--,--,5.0/5.0,,,,,,
Pt_ivysaur,Grabs / Throws,Backward Throw,20,35,--,--,12.0,,,,,,
Pt_ivysaur,Grabs / Throws,Up Throw,20/21,39,--,--,4.0/5.0,,,,,,
Pt_ivysaur,Grabs / Throws,Down Throw,19,34,--,--,7.0,,,,,,
Pt_ivysaur,Grabs / Throws,Spot Dodge,,21/26,--,Intangible on frame 3-17,,,,,,,
Pt_ivysaur,Grabs / Throws,Forward Roll,,30,--,Intangible on frame 4-15,,,,,,,
Pt_ivysaur,Grabs / Throws,Backward Roll,,35,--,Intangible on frame 5-16,,,,,,,
Pt_ivysaur,Grabs / Throws,Neutral Air Dodge,,56,10,Intangible on frame 3-29,,,,,,,
Pt_ivysaur,Grabs / Throws,"Air Dodge, Down",,76,11-19,Intangible on frame 3-21,,,,,,,
Pt_ivysaur,Grabs / Throws,"Air Dodge, Diagonally Down",,84,11-19,Intangible on frame 3-21,,,,,,,
Pt_ivysaur,Grabs / Throws,"Air Dodge, Left/Right",,93,11-19,Intangible on frame 3-21,,,,,,,
Pt_ivysaur,Grabs / Throws,"Air Dodge, Diagonally Up",,110,11-19,Intangible on frame 3-21,,,,,,,
Pt_ivysaur,Grabs / Throws,"Air Dodge, Up",,124,11-19,Intangible on frame 3-21,,,,,,,
Pt_ivysaur,Grabs / Throws,Stats,,,,,,,,,,,
Pt_ivysaur,Grabs / Throws,Ledge Grab,,,,,,,,,,,
Pt_ivysaur,Grabs / Throws,Ledge Hang,,,,,,,,,,,
Pt_ivysaur,Grabs / Throws,Ledge Roll,,,,,,,,,,,
Pt_ivysaur,Grabs / Throws,Getup Attacks,,,,,,,,,,,
Pt_ivysaur,Dodges / Rolls,Spot Dodge,,21/26,--,Intangible on frame 3-17,,,,,,,
Pt_ivysaur,Dodges / Rolls,Forward Roll,,30,--,Intangible on frame 4-15,,,,,,,
Pt_ivysaur,Dodges / Rolls,Backward Roll,,35,--,Intangible on frame 5-16,,,,,,,
Pt_ivysaur,Dodges / Rolls,Neutral Air Dodge,,56,10,Intangible on frame 3-29,,,,,,,
Pt_ivysaur,Dodges / Rolls,"Air Dodge, Down",,76,11-19,Intangible on frame 3-21,,,,,,,
Pt_ivysaur,Dodges / Rolls,"Air Dodge, Diagonally Down",,84,11-19,Intangible on frame 3-21,,,,,,,
Pt_ivysaur,Dodges / Rolls,"Air Dodge, Left/Right",,93,11-19,Intangible on frame 3-21,,,,,,,
Pt_ivysaur,Dodges / Rolls,"Air Dodge, Diagonally Up",,110,11-19,Intangible on frame 3-21,,,,,,,
Pt_ivysaur,Dodges / Rolls,"Air Dodge, Up",,124,11-19,Intangible on frame 3-21,,,,,,,
Pt_ivysaur,Dodges / Rolls,Stats,,,,,,,,,,,
Pt_ivysaur,Dodges / Rolls,Ledge Grab,,,,,,,,,,,
Pt_ivysaur,Dodges / Rolls,Ledge Hang,,,,,,,,,,,
Pt_ivysaur,Dodges / Rolls,Ledge Roll,,,,,,,,,,,
Pt_ivysaur,Dodges / Rolls,Getup Attacks,,,,,,,,,,,
Pt_ivysaur,Misc Info,Stats,,,,,,,,,,,
Pt_ivysaur,Misc Info,Ledge Grab,,,,,,,,,,,
Pt_ivysaur,Misc Info,Ledge Hang,,,,,,,,,,,
Pt_ivysaur,Misc Info,Ledge Roll,,,,,,,,,,,
Pt_ivysaur,Misc Info,Getup Attacks,,,,,,,,,,,
