character,section,move,startup,total_frames,landing_lag,notes,damage,shield_lag,shield_stun,hitbox_type,advantage_on_shield,active_frames,end_lag
Peach,Aerial Attacks,Forward Air,16,57,13,Autocancels on frame 1-9 and 41 onward,14.0/15.0,10/10,5/5,Close/Far,-8/-8,16—20,37
Peach,Aerial Attacks,Back Air,6,53,11,Autocancels on frame 1-4 and 30 onward,12.0/7.0,9/7,5/3,Early/Late,-6/-8,6—7,46
Peach,Aerial Attacks,Up Air,10/15,45,7,Autocancels on frame 1-4 and 41 onward,4.0/6.0,6/7,3/3,Hit 1(Early/Normal/Late)/Hit 2(Early/Normal),-4/-4,(10/11/12—13)(15/16—19),26
Peach,Aerial Attacks,Down Air,12/18/24/30,38,8,Autocancels on frame 1-11 and 38 onward,2.0/1.0/5.0,4/6,2/3,Multihits far/Multihits close/Final,-6/-5,12—13/18—19/24—25/30—31,7
Peach,Aerial Attacks,Neutral B (Toad),9 (Start of Counter),62,--,Counter window 9-34 from 10-35. Also invulnerable on frame 8.,--,--,--,--,--,--,--
Peach,Aerial Attacks,"Toad, Attack",2/6/8/12/14/17,60,--,--,3.5 per spore,--,--,--,--,**,--
Peach,Aerial Attacks,Side B (Peach Bomber),13,62/87,--,Startup is 2 upon reaching a target. 18 endlag on hit. Total frames is 62 on level ground when you miss. And 87 if you miss and go over an edge. Hit is 25 total frames.,12.0,9,11,--,-13,13—36(detector),--
Peach,Aerial Attacks,"Side B, Air (Peach Bomber, Air)",13,87,35,Startup is 2 upon reaching a target. 18 endlag on hit.,12.0,9,11,--,-13,13—36(detector),--
Peach,Aerial Attacks,Up B (Peach Parasol),7/11/16/21/26/31,--,26/40,40 landing lag from special fall. Or 26 if still holding umbrella,3.0/1.0/4.0,5/4/15,4/2/5,First/Multi/Final,--,7/11/16/21/26/31,--
Peach,Aerial Attacks,Down B (Turnip Pull),--,39,--,"Turnip damage depends both on the type and how it is thrown. Z-Drop damage depends on distance fallen. Turnip chances are: Normal(88.7), Winking(6.89), Dot Eye(1.7), Stitchface(1.7), Bob-omb(0.4), Mr. Saturn(0.6).",8.3—27.6,7—15,3—8,--,--,**,--
Peach,Aerial Attacks,Grab,6,36,--,--,--,,,,,6—7,29
Peach,Aerial Attacks,Dash Grab,9,44,--,--,--,,,,,9—10,34
Peach,Aerial Attacks,Pivot Grab,10,39,--,--,--,,,,,10—11,28
Peach,Aerial Attacks,Pummel,1,19,--,Total frames includes 13 frames of hitlag,1.3,,,,,,
Peach,Aerial Attacks,Forward Throw,14/16,39,--,--,2.0/6.0,,,,,,
Peach,Aerial Attacks,Backward Throw,20/21,49,--,Invincible 1-22,2.0/9.0,,,,,,
Peach,Aerial Attacks,Up Throw,19/26,49,--,--,2.0/6.0,,,,,,
Peach,Aerial Attacks,Down Throw,34/43,64,--,--,1.0/7.0,,,,,,
Peach,Aerial Attacks,Spot Dodge,,21/26,--,Intangible on frame 3-17,,,,,,,
Peach,Aerial Attacks,Forward Roll,,30,--,Intangible on frame 4-15,,,,,,,
Peach,Aerial Attacks,Backward Roll,,35,--,Intangible on frame 5-16,,,,,,,
Peach,Aerial Attacks,Neutral Air Dodge,,61,10,Intangible on frame 3-30,,,,,,,
Peach,Aerial Attacks,"Air Dodge, Down",,86,11-19,Intangible on frame 3-21,,,,,,,
Peach,Aerial Attacks,"Air Dodge, Diagonally Down",,92,11-19,Intangible on frame 3-21,,,,,,,
Peach,Aerial Attacks,"Air Dodge, Left/Right",,103,11-19,Intangible on frame 3-21,,,,,,,
Peach,Aerial Attacks,"Air Dodge, Diagonally Up",,124,11-19,Intangible on frame 3-21,,,,,,,
Peach,Aerial Attacks,"Air Dodge, Up",,141,11-19,Intangible on frame 3-21,,,,,,,
Peach,Aerial Attacks,Stats,,,,,,,,,,,
Peach,Aerial Attacks,Ledge Grab,,,,,,,,,,,
Peach,Aerial Attacks,Ledge Hang,,,,,,,,,,,
Peach,Aerial Attacks,Ledge Roll,,,,,,,,,,,
Peach,Aerial Attacks,Getup Attacks,,,,,,,,,,,
Peach,Special Attacks,Neutral B (Toad),9 (Start of Counter),62,--,Counter window 9-34 from 10-35. Also invulnerable on frame 8.,--,--,--,--,--,--,--
Peach,Special Attacks,"Toad, Attack",2/6/8/12/14/17,60,--,--,3.5 per spore,--,--,--,--,**,--
Peach,Special Attacks,Side B (Peach Bomber),13,62/87,--,Startup is 2 upon reaching a target. 18 endlag on hit. Total frames is 62 on level ground when you miss. And 87 if you miss and go over an edge. Hit is 25 total frames.,12.0,9,11,--,-13,13—36(detector),--
Peach,Special Attacks,"Side B, Air (Peach Bomber, Air)",13,87,35,Startup is 2 upon reaching a target. 18 endlag on hit.,12.0,9,11,--,-13,13—36(detector),--
Peach,Special Attacks,Up B (Peach Parasol),7/11/16/21/26/31,--,26/40,40 landing lag from special fall. Or 26 if still holding umbrella,3.0/1.0/4.0,5/4/15,4/2/5,First/Multi/Final,--,7/11/16/21/26/31,--
Peach,Special Attacks,Down B (Turnip Pull),--,39,--,"Turnip damage depends both on the type and how it is thrown. Z-Drop damage depends on distance fallen. Turnip chances are: Normal(88.7), Winking(6.89), Dot Eye(1.7), Stitchface(1.7), Bob-omb(0.4), Mr. Saturn(0.6).",8.3—27.6,7—15,3—8,--,--,**,--
Peach,Special Attacks,Grab,6,36,--,--,--,,,,,6—7,29
Peach,Special Attacks,Dash Grab,9,44,--,--,--,,,,,9—10,34
Peach,Special Attacks,Pivot Grab,10,39,--,--,--,,,,,10—11,28
Peach,Special Attacks,Pummel,1,19,--,Total frames includes 13 frames of hitlag,1.3,,,,,,
Peach,Special Attacks,Forward Throw,14/16,39,--,--,2.0/6.0,,,,,,
Peach,Special Attacks,Backward Throw,20/21,49,--,Invincible 1-22,2.0/9.0,,,,,,
Peach,Special Attacks,Up Throw,19/26,49,--,--,2.0/6.0,,,,,,
Peach,Special Attacks,Down Throw,34/43,64,--,--,1.0/7.0,,,,,,
Peach,Special Attacks,Spot Dodge,,21/26,--,Intangible on frame 3-17,,,,,,,
Peach,Special Attacks,Forward Roll,,30,--,Intangible on frame 4-15,,,,,,,
Peach,Special Attacks,Backward Roll,,35,--,Intangible on frame 5-16,,,,,,,
Peach,Special Attacks,Neutral Air Dodge,,61,10,Intangible on frame 3-30,,,,,,,
Peach,Special Attacks,"Air Dodge, Down",,86,11-19,Intangible on frame 3-21,,,,,,,
Peach,Special Attacks,"Air Dodge, Diagonally Down",,92,11-19,Intangible on frame 3-21,,,,,,,
Peach,Special Attacks,"Air Dodge, Left/Right",,103,11-19,Intangible on frame 3-21,,,,,,,
Peach,Special Attacks,"Air Dodge, Diagonally Up",,124,11-19,Intangible on frame 3-21,,,,,,,
Peach,Special Attacks,"Air Dodge, Up",,141,11-19,Intangible on frame 3-21,,,,,,,
Peach,Special Attacks,Stats,,,,,,,,,,,
Peach,Special Attacks,Ledge Grab,,,,,,,,,,,
Peach,Special Attacks,Ledge Hang,,,,,,,,,,,
Peach,Special Attacks,Ledge Roll,,,,,,,,,,,
Peach,Special Attacks,Getup Attacks,,,,,,,,,,,
Peach,Grabs / Throws,Grab,6,36,--,--,--,,,,,6—7,29
Peach,Grabs / Throws,Dash Grab,9,44,--,--,--,,,,,9—10,34
Peach,Grabs / Throws,Pivot Grab,10,39,--,--,--,,,,,10—11,28
Peach,Grabs / Throws,Pummel,1,19,--,Total frames includes 13 frames of hitlag,1.3,,,,,,
Peach,Grabs / Throws,Forward Throw,14/16,39,--,--,2.0/6.0,,,,,,
Peach,Grabs / Throws,Backward Throw,20/21,49,--,Invincible 1-22,2.0/9.0,,,,,,
Peach,Grabs / Throws,Up Throw,19/26,49,--,--,2.0/6.0,,,,,,
Peach,Grabs / Throws,Down Throw,34/43,64,--,--,1.0/7.0,,,,,,
Peach,Grabs / Throws,Spot Dodge,,21/26,--,Intangible on frame 3-17,,,,,,,
Peach,Grabs / Throws,Forward Roll,,30,--,Intangible on frame 4-15,,,,,,,
Peach,Grabs / Throws,Backward Roll,,35,--,Intangible on frame 5-16,,,,,,,
Peach,Grabs / Throws,Neutral Air Dodge,,61,10,Intangible on frame 3-30,,,,,,,
Peach,Grabs / Throws,"Air Dodge, Down",,86,11-19,Intangible on frame 3-21,,,,,,,
Peach,Grabs / Throws,"Air Dodge, Diagonally Down",,92,11-19,Intangible on frame 3-21,,,,,,,
Peach,Grabs / Throws,"Air Dodge, Left/Right",,103,11-19,Intangible on frame 3-21,,,,,,,
Peach,Grabs / Throws,"Air Dodge, Diagonally Up",,124,11-19,Intangible on frame 3-21,,,,,,,
Peach,Grabs / Throws,"Air Dodge, Up",,141,11-19,Intangible on frame 3-21,,,,,,,
Peach,Grabs / Throws,Stats,,,,,,,,,,,
Peach,Grabs / Throws,Ledge Grab,,,,,,,,,,,
Peach,Grabs / Throws,Ledge Hang,,,,,,,,,,,
Peach,Grabs / Throws,Ledge Roll,,,,,,,,,,,
Peach,Grabs / Throws,Getup Attacks,,,,,,,,,,,
Peach,Dodges / Rolls,Spot Dodge,,21/26,--,Intangible on frame 3-17,,,,,,,
Peach,Dodges / Rolls,Forward Roll,,30,--,Intangible on frame 4-15,,,,,,,
Peach,Dodges / Rolls,Backward Roll,,35,--,Intangible on frame 5-16,,,,,,,
Peach,Dodges / Rolls,Neutral Air Dodge,,61,10,Intangible on frame 3-30,,,,,,,
Peach,Dodges / Rolls,"Air Dodge, Down",,86,11-19,Intangible on frame 3-21,,,,,,,
Peach,Dodges / Rolls,"Air Dodge, Diagonally Down",,92,11-19,Intangible on frame 3-21,,,,,,,
Peach,Dodges / Rolls,"Air Dodge, Left/Right",,103,11-19,Intangible on frame 3-21,,,,,,,
Peach,Dodges / Rolls,"Air Dodge, Diagonally Up",,124,11-19,Intangible on frame 3-21,,,,,,,
Peach,Dodges / Rolls,"Air Dodge, Up",,141,11-19,Intangible on frame 3-21,,,,,,,
Peach,Dodges / Rolls,Stats,,,,,,,,,,,
Peach,Dodges / Rolls,Ledge Grab,,,,,,,,,,,
Peach,Dodges / Rolls,Ledge Hang,,,,,,,,,,,
Peach,Dodges / Rolls,Ledge Roll,,,,,,,,,,,
Peach,Dodges / Rolls,Getup Attacks,,,,,,,,,,,
Peach,Misc Info,Stats,,,,,,,,,,,
Peach,Misc Info,Ledge Grab,,,,,,,,,,,
Peach,Misc Info,Ledge Hang,,,,,,,,,,,
Peach,Misc Info,Ledge Roll,,,,,,,,,,,
Peach,Misc Info,Getup Attacks,,,,,,,,,,,
