character,section,move,startup,total_frames,landing_lag,notes,damage,shield_lag,shield_stun,hitbox_type,advantage_on_shield,active_frames,end_lag
Wario,Ground Attacks,Forward Throw,20/21,54,--,--,4.0/8.0,,,,,,
Wario,Ground Attacks,Backward Throw,48,69,--,--,7.0,,,,,,
Wario,Ground Attacks,Up Throw,24/25,43,--,--,4.0/4.0,,,,,,
Wario,Ground Attacks,Down Throw,22/30,54,--,--,4.0/7.0,,,,,,
Wario,Ground Attacks,Spot Dodge,,21/26,--,Intangible on frame 3-17,,,,,,,
Wario,Ground Attacks,Forward Roll,,30,--,Intangible on frame 4-15,,,,,,,
Wario,Ground Attacks,Backward Roll,,35,--,Intangible on frame 5-16,,,,,,,
Wario,Ground Attacks,Neutral Air Dodge,,50,10,Intangible on frame 3-29,,,,,,,
Wario,Ground Attacks,"Air Dodge, Down",,66,11-19,Intangible on frame 3-21,,,,,,,
Wario,Ground Attacks,"Air Dodge, Diagonally Down",,75,11-19,Intangible on frame 3-21,,,,,,,
Wario,Ground Attacks,"Air Dodge, Left/Right",,82,11-19,Intangible on frame 3-21,,,,,,,
Wario,Ground Attacks,"Air Dodge, Diagonally Up",,97,11-19,Intangible on frame 3-21,,,,,,,
Wario,Ground Attacks,"Air Dodge, Up",,104,11-19,Intangible on frame 3-21,,,,,,,
Wario,Ground Attacks,Stats,,,,,,,,,,,
Wario,Ground Attacks,Ledge Grab,,,,,,,,,,,
Wario,Ground Attacks,Ledge Hang,,,,,,,,,,,
Wario,Ground Attacks,Ledge Roll,,,,,,,,,,,
Wario,Ground Attacks,Getup Attacks,,,,,,,,,,,
Wario,Aerial Attacks,Neutral Air,4/20,45,7,Autocancels on frame 1-3 and 43 onward,6.0/3.0/6.0/4.0/5.0,6/6,3/3,Early Hit 1/Late Hit 1 Hands/Late Hit 1 Body/Early Hit 2/Late Hit 2,-4/-4,4—12(13—17)/20—26(27—42),3
Wario,Aerial Attacks,Forward Air,5,37,10,Autocancels on frame 1-4 and 27 onward,7.0 / 4.5,7/5,3/3,Early/Late,-7/-7,5—6/7—17,20
Wario,Aerial Attacks,Back Air,9,49,16,Autocancels on frame 1-4 and 34 onward,12.0,9,5,--,-11,9—11,38
Wario,Aerial Attacks,Up Air,8,46,7,Autocancels on frame 1-3 and 37 onward,13.0,9,5,--,-2,8—9,37
Wario,Aerial Attacks,Down Air,9/11/13/15/17/19/21,47,18,Autocancels on frame 1-2 and 42 onward,1.3/4.0,4/11,2/3,Multi/Final,-16/-15,9/11/13/15/17/19/21,26
Wario,Aerial Attacks,Neutral B (Chomp),8 (11 Grab Release),41 (19 Grab Release),--,25 endlag from release of the button. Can eat projectiles on frame 9—. With the exception of Bike being eaten on frame 2. Animation for eating a projectile is 25 frames. 55 for the Bike.,--,--,--,--,--,8—16 (Can hold: 8—64),--
Wario,Aerial Attacks,Side B (Wario Bike),20/24,--,--,"Startup is 24 if mounting a bike laying on the ground. Frame 20 is the earliest you can jump, turnaround, wheelie. Wario seems to suffer more shieldlag than the defender on any hit.",0.6—11.4,"4-8, 6-13(Wario)",2—4,--,**,20—**,--
Wario,Aerial Attacks,"Wario Bike, Wheelie",4/54,64,--,Bike armor on frame 10. Jump animation takes 28 frames.,5.0/13.0,"8/9, 11/14(Wario)",3/5,--,-60/-10,**,--
Wario,Aerial Attacks,"Wario Bike, Turnaround",6,45,--,Looking for Bike animation takes 39 frames,7.0,"8, 12(Wario)",3,--,-40,**,--
Wario,Aerial Attacks,Bike (Thrown / Item),--,--,--,--,--,--,--,--,--,--,--
Wario,Aerial Attacks,Up B (Corkscrew),6/8/12/16/20/29,--,20,--,5.0/1.0/4.0,6/4/11,-/2/5,First/Multi/Final,**,6—7/8—11/12—15/16—19/20—23/29—30,--
Wario,Aerial Attacks,Down B (Wario Waft),"16, 10, 8, 12","79, 64, 54, 63",--,Full Waft has armor on frames 4—13.,"0.0, 12.0+, 20.0+, 27.0/20.0","--, 10, 13, 19/12","--, 13, 20, 23/18","Stage 1, Stage 2, Stage 3, Final Stage Early/Late","--, -41, -24, -28","16—18, 10—11, 8—11, 12—13/14—29",50
Wario,Aerial Attacks,Grab,8,35,--,--,--,,,,,8—10,25
Wario,Aerial Attacks,Dash Grab,11,43,--,--,--,,,,,11—13,30
Wario,Aerial Attacks,Pivot Grab,12,38,--,--,--,,,,,12—14,24
Wario,Aerial Attacks,Pummel,2,21,Total frames includes 14 frames of hitlag.,--,1.6,,,,,,
Wario,Aerial Attacks,Forward Throw,20/21,54,--,--,4.0/8.0,,,,,,
Wario,Aerial Attacks,Backward Throw,48,69,--,--,7.0,,,,,,
Wario,Aerial Attacks,Up Throw,24/25,43,--,--,4.0/4.0,,,,,,
Wario,Aerial Attacks,Down Throw,22/30,54,--,--,4.0/7.0,,,,,,
Wario,Aerial Attacks,Spot Dodge,,21/26,--,Intangible on frame 3-17,,,,,,,
Wario,Aerial Attacks,Forward Roll,,30,--,Intangible on frame 4-15,,,,,,,
Wario,Aerial Attacks,Backward Roll,,35,--,Intangible on frame 5-16,,,,,,,
Wario,Aerial Attacks,Neutral Air Dodge,,50,10,Intangible on frame 3-29,,,,,,,
Wario,Aerial Attacks,"Air Dodge, Down",,66,11-19,Intangible on frame 3-21,,,,,,,
Wario,Aerial Attacks,"Air Dodge, Diagonally Down",,75,11-19,Intangible on frame 3-21,,,,,,,
Wario,Aerial Attacks,"Air Dodge, Left/Right",,82,11-19,Intangible on frame 3-21,,,,,,,
Wario,Aerial Attacks,"Air Dodge, Diagonally Up",,97,11-19,Intangible on frame 3-21,,,,,,,
Wario,Aerial Attacks,"Air Dodge, Up",,104,11-19,Intangible on frame 3-21,,,,,,,
Wario,Aerial Attacks,Stats,,,,,,,,,,,
Wario,Aerial Attacks,Ledge Grab,,,,,,,,,,,
Wario,Aerial Attacks,Ledge Hang,,,,,,,,,,,
Wario,Aerial Attacks,Ledge Roll,,,,,,,,,,,
Wario,Aerial Attacks,Getup Attacks,,,,,,,,,,,
Wario,Special Attacks,Neutral B (Chomp),8 (11 Grab Release),41 (19 Grab Release),--,25 endlag from release of the button. Can eat projectiles on frame 9—. With the exception of Bike being eaten on frame 2. Animation for eating a projectile is 25 frames. 55 for the Bike.,--,--,--,--,--,8—16 (Can hold: 8—64),--
Wario,Special Attacks,Side B (Wario Bike),20/24,--,--,"Startup is 24 if mounting a bike laying on the ground. Frame 20 is the earliest you can jump, turnaround, wheelie. Wario seems to suffer more shieldlag than the defender on any hit.",0.6—11.4,"4-8, 6-13(Wario)",2—4,--,**,20—**,--
Wario,Special Attacks,"Wario Bike, Wheelie",4/54,64,--,Bike armor on frame 10. Jump animation takes 28 frames.,5.0/13.0,"8/9, 11/14(Wario)",3/5,--,-60/-10,**,--
Wario,Special Attacks,"Wario Bike, Turnaround",6,45,--,Looking for Bike animation takes 39 frames,7.0,"8, 12(Wario)",3,--,-40,**,--
Wario,Special Attacks,Bike (Thrown / Item),--,--,--,--,--,--,--,--,--,--,--
Wario,Special Attacks,Up B (Corkscrew),6/8/12/16/20/29,--,20,--,5.0/1.0/4.0,6/4/11,-/2/5,First/Multi/Final,**,6—7/8—11/12—15/16—19/20—23/29—30,--
Wario,Special Attacks,Down B (Wario Waft),"16, 10, 8, 12","79, 64, 54, 63",--,Full Waft has armor on frames 4—13.,"0.0, 12.0+, 20.0+, 27.0/20.0","--, 10, 13, 19/12","--, 13, 20, 23/18","Stage 1, Stage 2, Stage 3, Final Stage Early/Late","--, -41, -24, -28","16—18, 10—11, 8—11, 12—13/14—29",50
Wario,Special Attacks,Grab,8,35,--,--,--,,,,,8—10,25
Wario,Special Attacks,Dash Grab,11,43,--,--,--,,,,,11—13,30
Wario,Special Attacks,Pivot Grab,12,38,--,--,--,,,,,12—14,24
Wario,Special Attacks,Pummel,2,21,Total frames includes 14 frames of hitlag.,--,1.6,,,,,,
Wario,Special Attacks,Forward Throw,20/21,54,--,--,4.0/8.0,,,,,,
Wario,Special Attacks,Backward Throw,48,69,--,--,7.0,,,,,,
Wario,Special Attacks,Up Throw,24/25,43,--,--,4.0/4.0,,,,,,
Wario,Special Attacks,Down Throw,22/30,54,--,--,4.0/7.0,,,,,,
Wario,Special Attacks,Spot Dodge,,21/26,--,Intangible on frame 3-17,,,,,,,
Wario,Special Attacks,Forward Roll,,30,--,Intangible on frame 4-15,,,,,,,
Wario,Special Attacks,Backward Roll,,35,--,Intangible on frame 5-16,,,,,,,
Wario,Special Attacks,Neutral Air Dodge,,50,10,Intangible on frame 3-29,,,,,,,
Wario,Special Attacks,"Air Dodge, Down",,66,11-19,Intangible on frame 3-21,,,,,,,
Wario,Special Attacks,"Air Dodge, Diagonally Down",,75,11-19,Intangible on frame 3-21,,,,,,,
Wario,Special Attacks,"Air Dodge, Left/Right",,82,11-19,Intangible on frame 3-21,,,,,,,
Wario,Special Attacks,"Air Dodge, Diagonally Up",,97,11-19,Intangible on frame 3-21,,,,,,,
Wario,Special Attacks,"Air Dodge, Up",,104,11-19,Intangible on frame 3-21,,,,,,,
Wario,Special Attacks,Stats,,,,,,,,,,,
Wario,Special Attacks,Ledge Grab,,,,,,,,,,,
Wario,Special Attacks,Ledge Hang,,,,,,,,,,,
Wario,Special Attacks,Ledge Roll,,,,,,,,,,,
Wario,Special Attacks,Getup Attacks,,,,,,,,,,,
Wario,Grabs / Throws,Grab,8,35,--,--,--,,,,,8—10,25
Wario,Grabs / Throws,Dash Grab,11,43,--,--,--,,,,,11—13,30
Wario,Grabs / Throws,Pivot Grab,12,38,--,--,--,,,,,12—14,24
Wario,Grabs / Throws,Pummel,2,21,Total frames includes 14 frames of hitlag.,--,1.6,,,,,,
Wario,Grabs / Throws,Forward Throw,20/21,54,--,--,4.0/8.0,,,,,,
Wario,Grabs / Throws,Backward Throw,48,69,--,--,7.0,,,,,,
Wario,Grabs / Throws,Up Throw,24/25,43,--,--,4.0/4.0,,,,,,
Wario,Grabs / Throws,Down Throw,22/30,54,--,--,4.0/7.0,,,,,,
Wario,Grabs / Throws,Spot Dodge,,21/26,--,Intangible on frame 3-17,,,,,,,
Wario,Grabs / Throws,Forward Roll,,30,--,Intangible on frame 4-15,,,,,,,
Wario,Grabs / Throws,Backward Roll,,35,--,Intangible on frame 5-16,,,,,,,
Wario,Grabs / Throws,Neutral Air Dodge,,50,10,Intangible on frame 3-29,,,,,,,
Wario,Grabs / Throws,"Air Dodge, Down",,66,11-19,Intangible on frame 3-21,,,,,,,
Wario,Grabs / Throws,"Air Dodge, Diagonally Down",,75,11-19,Intangible on frame 3-21,,,,,,,
Wario,Grabs / Throws,"Air Dodge, Left/Right",,82,11-19,Intangible on frame 3-21,,,,,,,
Wario,Grabs / Throws,"Air Dodge, Diagonally Up",,97,11-19,Intangible on frame 3-21,,,,,,,
Wario,Grabs / Throws,"Air Dodge, Up",,104,11-19,Intangible on frame 3-21,,,,,,,
Wario,Grabs / Throws,Stats,,,,,,,,,,,
Wario,Grabs / Throws,Ledge Grab,,,,,,,,,,,
Wario,Grabs / Throws,Ledge Hang,,,,,,,,,,,
Wario,Grabs / Throws,Ledge Roll,,,,,,,,,,,
Wario,Grabs / Throws,Getup Attacks,,,,,,,,,,,
Wario,Dodges / Rolls,Spot Dodge,,21/26,--,Intangible on frame 3-17,,,,,,,
Wario,Dodges / Rolls,Forward Roll,,30,--,Intangible on frame 4-15,,,,,,,
Wario,Dodges / Rolls,Backward Roll,,35,--,Intangible on frame 5-16,,,,,,,
Wario,Dodges / Rolls,Neutral Air Dodge,,50,10,Intangible on frame 3-29,,,,,,,
Wario,Dodges / Rolls,"Air Dodge, Down",,66,11-19,Intangible on frame 3-21,,,,,,,
Wario,Dodges / Rolls,"Air Dodge, Diagonally Down",,75,11-19,Intangible on frame 3-21,,,,,,,
Wario,Dodges / Rolls,"Air Dodge, Left/Right",,82,11-19,Intangible on frame 3-21,,,,,,,
Wario,Dodges / Rolls,"Air Dodge, Diagonally Up",,97,11-19,Intangible on frame 3-21,,,,,,,
Wario,Dodges / Rolls,"Air Dodge, Up",,104,11-19,Intangible on frame 3-21,,,,,,,
Wario,Dodges / Rolls,Stats,,,,,,,,,,,
Wario,Dodges / Rolls,Ledge Grab,,,,,,,,,,,
Wario,Dodges / Rolls,Ledge Hang,,,,,,,,,,,
Wario,Dodges / Rolls,Ledge Roll,,,,,,,,,,,
Wario,Dodges / Rolls,Getup Attacks,,,,,,,,,,,
Wario,Misc Info,Stats,,,,,,,,,,,
Wario,Misc Info,Ledge Grab,,,,,,,,,,,
Wario,Misc Info,Ledge Hang,,,,,,,,,,,
Wario,Misc Info,Ledge Roll,,,,,,,,,,,
Wario,Misc Info,Getup Attacks,,,,,,,,,,,
