character,section,move,startup,total_frames,landing_lag,notes,damage,shield_lag,shield_stun,hitbox_type,advantage_on_shield,active_frames,end_lag
Diddy_kong,Aerial Attacks,"Peanut Popgun, Misfire",123,228,--,You can cancel charge into shield/air dodge as early as frame 14.,23.0,16,20,--,-85,**,--
Diddy_kong,Aerial Attacks,Peanuts (Thrown),--,--,--,--,--,--,--,--,--,--,--
Diddy_kong,Aerial Attacks,Side B (Monkey Flip),18,47/61,26,"First total frames is in the air, second is along level ground.",--,--,--,--,--,18—36,11
Diddy_kong,Aerial Attacks,"Monkey Flip, Attack",6,32,18,Total frames is in the air.,14.0/10.0,10/8,13/10,Early/Late,-5/-8,6—10(11—25),7
Diddy_kong,Aerial Attacks,"Monkey Flip, Grab Success",11/29/59...,--,--,--,--,--,--,--,--,**,--
Diddy_kong,Aerial Attacks,"Monkey Flip, Grab Attack",18/21,36,--,--,--,--,--,--,--,**,--
Diddy_kong,Aerial Attacks,"Monkey Flip, Grab Jump",18/27,42,--,--,--,--,--,--,--,**,--
Diddy_kong,Aerial Attacks,Up B (Rocketbarrel Boost),8—68,--,30,Touching a solid surface during boost activates explosion,10.0/8.0/6.0,8/7/6,10/8/6,Early/Late/Later,--,8—9(10—16/17—35),--
Diddy_kong,Aerial Attacks,"Rocketbarrel Boost, Explosion",1,57-59,--,"Total frames assumes exploding on level ground, Diddy does not suffer hitlag from explosion",18.0,11,6,--,-39 to -41,1—2,55
Diddy_kong,Aerial Attacks,Down B (Banana Peel),--,39,--,Item generated on frame 20,--,6,6,--,--,20 (banana appears),--
Diddy_kong,Aerial Attacks,Grab,7,36,--,--,--,,,,,7—8,28
Diddy_kong,Aerial Attacks,Dash Grab,10,44,--,--,--,,,,,10—11,33
Diddy_kong,Aerial Attacks,Pivot Grab,11,39,--,--,--,,,,,11—12,27
Diddy_kong,Aerial Attacks,Pummel,1,16,--,Total frames includes 10 frames of hitlag,1.0,,,,,,
Diddy_kong,Aerial Attacks,Forward Throw,21,31,--,--,9.0,,,,,,
Diddy_kong,Aerial Attacks,Backward Throw,18,51,--,--,12.0,,,,,,
Diddy_kong,Aerial Attacks,Up Throw,17/19,26,--,--,1.0/4.0,,,,,,
Diddy_kong,Aerial Attacks,Down Throw,22,31,--,--,7.0,,,,,,
Diddy_kong,Aerial Attacks,Spot Dodge,,19/24,--,Intangible on frame 3-16,,,,,,,
Diddy_kong,Aerial Attacks,Forward Roll,,28,--,Intangible on frame 4-14,,,,,,,
Diddy_kong,Aerial Attacks,Backward Roll,,33,--,Intangible on frame 4-15,,,,,,,
Diddy_kong,Aerial Attacks,Neutral Air Dodge,,44,10,Intangible on frame 2-27,,,,,,,
Diddy_kong,Aerial Attacks,"Air Dodge, Down",,62,11-19,Intangible on frame 2-19,,,,,,,
Diddy_kong,Aerial Attacks,"Air Dodge, Diagonally Down",,68,11-19,Intangible on frame 2-19,,,,,,,
Diddy_kong,Aerial Attacks,"Air Dodge, Left/Right",,74,11-19,Intangible on frame 2-19,,,,,,,
Diddy_kong,Aerial Attacks,"Air Dodge, Diagonally Up",,86,11-19,Intangible on frame 2-19,,,,,,,
Diddy_kong,Aerial Attacks,"Air Dodge, Up",,96,11-19,Intangible on frame 2-19,,,,,,,
Diddy_kong,Aerial Attacks,Stats,,,,,,,,,,,
Diddy_kong,Aerial Attacks,Ledge Grab,,,,,,,,,,,
Diddy_kong,Aerial Attacks,Ledge Hang,,,,,,,,,,,
Diddy_kong,Aerial Attacks,Ledge Roll,,,,,,,,,,,
Diddy_kong,Aerial Attacks,Getup Attacks,,,,,,,,,,,
Diddy_kong,Special Attacks,Neutral B (Peanut Popgun),16/17—121/124,48,--,Melee hitbox generated after projectile. Diddy does not suffer hitlag from melee attack,3.3—15.0/2.0,5—10/10—14,2—5/2—2,Projectile/melee,-25 to -17/-19 to -13,**,--
Diddy_kong,Special Attacks,"Peanut Popgun, Misfire",123,228,--,You can cancel charge into shield/air dodge as early as frame 14.,23.0,16,20,--,-85,**,--
Diddy_kong,Special Attacks,Peanuts (Thrown),--,--,--,--,--,--,--,--,--,--,--
Diddy_kong,Special Attacks,Side B (Monkey Flip),18,47/61,26,"First total frames is in the air, second is along level ground.",--,--,--,--,--,18—36,11
Diddy_kong,Special Attacks,"Monkey Flip, Attack",6,32,18,Total frames is in the air.,14.0/10.0,10/8,13/10,Early/Late,-5/-8,6—10(11—25),7
Diddy_kong,Special Attacks,"Monkey Flip, Grab Success",11/29/59...,--,--,--,--,--,--,--,--,**,--
Diddy_kong,Special Attacks,"Monkey Flip, Grab Attack",18/21,36,--,--,--,--,--,--,--,**,--
Diddy_kong,Special Attacks,"Monkey Flip, Grab Jump",18/27,42,--,--,--,--,--,--,--,**,--
Diddy_kong,Special Attacks,Up B (Rocketbarrel Boost),8—68,--,30,Touching a solid surface during boost activates explosion,10.0/8.0/6.0,8/7/6,10/8/6,Early/Late/Later,--,8—9(10—16/17—35),--
Diddy_kong,Special Attacks,"Rocketbarrel Boost, Explosion",1,57-59,--,"Total frames assumes exploding on level ground, Diddy does not suffer hitlag from explosion",18.0,11,6,--,-39 to -41,1—2,55
Diddy_kong,Special Attacks,Down B (Banana Peel),--,39,--,Item generated on frame 20,--,6,6,--,--,20 (banana appears),--
Diddy_kong,Special Attacks,Grab,7,36,--,--,--,,,,,7—8,28
Diddy_kong,Special Attacks,Dash Grab,10,44,--,--,--,,,,,10—11,33
Diddy_kong,Special Attacks,Pivot Grab,11,39,--,--,--,,,,,11—12,27
Diddy_kong,Special Attacks,Pummel,1,16,--,Total frames includes 10 frames of hitlag,1.0,,,,,,
Diddy_kong,Special Attacks,Forward Throw,21,31,--,--,9.0,,,,,,
Diddy_kong,Special Attacks,Backward Throw,18,51,--,--,12.0,,,,,,
Diddy_kong,Special Attacks,Up Throw,17/19,26,--,--,1.0/4.0,,,,,,
Diddy_kong,Special Attacks,Down Throw,22,31,--,--,7.0,,,,,,
Diddy_kong,Special Attacks,Spot Dodge,,19/24,--,Intangible on frame 3-16,,,,,,,
Diddy_kong,Special Attacks,Forward Roll,,28,--,Intangible on frame 4-14,,,,,,,
Diddy_kong,Special Attacks,Backward Roll,,33,--,Intangible on frame 4-15,,,,,,,
Diddy_kong,Special Attacks,Neutral Air Dodge,,44,10,Intangible on frame 2-27,,,,,,,
Diddy_kong,Special Attacks,"Air Dodge, Down",,62,11-19,Intangible on frame 2-19,,,,,,,
Diddy_kong,Special Attacks,"Air Dodge, Diagonally Down",,68,11-19,Intangible on frame 2-19,,,,,,,
Diddy_kong,Special Attacks,"Air Dodge, Left/Right",,74,11-19,Intangible on frame 2-19,,,,,,,
Diddy_kong,Special Attacks,"Air Dodge, Diagonally Up",,86,11-19,Intangible on frame 2-19,,,,,,,
Diddy_kong,Special Attacks,"Air Dodge, Up",,96,11-19,Intangible on frame 2-19,,,,,,,
Diddy_kong,Special Attacks,Stats,,,,,,,,,,,
Diddy_kong,Special Attacks,Ledge Grab,,,,,,,,,,,
Diddy_kong,Special Attacks,Ledge Hang,,,,,,,,,,,
Diddy_kong,Special Attacks,Ledge Roll,,,,,,,,,,,
Diddy_kong,Special Attacks,Getup Attacks,,,,,,,,,,,
Diddy_kong,Grabs / Throws,Grab,7,36,--,--,--,,,,,7—8,28
Diddy_kong,Grabs / Throws,Dash Grab,10,44,--,--,--,,,,,10—11,33
Diddy_kong,Grabs / Throws,Pivot Grab,11,39,--,--,--,,,,,11—12,27
Diddy_kong,Grabs / Throws,Pummel,1,16,--,Total frames includes 10 frames of hitlag,1.0,,,,,,
Diddy_kong,Grabs / Throws,Forward Throw,21,31,--,--,9.0,,,,,,
Diddy_kong,Grabs / Throws,Backward Throw,18,51,--,--,12.0,,,,,,
Diddy_kong,Grabs / Throws,Up Throw,17/19,26,--,--,1.0/4.0,,,,,,
Diddy_kong,Grabs / Throws,Down Throw,22,31,--,--,7.0,,,,,,
Diddy_kong,Grabs / Throws,Spot Dodge,,19/24,--,Intangible on frame 3-16,,,,,,,
Diddy_kong,Grabs / Throws,Forward Roll,,28,--,Intangible on frame 4-14,,,,,,,
Diddy_kong,Grabs / Throws,Backward Roll,,33,--,Intangible on frame 4-15,,,,,,,
Diddy_kong,Grabs / Throws,Neutral Air Dodge,,44,10,Intangible on frame 2-27,,,,,,,
Diddy_kong,Grabs / Throws,"Air Dodge, Down",,62,11-19,Intangible on frame 2-19,,,,,,,
Diddy_kong,Grabs / Throws,"Air Dodge, Diagonally Down",,68,11-19,Intangible on frame 2-19,,,,,,,
Diddy_kong,Grabs / Throws,"Air Dodge, Left/Right",,74,11-19,Intangible on frame 2-19,,,,,,,
Diddy_kong,Grabs / Throws,"Air Dodge, Diagonally Up",,86,11-19,Intangible on frame 2-19,,,,,,,
Diddy_kong,Grabs / Throws,"Air Dodge, Up",,96,11-19,Intangible on frame 2-19,,,,,,,
Diddy_kong,Grabs / Throws,Stats,,,,,,,,,,,
Diddy_kong,Grabs / Throws,Ledge Grab,,,,,,,,,,,
Diddy_kong,Grabs / Throws,Ledge Hang,,,,,,,,,,,
Diddy_kong,Grabs / Throws,Ledge Roll,,,,,,,,,,,
Diddy_kong,Grabs / Throws,Getup Attacks,,,,,,,,,,,
Diddy_kong,Dodges / Rolls,Spot Dodge,,19/24,--,Intangible on frame 3-16,,,,,,,
Diddy_kong,Dodges / Rolls,Forward Roll,,28,--,Intangible on frame 4-14,,,,,,,
Diddy_kong,Dodges / Rolls,Backward Roll,,33,--,Intangible on frame 4-15,,,,,,,
Diddy_kong,Dodges / Rolls,Neutral Air Dodge,,44,10,Intangible on frame 2-27,,,,,,,
Diddy_kong,Dodges / Rolls,"Air Dodge, Down",,62,11-19,Intangible on frame 2-19,,,,,,,
Diddy_kong,Dodges / Rolls,"Air Dodge, Diagonally Down",,68,11-19,Intangible on frame 2-19,,,,,,,
Diddy_kong,Dodges / Rolls,"Air Dodge, Left/Right",,74,11-19,Intangible on frame 2-19,,,,,,,
Diddy_kong,Dodges / Rolls,"Air Dodge, Diagonally Up",,86,11-19,Intangible on frame 2-19,,,,,,,
Diddy_kong,Dodges / Rolls,"Air Dodge, Up",,96,11-19,Intangible on frame 2-19,,,,,,,
Diddy_kong,Dodges / Rolls,Stats,,,,,,,,,,,
Diddy_kong,Dodges / Rolls,Ledge Grab,,,,,,,,,,,
Diddy_kong,Dodges / Rolls,Ledge Hang,,,,,,,,,,,
Diddy_kong,Dodges / Rolls,Ledge Roll,,,,,,,,,,,
Diddy_kong,Dodges / Rolls,Getup Attacks,,,,,,,,,,,
Diddy_kong,Misc Info,Stats,,,,,,,,,,,
Diddy_kong,Misc Info,Ledge Grab,,,,,,,,,,,
Diddy_kong,Misc Info,Ledge Hang,,,,,,,,,,,
Diddy_kong,Misc Info,Ledge Roll,,,,,,,,,,,
Diddy_kong,Misc Info,Getup Attacks,,,,,,,,,,,
