character,section,move,startup,total_frames,landing_lag,notes,damage,shield_lag,shield_stun,hitbox_type,advantage_on_shield,active_frames,end_lag
Lucas,Aerial Attacks,"Air Dodge, Up",,126,11-19,Intangible on frame 3-21,,,,,,,
Lucas,Aerial Attacks,Stats,,,,,,,,,,,
Lucas,Aerial Attacks,Ledge Grab,,,,,,,,,,,
Lucas,Aerial Attacks,Ledge Hang,,,,,,,,,,,
Lucas,Aerial Attacks,Ledge Roll,,,,,,,,,,,
Lucas,Aerial Attacks,Getup Attacks,,,,,,,,,,,
Lucas,Special Attacks,Neutral B (PK Freeze),40-92,66-118,--,"From charge release, startup is 5 and total frames is 31",10.0—23.0,8—14,4—7,--,-14 to -5,40—43(92—95),--
Lucas,Special Attacks,Side B (PK Fire),21,52,19,Explosion 1 frame after projectile hits something. Does not erupt on shields. PK Fire Burst is frames 1-20.,3.0/7.0/4.0,5,2,Spark/Burst Close/Burst Far,-24,21—38(1—19),14
Lucas,Special Attacks,Up B (PK Thunder),20,--,--,Hits every six frames as it passes through somebody. 44 endlag when projectile ends,2.5/0.7,5,2,Head/Tail,--,20—**,--
Lucas,Special Attacks,"Up B, Self-hit (PK Thunder 2)",1/4/6/8/10/12/14/17/20/23/26/29,60,30,Total frames refers to travel along the ground. Intangibility on frames 1-9.,5.0/2.0/1.5/10.0,9/7/7/15,-/-/-10,First/early/late/final,-21,1—2/4—5/6—7/8—9/10—11/12—13/14—15/17—19/20—21/23—24/26—27/29—30,30
Lucas,Special Attacks,Down B (PSI Magnet),19 (7 is start of absorb),27,--,"Absorbs as early as frame 7. On release, startup is 1 with 9 total frames",8.0,11,8,--,+0,19,8
Lucas,Special Attacks,Grab,12,46,--,--,--,,,,,12—17,29
Lucas,Special Attacks,Dash Grab,14,54,--,--,--,,,,,14—19,35
Lucas,Special Attacks,Pivot Grab,15,49,--,--,--,,,,,15—20,29
Lucas,Special Attacks,Pummel,1,19,--,Total frames includes 13 frames of hitlag,1.3,,,,,,
Lucas,Special Attacks,Forward Throw,23,52,--,--,10.0,,,,,,
Lucas,Special Attacks,Backward Throw,20,52,--,--,10.0,,,,,,
Lucas,Special Attacks,Up Throw,25,55,--,--,10.0,,,,,,
Lucas,Special Attacks,Down Throw,41,57,--,--,11.0,,,,,,
Lucas,Special Attacks,Spot Dodge,,20/25,--,Intangible on frame 3-17,,,,,,,
Lucas,Special Attacks,Forward Roll,,29,--,Intangible on frame 4-15,,,,,,,
Lucas,Special Attacks,Backward Roll,,34,--,Intangible on frame 5-16,,,,,,,
Lucas,Special Attacks,Neutral Air Dodge,,56,10,Intangible on frame 3-30,,,,,,,
Lucas,Special Attacks,"Air Dodge, Down",,75,11-19,Intangible on frame 3-21,,,,,,,
Lucas,Special Attacks,"Air Dodge, Diagonally Down",,85,11-19,Intangible on frame 3-21,,,,,,,
Lucas,Special Attacks,"Air Dodge, Left/Right",,95,11-19,Intangible on frame 3-21,,,,,,,
Lucas,Special Attacks,"Air Dodge, Diagonally Up",,117,11-19,Intangible on frame 3-21,,,,,,,
Lucas,Special Attacks,"Air Dodge, Up",,126,11-19,Intangible on frame 3-21,,,,,,,
Lucas,Special Attacks,Stats,,,,,,,,,,,
Lucas,Special Attacks,Ledge Grab,,,,,,,,,,,
Lucas,Special Attacks,Ledge Hang,,,,,,,,,,,
Lucas,Special Attacks,Ledge Roll,,,,,,,,,,,
Lucas,Special Attacks,Getup Attacks,,,,,,,,,,,
Lucas,Grabs / Throws,Grab,12,46,--,--,--,,,,,12—17,29
Lucas,Grabs / Throws,Dash Grab,14,54,--,--,--,,,,,14—19,35
Lucas,Grabs / Throws,Pivot Grab,15,49,--,--,--,,,,,15—20,29
Lucas,Grabs / Throws,Pummel,1,19,--,Total frames includes 13 frames of hitlag,1.3,,,,,,
Lucas,Grabs / Throws,Forward Throw,23,52,--,--,10.0,,,,,,
Lucas,Grabs / Throws,Backward Throw,20,52,--,--,10.0,,,,,,
Lucas,Grabs / Throws,Up Throw,25,55,--,--,10.0,,,,,,
Lucas,Grabs / Throws,Down Throw,41,57,--,--,11.0,,,,,,
Lucas,Grabs / Throws,Spot Dodge,,20/25,--,Intangible on frame 3-17,,,,,,,
Lucas,Grabs / Throws,Forward Roll,,29,--,Intangible on frame 4-15,,,,,,,
Lucas,Grabs / Throws,Backward Roll,,34,--,Intangible on frame 5-16,,,,,,,
Lucas,Grabs / Throws,Neutral Air Dodge,,56,10,Intangible on frame 3-30,,,,,,,
Lucas,Grabs / Throws,"Air Dodge, Down",,75,11-19,Intangible on frame 3-21,,,,,,,
Lucas,Grabs / Throws,"Air Dodge, Diagonally Down",,85,11-19,Intangible on frame 3-21,,,,,,,
Lucas,Grabs / Throws,"Air Dodge, Left/Right",,95,11-19,Intangible on frame 3-21,,,,,,,
Lucas,Grabs / Throws,"Air Dodge, Diagonally Up",,117,11-19,Intangible on frame 3-21,,,,,,,
Lucas,Grabs / Throws,"Air Dodge, Up",,126,11-19,Intangible on frame 3-21,,,,,,,
Lucas,Grabs / Throws,Stats,,,,,,,,,,,
Lucas,Grabs / Throws,Ledge Grab,,,,,,,,,,,
Lucas,Grabs / Throws,Ledge Hang,,,,,,,,,,,
Lucas,Grabs / Throws,Ledge Roll,,,,,,,,,,,
Lucas,Grabs / Throws,Getup Attacks,,,,,,,,,,,
Lucas,Dodges / Rolls,Spot Dodge,,20/25,--,Intangible on frame 3-17,,,,,,,
Lucas,Dodges / Rolls,Forward Roll,,29,--,Intangible on frame 4-15,,,,,,,
Lucas,Dodges / Rolls,Backward Roll,,34,--,Intangible on frame 5-16,,,,,,,
Lucas,Dodges / Rolls,Neutral Air Dodge,,56,10,Intangible on frame 3-30,,,,,,,
Lucas,Dodges / Rolls,"Air Dodge, Down",,75,11-19,Intangible on frame 3-21,,,,,,,
Lucas,Dodges / Rolls,"Air Dodge, Diagonally Down",,85,11-19,Intangible on frame 3-21,,,,,,,
Lucas,Dodges / Rolls,"Air Dodge, Left/Right",,95,11-19,Intangible on frame 3-21,,,,,,,
Lucas,Dodges / Rolls,"Air Dodge, Diagonally Up",,117,11-19,Intangible on frame 3-21,,,,,,,
Lucas,Dodges / Rolls,"Air Dodge, Up",,126,11-19,Intangible on frame 3-21,,,,,,,
Lucas,Dodges / Rolls,Stats,,,,,,,,,,,
Lucas,Dodges / Rolls,Ledge Grab,,,,,,,,,,,
Lucas,Dodges / Rolls,Ledge Hang,,,,,,,,,,,
Lucas,Dodges / Rolls,Ledge Roll,,,,,,,,,,,
Lucas,Dodges / Rolls,Getup Attacks,,,,,,,,,,,
Lucas,Misc Info,Stats,,,,,,,,,,,
Lucas,Misc Info,Ledge Grab,,,,,,,,,,,
Lucas,Misc Info,Ledge Hang,,,,,,,,,,,
Lucas,Misc Info,Ledge Roll,,,,,,,,,,,
Lucas,Misc Info,Getup Attacks,,,,,,,,,,,
