character,section,move,startup,total_frames,landing_lag,notes,damage,shield_lag,shield_stun,hitbox_type,advantage_on_shield,active_frames,end_lag
Cloud,Ground Attacks,"Side B, Hit 1 (Cross Slash, Hit 1)",10,40,--,Transitions to next slash as early as frame 10 if you hit,4.0,5,5,--,-25,10—11,29
Cloud,Ground Attacks,"Cross Slash, Hit 2",2,31,--,Transitiions to next slash as early as frame 14 if you hit,3.0,5,4,--,-25,2—3,28
Cloud,Ground Attacks,"Cross Slash, Hit 3",2/11/25,55,--,--,3.0/3.0/6.0,0/5/12,4/4/6,--,-24,2—3/11—12/25—26,29
Cloud,Ground Attacks,Limit Cross Slash,10/15/21/28/38,60,--,Invulnerable on frame 6-11,5.0/3.0/10.0,6/5/19,-/4/10,Hits 1-2/3-4/Final,-12,10—11/15—16/21—22/28/38—39,21
Cloud,Ground Attacks,Up B (Climhazzard),7/10,--,20,Transitions to followup as early as frame 20,3.0/4.0,12/6,-/5,--,**,7/10(11/12—15/**),--
Cloud,Ground Attacks,"Climhazzard, Followup",12,--,26,--,6.0/7.0,15/16,-/7,--,**,12—**,--
Cloud,Ground Attacks,Limit Climhazzard,7/10,--,20,Invulnerable on frame 5-12 Transitions to followup as early as frame 33,4.5/3.5,7/7,5/4,Falling/Landing,-21,7—9/10(11—16)/1—3,--
Cloud,Ground Attacks,Down B (Limit Charge),--,--,--,"Takes 7 frames to cancel. Has a 100 Unit cap and fills by 0.3 Units per frame, so 18 Units a second (was 0.25 Pre-7.0.0.).",--,--,--,--,--,**,--
Cloud,Ground Attacks,Down B (Finishing Touch),12 (ground) // 14 (air),84/87,--,--,1.0,8,2,--,-70/-71,12(13—14)/22—26 // 14—15(17)/25—29,55
Cloud,Ground Attacks,Grab,9,36,--,--,--,,,,,9—10,26
Cloud,Ground Attacks,Dash Grab,12,44,--,--,--,,,,,12—13,31
Cloud,Ground Attacks,Pivot Grab,13,39,--,--,--,,,,,13—14,25
Cloud,Ground Attacks,Pummel,1,18,--,Total frames includes 12 frames of hitlag,1.3,,,,,,
Cloud,Ground Attacks,Forward Throw,7/9,35,--,--,4.0/3.0,,,,,,
Cloud,Ground Attacks,Backward Throw,13/15,31,--,--,3.0/3.0,,,,,,
Cloud,Ground Attacks,Up Throw,8/13/15,50,--,--,2.0/2.5/4.0,,,,,,
Cloud,Ground Attacks,Down Throw,18,43,--,--,7.0,,,,,,
Cloud,Ground Attacks,Spot Dodge,,20/25,--,Intangible on frame 3-17,,,,,,,
Cloud,Ground Attacks,Forward Roll,,29,--,Intangible on frame 4-15,,,,,,,
Cloud,Ground Attacks,Backward Roll,,34,--,Intangible on frame 5-16,,,,,,,
Cloud,Ground Attacks,Neutral Air Dodge,,47,10,Intangible on frame 3-30,,,,,,,
Cloud,Ground Attacks,"Air Dodge, Down",,64,11-19,Intangible on frame 3-21,,,,,,,
Cloud,Ground Attacks,"Air Dodge, Diagonally Down",,72,11-19,Intangible on frame 3-21,,,,,,,
Cloud,Ground Attacks,"Air Dodge, Left/Right",,79,11-19,Intangible on frame 3-21,,,,,,,
Cloud,Ground Attacks,"Air Dodge, Diagonally Up",,94,11-19,Intangible on frame 3-21,,,,,,,
Cloud,Ground Attacks,"Air Dodge, Up",,104,11-19,Intangible on frame 3-21,,,,,,,
Cloud,Ground Attacks,Stats,,,,,,,,,,,
Cloud,Ground Attacks,Ledge Grab,,,,,,,,,,,
Cloud,Ground Attacks,Ledge Hang,,,,,,,,,,,
Cloud,Ground Attacks,Ledge Roll,,,,,,,,,,,
Cloud,Ground Attacks,Getup Attacks,,,,,,,,,,,
Cloud,Aerial Attacks,Neutral Air,5,38,9,Autocancels on frame 31 onward,8.0,7,4,--,-5,5—15,23
Cloud,Aerial Attacks,Forward Air,18,53,11,Autocancels on frame 1-2 and 43 onward,13.0/14.0/11.0,12/12/8,5/5/4,Early/Tipper/Late,-6/-6/-7,18—19(20—25),28
Cloud,Aerial Attacks,Back Air,11,42,8,Autocancels on frame 1-4 and 37 onward,13.0,9,5,--,-3,11—12,30
Cloud,Aerial Attacks,Up Air,8,44,9,Autocancels on frame 32 onward,11.0/8.0,10/7,4/4,Early/Late,-5/-5,8—9(10—23),21
Cloud,Aerial Attacks,Down Air,11,64,16,Autocancels on frame 1-4 and 46 onward,13.0/8.0,14/9,5/4,Early/Late,-11/-12,11—13(14—39),25
Cloud,Aerial Attacks,Neutral B (Blade Beam),18(18),53(60),--,Windbox on 16–17.,8.0/6.0(6.4/4.8),7/6(6/6),3/3(3/3),Ground Early/Late (Air Early/Late),-25(-33),18—35(36—67),--
Cloud,Aerial Attacks,Limit Blade Beam,16 (1/7/13/19/25/28),60,--,Invulnerable on frame 10-17,6.0/2.0/3.0 (Air: 4.8/1.6/2.4),-/4/5,-/2/2,First/Multi/Final,-9,"16—62, Multihits: (1—28 (Rehit : 6)/29—30)",--
Cloud,Aerial Attacks,"Side B, Hit 1 (Cross Slash, Hit 1)",10,40,--,Transitions to next slash as early as frame 10 if you hit,4.0,5,5,--,-25,10—11,29
Cloud,Aerial Attacks,"Cross Slash, Hit 2",2,31,--,Transitiions to next slash as early as frame 14 if you hit,3.0,5,4,--,-25,2—3,28
Cloud,Aerial Attacks,"Cross Slash, Hit 3",2/11/25,55,--,--,3.0/3.0/6.0,0/5/12,4/4/6,--,-24,2—3/11—12/25—26,29
Cloud,Aerial Attacks,Limit Cross Slash,10/15/21/28/38,60,--,Invulnerable on frame 6-11,5.0/3.0/10.0,6/5/19,-/4/10,Hits 1-2/3-4/Final,-12,10—11/15—16/21—22/28/38—39,21
Cloud,Aerial Attacks,Up B (Climhazzard),7/10,--,20,Transitions to followup as early as frame 20,3.0/4.0,12/6,-/5,--,**,7/10(11/12—15/**),--
Cloud,Aerial Attacks,"Climhazzard, Followup",12,--,26,--,6.0/7.0,15/16,-/7,--,**,12—**,--
Cloud,Aerial Attacks,Limit Climhazzard,7/10,--,20,Invulnerable on frame 5-12 Transitions to followup as early as frame 33,4.5/3.5,7/7,5/4,Falling/Landing,-21,7—9/10(11—16)/1—3,--
Cloud,Aerial Attacks,Down B (Limit Charge),--,--,--,"Takes 7 frames to cancel. Has a 100 Unit cap and fills by 0.3 Units per frame, so 18 Units a second (was 0.25 Pre-7.0.0.).",--,--,--,--,--,**,--
Cloud,Aerial Attacks,Down B (Finishing Touch),12 (ground) // 14 (air),84/87,--,--,1.0,8,2,--,-70/-71,12(13—14)/22—26 // 14—15(17)/25—29,55
Cloud,Aerial Attacks,Grab,9,36,--,--,--,,,,,9—10,26
Cloud,Aerial Attacks,Dash Grab,12,44,--,--,--,,,,,12—13,31
Cloud,Aerial Attacks,Pivot Grab,13,39,--,--,--,,,,,13—14,25
Cloud,Aerial Attacks,Pummel,1,18,--,Total frames includes 12 frames of hitlag,1.3,,,,,,
Cloud,Aerial Attacks,Forward Throw,7/9,35,--,--,4.0/3.0,,,,,,
Cloud,Aerial Attacks,Backward Throw,13/15,31,--,--,3.0/3.0,,,,,,
Cloud,Aerial Attacks,Up Throw,8/13/15,50,--,--,2.0/2.5/4.0,,,,,,
Cloud,Aerial Attacks,Down Throw,18,43,--,--,7.0,,,,,,
Cloud,Aerial Attacks,Spot Dodge,,20/25,--,Intangible on frame 3-17,,,,,,,
Cloud,Aerial Attacks,Forward Roll,,29,--,Intangible on frame 4-15,,,,,,,
Cloud,Aerial Attacks,Backward Roll,,34,--,Intangible on frame 5-16,,,,,,,
Cloud,Aerial Attacks,Neutral Air Dodge,,47,10,Intangible on frame 3-30,,,,,,,
Cloud,Aerial Attacks,"Air Dodge, Down",,64,11-19,Intangible on frame 3-21,,,,,,,
Cloud,Aerial Attacks,"Air Dodge, Diagonally Down",,72,11-19,Intangible on frame 3-21,,,,,,,
Cloud,Aerial Attacks,"Air Dodge, Left/Right",,79,11-19,Intangible on frame 3-21,,,,,,,
Cloud,Aerial Attacks,"Air Dodge, Diagonally Up",,94,11-19,Intangible on frame 3-21,,,,,,,
Cloud,Aerial Attacks,"Air Dodge, Up",,104,11-19,Intangible on frame 3-21,,,,,,,
Cloud,Aerial Attacks,Stats,,,,,,,,,,,
Cloud,Aerial Attacks,Ledge Grab,,,,,,,,,,,
Cloud,Aerial Attacks,Ledge Hang,,,,,,,,,,,
Cloud,Aerial Attacks,Ledge Roll,,,,,,,,,,,
Cloud,Aerial Attacks,Getup Attacks,,,,,,,,,,,
Cloud,Special Attacks,Neutral B (Blade Beam),18(18),53(60),--,Windbox on 16–17.,8.0/6.0(6.4/4.8),7/6(6/6),3/3(3/3),Ground Early/Late (Air Early/Late),-25(-33),18—35(36—67),--
Cloud,Special Attacks,Limit Blade Beam,16 (1/7/13/19/25/28),60,--,Invulnerable on frame 10-17,6.0/2.0/3.0 (Air: 4.8/1.6/2.4),-/4/5,-/2/2,First/Multi/Final,-9,"16—62, Multihits: (1—28 (Rehit : 6)/29—30)",--
Cloud,Special Attacks,"Side B, Hit 1 (Cross Slash, Hit 1)",10,40,--,Transitions to next slash as early as frame 10 if you hit,4.0,5,5,--,-25,10—11,29
Cloud,Special Attacks,"Cross Slash, Hit 2",2,31,--,Transitiions to next slash as early as frame 14 if you hit,3.0,5,4,--,-25,2—3,28
Cloud,Special Attacks,"Cross Slash, Hit 3",2/11/25,55,--,--,3.0/3.0/6.0,0/5/12,4/4/6,--,-24,2—3/11—12/25—26,29
Cloud,Special Attacks,Limit Cross Slash,10/15/21/28/38,60,--,Invulnerable on frame 6-11,5.0/3.0/10.0,6/5/19,-/4/10,Hits 1-2/3-4/Final,-12,10—11/15—16/21—22/28/38—39,21
Cloud,Special Attacks,Up B (Climhazzard),7/10,--,20,Transitions to followup as early as frame 20,3.0/4.0,12/6,-/5,--,**,7/10(11/12—15/**),--
Cloud,Special Attacks,"Climhazzard, Followup",12,--,26,--,6.0/7.0,15/16,-/7,--,**,12—**,--
Cloud,Special Attacks,Limit Climhazzard,7/10,--,20,Invulnerable on frame 5-12 Transitions to followup as early as frame 33,4.5/3.5,7/7,5/4,Falling/Landing,-21,7—9/10(11—16)/1—3,--
Cloud,Special Attacks,Down B (Limit Charge),--,--,--,"Takes 7 frames to cancel. Has a 100 Unit cap and fills by 0.3 Units per frame, so 18 Units a second (was 0.25 Pre-7.0.0.).",--,--,--,--,--,**,--
Cloud,Special Attacks,Down B (Finishing Touch),12 (ground) // 14 (air),84/87,--,--,1.0,8,2,--,-70/-71,12(13—14)/22—26 // 14—15(17)/25—29,55
Cloud,Special Attacks,Grab,9,36,--,--,--,,,,,9—10,26
Cloud,Special Attacks,Dash Grab,12,44,--,--,--,,,,,12—13,31
Cloud,Special Attacks,Pivot Grab,13,39,--,--,--,,,,,13—14,25
Cloud,Special Attacks,Pummel,1,18,--,Total frames includes 12 frames of hitlag,1.3,,,,,,
Cloud,Special Attacks,Forward Throw,7/9,35,--,--,4.0/3.0,,,,,,
Cloud,Special Attacks,Backward Throw,13/15,31,--,--,3.0/3.0,,,,,,
Cloud,Special Attacks,Up Throw,8/13/15,50,--,--,2.0/2.5/4.0,,,,,,
Cloud,Special Attacks,Down Throw,18,43,--,--,7.0,,,,,,
Cloud,Special Attacks,Spot Dodge,,20/25,--,Intangible on frame 3-17,,,,,,,
Cloud,Special Attacks,Forward Roll,,29,--,Intangible on frame 4-15,,,,,,,
Cloud,Special Attacks,Backward Roll,,34,--,Intangible on frame 5-16,,,,,,,
Cloud,Special Attacks,Neutral Air Dodge,,47,10,Intangible on frame 3-30,,,,,,,
Cloud,Special Attacks,"Air Dodge, Down",,64,11-19,Intangible on frame 3-21,,,,,,,
Cloud,Special Attacks,"Air Dodge, Diagonally Down",,72,11-19,Intangible on frame 3-21,,,,,,,
Cloud,Special Attacks,"Air Dodge, Left/Right",,79,11-19,Intangible on frame 3-21,,,,,,,
Cloud,Special Attacks,"Air Dodge, Diagonally Up",,94,11-19,Intangible on frame 3-21,,,,,,,
Cloud,Special Attacks,"Air Dodge, Up",,104,11-19,Intangible on frame 3-21,,,,,,,
Cloud,Special Attacks,Stats,,,,,,,,,,,
Cloud,Special Attacks,Ledge Grab,,,,,,,,,,,
Cloud,Special Attacks,Ledge Hang,,,,,,,,,,,
Cloud,Special Attacks,Ledge Roll,,,,,,,,,,,
Cloud,Special Attacks,Getup Attacks,,,,,,,,,,,
Cloud,Grabs / Throws,Grab,9,36,--,--,--,,,,,9—10,26
Cloud,Grabs / Throws,Dash Grab,12,44,--,--,--,,,,,12—13,31
Cloud,Grabs / Throws,Pivot Grab,13,39,--,--,--,,,,,13—14,25
Cloud,Grabs / Throws,Pummel,1,18,--,Total frames includes 12 frames of hitlag,1.3,,,,,,
Cloud,Grabs / Throws,Forward Throw,7/9,35,--,--,4.0/3.0,,,,,,
Cloud,Grabs / Throws,Backward Throw,13/15,31,--,--,3.0/3.0,,,,,,
Cloud,Grabs / Throws,Up Throw,8/13/15,50,--,--,2.0/2.5/4.0,,,,,,
Cloud,Grabs / Throws,Down Throw,18,43,--,--,7.0,,,,,,
Cloud,Grabs / Throws,Spot Dodge,,20/25,--,Intangible on frame 3-17,,,,,,,
Cloud,Grabs / Throws,Forward Roll,,29,--,Intangible on frame 4-15,,,,,,,
Cloud,Grabs / Throws,Backward Roll,,34,--,Intangible on frame 5-16,,,,,,,
Cloud,Grabs / Throws,Neutral Air Dodge,,47,10,Intangible on frame 3-30,,,,,,,
Cloud,Grabs / Throws,"Air Dodge, Down",,64,11-19,Intangible on frame 3-21,,,,,,,
Cloud,Grabs / Throws,"Air Dodge, Diagonally Down",,72,11-19,Intangible on frame 3-21,,,,,,,
Cloud,Grabs / Throws,"Air Dodge, Left/Right",,79,11-19,Intangible on frame 3-21,,,,,,,
Cloud,Grabs / Throws,"Air Dodge, Diagonally Up",,94,11-19,Intangible on frame 3-21,,,,,,,
Cloud,Grabs / Throws,"Air Dodge, Up",,104,11-19,Intangible on frame 3-21,,,,,,,
Cloud,Grabs / Throws,Stats,,,,,,,,,,,
Cloud,Grabs / Throws,Ledge Grab,,,,,,,,,,,
Cloud,Grabs / Throws,Ledge Hang,,,,,,,,,,,
Cloud,Grabs / Throws,Ledge Roll,,,,,,,,,,,
Cloud,Grabs / Throws,Getup Attacks,,,,,,,,,,,
Cloud,Dodges / Rolls,Spot Dodge,,20/25,--,Intangible on frame 3-17,,,,,,,
Cloud,Dodges / Rolls,Forward Roll,,29,--,Intangible on frame 4-15,,,,,,,
Cloud,Dodges / Rolls,Backward Roll,,34,--,Intangible on frame 5-16,,,,,,,
Cloud,Dodges / Rolls,Neutral Air Dodge,,47,10,Intangible on frame 3-30,,,,,,,
Cloud,Dodges / Rolls,"Air Dodge, Down",,64,11-19,Intangible on frame 3-21,,,,,,,
Cloud,Dodges / Rolls,"Air Dodge, Diagonally Down",,72,11-19,Intangible on frame 3-21,,,,,,,
Cloud,Dodges / Rolls,"Air Dodge, Left/Right",,79,11-19,Intangible on frame 3-21,,,,,,,
Cloud,Dodges / Rolls,"Air Dodge, Diagonally Up",,94,11-19,Intangible on frame 3-21,,,,,,,
Cloud,Dodges / Rolls,"Air Dodge, Up",,104,11-19,Intangible on frame 3-21,,,,,,,
Cloud,Dodges / Rolls,Stats,,,,,,,,,,,
Cloud,Dodges / Rolls,Ledge Grab,,,,,,,,,,,
Cloud,Dodges / Rolls,Ledge Hang,,,,,,,,,,,
Cloud,Dodges / Rolls,Ledge Roll,,,,,,,,,,,
Cloud,Dodges / Rolls,Getup Attacks,,,,,,,,,,,
Cloud,Misc Info,Stats,,,,,,,,,,,
Cloud,Misc Info,Ledge Grab,,,,,,,,,,,
Cloud,Misc Info,Ledge Hang,,,,,,,,,,,
Cloud,Misc Info,Ledge Roll,,,,,,,,,,,
Cloud,Misc Info,Getup Attacks,,,,,,,,,,,
