character,section,move,startup,total_frames,landing_lag,notes,damage,shield_lag,shield_stun,hitbox_type,advantage_on_shield,active_frames,end_lag
Mii_brawler,Ground Attacks,"Head-On Assault, Air",23(26/29/32...),--,58,Landing hit on frame 1. Body hitbox hits every three frames.,16.0(1.0)/14.0,10(4)/11,14(2)/13,--,-44,**,--
Mii_brawler,Ground Attacks,Feint Jump,--,56,29,"Total frames is if you don't land during the animation. Has detection on frames 27-42, transitions to Auto Kick which spikes.",--,--,--,--,--,**,--
Mii_brawler,Ground Attacks,"Feint Jump, Kick",8,52,37,Earliest you can begin kick is frame 17 of jump,10.0,8,10,Kick/Landing,-27,8—21(1—2),31
Mii_brawler,Ground Attacks,Counter Throw,--,38,--,Invulnerable on frame 5. Counters frame 6-23,--,--,--,--,--,6—23 (counter),--
Mii_brawler,Ground Attacks,"Counter Throw, Activated",3/16,Grab: 39 (if missed) // Throw: 46,--,"Grab: has intangibility from 1-47, grabs on 4-5.Throw: hitlag on frames 1 and 13, throw on 14, hitbox on 9-12, invincibility on frames 1-13.",--,--,--,--,--,**,--
Mii_brawler,Ground Attacks,Grab,6,34,--,--,--,,,,,6—7,27
Mii_brawler,Ground Attacks,Dash Grab,9,42,--,--,--,,,,,9—10,32
Mii_brawler,Ground Attacks,Pivot Grab,10,37,--,--,--,,,,,10—11,26
Mii_brawler,Ground Attacks,Pummel,1,19,--,Total frames includes 13 frames of hitlag,1.3,,,,,,
Mii_brawler,Ground Attacks,Forward Throw,14,37,--,--,9.0,,,,,,
Mii_brawler,Ground Attacks,Backward Throw,9/11,42,--,--,4.0/5.0,,,,,,
Mii_brawler,Ground Attacks,Up Throw,16,39,--,--,11.0,,,,,,
Mii_brawler,Ground Attacks,Down Throw,18/20,35,--,--,2.0/4.0,,,,,,
Mii_brawler,Ground Attacks,Spot Dodge,,20/25,--,Intangible on frame 3-17,,,,,,,
Mii_brawler,Ground Attacks,Forward Roll,,29,--,Intangible on frame 4-15,,,,,,,
Mii_brawler,Ground Attacks,Backward Roll,,34,--,Intangible on frame 5-16,,,,,,,
Mii_brawler,Ground Attacks,Neutral Air Dodge,,40,10,Intangible on frame 3-29,,,,,,,
Mii_brawler,Ground Attacks,"Air Dodge, Down",,58,11-19,Intangible on frame 3-21,,,,,,,
Mii_brawler,Ground Attacks,"Air Dodge, Diagonally Down",,65,11-19,Intangible on frame 3-21,,,,,,,
Mii_brawler,Ground Attacks,"Air Dodge, Left/Right",,70,11-19,Intangible on frame 3-21,,,,,,,
Mii_brawler,Ground Attacks,"Air Dodge, Diagonally Up",,80,11-19,Intangible on frame 3-21,,,,,,,
Mii_brawler,Ground Attacks,"Air Dodge, Up",,86,11-19,Intangible on frame 3-21,,,,,,,
Mii_brawler,Ground Attacks,Stats,,,,,,,,,,,
Mii_brawler,Ground Attacks,Ledge Grab,,,,,,,,,,,
Mii_brawler,Ground Attacks,Ledge Hang,,,,,,,,,,,
Mii_brawler,Ground Attacks,Ledge Roll,,,,,,,,,,,
Mii_brawler,Ground Attacks,Getup Attacks,,,,,,,,,,,
Mii_brawler,Aerial Attacks,Neutral Air,3,45,6,Autocancels on frame 1-2 and 37 onward,10.0/5.0,8/6,4/3,--,-2/-3,3—5(6—29),16
Mii_brawler,Aerial Attacks,Forward Air,8/15,44,11,Autocancels on frame 1-2 and 30 onward,5.0/6.0,6/10,3/3,First/Second,-8/-8,8—9/15—17,27
Mii_brawler,Aerial Attacks,Back Air,7,39,11,Autocancels on frame 28 onward,12.0,9,5,--,-6,7—9,30
Mii_brawler,Aerial Attacks,Up Air,6,35,10,Autocancels on frame 23 onward,9.0,8,4,--,-6,6—10,25
Mii_brawler,Aerial Attacks,Down Air,16,49,18,Autocancels on frame 1-4 and 37 onward,13.0,12,5,--,-13,16—17(18),31
Mii_brawler,Aerial Attacks,Shot Put,28,67,--,--,15.0/11.2,16/13,5/4,Falling/After Bounce,-19,28—**/59,8
Mii_brawler,Aerial Attacks,Flashing Mach Punch,10/14/17/20/23 (25/27/29/31/33/35/37/39/41/43/45/47/49/51/53/55/65,93/54,--,"First total frames is when successful. Second is when you miss. When successful, invincible on frame 10-69. Landing any of the first five hits will activate the full version, but not on shields.",0.4/9.5,4,2,Multi/Final,-30,10/14/17/20/23,70
Mii_brawler,Aerial Attacks,Exploding Side Kick,50/52,79,--,"Second number is for reversed version, depending on reverse timing.",25.0/28.0,17/17,22/24,Normal/Reversed,-7/-5,50—52 (Reverse: 62—64 to 81—73),--
Mii_brawler,Aerial Attacks,Onslaught,16—30 + 4,70/73,--,"Begins on frame 1 of reaching a target. Second total frames is if you don't hit. Stops on shields. When blocked, endlag equates to remaining total frames",2.0/2.0/7.0,4,3,--,--,Dash: 16—30Hit: 4—5/8—10/13/15—16/18—19/28—29,41
Mii_brawler,Aerial Attacks,"Onslaught, Air",16—30 + 4,--,30/40,Begins on frame 1 of reaching a target. Second landing lag is if you don't hit. Stops on shields,2.0/1.5/5.0,4,3,--,--,Dash: 16—30Hit: 4—5/8—10/13/15—16/18—19/28—30,--
Mii_brawler,Aerial Attacks,Burning Dropkick,18,68/60,--,"First total frames is in the air, second is on level ground. 34 endlag on hit",13.0,11,12,--,-30,18—29,39
Mii_brawler,Aerial Attacks,"Suplex, Grab",13,51,--,--,--,--,--,--,--,13—21,30
Mii_brawler,Aerial Attacks,"Suplex, Success",82,79,--,--,3.0/15.0,--,--,grab/landing,--,**,--
Mii_brawler,Aerial Attacks,Soaring Axe Kick,10/30,--,22/29,"Second kick is voluntary, second landing lag pertains to that.**Hitbox images all have model scaling issues, the foot grows too much.**",4.0/3.0/4.0,5/11/8,5/4/5,rising/falling/landing,-23,10—15/3—**/1—2,--
Mii_brawler,Aerial Attacks,Helicopter Kick,8...,--,26,Leg intangibility on frame 8-37,3.0/1.5/6.0,5/4/14,4/3/6,--,--,Ground: 8—9/15/20/26/31/36—37Air: 8/15/20/26/31/36—37,--
Mii_brawler,Aerial Attacks,Thrust Uppercut,3/6/9/12/15/20,--,30,--,0.8/9.0,4/13,2/9,multi/final,--,3—4/6—7/9—10/12—13/15/20—21,--
Mii_brawler,Aerial Attacks,Head-On Assault,8/31 (34/37/40...),--,58,Landing hit on frame 1,6.0/16.0/14.0,6/10/11,6/14/13,rising/falling/landing,-44,**,--
Mii_brawler,Aerial Attacks,"Head-On Assault, Air",23(26/29/32...),--,58,Landing hit on frame 1. Body hitbox hits every three frames.,16.0(1.0)/14.0,10(4)/11,14(2)/13,--,-44,**,--
Mii_brawler,Aerial Attacks,Feint Jump,--,56,29,"Total frames is if you don't land during the animation. Has detection on frames 27-42, transitions to Auto Kick which spikes.",--,--,--,--,--,**,--
Mii_brawler,Aerial Attacks,"Feint Jump, Kick",8,52,37,Earliest you can begin kick is frame 17 of jump,10.0,8,10,Kick/Landing,-27,8—21(1—2),31
Mii_brawler,Aerial Attacks,Counter Throw,--,38,--,Invulnerable on frame 5. Counters frame 6-23,--,--,--,--,--,6—23 (counter),--
Mii_brawler,Aerial Attacks,"Counter Throw, Activated",3/16,Grab: 39 (if missed) // Throw: 46,--,"Grab: has intangibility from 1-47, grabs on 4-5.Throw: hitlag on frames 1 and 13, throw on 14, hitbox on 9-12, invincibility on frames 1-13.",--,--,--,--,--,**,--
Mii_brawler,Aerial Attacks,Grab,6,34,--,--,--,,,,,6—7,27
Mii_brawler,Aerial Attacks,Dash Grab,9,42,--,--,--,,,,,9—10,32
Mii_brawler,Aerial Attacks,Pivot Grab,10,37,--,--,--,,,,,10—11,26
Mii_brawler,Aerial Attacks,Pummel,1,19,--,Total frames includes 13 frames of hitlag,1.3,,,,,,
Mii_brawler,Aerial Attacks,Forward Throw,14,37,--,--,9.0,,,,,,
Mii_brawler,Aerial Attacks,Backward Throw,9/11,42,--,--,4.0/5.0,,,,,,
Mii_brawler,Aerial Attacks,Up Throw,16,39,--,--,11.0,,,,,,
Mii_brawler,Aerial Attacks,Down Throw,18/20,35,--,--,2.0/4.0,,,,,,
Mii_brawler,Aerial Attacks,Spot Dodge,,20/25,--,Intangible on frame 3-17,,,,,,,
Mii_brawler,Aerial Attacks,Forward Roll,,29,--,Intangible on frame 4-15,,,,,,,
Mii_brawler,Aerial Attacks,Backward Roll,,34,--,Intangible on frame 5-16,,,,,,,
Mii_brawler,Aerial Attacks,Neutral Air Dodge,,40,10,Intangible on frame 3-29,,,,,,,
Mii_brawler,Aerial Attacks,"Air Dodge, Down",,58,11-19,Intangible on frame 3-21,,,,,,,
Mii_brawler,Aerial Attacks,"Air Dodge, Diagonally Down",,65,11-19,Intangible on frame 3-21,,,,,,,
Mii_brawler,Aerial Attacks,"Air Dodge, Left/Right",,70,11-19,Intangible on frame 3-21,,,,,,,
Mii_brawler,Aerial Attacks,"Air Dodge, Diagonally Up",,80,11-19,Intangible on frame 3-21,,,,,,,
Mii_brawler,Aerial Attacks,"Air Dodge, Up",,86,11-19,Intangible on frame 3-21,,,,,,,
Mii_brawler,Aerial Attacks,Stats,,,,,,,,,,,
Mii_brawler,Aerial Attacks,Ledge Grab,,,,,,,,,,,
Mii_brawler,Aerial Attacks,Ledge Hang,,,,,,,,,,,
Mii_brawler,Aerial Attacks,Ledge Roll,,,,,,,,,,,
Mii_brawler,Aerial Attacks,Getup Attacks,,,,,,,,,,,
Mii_brawler,Special Attacks,Shot Put,28,67,--,--,15.0/11.2,16/13,5/4,Falling/After Bounce,-19,28—**/59,8
Mii_brawler,Special Attacks,Flashing Mach Punch,10/14/17/20/23 (25/27/29/31/33/35/37/39/41/43/45/47/49/51/53/55/65,93/54,--,"First total frames is when successful. Second is when you miss. When successful, invincible on frame 10-69. Landing any of the first five hits will activate the full version, but not on shields.",0.4/9.5,4,2,Multi/Final,-30,10/14/17/20/23,70
Mii_brawler,Special Attacks,Exploding Side Kick,50/52,79,--,"Second number is for reversed version, depending on reverse timing.",25.0/28.0,17/17,22/24,Normal/Reversed,-7/-5,50—52 (Reverse: 62—64 to 81—73),--
Mii_brawler,Special Attacks,Onslaught,16—30 + 4,70/73,--,"Begins on frame 1 of reaching a target. Second total frames is if you don't hit. Stops on shields. When blocked, endlag equates to remaining total frames",2.0/2.0/7.0,4,3,--,--,Dash: 16—30Hit: 4—5/8—10/13/15—16/18—19/28—29,41
Mii_brawler,Special Attacks,"Onslaught, Air",16—30 + 4,--,30/40,Begins on frame 1 of reaching a target. Second landing lag is if you don't hit. Stops on shields,2.0/1.5/5.0,4,3,--,--,Dash: 16—30Hit: 4—5/8—10/13/15—16/18—19/28—30,--
Mii_brawler,Special Attacks,Burning Dropkick,18,68/60,--,"First total frames is in the air, second is on level ground. 34 endlag on hit",13.0,11,12,--,-30,18—29,39
Mii_brawler,Special Attacks,"Suplex, Grab",13,51,--,--,--,--,--,--,--,13—21,30
Mii_brawler,Special Attacks,"Suplex, Success",82,79,--,--,3.0/15.0,--,--,grab/landing,--,**,--
Mii_brawler,Special Attacks,Soaring Axe Kick,10/30,--,22/29,"Second kick is voluntary, second landing lag pertains to that.**Hitbox images all have model scaling issues, the foot grows too much.**",4.0/3.0/4.0,5/11/8,5/4/5,rising/falling/landing,-23,10—15/3—**/1—2,--
Mii_brawler,Special Attacks,Helicopter Kick,8...,--,26,Leg intangibility on frame 8-37,3.0/1.5/6.0,5/4/14,4/3/6,--,--,Ground: 8—9/15/20/26/31/36—37Air: 8/15/20/26/31/36—37,--
Mii_brawler,Special Attacks,Thrust Uppercut,3/6/9/12/15/20,--,30,--,0.8/9.0,4/13,2/9,multi/final,--,3—4/6—7/9—10/12—13/15/20—21,--
Mii_brawler,Special Attacks,Head-On Assault,8/31 (34/37/40...),--,58,Landing hit on frame 1,6.0/16.0/14.0,6/10/11,6/14/13,rising/falling/landing,-44,**,--
Mii_brawler,Special Attacks,"Head-On Assault, Air",23(26/29/32...),--,58,Landing hit on frame 1. Body hitbox hits every three frames.,16.0(1.0)/14.0,10(4)/11,14(2)/13,--,-44,**,--
Mii_brawler,Special Attacks,Feint Jump,--,56,29,"Total frames is if you don't land during the animation. Has detection on frames 27-42, transitions to Auto Kick which spikes.",--,--,--,--,--,**,--
Mii_brawler,Special Attacks,"Feint Jump, Kick",8,52,37,Earliest you can begin kick is frame 17 of jump,10.0,8,10,Kick/Landing,-27,8—21(1—2),31
Mii_brawler,Special Attacks,Counter Throw,--,38,--,Invulnerable on frame 5. Counters frame 6-23,--,--,--,--,--,6—23 (counter),--
Mii_brawler,Special Attacks,"Counter Throw, Activated",3/16,Grab: 39 (if missed) // Throw: 46,--,"Grab: has intangibility from 1-47, grabs on 4-5.Throw: hitlag on frames 1 and 13, throw on 14, hitbox on 9-12, invincibility on frames 1-13.",--,--,--,--,--,**,--
Mii_brawler,Special Attacks,Grab,6,34,--,--,--,,,,,6—7,27
Mii_brawler,Special Attacks,Dash Grab,9,42,--,--,--,,,,,9—10,32
Mii_brawler,Special Attacks,Pivot Grab,10,37,--,--,--,,,,,10—11,26
Mii_brawler,Special Attacks,Pummel,1,19,--,Total frames includes 13 frames of hitlag,1.3,,,,,,
Mii_brawler,Special Attacks,Forward Throw,14,37,--,--,9.0,,,,,,
Mii_brawler,Special Attacks,Backward Throw,9/11,42,--,--,4.0/5.0,,,,,,
Mii_brawler,Special Attacks,Up Throw,16,39,--,--,11.0,,,,,,
Mii_brawler,Special Attacks,Down Throw,18/20,35,--,--,2.0/4.0,,,,,,
Mii_brawler,Special Attacks,Spot Dodge,,20/25,--,Intangible on frame 3-17,,,,,,,
Mii_brawler,Special Attacks,Forward Roll,,29,--,Intangible on frame 4-15,,,,,,,
Mii_brawler,Special Attacks,Backward Roll,,34,--,Intangible on frame 5-16,,,,,,,
Mii_brawler,Special Attacks,Neutral Air Dodge,,40,10,Intangible on frame 3-29,,,,,,,
Mii_brawler,Special Attacks,"Air Dodge, Down",,58,11-19,Intangible on frame 3-21,,,,,,,
Mii_brawler,Special Attacks,"Air Dodge, Diagonally Down",,65,11-19,Intangible on frame 3-21,,,,,,,
Mii_brawler,Special Attacks,"Air Dodge, Left/Right",,70,11-19,Intangible on frame 3-21,,,,,,,
Mii_brawler,Special Attacks,"Air Dodge, Diagonally Up",,80,11-19,Intangible on frame 3-21,,,,,,,
Mii_brawler,Special Attacks,"Air Dodge, Up",,86,11-19,Intangible on frame 3-21,,,,,,,
Mii_brawler,Special Attacks,Stats,,,,,,,,,,,
Mii_brawler,Special Attacks,Ledge Grab,,,,,,,,,,,
Mii_brawler,Special Attacks,Ledge Hang,,,,,,,,,,,
Mii_brawler,Special Attacks,Ledge Roll,,,,,,,,,,,
Mii_brawler,Special Attacks,Getup Attacks,,,,,,,,,,,
Mii_brawler,Grabs / Throws,Grab,6,34,--,--,--,,,,,6—7,27
Mii_brawler,Grabs / Throws,Dash Grab,9,42,--,--,--,,,,,9—10,32
Mii_brawler,Grabs / Throws,Pivot Grab,10,37,--,--,--,,,,,10—11,26
Mii_brawler,Grabs / Throws,Pummel,1,19,--,Total frames includes 13 frames of hitlag,1.3,,,,,,
Mii_brawler,Grabs / Throws,Forward Throw,14,37,--,--,9.0,,,,,,
Mii_brawler,Grabs / Throws,Backward Throw,9/11,42,--,--,4.0/5.0,,,,,,
Mii_brawler,Grabs / Throws,Up Throw,16,39,--,--,11.0,,,,,,
Mii_brawler,Grabs / Throws,Down Throw,18/20,35,--,--,2.0/4.0,,,,,,
Mii_brawler,Grabs / Throws,Spot Dodge,,20/25,--,Intangible on frame 3-17,,,,,,,
Mii_brawler,Grabs / Throws,Forward Roll,,29,--,Intangible on frame 4-15,,,,,,,
Mii_brawler,Grabs / Throws,Backward Roll,,34,--,Intangible on frame 5-16,,,,,,,
Mii_brawler,Grabs / Throws,Neutral Air Dodge,,40,10,Intangible on frame 3-29,,,,,,,
Mii_brawler,Grabs / Throws,"Air Dodge, Down",,58,11-19,Intangible on frame 3-21,,,,,,,
Mii_brawler,Grabs / Throws,"Air Dodge, Diagonally Down",,65,11-19,Intangible on frame 3-21,,,,,,,
Mii_brawler,Grabs / Throws,"Air Dodge, Left/Right",,70,11-19,Intangible on frame 3-21,,,,,,,
Mii_brawler,Grabs / Throws,"Air Dodge, Diagonally Up",,80,11-19,Intangible on frame 3-21,,,,,,,
Mii_brawler,Grabs / Throws,"Air Dodge, Up",,86,11-19,Intangible on frame 3-21,,,,,,,
Mii_brawler,Grabs / Throws,Stats,,,,,,,,,,,
Mii_brawler,Grabs / Throws,Ledge Grab,,,,,,,,,,,
Mii_brawler,Grabs / Throws,Ledge Hang,,,,,,,,,,,
Mii_brawler,Grabs / Throws,Ledge Roll,,,,,,,,,,,
Mii_brawler,Grabs / Throws,Getup Attacks,,,,,,,,,,,
Mii_brawler,Dodges / Rolls,Spot Dodge,,20/25,--,Intangible on frame 3-17,,,,,,,
Mii_brawler,Dodges / Rolls,Forward Roll,,29,--,Intangible on frame 4-15,,,,,,,
Mii_brawler,Dodges / Rolls,Backward Roll,,34,--,Intangible on frame 5-16,,,,,,,
Mii_brawler,Dodges / Rolls,Neutral Air Dodge,,40,10,Intangible on frame 3-29,,,,,,,
Mii_brawler,Dodges / Rolls,"Air Dodge, Down",,58,11-19,Intangible on frame 3-21,,,,,,,
Mii_brawler,Dodges / Rolls,"Air Dodge, Diagonally Down",,65,11-19,Intangible on frame 3-21,,,,,,,
Mii_brawler,Dodges / Rolls,"Air Dodge, Left/Right",,70,11-19,Intangible on frame 3-21,,,,,,,
Mii_brawler,Dodges / Rolls,"Air Dodge, Diagonally Up",,80,11-19,Intangible on frame 3-21,,,,,,,
Mii_brawler,Dodges / Rolls,"Air Dodge, Up",,86,11-19,Intangible on frame 3-21,,,,,,,
Mii_brawler,Dodges / Rolls,Stats,,,,,,,,,,,
Mii_brawler,Dodges / Rolls,Ledge Grab,,,,,,,,,,,
Mii_brawler,Dodges / Rolls,Ledge Hang,,,,,,,,,,,
Mii_brawler,Dodges / Rolls,Ledge Roll,,,,,,,,,,,
Mii_brawler,Dodges / Rolls,Getup Attacks,,,,,,,,,,,
Mii_brawler,Misc Info,Stats,,,,,,,,,,,
Mii_brawler,Misc Info,Ledge Grab,,,,,,,,,,,
Mii_brawler,Misc Info,Ledge Hang,,,,,,,,,,,
Mii_brawler,Misc Info,Ledge Roll,,,,,,,,,,,
Mii_brawler,Misc Info,Getup Attacks,,,,,,,,,,,
