character,section,move,startup,total_frames,landing_lag,notes,damage,shield_lag,shield_stun,hitbox_type,advantage_on_shield,active_frames,end_lag
Ness,Aerial Attacks,Down Throw,"6—9, 10—13, 14—17, 26—29",50,--,Releases on frame 27.,0.5/0.5/0.5/1.5/4.0,,,,,,
Ness,Aerial Attacks,Spot Dodge,,20/25,--,Intangible on frame 3-17,,,,,,,
Ness,Aerial Attacks,Forward Roll,,29,--,Intangible on frame 4-15,,,,,,,
Ness,Aerial Attacks,Backward Roll,,34,--,Intangible on frame 5-16,,,,,,,
Ness,Aerial Attacks,Neutral Air Dodge,,59,10,Intangible on frame 3-30,,,,,,,
Ness,Aerial Attacks,"Air Dodge, Down",,77,11-19,Intangible on frame 3-21,,,,,,,
Ness,Aerial Attacks,"Air Dodge, Diagonally Down",,86,11-19,Intangible on frame 3-21,,,,,,,
Ness,Aerial Attacks,"Air Dodge, Left/Right",,99,11-19,Intangible on frame 3-21,,,,,,,
Ness,Aerial Attacks,"Air Dodge, Diagonally Up",,119,11-19,Intangible on frame 3-21,,,,,,,
Ness,Aerial Attacks,"Air Dodge, Up",,134,11-19,Intangible on frame 3-21,,,,,,,
Ness,Aerial Attacks,Stats,,,,,,,,,,,
Ness,Aerial Attacks,Ledge Grab,,,,,,,,,,,
Ness,Aerial Attacks,Ledge Hang,,,,,,,,,,,
Ness,Aerial Attacks,Ledge Roll,,,,,,,,,,,
Ness,Aerial Attacks,Getup Attacks,,,,,,,,,,,
Ness,Special Attacks,Neutral B (PK Flash),40—117,61—138,--,"On release, startup is 14 and total frames is 35.",11.0—27.0,13—24,4—8,--,-4 to +11,40—44/117—121,--
Ness,Special Attacks,Side B (PK Fire),18,55,12 (Air version),Will not erupt on shields. The flame pillar has a rehit rate of 7 and lasts about 100 frames,6.0/1.0,6,3,Spark/Pillar,-28,18—37,18
Ness,Special Attacks,Up B (PK Thunder),20,--,--,39 endlag after hitting a target,11.0/1.0,13/3,4/10,Direct/Tail,-22,20—139,--
Ness,Special Attacks,"Up B, Self-hit (PK Thunder 2)",1,56,24,Invulnerable on frame 1-32. Landing lag is if you enter special fall.,25.0/21.0,17/16,22/18,Early/Late,-33,1—10/11—32,24
Ness,Special Attacks,Down B (PSI Magnet),7 (7 is start of absorb),24,--,Begins absorbing on frame 7. Total frame is the minimum duration. Endlag is otherwise 9 on release.,4.0,5,5,--,-12,7—12 (absorb),--
Ness,Special Attacks,Grab,6,37,--,--,--,,,,,6—7,30
Ness,Special Attacks,Dash Grab,9,45,--,--,--,,,,,9—10,35
Ness,Special Attacks,Pivot Grab,10,40,--,--,--,,,,,10—11,29
Ness,Special Attacks,Pummel,1,19,--,Total frames includes 13 frames of hitlag,1.3,,,,,,
Ness,Special Attacks,Forward Throw,27,52,--,--,11.0,,,,,,
Ness,Special Attacks,Backward Throw,27,52,--,--,11.0,,,,,,
Ness,Special Attacks,Up Throw,36,55,--,--,12.0,,,,,,
Ness,Special Attacks,Down Throw,"6—9, 10—13, 14—17, 26—29",50,--,Releases on frame 27.,0.5/0.5/0.5/1.5/4.0,,,,,,
Ness,Special Attacks,Spot Dodge,,20/25,--,Intangible on frame 3-17,,,,,,,
Ness,Special Attacks,Forward Roll,,29,--,Intangible on frame 4-15,,,,,,,
Ness,Special Attacks,Backward Roll,,34,--,Intangible on frame 5-16,,,,,,,
Ness,Special Attacks,Neutral Air Dodge,,59,10,Intangible on frame 3-30,,,,,,,
Ness,Special Attacks,"Air Dodge, Down",,77,11-19,Intangible on frame 3-21,,,,,,,
Ness,Special Attacks,"Air Dodge, Diagonally Down",,86,11-19,Intangible on frame 3-21,,,,,,,
Ness,Special Attacks,"Air Dodge, Left/Right",,99,11-19,Intangible on frame 3-21,,,,,,,
Ness,Special Attacks,"Air Dodge, Diagonally Up",,119,11-19,Intangible on frame 3-21,,,,,,,
Ness,Special Attacks,"Air Dodge, Up",,134,11-19,Intangible on frame 3-21,,,,,,,
Ness,Special Attacks,Stats,,,,,,,,,,,
Ness,Special Attacks,Ledge Grab,,,,,,,,,,,
Ness,Special Attacks,Ledge Hang,,,,,,,,,,,
Ness,Special Attacks,Ledge Roll,,,,,,,,,,,
Ness,Special Attacks,Getup Attacks,,,,,,,,,,,
Ness,Grabs / Throws,Grab,6,37,--,--,--,,,,,6—7,30
Ness,Grabs / Throws,Dash Grab,9,45,--,--,--,,,,,9—10,35
Ness,Grabs / Throws,Pivot Grab,10,40,--,--,--,,,,,10—11,29
Ness,Grabs / Throws,Pummel,1,19,--,Total frames includes 13 frames of hitlag,1.3,,,,,,
Ness,Grabs / Throws,Forward Throw,27,52,--,--,11.0,,,,,,
Ness,Grabs / Throws,Backward Throw,27,52,--,--,11.0,,,,,,
Ness,Grabs / Throws,Up Throw,36,55,--,--,12.0,,,,,,
Ness,Grabs / Throws,Down Throw,"6—9, 10—13, 14—17, 26—29",50,--,Releases on frame 27.,0.5/0.5/0.5/1.5/4.0,,,,,,
Ness,Grabs / Throws,Spot Dodge,,20/25,--,Intangible on frame 3-17,,,,,,,
Ness,Grabs / Throws,Forward Roll,,29,--,Intangible on frame 4-15,,,,,,,
Ness,Grabs / Throws,Backward Roll,,34,--,Intangible on frame 5-16,,,,,,,
Ness,Grabs / Throws,Neutral Air Dodge,,59,10,Intangible on frame 3-30,,,,,,,
Ness,Grabs / Throws,"Air Dodge, Down",,77,11-19,Intangible on frame 3-21,,,,,,,
Ness,Grabs / Throws,"Air Dodge, Diagonally Down",,86,11-19,Intangible on frame 3-21,,,,,,,
Ness,Grabs / Throws,"Air Dodge, Left/Right",,99,11-19,Intangible on frame 3-21,,,,,,,
Ness,Grabs / Throws,"Air Dodge, Diagonally Up",,119,11-19,Intangible on frame 3-21,,,,,,,
Ness,Grabs / Throws,"Air Dodge, Up",,134,11-19,Intangible on frame 3-21,,,,,,,
Ness,Grabs / Throws,Stats,,,,,,,,,,,
Ness,Grabs / Throws,Ledge Grab,,,,,,,,,,,
Ness,Grabs / Throws,Ledge Hang,,,,,,,,,,,
Ness,Grabs / Throws,Ledge Roll,,,,,,,,,,,
Ness,Grabs / Throws,Getup Attacks,,,,,,,,,,,
Ness,Dodges / Rolls,Spot Dodge,,20/25,--,Intangible on frame 3-17,,,,,,,
Ness,Dodges / Rolls,Forward Roll,,29,--,Intangible on frame 4-15,,,,,,,
Ness,Dodges / Rolls,Backward Roll,,34,--,Intangible on frame 5-16,,,,,,,
Ness,Dodges / Rolls,Neutral Air Dodge,,59,10,Intangible on frame 3-30,,,,,,,
Ness,Dodges / Rolls,"Air Dodge, Down",,77,11-19,Intangible on frame 3-21,,,,,,,
Ness,Dodges / Rolls,"Air Dodge, Diagonally Down",,86,11-19,Intangible on frame 3-21,,,,,,,
Ness,Dodges / Rolls,"Air Dodge, Left/Right",,99,11-19,Intangible on frame 3-21,,,,,,,
Ness,Dodges / Rolls,"Air Dodge, Diagonally Up",,119,11-19,Intangible on frame 3-21,,,,,,,
Ness,Dodges / Rolls,"Air Dodge, Up",,134,11-19,Intangible on frame 3-21,,,,,,,
Ness,Dodges / Rolls,Stats,,,,,,,,,,,
Ness,Dodges / Rolls,Ledge Grab,,,,,,,,,,,
Ness,Dodges / Rolls,Ledge Hang,,,,,,,,,,,
Ness,Dodges / Rolls,Ledge Roll,,,,,,,,,,,
Ness,Dodges / Rolls,Getup Attacks,,,,,,,,,,,
Ness,Misc Info,Stats,,,,,,,,,,,
Ness,Misc Info,Ledge Grab,,,,,,,,,,,
Ness,Misc Info,Ledge Hang,,,,,,,,,,,
Ness,Misc Info,Ledge Roll,,,,,,,,,,,
Ness,Misc Info,Getup Attacks,,,,,,,,,,,
