character,section,move,startup,total_frames,landing_lag,notes,damage,shield_lag,shield_stun,hitbox_type,advantage_on_shield,active_frames,end_lag
Fox,Special Attacks,Side B (Fox Illusion),25/25,55/72,16,Fox does not suffer hitlag/shieldlag from this attack. Advantage assumes lowest altitude possible. *Hitboxes actually trail behind the character and are not actually on Fox.*,8.0/5.0,7/6,3/3,Ground/Air,-18/-28,25—29/25—29,24
Fox,Special Attacks,Up B (Fire Fox),20/22/24/26/28/30/32/43/47,91,20,Total frames is when traveling along the ground.,1.7/16.0,4/10,3/14,Multi/Final,-34,20/22/24/26/28/30/32/43—46/47—72,19
Fox,Special Attacks,Down B (Reflector),3,36,--,Invulnerable on frame 2-3 Reflects as early as frame 4.,2.0,7,3,--,-30,--,--
Fox,Special Attacks,Grab,6,36,--,--,--,,,,,6—7,29
Fox,Special Attacks,Dash Grab,10,44,--,--,--,,,,,10—11,33
Fox,Special Attacks,Pivot Grab,11,39,--,--,--,,,,,11—12,27
Fox,Special Attacks,Pummel,1,15,Total frames includes 10 frames of hitlag.,--,1.0,,,,,,
Fox,Special Attacks,Forward Throw,10/11,33,--,--,4.0/3.0,,,,,,
Fox,Special Attacks,Backward Throw,10/16/19/22,49,--,"Victim is thrown at 10. Blaster shots at 16, 19, 22.",2.0/2.0,,,,,,
Fox,Special Attacks,Up Throw,7/18/21/24,49,--,"Victim is thrown at 7. Blaster shots at 18, 21, 24.",2.0/2.0,,,,,,
Fox,Special Attacks,Down Throw,26/29/32/34,54,--,--,2.0/1.0,,,,,,
Fox,Special Attacks,Spot Dodge,,18/23,--,Intangible on frame 3-14.,,,,,,,
Fox,Special Attacks,Forward Roll,,26,--,Intangible on frame 4-12.,,,,,,,
Fox,Special Attacks,Backward Roll,,32,--,Intangible on frame 4-14.,,,,,,,
Fox,Special Attacks,Neutral Air Dodge,,38,10,Intangible on frame 2-26.,,,,,,,
Fox,Special Attacks,"Air Dodge, Down",,54,11-19,Intangible on frame 2-19.,,,,,,,
Fox,Special Attacks,"Air Dodge, Diagonally Down",,59,11-19,Intangible on frame 2-19.,,,,,,,
Fox,Special Attacks,"Air Dodge, Left/Right",,64,11-19,Intangible on frame 2-19.,,,,,,,
Fox,Special Attacks,"Air Dodge, Diagonally Up",,70,11-19,Intangible on frame 2-19.,,,,,,,
Fox,Special Attacks,"Air Dodge, Up",,75,11-19,Intangible on frame 2-19.,,,,,,,
Fox,Special Attacks,Stats,,,,,,,,,,,
Fox,Special Attacks,Ledge Grab,,,,,,,,,,,
Fox,Special Attacks,Ledge Hang,,,,,,,,,,,
Fox,Special Attacks,Ledge Roll,,,,,,,,,,,
Fox,Special Attacks,Getup Attacks,,,,,,,,,,,
Fox,Grabs / Throws,Grab,6,36,--,--,--,,,,,6—7,29
Fox,Grabs / Throws,Dash Grab,10,44,--,--,--,,,,,10—11,33
Fox,Grabs / Throws,Pivot Grab,11,39,--,--,--,,,,,11—12,27
Fox,Grabs / Throws,Pummel,1,15,Total frames includes 10 frames of hitlag.,--,1.0,,,,,,
Fox,Grabs / Throws,Forward Throw,10/11,33,--,--,4.0/3.0,,,,,,
Fox,Grabs / Throws,Backward Throw,10/16/19/22,49,--,"Victim is thrown at 10. Blaster shots at 16, 19, 22.",2.0/2.0,,,,,,
Fox,Grabs / Throws,Up Throw,7/18/21/24,49,--,"Victim is thrown at 7. Blaster shots at 18, 21, 24.",2.0/2.0,,,,,,
Fox,Grabs / Throws,Down Throw,26/29/32/34,54,--,--,2.0/1.0,,,,,,
Fox,Grabs / Throws,Spot Dodge,,18/23,--,Intangible on frame 3-14.,,,,,,,
Fox,Grabs / Throws,Forward Roll,,26,--,Intangible on frame 4-12.,,,,,,,
Fox,Grabs / Throws,Backward Roll,,32,--,Intangible on frame 4-14.,,,,,,,
Fox,Grabs / Throws,Neutral Air Dodge,,38,10,Intangible on frame 2-26.,,,,,,,
Fox,Grabs / Throws,"Air Dodge, Down",,54,11-19,Intangible on frame 2-19.,,,,,,,
Fox,Grabs / Throws,"Air Dodge, Diagonally Down",,59,11-19,Intangible on frame 2-19.,,,,,,,
Fox,Grabs / Throws,"Air Dodge, Left/Right",,64,11-19,Intangible on frame 2-19.,,,,,,,
Fox,Grabs / Throws,"Air Dodge, Diagonally Up",,70,11-19,Intangible on frame 2-19.,,,,,,,
Fox,Grabs / Throws,"Air Dodge, Up",,75,11-19,Intangible on frame 2-19.,,,,,,,
Fox,Grabs / Throws,Stats,,,,,,,,,,,
Fox,Grabs / Throws,Ledge Grab,,,,,,,,,,,
Fox,Grabs / Throws,Ledge Hang,,,,,,,,,,,
Fox,Grabs / Throws,Ledge Roll,,,,,,,,,,,
Fox,Grabs / Throws,Getup Attacks,,,,,,,,,,,
Fox,Dodges / Rolls,Spot Dodge,,18/23,--,Intangible on frame 3-14.,,,,,,,
Fox,Dodges / Rolls,Forward Roll,,26,--,Intangible on frame 4-12.,,,,,,,
Fox,Dodges / Rolls,Backward Roll,,32,--,Intangible on frame 4-14.,,,,,,,
Fox,Dodges / Rolls,Neutral Air Dodge,,38,10,Intangible on frame 2-26.,,,,,,,
Fox,Dodges / Rolls,"Air Dodge, Down",,54,11-19,Intangible on frame 2-19.,,,,,,,
Fox,Dodges / Rolls,"Air Dodge, Diagonally Down",,59,11-19,Intangible on frame 2-19.,,,,,,,
Fox,Dodges / Rolls,"Air Dodge, Left/Right",,64,11-19,Intangible on frame 2-19.,,,,,,,
Fox,Dodges / Rolls,"Air Dodge, Diagonally Up",,70,11-19,Intangible on frame 2-19.,,,,,,,
Fox,Dodges / Rolls,"Air Dodge, Up",,75,11-19,Intangible on frame 2-19.,,,,,,,
Fox,Dodges / Rolls,Stats,,,,,,,,,,,
Fox,Dodges / Rolls,Ledge Grab,,,,,,,,,,,
Fox,Dodges / Rolls,Ledge Hang,,,,,,,,,,,
Fox,Dodges / Rolls,Ledge Roll,,,,,,,,,,,
Fox,Dodges / Rolls,Getup Attacks,,,,,,,,,,,
Fox,Misc Info,Stats,,,,,,,,,,,
Fox,Misc Info,Ledge Grab,,,,,,,,,,,
Fox,Misc Info,Ledge Hang,,,,,,,,,,,
Fox,Misc Info,Ledge Roll,,,,,,,,,,,
Fox,Misc Info,Getup Attacks,,,,,,,,,,,
