character,section,move,startup,total_frames,landing_lag,notes,damage,shield_lag,shield_stun,hitbox_type,advantage_on_shield,active_frames,end_lag
Palutena,Ground Attacks,Ledge Hang,,,,,,,,,,,
Palutena,Ground Attacks,Ledge Roll,,,,,,,,,,,
Palutena,Ground Attacks,Getup Attacks,,,,,,,,,,,
Palutena,Aerial Attacks,Neutral Air,5...,51,12,"Autocancels on frame 1-3 and 40 onward. Final hitbox has an inner and outer circle as of 7.0.0 -- inner circle only hits aerial opponents, outer circle only hits grounded opponents.",1.4/5.0,4/9,2/3,Multi/Final,-10/-9,5—27/29—30 (rehit: 4),21
Palutena,Aerial Attacks,Forward Air,9,44,9,Autocancels on frame 1-3 and 24 onward,10.0,8,4,--,-5,9—11,33
Palutena,Aerial Attacks,Back Air,8,49,10,Arm invinicibility on frame 7-10. Autocancels on frame 1-2 and 35 onward,12.0,11,5,--,-5,8—10,39
Palutena,Aerial Attacks,Up Air,10...,51,14,Autocancels on frame 1-2 and 42 onward,1.0/5.0,4/9,2/3,Multi/Final,-12/-11,10—22/24—25 (rehit: 3),26
Palutena,Aerial Attacks,Down Air,10,58,11,Autocancels on frame 1-2 and 48 onward,11.0,13,4,--,-7,10—11,47
Palutena,Aerial Attacks,Neutral B (Autoreticle),24/30/36,67,--,Targets on frames 7-14.,3.5,5,2,--,-24,24/30/36,31
Palutena,Aerial Attacks,Side B (Explosive Flame),28/33/38/43/48/53/57,71,--,Area of explosion dictated on frame 1. Smash input for farther distance,1.5/5.5,4/9,-/3,Multi/Final,-2,28/33/38/43/48/53/57,14
Palutena,Aerial Attacks,Up B (Warp),**,67,22,Invulnerable on frame 16-32. Total frames refers to ending on the ground.,--,--,--,--,--,**,--
Palutena,Aerial Attacks,Down B (Counter),7 (Start of Counter/Reflect),70,--,Invulnerable on frame 6. Counters/Reflects on frame 7-34,--,--,--,--,--,**,--
Palutena,Aerial Attacks,"Counter, Attack/Reflect",4/--,36/34,--,Attack: Invulnerable on frame 1-5 in addition to counter freeze frames.Reflect: Barrier lasts until frame 45 for additional reflects. Wind box on 1-11.,--,--,--,Attack/Reflect,--,4—6,30
Palutena,Aerial Attacks,Grab,7,39,--,--,--,,,,,7—8,31
Palutena,Aerial Attacks,Dash Grab,10,47,--,--,--,,,,,10—11,36
Palutena,Aerial Attacks,Pivot Grab,11,42,--,--,--,,,,,11—12,30
Palutena,Aerial Attacks,Pummel,1,19,--,Total frames includes 13 frames of hitlag,1.3,,,,,,
Palutena,Aerial Attacks,Forward Throw,20,44,--,--,9.0,,,,,,
Palutena,Aerial Attacks,Backward Throw,20,54,--,--,10.0,,,,,,
Palutena,Aerial Attacks,Up Throw,17,54,--,--,8.0,,,,,,
Palutena,Aerial Attacks,Down Throw,25,45,--,--,5.0,,,,,,
Palutena,Aerial Attacks,Spot Dodge,,20/25,--,Intangible on frame 3-17,,,,,,,
Palutena,Aerial Attacks,Forward Roll,,29,--,Intangible on frame 4-15,,,,,,,
Palutena,Aerial Attacks,Backward Roll,,34,--,Intangible on frame 5-16,,,,,,,
Palutena,Aerial Attacks,Neutral Air Dodge,,49,10,Intangible on frame 3-30,,,,,,,
Palutena,Aerial Attacks,"Air Dodge, Down",,70,11-19,Intangible on frame 3-21,,,,,,,
Palutena,Aerial Attacks,"Air Dodge, Diagonally Down",,77,11-19,Intangible on frame 3-21,,,,,,,
Palutena,Aerial Attacks,"Air Dodge, Left/Right",,82,11-19,Intangible on frame 3-21,,,,,,,
Palutena,Aerial Attacks,"Air Dodge, Diagonally Up",,93,11-19,Intangible on frame 3-21,,,,,,,
Palutena,Aerial Attacks,"Air Dodge, Up",,105,11-19,Intangible on frame 3-21,,,,,,,
Palutena,Aerial Attacks,Stats,,,,,,,,,,,
Palutena,Aerial Attacks,Ledge Grab,,,,,,,,,,,
Palutena,Aerial Attacks,Ledge Hang,,,,,,,,,,,
Palutena,Aerial Attacks,Ledge Roll,,,,,,,,,,,
Palutena,Aerial Attacks,Getup Attacks,,,,,,,,,,,
Palutena,Special Attacks,Neutral B (Autoreticle),24/30/36,67,--,Targets on frames 7-14.,3.5,5,2,--,-24,24/30/36,31
Palutena,Special Attacks,Side B (Explosive Flame),28/33/38/43/48/53/57,71,--,Area of explosion dictated on frame 1. Smash input for farther distance,1.5/5.5,4/9,-/3,Multi/Final,-2,28/33/38/43/48/53/57,14
Palutena,Special Attacks,Up B (Warp),**,67,22,Invulnerable on frame 16-32. Total frames refers to ending on the ground.,--,--,--,--,--,**,--
Palutena,Special Attacks,Down B (Counter),7 (Start of Counter/Reflect),70,--,Invulnerable on frame 6. Counters/Reflects on frame 7-34,--,--,--,--,--,**,--
Palutena,Special Attacks,"Counter, Attack/Reflect",4/--,36/34,--,Attack: Invulnerable on frame 1-5 in addition to counter freeze frames.Reflect: Barrier lasts until frame 45 for additional reflects. Wind box on 1-11.,--,--,--,Attack/Reflect,--,4—6,30
Palutena,Special Attacks,Grab,7,39,--,--,--,,,,,7—8,31
Palutena,Special Attacks,Dash Grab,10,47,--,--,--,,,,,10—11,36
Palutena,Special Attacks,Pivot Grab,11,42,--,--,--,,,,,11—12,30
Palutena,Special Attacks,Pummel,1,19,--,Total frames includes 13 frames of hitlag,1.3,,,,,,
Palutena,Special Attacks,Forward Throw,20,44,--,--,9.0,,,,,,
Palutena,Special Attacks,Backward Throw,20,54,--,--,10.0,,,,,,
Palutena,Special Attacks,Up Throw,17,54,--,--,8.0,,,,,,
Palutena,Special Attacks,Down Throw,25,45,--,--,5.0,,,,,,
Palutena,Special Attacks,Spot Dodge,,20/25,--,Intangible on frame 3-17,,,,,,,
Palutena,Special Attacks,Forward Roll,,29,--,Intangible on frame 4-15,,,,,,,
Palutena,Special Attacks,Backward Roll,,34,--,Intangible on frame 5-16,,,,,,,
Palutena,Special Attacks,Neutral Air Dodge,,49,10,Intangible on frame 3-30,,,,,,,
Palutena,Special Attacks,"Air Dodge, Down",,70,11-19,Intangible on frame 3-21,,,,,,,
Palutena,Special Attacks,"Air Dodge, Diagonally Down",,77,11-19,Intangible on frame 3-21,,,,,,,
Palutena,Special Attacks,"Air Dodge, Left/Right",,82,11-19,Intangible on frame 3-21,,,,,,,
Palutena,Special Attacks,"Air Dodge, Diagonally Up",,93,11-19,Intangible on frame 3-21,,,,,,,
Palutena,Special Attacks,"Air Dodge, Up",,105,11-19,Intangible on frame 3-21,,,,,,,
Palutena,Special Attacks,Stats,,,,,,,,,,,
Palutena,Special Attacks,Ledge Grab,,,,,,,,,,,
Palutena,Special Attacks,Ledge Hang,,,,,,,,,,,
Palutena,Special Attacks,Ledge Roll,,,,,,,,,,,
Palutena,Special Attacks,Getup Attacks,,,,,,,,,,,
Palutena,Grabs / Throws,Grab,7,39,--,--,--,,,,,7—8,31
Palutena,Grabs / Throws,Dash Grab,10,47,--,--,--,,,,,10—11,36
Palutena,Grabs / Throws,Pivot Grab,11,42,--,--,--,,,,,11—12,30
Palutena,Grabs / Throws,Pummel,1,19,--,Total frames includes 13 frames of hitlag,1.3,,,,,,
Palutena,Grabs / Throws,Forward Throw,20,44,--,--,9.0,,,,,,
Palutena,Grabs / Throws,Backward Throw,20,54,--,--,10.0,,,,,,
Palutena,Grabs / Throws,Up Throw,17,54,--,--,8.0,,,,,,
Palutena,Grabs / Throws,Down Throw,25,45,--,--,5.0,,,,,,
Palutena,Grabs / Throws,Spot Dodge,,20/25,--,Intangible on frame 3-17,,,,,,,
Palutena,Grabs / Throws,Forward Roll,,29,--,Intangible on frame 4-15,,,,,,,
Palutena,Grabs / Throws,Backward Roll,,34,--,Intangible on frame 5-16,,,,,,,
Palutena,Grabs / Throws,Neutral Air Dodge,,49,10,Intangible on frame 3-30,,,,,,,
Palutena,Grabs / Throws,"Air Dodge, Down",,70,11-19,Intangible on frame 3-21,,,,,,,
Palutena,Grabs / Throws,"Air Dodge, Diagonally Down",,77,11-19,Intangible on frame 3-21,,,,,,,
Palutena,Grabs / Throws,"Air Dodge, Left/Right",,82,11-19,Intangible on frame 3-21,,,,,,,
Palutena,Grabs / Throws,"Air Dodge, Diagonally Up",,93,11-19,Intangible on frame 3-21,,,,,,,
Palutena,Grabs / Throws,"Air Dodge, Up",,105,11-19,Intangible on frame 3-21,,,,,,,
Palutena,Grabs / Throws,Stats,,,,,,,,,,,
Palutena,Grabs / Throws,Ledge Grab,,,,,,,,,,,
Palutena,Grabs / Throws,Ledge Hang,,,,,,,,,,,
Palutena,Grabs / Throws,Ledge Roll,,,,,,,,,,,
Palutena,Grabs / Throws,Getup Attacks,,,,,,,,,,,
Palutena,Dodges / Rolls,Spot Dodge,,20/25,--,Intangible on frame 3-17,,,,,,,
Palutena,Dodges / Rolls,Forward Roll,,29,--,Intangible on frame 4-15,,,,,,,
Palutena,Dodges / Rolls,Backward Roll,,34,--,Intangible on frame 5-16,,,,,,,
Palutena,Dodges / Rolls,Neutral Air Dodge,,49,10,Intangible on frame 3-30,,,,,,,
Palutena,Dodges / Rolls,"Air Dodge, Down",,70,11-19,Intangible on frame 3-21,,,,,,,
Palutena,Dodges / Rolls,"Air Dodge, Diagonally Down",,77,11-19,Intangible on frame 3-21,,,,,,,
Palutena,Dodges / Rolls,"Air Dodge, Left/Right",,82,11-19,Intangible on frame 3-21,,,,,,,
Palutena,Dodges / Rolls,"Air Dodge, Diagonally Up",,93,11-19,Intangible on frame 3-21,,,,,,,
Palutena,Dodges / Rolls,"Air Dodge, Up",,105,11-19,Intangible on frame 3-21,,,,,,,
Palutena,Dodges / Rolls,Stats,,,,,,,,,,,
Palutena,Dodges / Rolls,Ledge Grab,,,,,,,,,,,
Palutena,Dodges / Rolls,Ledge Hang,,,,,,,,,,,
Palutena,Dodges / Rolls,Ledge Roll,,,,,,,,,,,
Palutena,Dodges / Rolls,Getup Attacks,,,,,,,,,,,
Palutena,Misc Info,Stats,,,,,,,,,,,
Palutena,Misc Info,Ledge Grab,,,,,,,,,,,
Palutena,Misc Info,Ledge Hang,,,,,,,,,,,
Palutena,Misc Info,Ledge Roll,,,,,,,,,,,
Palutena,Misc Info,Getup Attacks,,,,,,,,,,,
