character,section,move,startup,total_frames,landing_lag,notes,damage,shield_lag,shield_stun,hitbox_type,advantage_on_shield,active_frames,end_lag
Isabelle,Ground Attacks,"Fishing Rod, Throw Forward",15,45,--,--,14.0—17.0,**,**,--,**,**,--
Isabelle,Ground Attacks,"Fishing Rod, Throw Back",13,35,--,--,11.0—14.0,**,**,--,**,**,--
Isabelle,Ground Attacks,"Fishing Rod, Throw Up",22,43,--,--,12.0—15.0,**,**,--,**,**,--
Isabelle,Ground Attacks,"Fishing Rod, Throw Down",18/22,39,--,--,9.5—15.0,**,**,--,**,**,--
Isabelle,Ground Attacks,Up B (Balloon Trip),**,--,20/30,"20 landing lag if you land inside the swing. 30 if you land from special fall. Has a ""fuel"" mechanic.",**,**,**,--,**,**,--
Isabelle,Ground Attacks,Down B (Lloid Trap),9/17/25/34/43/51,49/26,--,Proximity activation as early as 51. 49 total frames to plant. 26 total frames to manually activate. Several characters can safely run past this trap.,**,4/4/11,2/2/4,--,**,9/17/25/34/43/51,--
Isabelle,Ground Attacks,Grab,14,43,--,--,--,,,,,14—16,27
Isabelle,Ground Attacks,Dash Grab,15,46,--,--,--,,,,,16—17,29
Isabelle,Ground Attacks,Pivot Grab,17,44,--,--,--,,,,,17—19,25
Isabelle,Ground Attacks,Pummel,**,**,**,--,**,,,,,,
Isabelle,Ground Attacks,Forward Throw,15,45,--,--,**,,,,,,
Isabelle,Ground Attacks,Backward Throw,14,49,--,--,**,,,,,,
Isabelle,Ground Attacks,Up Throw,20,52,--,--,**,,,,,,
Isabelle,Ground Attacks,Down Throw,18,35,--,--,**,,,,,,
Isabelle,Ground Attacks,Spot Dodge,,20/25,--,Intangible on frame 3-17,,,,,,,
Isabelle,Ground Attacks,Forward Roll,,29,--,Intangible on frame 4-15.,,,,,,,
Isabelle,Ground Attacks,Backward Roll,,34,--,Intangible on frame 5-16.,,,,,,,
Isabelle,Ground Attacks,Neutral Air Dodge,,58,10,Intangible on frame 3-30.,,,,,,,
Isabelle,Ground Attacks,"Air Dodge, Down",,80,11-19,Intangible on frame 3-21.,,,,,,,
Isabelle,Ground Attacks,"Air Dodge, Diagonally Down",,91,11-19,Intangible on frame 3-21.,,,,,,,
Isabelle,Ground Attacks,"Air Dodge, Left/Right",,97,11-19,Intangible on frame 3-21.,,,,,,,
Isabelle,Ground Attacks,"Air Dodge, Diagonally Up",,115,11-19,Intangible on frame 3-21.,,,,,,,
Isabelle,Ground Attacks,"Air Dodge, Up",,133,11-19,Intangible on frame 3-21.,,,,,,,
Isabelle,Ground Attacks,Stats,,,,,,,,,,,
Isabelle,Ground Attacks,Ledge Grab,,,,,,,,,,,
Isabelle,Ground Attacks,Ledge Hang,,,,,,,,,,,
Isabelle,Ground Attacks,Ledge Roll,,,,,,,,,,,
Isabelle,Ground Attacks,Getup Attacks,,,,,,,,,,,
Isabelle,Aerial Attacks,Neutral Air,5/8,33,6,Autocancels on frame 1-2 and 34 onward,10.0/6.0,8/6,4/3,--,-2/-3,5—7/8—25,8
Isabelle,Aerial Attacks,Forward Air,10,39,14,Projectile attack. Autocancels on frame 1-2 and 30 onward,7.0/4.0/2.5,7/5/5,3/2/2,--,-6 — +4,10—12(13—18/19—23),16
Isabelle,Aerial Attacks,Back Air,13,35,14,Projectile attack. Autocancels on frame 1-2 and 30 onward,9.0/5.0/3.0,7/6/5,4/3/2,--,-4 — +5,13—15(16—21/22—26),9
Isabelle,Aerial Attacks,Up Air,6,42,9,Autocancels on frame 1-5 and 39 onward,10.0/5.0,8/6,4/3,--,-5/-6,6—7/8—31,11
Isabelle,Aerial Attacks,Down Air,11,42,9,Autocancels on frame 1-13 and 39 onward,10.0/5.0,8/6,4/3,--,-5/-6,11—12/13—28,14
Isabelle,Aerial Attacks,Neutral B (Pocket),8 (Start of projectile pocket),50,--,Invulnerable on frame 5-23. Pockets projectiles on frame 8-23.,**,**,**,--,--,8—23,27
Isabelle,Aerial Attacks,"Pocket, Throw",9,30,--,This is not the same throw as with a holdable item,**,**,**,--,**,,--
Isabelle,Aerial Attacks,Side B (Fishing Rod),21,--,--,Frame 50 is the earliest you can reel in.,**,**,**,--,**,"21—43 (Ground), 21—70+ (Air), 18 (Tether)",--
Isabelle,Aerial Attacks,"Fishing Rod, Reel In",2,38,--,--,**,**,**,--,**,2—11,27
Isabelle,Aerial Attacks,"Fishing Rod, Throw Forward",15,45,--,--,14.0—17.0,**,**,--,**,**,--
Isabelle,Aerial Attacks,"Fishing Rod, Throw Back",13,35,--,--,11.0—14.0,**,**,--,**,**,--
Isabelle,Aerial Attacks,"Fishing Rod, Throw Up",22,43,--,--,12.0—15.0,**,**,--,**,**,--
Isabelle,Aerial Attacks,"Fishing Rod, Throw Down",18/22,39,--,--,9.5—15.0,**,**,--,**,**,--
Isabelle,Aerial Attacks,Up B (Balloon Trip),**,--,20/30,"20 landing lag if you land inside the swing. 30 if you land from special fall. Has a ""fuel"" mechanic.",**,**,**,--,**,**,--
Isabelle,Aerial Attacks,Down B (Lloid Trap),9/17/25/34/43/51,49/26,--,Proximity activation as early as 51. 49 total frames to plant. 26 total frames to manually activate. Several characters can safely run past this trap.,**,4/4/11,2/2/4,--,**,9/17/25/34/43/51,--
Isabelle,Aerial Attacks,Grab,14,43,--,--,--,,,,,14—16,27
Isabelle,Aerial Attacks,Dash Grab,15,46,--,--,--,,,,,16—17,29
Isabelle,Aerial Attacks,Pivot Grab,17,44,--,--,--,,,,,17—19,25
Isabelle,Aerial Attacks,Pummel,**,**,**,--,**,,,,,,
Isabelle,Aerial Attacks,Forward Throw,15,45,--,--,**,,,,,,
Isabelle,Aerial Attacks,Backward Throw,14,49,--,--,**,,,,,,
Isabelle,Aerial Attacks,Up Throw,20,52,--,--,**,,,,,,
Isabelle,Aerial Attacks,Down Throw,18,35,--,--,**,,,,,,
Isabelle,Aerial Attacks,Spot Dodge,,20/25,--,Intangible on frame 3-17,,,,,,,
Isabelle,Aerial Attacks,Forward Roll,,29,--,Intangible on frame 4-15.,,,,,,,
Isabelle,Aerial Attacks,Backward Roll,,34,--,Intangible on frame 5-16.,,,,,,,
Isabelle,Aerial Attacks,Neutral Air Dodge,,58,10,Intangible on frame 3-30.,,,,,,,
Isabelle,Aerial Attacks,"Air Dodge, Down",,80,11-19,Intangible on frame 3-21.,,,,,,,
Isabelle,Aerial Attacks,"Air Dodge, Diagonally Down",,91,11-19,Intangible on frame 3-21.,,,,,,,
Isabelle,Aerial Attacks,"Air Dodge, Left/Right",,97,11-19,Intangible on frame 3-21.,,,,,,,
Isabelle,Aerial Attacks,"Air Dodge, Diagonally Up",,115,11-19,Intangible on frame 3-21.,,,,,,,
Isabelle,Aerial Attacks,"Air Dodge, Up",,133,11-19,Intangible on frame 3-21.,,,,,,,
Isabelle,Aerial Attacks,Stats,,,,,,,,,,,
Isabelle,Aerial Attacks,Ledge Grab,,,,,,,,,,,
Isabelle,Aerial Attacks,Ledge Hang,,,,,,,,,,,
Isabelle,Aerial Attacks,Ledge Roll,,,,,,,,,,,
Isabelle,Aerial Attacks,Getup Attacks,,,,,,,,,,,
Isabelle,Special Attacks,Neutral B (Pocket),8 (Start of projectile pocket),50,--,Invulnerable on frame 5-23. Pockets projectiles on frame 8-23.,**,**,**,--,--,8—23,27
Isabelle,Special Attacks,"Pocket, Throw",9,30,--,This is not the same throw as with a holdable item,**,**,**,--,**,,--
Isabelle,Special Attacks,Side B (Fishing Rod),21,--,--,Frame 50 is the earliest you can reel in.,**,**,**,--,**,"21—43 (Ground), 21—70+ (Air), 18 (Tether)",--
Isabelle,Special Attacks,"Fishing Rod, Reel In",2,38,--,--,**,**,**,--,**,2—11,27
Isabelle,Special Attacks,"Fishing Rod, Throw Forward",15,45,--,--,14.0—17.0,**,**,--,**,**,--
Isabelle,Special Attacks,"Fishing Rod, Throw Back",13,35,--,--,11.0—14.0,**,**,--,**,**,--
Isabelle,Special Attacks,"Fishing Rod, Throw Up",22,43,--,--,12.0—15.0,**,**,--,**,**,--
Isabelle,Special Attacks,"Fishing Rod, Throw Down",18/22,39,--,--,9.5—15.0,**,**,--,**,**,--
Isabelle,Special Attacks,Up B (Balloon Trip),**,--,20/30,"20 landing lag if you land inside the swing. 30 if you land from special fall. Has a ""fuel"" mechanic.",**,**,**,--,**,**,--
Isabelle,Special Attacks,Down B (Lloid Trap),9/17/25/34/43/51,49/26,--,Proximity activation as early as 51. 49 total frames to plant. 26 total frames to manually activate. Several characters can safely run past this trap.,**,4/4/11,2/2/4,--,**,9/17/25/34/43/51,--
Isabelle,Special Attacks,Grab,14,43,--,--,--,,,,,14—16,27
Isabelle,Special Attacks,Dash Grab,15,46,--,--,--,,,,,16—17,29
Isabelle,Special Attacks,Pivot Grab,17,44,--,--,--,,,,,17—19,25
Isabelle,Special Attacks,Pummel,**,**,**,--,**,,,,,,
Isabelle,Special Attacks,Forward Throw,15,45,--,--,**,,,,,,
Isabelle,Special Attacks,Backward Throw,14,49,--,--,**,,,,,,
Isabelle,Special Attacks,Up Throw,20,52,--,--,**,,,,,,
Isabelle,Special Attacks,Down Throw,18,35,--,--,**,,,,,,
Isabelle,Special Attacks,Spot Dodge,,20/25,--,Intangible on frame 3-17,,,,,,,
Isabelle,Special Attacks,Forward Roll,,29,--,Intangible on frame 4-15.,,,,,,,
Isabelle,Special Attacks,Backward Roll,,34,--,Intangible on frame 5-16.,,,,,,,
Isabelle,Special Attacks,Neutral Air Dodge,,58,10,Intangible on frame 3-30.,,,,,,,
Isabelle,Special Attacks,"Air Dodge, Down",,80,11-19,Intangible on frame 3-21.,,,,,,,
Isabelle,Special Attacks,"Air Dodge, Diagonally Down",,91,11-19,Intangible on frame 3-21.,,,,,,,
Isabelle,Special Attacks,"Air Dodge, Left/Right",,97,11-19,Intangible on frame 3-21.,,,,,,,
Isabelle,Special Attacks,"Air Dodge, Diagonally Up",,115,11-19,Intangible on frame 3-21.,,,,,,,
Isabelle,Special Attacks,"Air Dodge, Up",,133,11-19,Intangible on frame 3-21.,,,,,,,
Isabelle,Special Attacks,Stats,,,,,,,,,,,
Isabelle,Special Attacks,Ledge Grab,,,,,,,,,,,
Isabelle,Special Attacks,Ledge Hang,,,,,,,,,,,
Isabelle,Special Attacks,Ledge Roll,,,,,,,,,,,
Isabelle,Special Attacks,Getup Attacks,,,,,,,,,,,
Isabelle,Grabs / Throws,Grab,14,43,--,--,--,,,,,14—16,27
Isabelle,Grabs / Throws,Dash Grab,15,46,--,--,--,,,,,16—17,29
Isabelle,Grabs / Throws,Pivot Grab,17,44,--,--,--,,,,,17—19,25
Isabelle,Grabs / Throws,Pummel,**,**,**,--,**,,,,,,
Isabelle,Grabs / Throws,Forward Throw,15,45,--,--,**,,,,,,
Isabelle,Grabs / Throws,Backward Throw,14,49,--,--,**,,,,,,
Isabelle,Grabs / Throws,Up Throw,20,52,--,--,**,,,,,,
Isabelle,Grabs / Throws,Down Throw,18,35,--,--,**,,,,,,
Isabelle,Grabs / Throws,Spot Dodge,,20/25,--,Intangible on frame 3-17,,,,,,,
Isabelle,Grabs / Throws,Forward Roll,,29,--,Intangible on frame 4-15.,,,,,,,
Isabelle,Grabs / Throws,Backward Roll,,34,--,Intangible on frame 5-16.,,,,,,,
Isabelle,Grabs / Throws,Neutral Air Dodge,,58,10,Intangible on frame 3-30.,,,,,,,
Isabelle,Grabs / Throws,"Air Dodge, Down",,80,11-19,Intangible on frame 3-21.,,,,,,,
Isabelle,Grabs / Throws,"Air Dodge, Diagonally Down",,91,11-19,Intangible on frame 3-21.,,,,,,,
Isabelle,Grabs / Throws,"Air Dodge, Left/Right",,97,11-19,Intangible on frame 3-21.,,,,,,,
Isabelle,Grabs / Throws,"Air Dodge, Diagonally Up",,115,11-19,Intangible on frame 3-21.,,,,,,,
Isabelle,Grabs / Throws,"Air Dodge, Up",,133,11-19,Intangible on frame 3-21.,,,,,,,
Isabelle,Grabs / Throws,Stats,,,,,,,,,,,
Isabelle,Grabs / Throws,Ledge Grab,,,,,,,,,,,
Isabelle,Grabs / Throws,Ledge Hang,,,,,,,,,,,
Isabelle,Grabs / Throws,Ledge Roll,,,,,,,,,,,
Isabelle,Grabs / Throws,Getup Attacks,,,,,,,,,,,
Isabelle,Dodges / Rolls,Spot Dodge,,20/25,--,Intangible on frame 3-17,,,,,,,
Isabelle,Dodges / Rolls,Forward Roll,,29,--,Intangible on frame 4-15.,,,,,,,
Isabelle,Dodges / Rolls,Backward Roll,,34,--,Intangible on frame 5-16.,,,,,,,
Isabelle,Dodges / Rolls,Neutral Air Dodge,,58,10,Intangible on frame 3-30.,,,,,,,
Isabelle,Dodges / Rolls,"Air Dodge, Down",,80,11-19,Intangible on frame 3-21.,,,,,,,
Isabelle,Dodges / Rolls,"Air Dodge, Diagonally Down",,91,11-19,Intangible on frame 3-21.,,,,,,,
Isabelle,Dodges / Rolls,"Air Dodge, Left/Right",,97,11-19,Intangible on frame 3-21.,,,,,,,
Isabelle,Dodges / Rolls,"Air Dodge, Diagonally Up",,115,11-19,Intangible on frame 3-21.,,,,,,,
Isabelle,Dodges / Rolls,"Air Dodge, Up",,133,11-19,Intangible on frame 3-21.,,,,,,,
Isabelle,Dodges / Rolls,Stats,,,,,,,,,,,
Isabelle,Dodges / Rolls,Ledge Grab,,,,,,,,,,,
Isabelle,Dodges / Rolls,Ledge Hang,,,,,,,,,,,
Isabelle,Dodges / Rolls,Ledge Roll,,,,,,,,,,,
Isabelle,Dodges / Rolls,Getup Attacks,,,,,,,,,,,
Isabelle,Misc Info,Stats,,,,,,,,,,,
Isabelle,Misc Info,Ledge Grab,,,,,,,,,,,
Isabelle,Misc Info,Ledge Hang,,,,,,,,,,,
Isabelle,Misc Info,Ledge Roll,,,,,,,,,,,
Isabelle,Misc Info,Getup Attacks,,,,,,,,,,,
