character,section,move,startup,total_frames,landing_lag,notes,damage,shield_lag,shield_stun,hitbox_type,advantage_on_shield,active_frames,end_lag
Ridley,Ground Attacks,Down B (Skewer),30,96/67,--,Total frames is 67 when you fail to skewer. Ridley does not suffer hitlag from a grazing hit.,5.0 | 45.0 / 10.0,6,2,graze | skewer,-29,30—31,65
Ridley,Ground Attacks,Grab,8,34,--,--,--,,,,,8—10,24
Ridley,Ground Attacks,Dash Grab,11,42,--,--,--,,,,,11—13,29
Ridley,Ground Attacks,Pivot Grab,12,39,--,--,--,,,,,12—14,25
Ridley,Ground Attacks,Pummel,**,**,**,**,**,,,,,,
Ridley,Ground Attacks,Forward Throw,13,37,--,--,**,,,,,,
Ridley,Ground Attacks,Backward Throw,18,45,--,--,**,,,,,,
Ridley,Ground Attacks,Up Throw,14/19,43,--,--,**,,,,,,
Ridley,Ground Attacks,Down Throw,25,35,--,--,**,,,,,,
Ridley,Ground Attacks,Spot Dodge,,23/28,--,Intangible on frame 3-18,,,,,,,
Ridley,Ground Attacks,Forward Roll,,32,--,Intangible on frame 4-16,,,,,,,
Ridley,Ground Attacks,Backward Roll,,37,--,Intangible on frame 5-17,,,,,,,
Ridley,Ground Attacks,Neutral Air Dodge,,46,10,Intangible on frame 3-31,,,,,,,
Ridley,Ground Attacks,"Air Dodge, Down",,64,11-19,Intangible on frame 3-22,,,,,,,
Ridley,Ground Attacks,"Air Dodge, Diagonally Down",,73,11-19,Intangible on frame 3-22,,,,,,,
Ridley,Ground Attacks,"Air Dodge, Left/Right",,78,11-19,Intangible on frame 3-22,,,,,,,
Ridley,Ground Attacks,"Air Dodge, Diagonally Up",,90,11-19,Intangible on frame 3-22,,,,,,,
Ridley,Ground Attacks,"Air Dodge, Up",,103,11-19,Intangible on frame 3-22,,,,,,,
Ridley,Ground Attacks,Stats,,,,,,,,,,,
Ridley,Ground Attacks,Ledge Grab,,,,,,,,,,,
Ridley,Ground Attacks,Ledge Hang,,,,,,,,,,,
Ridley,Ground Attacks,Ledge Roll,,,,,,,,,,,
Ridley,Ground Attacks,Getup Attacks,,,,,,,,,,,
Ridley,Aerial Attacks,Neutral Air,8,39,12,Autocancels on frame 1-2 and 28 onward,9.0/12.0/(5.0/8.0,7/10/6,4/5/3,Early Tail/Early Tip/Late Tail/Late Tip,-8/-7/-9,8—14/15—20,19
Ridley,Aerial Attacks,Forward Air,10/13/16,41,16,Autocancels on frame 1-2 and 43 onward,(3.0/5.0)/(5.0/7.0),(6/6)/(6/8),(2/3)/(3/3),(Multi close/far)/(Final close/far),(-14/-13)/(-13/-13),10—11/13—14/16—17,24
Ridley,Aerial Attacks,Back Air,10,43,17,Autocancels on frame 38 onward,16.0,10,5,--,-12,10—12,31
Ridley,Aerial Attacks,Up Air,11,39,14,Autocancels on frame 1-3 and 35 onward,14.0/14.0,9/13,5/5,Far/Close,-9/-9,11—13,26
Ridley,Aerial Attacks,Down Air,11,55,32,Autocancels on frame 1-3 and 50 onward,14.0/12.0,11/9,5/5,Early Meteor/Late,-27/-27,11—18/19—40,15
Ridley,Aerial Attacks,Neutral B (Plasma Breath),29 | 56/65/73/84/92,55 | 102,--,"If Ridley is hit in the mouth while charging on frame 16-45, he recoils in a 52 frame animation.",4.5/3.5 | 5.67/4.41,5/5 // 6/5,3/2 // 3/3,Early / Late,-23 // -1,29—58/59—78 | ***,--
Ridley,Aerial Attacks,Side B (Space Pirate Rush),22,78,--,--,--,**,**,--,**,22—34,44
Ridley,Aerial Attacks,"Side B (Space Pirate Rush, Air)",22,60,--,"Landing hitbox on frame 1 after a grab, then transitions to ground drag",--,**,**,--,**,22—34,26
Ridley,Aerial Attacks,"Side B (Space Pirate Rush, Success)",10/24/28/32...,60,--,Drag begins on 24. Deals damage every four frames.,4.0/2.0,**,**,Initial / Drag,**,**,--
Ridley,Aerial Attacks,"Space Pirate Rush, Manual/Ledge/Air Release",2/7/2,41/42/41,--,Can manually release on 48 on the ground. 43 in the air.,7.0/7.0/7.0,**,**,Ground/Ledge/Air,**,**,--
Ridley,Aerial Attacks,Up B (Wing Blitz),34/36/37,**,32/35,Second landing lag is for a dive directly into the ground. Wing intangibility on frame 34-57 when traveling up. 36-59 when traveling horizontally. Damage dependent on direction travelled. Landing hit on frame 1. Advantage is for that. Grabs ledges on frame 35/37/38.,18.0 / 16.0 / 15.0 / 5.0,10/10/10/6,16/14/14/6,Up/horizontal/down/landing,-28,34—57/36—55/37—59,--
Ridley,Aerial Attacks,Down B (Skewer),30,96/67,--,Total frames is 67 when you fail to skewer. Ridley does not suffer hitlag from a grazing hit.,5.0 | 45.0 / 10.0,6,2,graze | skewer,-29,30—31,65
Ridley,Aerial Attacks,Grab,8,34,--,--,--,,,,,8—10,24
Ridley,Aerial Attacks,Dash Grab,11,42,--,--,--,,,,,11—13,29
Ridley,Aerial Attacks,Pivot Grab,12,39,--,--,--,,,,,12—14,25
Ridley,Aerial Attacks,Pummel,**,**,**,**,**,,,,,,
Ridley,Aerial Attacks,Forward Throw,13,37,--,--,**,,,,,,
Ridley,Aerial Attacks,Backward Throw,18,45,--,--,**,,,,,,
Ridley,Aerial Attacks,Up Throw,14/19,43,--,--,**,,,,,,
Ridley,Aerial Attacks,Down Throw,25,35,--,--,**,,,,,,
Ridley,Aerial Attacks,Spot Dodge,,23/28,--,Intangible on frame 3-18,,,,,,,
Ridley,Aerial Attacks,Forward Roll,,32,--,Intangible on frame 4-16,,,,,,,
Ridley,Aerial Attacks,Backward Roll,,37,--,Intangible on frame 5-17,,,,,,,
Ridley,Aerial Attacks,Neutral Air Dodge,,46,10,Intangible on frame 3-31,,,,,,,
Ridley,Aerial Attacks,"Air Dodge, Down",,64,11-19,Intangible on frame 3-22,,,,,,,
Ridley,Aerial Attacks,"Air Dodge, Diagonally Down",,73,11-19,Intangible on frame 3-22,,,,,,,
Ridley,Aerial Attacks,"Air Dodge, Left/Right",,78,11-19,Intangible on frame 3-22,,,,,,,
Ridley,Aerial Attacks,"Air Dodge, Diagonally Up",,90,11-19,Intangible on frame 3-22,,,,,,,
Ridley,Aerial Attacks,"Air Dodge, Up",,103,11-19,Intangible on frame 3-22,,,,,,,
Ridley,Aerial Attacks,Stats,,,,,,,,,,,
Ridley,Aerial Attacks,Ledge Grab,,,,,,,,,,,
Ridley,Aerial Attacks,Ledge Hang,,,,,,,,,,,
Ridley,Aerial Attacks,Ledge Roll,,,,,,,,,,,
Ridley,Aerial Attacks,Getup Attacks,,,,,,,,,,,
Ridley,Special Attacks,Neutral B (Plasma Breath),29 | 56/65/73/84/92,55 | 102,--,"If Ridley is hit in the mouth while charging on frame 16-45, he recoils in a 52 frame animation.",4.5/3.5 | 5.67/4.41,5/5 // 6/5,3/2 // 3/3,Early / Late,-23 // -1,29—58/59—78 | ***,--
Ridley,Special Attacks,Side B (Space Pirate Rush),22,78,--,--,--,**,**,--,**,22—34,44
Ridley,Special Attacks,"Side B (Space Pirate Rush, Air)",22,60,--,"Landing hitbox on frame 1 after a grab, then transitions to ground drag",--,**,**,--,**,22—34,26
Ridley,Special Attacks,"Side B (Space Pirate Rush, Success)",10/24/28/32...,60,--,Drag begins on 24. Deals damage every four frames.,4.0/2.0,**,**,Initial / Drag,**,**,--
Ridley,Special Attacks,"Space Pirate Rush, Manual/Ledge/Air Release",2/7/2,41/42/41,--,Can manually release on 48 on the ground. 43 in the air.,7.0/7.0/7.0,**,**,Ground/Ledge/Air,**,**,--
Ridley,Special Attacks,Up B (Wing Blitz),34/36/37,**,32/35,Second landing lag is for a dive directly into the ground. Wing intangibility on frame 34-57 when traveling up. 36-59 when traveling horizontally. Damage dependent on direction travelled. Landing hit on frame 1. Advantage is for that. Grabs ledges on frame 35/37/38.,18.0 / 16.0 / 15.0 / 5.0,10/10/10/6,16/14/14/6,Up/horizontal/down/landing,-28,34—57/36—55/37—59,--
Ridley,Special Attacks,Down B (Skewer),30,96/67,--,Total frames is 67 when you fail to skewer. Ridley does not suffer hitlag from a grazing hit.,5.0 | 45.0 / 10.0,6,2,graze | skewer,-29,30—31,65
Ridley,Special Attacks,Grab,8,34,--,--,--,,,,,8—10,24
Ridley,Special Attacks,Dash Grab,11,42,--,--,--,,,,,11—13,29
Ridley,Special Attacks,Pivot Grab,12,39,--,--,--,,,,,12—14,25
Ridley,Special Attacks,Pummel,**,**,**,**,**,,,,,,
Ridley,Special Attacks,Forward Throw,13,37,--,--,**,,,,,,
Ridley,Special Attacks,Backward Throw,18,45,--,--,**,,,,,,
Ridley,Special Attacks,Up Throw,14/19,43,--,--,**,,,,,,
Ridley,Special Attacks,Down Throw,25,35,--,--,**,,,,,,
Ridley,Special Attacks,Spot Dodge,,23/28,--,Intangible on frame 3-18,,,,,,,
Ridley,Special Attacks,Forward Roll,,32,--,Intangible on frame 4-16,,,,,,,
Ridley,Special Attacks,Backward Roll,,37,--,Intangible on frame 5-17,,,,,,,
Ridley,Special Attacks,Neutral Air Dodge,,46,10,Intangible on frame 3-31,,,,,,,
Ridley,Special Attacks,"Air Dodge, Down",,64,11-19,Intangible on frame 3-22,,,,,,,
Ridley,Special Attacks,"Air Dodge, Diagonally Down",,73,11-19,Intangible on frame 3-22,,,,,,,
Ridley,Special Attacks,"Air Dodge, Left/Right",,78,11-19,Intangible on frame 3-22,,,,,,,
Ridley,Special Attacks,"Air Dodge, Diagonally Up",,90,11-19,Intangible on frame 3-22,,,,,,,
Ridley,Special Attacks,"Air Dodge, Up",,103,11-19,Intangible on frame 3-22,,,,,,,
Ridley,Special Attacks,Stats,,,,,,,,,,,
Ridley,Special Attacks,Ledge Grab,,,,,,,,,,,
Ridley,Special Attacks,Ledge Hang,,,,,,,,,,,
Ridley,Special Attacks,Ledge Roll,,,,,,,,,,,
Ridley,Special Attacks,Getup Attacks,,,,,,,,,,,
Ridley,Grabs / Throws,Grab,8,34,--,--,--,,,,,8—10,24
Ridley,Grabs / Throws,Dash Grab,11,42,--,--,--,,,,,11—13,29
Ridley,Grabs / Throws,Pivot Grab,12,39,--,--,--,,,,,12—14,25
Ridley,Grabs / Throws,Pummel,**,**,**,**,**,,,,,,
Ridley,Grabs / Throws,Forward Throw,13,37,--,--,**,,,,,,
Ridley,Grabs / Throws,Backward Throw,18,45,--,--,**,,,,,,
Ridley,Grabs / Throws,Up Throw,14/19,43,--,--,**,,,,,,
Ridley,Grabs / Throws,Down Throw,25,35,--,--,**,,,,,,
Ridley,Grabs / Throws,Spot Dodge,,23/28,--,Intangible on frame 3-18,,,,,,,
Ridley,Grabs / Throws,Forward Roll,,32,--,Intangible on frame 4-16,,,,,,,
Ridley,Grabs / Throws,Backward Roll,,37,--,Intangible on frame 5-17,,,,,,,
Ridley,Grabs / Throws,Neutral Air Dodge,,46,10,Intangible on frame 3-31,,,,,,,
Ridley,Grabs / Throws,"Air Dodge, Down",,64,11-19,Intangible on frame 3-22,,,,,,,
Ridley,Grabs / Throws,"Air Dodge, Diagonally Down",,73,11-19,Intangible on frame 3-22,,,,,,,
Ridley,Grabs / Throws,"Air Dodge, Left/Right",,78,11-19,Intangible on frame 3-22,,,,,,,
Ridley,Grabs / Throws,"Air Dodge, Diagonally Up",,90,11-19,Intangible on frame 3-22,,,,,,,
Ridley,Grabs / Throws,"Air Dodge, Up",,103,11-19,Intangible on frame 3-22,,,,,,,
Ridley,Grabs / Throws,Stats,,,,,,,,,,,
Ridley,Grabs / Throws,Ledge Grab,,,,,,,,,,,
Ridley,Grabs / Throws,Ledge Hang,,,,,,,,,,,
Ridley,Grabs / Throws,Ledge Roll,,,,,,,,,,,
Ridley,Grabs / Throws,Getup Attacks,,,,,,,,,,,
Ridley,Dodges / Rolls,Spot Dodge,,23/28,--,Intangible on frame 3-18,,,,,,,
Ridley,Dodges / Rolls,Forward Roll,,32,--,Intangible on frame 4-16,,,,,,,
Ridley,Dodges / Rolls,Backward Roll,,37,--,Intangible on frame 5-17,,,,,,,
Ridley,Dodges / Rolls,Neutral Air Dodge,,46,10,Intangible on frame 3-31,,,,,,,
Ridley,Dodges / Rolls,"Air Dodge, Down",,64,11-19,Intangible on frame 3-22,,,,,,,
Ridley,Dodges / Rolls,"Air Dodge, Diagonally Down",,73,11-19,Intangible on frame 3-22,,,,,,,
Ridley,Dodges / Rolls,"Air Dodge, Left/Right",,78,11-19,Intangible on frame 3-22,,,,,,,
Ridley,Dodges / Rolls,"Air Dodge, Diagonally Up",,90,11-19,Intangible on frame 3-22,,,,,,,
Ridley,Dodges / Rolls,"Air Dodge, Up",,103,11-19,Intangible on frame 3-22,,,,,,,
Ridley,Dodges / Rolls,Stats,,,,,,,,,,,
Ridley,Dodges / Rolls,Ledge Grab,,,,,,,,,,,
Ridley,Dodges / Rolls,Ledge Hang,,,,,,,,,,,
Ridley,Dodges / Rolls,Ledge Roll,,,,,,,,,,,
Ridley,Dodges / Rolls,Getup Attacks,,,,,,,,,,,
Ridley,Misc Info,Stats,,,,,,,,,,,
Ridley,Misc Info,Ledge Grab,,,,,,,,,,,
Ridley,Misc Info,Ledge Hang,,,,,,,,,,,
Ridley,Misc Info,Ledge Roll,,,,,,,,,,,
Ridley,Misc Info,Getup Attacks,,,,,,,,,,,
