character,section,move,startup,total_frames,landing_lag,notes,damage,shield_lag,shield_stun,hitbox_type,advantage_on_shield,active_frames,end_lag
Shulk,Aerial Attacks,Backward Roll,,34,--,Intangible on frame 5-16,,,,,,,
Shulk,Aerial Attacks,Neutral Air Dodge,,49,10,Intangible on frame 3-30,,,,,,,
Shulk,Aerial Attacks,"Air Dodge, Down",,68,11-19,Intangible on frame 3-21,,,,,,,
Shulk,Aerial Attacks,"Air Dodge, Diagonally Down",,77,11-19,Intangible on frame 3-21,,,,,,,
Shulk,Aerial Attacks,"Air Dodge, Left/Right",,83,11-19,Intangible on frame 3-21,,,,,,,
Shulk,Aerial Attacks,"Air Dodge, Diagonally Up",,95,11-19,Intangible on frame 3-21,,,,,,,
Shulk,Aerial Attacks,"Air Dodge, Up",,107,11-19,Intangible on frame 3-21,,,,,,,
Shulk,Aerial Attacks,Stats,,,,,,,,,,,
Shulk,Aerial Attacks,Ledge Grab,,,,,,,,,,,
Shulk,Aerial Attacks,Ledge Hang,,,,,,,,,,,
Shulk,Aerial Attacks,Ledge Roll,,,,,,,,,,,
Shulk,Aerial Attacks,Getup Attacks,,,,,,,,,,,
Shulk,Special Attacks,Neutral B (Monado Arts),--,9,--,Takes 4 frames to activate an art upon selection. 14 i-frames upon activating an art. Activation animation cancellable on frame 10.,--,--,--,--,--,**,--
Shulk,Special Attacks,Side B (Back Slash),22,71,40,Hits directly above Shulk at frame 22. Total frames is for level ground. Landing hit deals 1.0 less from the back. Block stats are for landing hit.,10.0/9.0/16.0/14.0,8/7/15/14,10/9/14/12,"front blade/beam, back blade/beam",-29/-30/-25/-27,Ground: 22/23-31/32-33Air: 22/23—...1—2,40
Shulk,Special Attacks,Up B (Air Slash),10,--,30,Transitions to second slash as early as frame 20,6.0/5.0,6/6,6/6,Blade/Beam,**,10—11/12—14/15—17,--
Shulk,Special Attacks,Air Slash 2,9,--,30,--,5.5,8,6,--,**,9—10,--
Shulk,Special Attacks,Down B (Vision),7 (Start of Counter),69,-,Invulnerable on frame 6. Counters on 7-41 when fresh. No data on Activated/Reversal Vision at this time. Vision Forward hit has 79 total frames (active 37-39). Vision Back hit has 56 active frames and is active on 21-22.,--,--,--,--,--,**,--
Shulk,Special Attacks,Grab,7,36,--,--,--,,,,,7—8,28
Shulk,Special Attacks,Dash Grab,10,44,--,--,--,,,,,10—11,33
Shulk,Special Attacks,Pivot Grab,11,39,--,--,--,,,,,11—12,27
Shulk,Special Attacks,Pummel,1,15,Total frames includes 13 frames of hitlag.,--,1.3,,,,,,
Shulk,Special Attacks,Forward Throw,15/16,37,--,--,3.0/5.0,,,,,,
Shulk,Special Attacks,Backward Throw,18/20,45,--,--,3.0/6.0,,,,,,
Shulk,Special Attacks,Up Throw,20/22,47,--,--,3.0/4.0,,,,,,
Shulk,Special Attacks,Down Throw,23/25,43,--,--,3.0/2.5,,,,,,
Shulk,Special Attacks,Spot Dodge,,20/25,--,Intangible on frame 3-17,,,,,,,
Shulk,Special Attacks,Forward Roll,,29,--,Intangible on frame 4-15,,,,,,,
Shulk,Special Attacks,Backward Roll,,34,--,Intangible on frame 5-16,,,,,,,
Shulk,Special Attacks,Neutral Air Dodge,,49,10,Intangible on frame 3-30,,,,,,,
Shulk,Special Attacks,"Air Dodge, Down",,68,11-19,Intangible on frame 3-21,,,,,,,
Shulk,Special Attacks,"Air Dodge, Diagonally Down",,77,11-19,Intangible on frame 3-21,,,,,,,
Shulk,Special Attacks,"Air Dodge, Left/Right",,83,11-19,Intangible on frame 3-21,,,,,,,
Shulk,Special Attacks,"Air Dodge, Diagonally Up",,95,11-19,Intangible on frame 3-21,,,,,,,
Shulk,Special Attacks,"Air Dodge, Up",,107,11-19,Intangible on frame 3-21,,,,,,,
Shulk,Special Attacks,Stats,,,,,,,,,,,
Shulk,Special Attacks,Ledge Grab,,,,,,,,,,,
Shulk,Special Attacks,Ledge Hang,,,,,,,,,,,
Shulk,Special Attacks,Ledge Roll,,,,,,,,,,,
Shulk,Special Attacks,Getup Attacks,,,,,,,,,,,
Shulk,Grabs / Throws,Grab,7,36,--,--,--,,,,,7—8,28
Shulk,Grabs / Throws,Dash Grab,10,44,--,--,--,,,,,10—11,33
Shulk,Grabs / Throws,Pivot Grab,11,39,--,--,--,,,,,11—12,27
Shulk,Grabs / Throws,Pummel,1,15,Total frames includes 13 frames of hitlag.,--,1.3,,,,,,
Shulk,Grabs / Throws,Forward Throw,15/16,37,--,--,3.0/5.0,,,,,,
Shulk,Grabs / Throws,Backward Throw,18/20,45,--,--,3.0/6.0,,,,,,
Shulk,Grabs / Throws,Up Throw,20/22,47,--,--,3.0/4.0,,,,,,
Shulk,Grabs / Throws,Down Throw,23/25,43,--,--,3.0/2.5,,,,,,
Shulk,Grabs / Throws,Spot Dodge,,20/25,--,Intangible on frame 3-17,,,,,,,
Shulk,Grabs / Throws,Forward Roll,,29,--,Intangible on frame 4-15,,,,,,,
Shulk,Grabs / Throws,Backward Roll,,34,--,Intangible on frame 5-16,,,,,,,
Shulk,Grabs / Throws,Neutral Air Dodge,,49,10,Intangible on frame 3-30,,,,,,,
Shulk,Grabs / Throws,"Air Dodge, Down",,68,11-19,Intangible on frame 3-21,,,,,,,
Shulk,Grabs / Throws,"Air Dodge, Diagonally Down",,77,11-19,Intangible on frame 3-21,,,,,,,
Shulk,Grabs / Throws,"Air Dodge, Left/Right",,83,11-19,Intangible on frame 3-21,,,,,,,
Shulk,Grabs / Throws,"Air Dodge, Diagonally Up",,95,11-19,Intangible on frame 3-21,,,,,,,
Shulk,Grabs / Throws,"Air Dodge, Up",,107,11-19,Intangible on frame 3-21,,,,,,,
Shulk,Grabs / Throws,Stats,,,,,,,,,,,
Shulk,Grabs / Throws,Ledge Grab,,,,,,,,,,,
Shulk,Grabs / Throws,Ledge Hang,,,,,,,,,,,
Shulk,Grabs / Throws,Ledge Roll,,,,,,,,,,,
Shulk,Grabs / Throws,Getup Attacks,,,,,,,,,,,
Shulk,Dodges / Rolls,Spot Dodge,,20/25,--,Intangible on frame 3-17,,,,,,,
Shulk,Dodges / Rolls,Forward Roll,,29,--,Intangible on frame 4-15,,,,,,,
Shulk,Dodges / Rolls,Backward Roll,,34,--,Intangible on frame 5-16,,,,,,,
Shulk,Dodges / Rolls,Neutral Air Dodge,,49,10,Intangible on frame 3-30,,,,,,,
Shulk,Dodges / Rolls,"Air Dodge, Down",,68,11-19,Intangible on frame 3-21,,,,,,,
Shulk,Dodges / Rolls,"Air Dodge, Diagonally Down",,77,11-19,Intangible on frame 3-21,,,,,,,
Shulk,Dodges / Rolls,"Air Dodge, Left/Right",,83,11-19,Intangible on frame 3-21,,,,,,,
Shulk,Dodges / Rolls,"Air Dodge, Diagonally Up",,95,11-19,Intangible on frame 3-21,,,,,,,
Shulk,Dodges / Rolls,"Air Dodge, Up",,107,11-19,Intangible on frame 3-21,,,,,,,
Shulk,Dodges / Rolls,Stats,,,,,,,,,,,
Shulk,Dodges / Rolls,Ledge Grab,,,,,,,,,,,
Shulk,Dodges / Rolls,Ledge Hang,,,,,,,,,,,
Shulk,Dodges / Rolls,Ledge Roll,,,,,,,,,,,
Shulk,Dodges / Rolls,Getup Attacks,,,,,,,,,,,
Shulk,Misc Info,Stats,,,,,,,,,,,
Shulk,Misc Info,Ledge Grab,,,,,,,,,,,
Shulk,Misc Info,Ledge Hang,,,,,,,,,,,
Shulk,Misc Info,Ledge Roll,,,,,,,,,,,
Shulk,Misc Info,Getup Attacks,,,,,,,,,,,
