character,section,move,startup,total_frames,landing_lag,notes,damage,shield_lag,shield_stun,hitbox_type,advantage_on_shield,active_frames,end_lag
Minmin,Ground Attacks,"Forward Smash, Megawatt",16,75 (70 air),--,Charge hold frame 8. Can fire other arm beginning on frame 17. Endlag on hit is 22-31 depending on how far the arm must retract. Endlag on block is 41-47 depending on how far the arm must retract.,19.0/21.0/19.0,12/14/12,13/14/13,Early/Middle/Late,-28 — -34,Ground: 16(17—19/20—31/32—38) // Air: 16(17—19/20—29/30—36),39
Minmin,Ground Attacks,Up Smash,8,53,--,leg intangibility on frame 7-15. Reflects on frame 6-15. Charge hold frame 2,16.0/14.0,10/11/10/9,10/11/10/8,early close/far late close/far,-35/-34,8-10/11-13/14-16,37
Minmin,Ground Attacks,Down Smash,6,48,--,leg intangibility on frame 6-8. Charge hold frame 2,15.0/13.0,9/10,9/10,Left Leg/Right Leg,-33/-32,6—8,40
Minmin,Ground Attacks,"Neutral Air, Dragon",10,37,12,arm intangible on frame 10-23. autocancels on frame 1-3 and 37 onward,8.5,7,4,**,-8,10—23,14
Minmin,Ground Attacks,"Neutral Air, Power Dragon",10,37,12,**,9.775,**,4,**,-6,10—23,14
Minmin,Ground Attacks,"Neutral Air, Ramram",8,28,12,arm intangible on frame 8-18. autocancels on frame 1-3 and 28 onward,6.0,6,3,**,-9,8—18,10
Minmin,Ground Attacks,"Neutral Air, Megawatt",14,50,12,arm intangible on frame 14-32. autocancels on frame 1-5 and 50 onward,12.0,10,5,**,-7,14—32,18
Minmin,Ground Attacks,Up Air,7,38,8,autocancels on frame 29 onward,6.5/4.5,5,3,**,-5,7—13,25
Minmin,Ground Attacks,Down Air,15,54,25,landing hit on frame 1 of landing. Autocancels on frame 41 onward,11.0/9.0/3.0,8/7/5,4/4/4,Early/Late/Landing,*/*/-20,15—18/19—33/1—3,21
Minmin,Ground Attacks,Up B (Arms Jump),**,25/37(held),**,Invulnerable 8—13 normally and 18—25 when held.,**,7,9,**,**,**,--
Minmin,Ground Attacks,Up B (Arms Hook),12,54,**,Tethers to ledge on frame 5. Endlag on hit is 22-32 depending on how far the arm must restract. Endlag on block is 40-42 depending on how far the arm must restract.,9.0,7,9,**,-31,12—20,34
Minmin,Ground Attacks,Down B (Arms Change),1,1,--,Instantaneous.,**,**,**,**,**,**,--
Minmin,Ground Attacks,Grab,18,56,--,ARMS don't have hurtboxes on frames 18-38,--,,,,,18—24,32
Minmin,Ground Attacks,Dash Grab,18,56,--,ARMS don't have hurtboxes on frames 18-38,--,,,,,18—24,32
Minmin,Ground Attacks,Pivot Grab,18,56,--,ARMS don't have hurtboxes on frames 18-38,--,,,,,18—24,32
Minmin,Ground Attacks,Pummel,1,19,**,total frames includes 14 frames of hitlag (plus one in 1v1),1.5,,,,,,
Minmin,Ground Attacks,Forward Throw,13,29,--,"Hits on frame 12, throws on frame 13.",9.0,,,,,,
Minmin,Ground Attacks,Backward Throw,31,49,--,"Hits on frame 27, throws on frame 31.",14.0,,,,,,
Minmin,Ground Attacks,Up Throw,11,54,--,"Hits on frame 10, throws on frame 11.",10.0,,,,,,
Minmin,Ground Attacks,Down Throw,16,45,--,"Hits on frame 15, throws on frame 16.",8.0,,,,,,
Minmin,Ground Attacks,Spot Dodge,,20/25,--,Intangible on frame 3—17.,,,,,,,
Minmin,Ground Attacks,Forward Roll,,29,--,Intangible on frame 4-15.,,,,,,,
Minmin,Ground Attacks,Backward Roll,,34,--,Intangible on frame 5-16.,,,,,,,
Minmin,Ground Attacks,Neutral Air Dodge,,50,10,Intangible on frame 3-30.,,,,,,,
Minmin,Ground Attacks,"Air Dodge, Down",,71,**,Intangible on frame 3-21,,,,,,,
Minmin,Ground Attacks,"Air Dodge, Diagonally Down",,78,**,Intangible on frame 3-21,,,,,,,
Minmin,Ground Attacks,"Air Dodge, Left/Right",,85,**,Intangible on frame 3-21,,,,,,,
Minmin,Ground Attacks,"Air Dodge, Diagonally Up",,97,**,Intangible on frame 3-21,,,,,,,
Minmin,Ground Attacks,"Air Dodge, Up",,107,**,Intangible on frame 3-21,,,,,,,
Minmin,Ground Attacks,Stats,,,,,,,,,,,
Minmin,Ground Attacks,Ledge Grab,,,,,,,,,,,
Minmin,Ground Attacks,Ledge Hang,,,,,,,,,,,
Minmin,Ground Attacks,Ledge Roll,,,,,,,,,,,
Minmin,Ground Attacks,Getup Attacks,,,,,,,,,,,
Minmin,Aerial Attacks,"Neutral Air, Dragon",10,37,12,arm intangible on frame 10-23. autocancels on frame 1-3 and 37 onward,8.5,7,4,**,-8,10—23,14
Minmin,Aerial Attacks,"Neutral Air, Power Dragon",10,37,12,**,9.775,**,4,**,-6,10—23,14
Minmin,Aerial Attacks,"Neutral Air, Ramram",8,28,12,arm intangible on frame 8-18. autocancels on frame 1-3 and 28 onward,6.0,6,3,**,-9,8—18,10
Minmin,Aerial Attacks,"Neutral Air, Megawatt",14,50,12,arm intangible on frame 14-32. autocancels on frame 1-5 and 50 onward,12.0,10,5,**,-7,14—32,18
Minmin,Aerial Attacks,Up Air,7,38,8,autocancels on frame 29 onward,6.5/4.5,5,3,**,-5,7—13,25
Minmin,Aerial Attacks,Down Air,15,54,25,landing hit on frame 1 of landing. Autocancels on frame 41 onward,11.0/9.0/3.0,8/7/5,4/4/4,Early/Late/Landing,*/*/-20,15—18/19—33/1—3,21
Minmin,Aerial Attacks,Up B (Arms Jump),**,25/37(held),**,Invulnerable 8—13 normally and 18—25 when held.,**,7,9,**,**,**,--
Minmin,Aerial Attacks,Up B (Arms Hook),12,54,**,Tethers to ledge on frame 5. Endlag on hit is 22-32 depending on how far the arm must restract. Endlag on block is 40-42 depending on how far the arm must restract.,9.0,7,9,**,-31,12—20,34
Minmin,Aerial Attacks,Down B (Arms Change),1,1,--,Instantaneous.,**,**,**,**,**,**,--
Minmin,Aerial Attacks,Grab,18,56,--,ARMS don't have hurtboxes on frames 18-38,--,,,,,18—24,32
Minmin,Aerial Attacks,Dash Grab,18,56,--,ARMS don't have hurtboxes on frames 18-38,--,,,,,18—24,32
Minmin,Aerial Attacks,Pivot Grab,18,56,--,ARMS don't have hurtboxes on frames 18-38,--,,,,,18—24,32
Minmin,Aerial Attacks,Pummel,1,19,**,total frames includes 14 frames of hitlag (plus one in 1v1),1.5,,,,,,
Minmin,Aerial Attacks,Forward Throw,13,29,--,"Hits on frame 12, throws on frame 13.",9.0,,,,,,
Minmin,Aerial Attacks,Backward Throw,31,49,--,"Hits on frame 27, throws on frame 31.",14.0,,,,,,
Minmin,Aerial Attacks,Up Throw,11,54,--,"Hits on frame 10, throws on frame 11.",10.0,,,,,,
Minmin,Aerial Attacks,Down Throw,16,45,--,"Hits on frame 15, throws on frame 16.",8.0,,,,,,
Minmin,Aerial Attacks,Spot Dodge,,20/25,--,Intangible on frame 3—17.,,,,,,,
Minmin,Aerial Attacks,Forward Roll,,29,--,Intangible on frame 4-15.,,,,,,,
Minmin,Aerial Attacks,Backward Roll,,34,--,Intangible on frame 5-16.,,,,,,,
Minmin,Aerial Attacks,Neutral Air Dodge,,50,10,Intangible on frame 3-30.,,,,,,,
Minmin,Aerial Attacks,"Air Dodge, Down",,71,**,Intangible on frame 3-21,,,,,,,
Minmin,Aerial Attacks,"Air Dodge, Diagonally Down",,78,**,Intangible on frame 3-21,,,,,,,
Minmin,Aerial Attacks,"Air Dodge, Left/Right",,85,**,Intangible on frame 3-21,,,,,,,
Minmin,Aerial Attacks,"Air Dodge, Diagonally Up",,97,**,Intangible on frame 3-21,,,,,,,
Minmin,Aerial Attacks,"Air Dodge, Up",,107,**,Intangible on frame 3-21,,,,,,,
Minmin,Aerial Attacks,Stats,,,,,,,,,,,
Minmin,Aerial Attacks,Ledge Grab,,,,,,,,,,,
Minmin,Aerial Attacks,Ledge Hang,,,,,,,,,,,
Minmin,Aerial Attacks,Ledge Roll,,,,,,,,,,,
Minmin,Aerial Attacks,Getup Attacks,,,,,,,,,,,
Minmin,Special Attacks,Up B (Arms Jump),**,25/37(held),**,Invulnerable 8—13 normally and 18—25 when held.,**,7,9,**,**,**,--
Minmin,Special Attacks,Up B (Arms Hook),12,54,**,Tethers to ledge on frame 5. Endlag on hit is 22-32 depending on how far the arm must restract. Endlag on block is 40-42 depending on how far the arm must restract.,9.0,7,9,**,-31,12—20,34
Minmin,Special Attacks,Down B (Arms Change),1,1,--,Instantaneous.,**,**,**,**,**,**,--
Minmin,Special Attacks,Grab,18,56,--,ARMS don't have hurtboxes on frames 18-38,--,,,,,18—24,32
Minmin,Special Attacks,Dash Grab,18,56,--,ARMS don't have hurtboxes on frames 18-38,--,,,,,18—24,32
Minmin,Special Attacks,Pivot Grab,18,56,--,ARMS don't have hurtboxes on frames 18-38,--,,,,,18—24,32
Minmin,Special Attacks,Pummel,1,19,**,total frames includes 14 frames of hitlag (plus one in 1v1),1.5,,,,,,
Minmin,Special Attacks,Forward Throw,13,29,--,"Hits on frame 12, throws on frame 13.",9.0,,,,,,
Minmin,Special Attacks,Backward Throw,31,49,--,"Hits on frame 27, throws on frame 31.",14.0,,,,,,
Minmin,Special Attacks,Up Throw,11,54,--,"Hits on frame 10, throws on frame 11.",10.0,,,,,,
Minmin,Special Attacks,Down Throw,16,45,--,"Hits on frame 15, throws on frame 16.",8.0,,,,,,
Minmin,Special Attacks,Spot Dodge,,20/25,--,Intangible on frame 3—17.,,,,,,,
Minmin,Special Attacks,Forward Roll,,29,--,Intangible on frame 4-15.,,,,,,,
Minmin,Special Attacks,Backward Roll,,34,--,Intangible on frame 5-16.,,,,,,,
Minmin,Special Attacks,Neutral Air Dodge,,50,10,Intangible on frame 3-30.,,,,,,,
Minmin,Special Attacks,"Air Dodge, Down",,71,**,Intangible on frame 3-21,,,,,,,
Minmin,Special Attacks,"Air Dodge, Diagonally Down",,78,**,Intangible on frame 3-21,,,,,,,
Minmin,Special Attacks,"Air Dodge, Left/Right",,85,**,Intangible on frame 3-21,,,,,,,
Minmin,Special Attacks,"Air Dodge, Diagonally Up",,97,**,Intangible on frame 3-21,,,,,,,
Minmin,Special Attacks,"Air Dodge, Up",,107,**,Intangible on frame 3-21,,,,,,,
Minmin,Special Attacks,Stats,,,,,,,,,,,
Minmin,Special Attacks,Ledge Grab,,,,,,,,,,,
Minmin,Special Attacks,Ledge Hang,,,,,,,,,,,
Minmin,Special Attacks,Ledge Roll,,,,,,,,,,,
Minmin,Special Attacks,Getup Attacks,,,,,,,,,,,
Minmin,Grabs / Throws,Grab,18,56,--,ARMS don't have hurtboxes on frames 18-38,--,,,,,18—24,32
Minmin,Grabs / Throws,Dash Grab,18,56,--,ARMS don't have hurtboxes on frames 18-38,--,,,,,18—24,32
Minmin,Grabs / Throws,Pivot Grab,18,56,--,ARMS don't have hurtboxes on frames 18-38,--,,,,,18—24,32
Minmin,Grabs / Throws,Pummel,1,19,**,total frames includes 14 frames of hitlag (plus one in 1v1),1.5,,,,,,
Minmin,Grabs / Throws,Forward Throw,13,29,--,"Hits on frame 12, throws on frame 13.",9.0,,,,,,
Minmin,Grabs / Throws,Backward Throw,31,49,--,"Hits on frame 27, throws on frame 31.",14.0,,,,,,
Minmin,Grabs / Throws,Up Throw,11,54,--,"Hits on frame 10, throws on frame 11.",10.0,,,,,,
Minmin,Grabs / Throws,Down Throw,16,45,--,"Hits on frame 15, throws on frame 16.",8.0,,,,,,
Minmin,Grabs / Throws,Spot Dodge,,20/25,--,Intangible on frame 3—17.,,,,,,,
Minmin,Grabs / Throws,Forward Roll,,29,--,Intangible on frame 4-15.,,,,,,,
Minmin,Grabs / Throws,Backward Roll,,34,--,Intangible on frame 5-16.,,,,,,,
Minmin,Grabs / Throws,Neutral Air Dodge,,50,10,Intangible on frame 3-30.,,,,,,,
Minmin,Grabs / Throws,"Air Dodge, Down",,71,**,Intangible on frame 3-21,,,,,,,
Minmin,Grabs / Throws,"Air Dodge, Diagonally Down",,78,**,Intangible on frame 3-21,,,,,,,
Minmin,Grabs / Throws,"Air Dodge, Left/Right",,85,**,Intangible on frame 3-21,,,,,,,
Minmin,Grabs / Throws,"Air Dodge, Diagonally Up",,97,**,Intangible on frame 3-21,,,,,,,
Minmin,Grabs / Throws,"Air Dodge, Up",,107,**,Intangible on frame 3-21,,,,,,,
Minmin,Grabs / Throws,Stats,,,,,,,,,,,
Minmin,Grabs / Throws,Ledge Grab,,,,,,,,,,,
Minmin,Grabs / Throws,Ledge Hang,,,,,,,,,,,
Minmin,Grabs / Throws,Ledge Roll,,,,,,,,,,,
Minmin,Grabs / Throws,Getup Attacks,,,,,,,,,,,
Minmin,Dodges / Rolls,Spot Dodge,,20/25,--,Intangible on frame 3—17.,,,,,,,
Minmin,Dodges / Rolls,Forward Roll,,29,--,Intangible on frame 4-15.,,,,,,,
Minmin,Dodges / Rolls,Backward Roll,,34,--,Intangible on frame 5-16.,,,,,,,
Minmin,Dodges / Rolls,Neutral Air Dodge,,50,10,Intangible on frame 3-30.,,,,,,,
Minmin,Dodges / Rolls,"Air Dodge, Down",,71,**,Intangible on frame 3-21,,,,,,,
Minmin,Dodges / Rolls,"Air Dodge, Diagonally Down",,78,**,Intangible on frame 3-21,,,,,,,
Minmin,Dodges / Rolls,"Air Dodge, Left/Right",,85,**,Intangible on frame 3-21,,,,,,,
Minmin,Dodges / Rolls,"Air Dodge, Diagonally Up",,97,**,Intangible on frame 3-21,,,,,,,
Minmin,Dodges / Rolls,"Air Dodge, Up",,107,**,Intangible on frame 3-21,,,,,,,
Minmin,Dodges / Rolls,Stats,,,,,,,,,,,
Minmin,Dodges / Rolls,Ledge Grab,,,,,,,,,,,
Minmin,Dodges / Rolls,Ledge Hang,,,,,,,,,,,
Minmin,Dodges / Rolls,Ledge Roll,,,,,,,,,,,
Minmin,Dodges / Rolls,Getup Attacks,,,,,,,,,,,
Minmin,Misc Info,Stats,,,,,,,,,,,
Minmin,Misc Info,Ledge Grab,,,,,,,,,,,
Minmin,Misc Info,Ledge Hang,,,,,,,,,,,
Minmin,Misc Info,Ledge Roll,,,,,,,,,,,
Minmin,Misc Info,Getup Attacks,,,,,,,,,,,
