character,section,move,startup,total_frames,landing_lag,notes,damage,shield_lag,shield_stun,hitbox_type,advantage_on_shield,active_frames,end_lag
Jigglypuff,Ground Attacks,Side B (Pound),13,39,--,--,11.0,8,15,--,-11,13—28,11
Jigglypuff,Ground Attacks,Up B (Sing),27/61/100,149,--,--,--,--,--,--,--,27—36/61—70/100—115,34
Jigglypuff,Ground Attacks,Down B (Rest),2,209 (186 on hit),--,Invulnerable on frame 1-27,20.0,12,18,--,-166,2—4,205
Jigglypuff,Ground Attacks,Grab,6,32,--,--,--,,,,,6—7,25
Jigglypuff,Ground Attacks,Dash Grab,9,39,--,--,--,,,,,9—10,29
Jigglypuff,Ground Attacks,Pivot Grab,10,34,--,--,--,,,,,10—11,23
Jigglypuff,Ground Attacks,Pummel,1,19,**,Total frames includes 13 frames of hitlag. Active 1—2.,1.3,,,,,,
Jigglypuff,Ground Attacks,Forward Throw,10/12,35,--,--,5.0/5.0,,,,,,
Jigglypuff,Ground Attacks,Backward Throw,26,49,--,--,10.0,,,,,,
Jigglypuff,Ground Attacks,Up Throw,9,37,--,--,8.0,,,,,,
Jigglypuff,Ground Attacks,Down Throw,60/62,83,--,--,6.0/6.0,,,,,,
Jigglypuff,Ground Attacks,Spot Dodge,,21/26,--,Intangible on frame 3-17,,,,,,,
Jigglypuff,Ground Attacks,Forward Roll,,30,--,Intangible on frame 4-15.,,,,,,,
Jigglypuff,Ground Attacks,Backward Roll,,35,--,Intangible on frame 5-16.,,,,,,,
Jigglypuff,Ground Attacks,Neutral Air Dodge,,63,10,Intangible on frame 4-32.,,,,,,,
Jigglypuff,Ground Attacks,"Air Dodge, Down",,85,11-19,Intangible on frame 4-22.,,,,,,,
Jigglypuff,Ground Attacks,"Air Dodge, Diagonally Down",,96,11-19,Intangible on frame 4-22.,,,,,,,
Jigglypuff,Ground Attacks,"Air Dodge, Left/Right",,106,11-19,Intangible on frame 4-22.,,,,,,,
Jigglypuff,Ground Attacks,"Air Dodge, Diagonally Up",,132,11-19,Intangible on frame 4-22.,,,,,,,
Jigglypuff,Ground Attacks,"Air Dodge, Up",,158,11-19,Intangible on frame 4-22.,,,,,,,
Jigglypuff,Ground Attacks,Stats,,,,,,,,,,,
Jigglypuff,Ground Attacks,Ledge Grab,,,,,,,,,,,
Jigglypuff,Ground Attacks,Ledge Hang,,,,,,,,,,,
Jigglypuff,Ground Attacks,Ledge Roll,,,,,,,,,,,
Jigglypuff,Ground Attacks,Getup Attacks,,,,,,,,,,,
Jigglypuff,Aerial Attacks,Neutral Air,6,43,9,Autocancels on frame 1-3 and 40 onward,11.0/6.0,9/6,5/3,Early/Late,-4/-6,6—7(8—30),13
Jigglypuff,Aerial Attacks,Forward Air,8,36,9,Autocancels on frame 1-3 and 28 onward,9.0/6.0,8/6,4/3,Early/Late,-5/-6,8—9(10—20),16
Jigglypuff,Aerial Attacks,Back Air,10,35,8,Autocancels on frame 1-3 and 26 onward. Turns the character around.,13.0,10,5,--,-3,10—11,24
Jigglypuff,Aerial Attacks,Up Air,9,39,9,Autocancels on frame 1-3 and 35 onward,9.0,8,4,--,-5,9—21,18
Jigglypuff,Aerial Attacks,Down Air,7/10/13/16/19/22/25/28/31,52,12,Autocancels on frame 42 onward,1.5/2.0,4/10,2/2,Multi/Final,-13,7—8/10—11/13—14/16—17/19—20/22—23/25—26/28—29/31—32,20
Jigglypuff,Aerial Attacks,Neutral B (Rollout),15+37...,67 (no charge),--,"Reaches full charge at 51 frames. Max charge active frames are at 52-144 if released frame perfectly (93 active frames). Ending animation has 31 total frames if grounded or 36 when aerial.Jigglypuff is helpless if she does not land or grab an edge after a hit, but she will pass through shields.",10.0—20.0,9—12,11—18,--,**,**,--
Jigglypuff,Aerial Attacks,Side B (Pound),13,39,--,--,11.0,8,15,--,-11,13—28,11
Jigglypuff,Aerial Attacks,Up B (Sing),27/61/100,149,--,--,--,--,--,--,--,27—36/61—70/100—115,34
Jigglypuff,Aerial Attacks,Down B (Rest),2,209 (186 on hit),--,Invulnerable on frame 1-27,20.0,12,18,--,-166,2—4,205
Jigglypuff,Aerial Attacks,Grab,6,32,--,--,--,,,,,6—7,25
Jigglypuff,Aerial Attacks,Dash Grab,9,39,--,--,--,,,,,9—10,29
Jigglypuff,Aerial Attacks,Pivot Grab,10,34,--,--,--,,,,,10—11,23
Jigglypuff,Aerial Attacks,Pummel,1,19,**,Total frames includes 13 frames of hitlag. Active 1—2.,1.3,,,,,,
Jigglypuff,Aerial Attacks,Forward Throw,10/12,35,--,--,5.0/5.0,,,,,,
Jigglypuff,Aerial Attacks,Backward Throw,26,49,--,--,10.0,,,,,,
Jigglypuff,Aerial Attacks,Up Throw,9,37,--,--,8.0,,,,,,
Jigglypuff,Aerial Attacks,Down Throw,60/62,83,--,--,6.0/6.0,,,,,,
Jigglypuff,Aerial Attacks,Spot Dodge,,21/26,--,Intangible on frame 3-17,,,,,,,
Jigglypuff,Aerial Attacks,Forward Roll,,30,--,Intangible on frame 4-15.,,,,,,,
Jigglypuff,Aerial Attacks,Backward Roll,,35,--,Intangible on frame 5-16.,,,,,,,
Jigglypuff,Aerial Attacks,Neutral Air Dodge,,63,10,Intangible on frame 4-32.,,,,,,,
Jigglypuff,Aerial Attacks,"Air Dodge, Down",,85,11-19,Intangible on frame 4-22.,,,,,,,
Jigglypuff,Aerial Attacks,"Air Dodge, Diagonally Down",,96,11-19,Intangible on frame 4-22.,,,,,,,
Jigglypuff,Aerial Attacks,"Air Dodge, Left/Right",,106,11-19,Intangible on frame 4-22.,,,,,,,
Jigglypuff,Aerial Attacks,"Air Dodge, Diagonally Up",,132,11-19,Intangible on frame 4-22.,,,,,,,
Jigglypuff,Aerial Attacks,"Air Dodge, Up",,158,11-19,Intangible on frame 4-22.,,,,,,,
Jigglypuff,Aerial Attacks,Stats,,,,,,,,,,,
Jigglypuff,Aerial Attacks,Ledge Grab,,,,,,,,,,,
Jigglypuff,Aerial Attacks,Ledge Hang,,,,,,,,,,,
Jigglypuff,Aerial Attacks,Ledge Roll,,,,,,,,,,,
Jigglypuff,Aerial Attacks,Getup Attacks,,,,,,,,,,,
Jigglypuff,Special Attacks,Neutral B (Rollout),15+37...,67 (no charge),--,"Reaches full charge at 51 frames. Max charge active frames are at 52-144 if released frame perfectly (93 active frames). Ending animation has 31 total frames if grounded or 36 when aerial.Jigglypuff is helpless if she does not land or grab an edge after a hit, but she will pass through shields.",10.0—20.0,9—12,11—18,--,**,**,--
Jigglypuff,Special Attacks,Side B (Pound),13,39,--,--,11.0,8,15,--,-11,13—28,11
Jigglypuff,Special Attacks,Up B (Sing),27/61/100,149,--,--,--,--,--,--,--,27—36/61—70/100—115,34
Jigglypuff,Special Attacks,Down B (Rest),2,209 (186 on hit),--,Invulnerable on frame 1-27,20.0,12,18,--,-166,2—4,205
Jigglypuff,Special Attacks,Grab,6,32,--,--,--,,,,,6—7,25
Jigglypuff,Special Attacks,Dash Grab,9,39,--,--,--,,,,,9—10,29
Jigglypuff,Special Attacks,Pivot Grab,10,34,--,--,--,,,,,10—11,23
Jigglypuff,Special Attacks,Pummel,1,19,**,Total frames includes 13 frames of hitlag. Active 1—2.,1.3,,,,,,
Jigglypuff,Special Attacks,Forward Throw,10/12,35,--,--,5.0/5.0,,,,,,
Jigglypuff,Special Attacks,Backward Throw,26,49,--,--,10.0,,,,,,
Jigglypuff,Special Attacks,Up Throw,9,37,--,--,8.0,,,,,,
Jigglypuff,Special Attacks,Down Throw,60/62,83,--,--,6.0/6.0,,,,,,
Jigglypuff,Special Attacks,Spot Dodge,,21/26,--,Intangible on frame 3-17,,,,,,,
Jigglypuff,Special Attacks,Forward Roll,,30,--,Intangible on frame 4-15.,,,,,,,
Jigglypuff,Special Attacks,Backward Roll,,35,--,Intangible on frame 5-16.,,,,,,,
Jigglypuff,Special Attacks,Neutral Air Dodge,,63,10,Intangible on frame 4-32.,,,,,,,
Jigglypuff,Special Attacks,"Air Dodge, Down",,85,11-19,Intangible on frame 4-22.,,,,,,,
Jigglypuff,Special Attacks,"Air Dodge, Diagonally Down",,96,11-19,Intangible on frame 4-22.,,,,,,,
Jigglypuff,Special Attacks,"Air Dodge, Left/Right",,106,11-19,Intangible on frame 4-22.,,,,,,,
Jigglypuff,Special Attacks,"Air Dodge, Diagonally Up",,132,11-19,Intangible on frame 4-22.,,,,,,,
Jigglypuff,Special Attacks,"Air Dodge, Up",,158,11-19,Intangible on frame 4-22.,,,,,,,
Jigglypuff,Special Attacks,Stats,,,,,,,,,,,
Jigglypuff,Special Attacks,Ledge Grab,,,,,,,,,,,
Jigglypuff,Special Attacks,Ledge Hang,,,,,,,,,,,
Jigglypuff,Special Attacks,Ledge Roll,,,,,,,,,,,
Jigglypuff,Special Attacks,Getup Attacks,,,,,,,,,,,
Jigglypuff,Grabs / Throws,Grab,6,32,--,--,--,,,,,6—7,25
Jigglypuff,Grabs / Throws,Dash Grab,9,39,--,--,--,,,,,9—10,29
Jigglypuff,Grabs / Throws,Pivot Grab,10,34,--,--,--,,,,,10—11,23
Jigglypuff,Grabs / Throws,Pummel,1,19,**,Total frames includes 13 frames of hitlag. Active 1—2.,1.3,,,,,,
Jigglypuff,Grabs / Throws,Forward Throw,10/12,35,--,--,5.0/5.0,,,,,,
Jigglypuff,Grabs / Throws,Backward Throw,26,49,--,--,10.0,,,,,,
Jigglypuff,Grabs / Throws,Up Throw,9,37,--,--,8.0,,,,,,
Jigglypuff,Grabs / Throws,Down Throw,60/62,83,--,--,6.0/6.0,,,,,,
Jigglypuff,Grabs / Throws,Spot Dodge,,21/26,--,Intangible on frame 3-17,,,,,,,
Jigglypuff,Grabs / Throws,Forward Roll,,30,--,Intangible on frame 4-15.,,,,,,,
Jigglypuff,Grabs / Throws,Backward Roll,,35,--,Intangible on frame 5-16.,,,,,,,
Jigglypuff,Grabs / Throws,Neutral Air Dodge,,63,10,Intangible on frame 4-32.,,,,,,,
Jigglypuff,Grabs / Throws,"Air Dodge, Down",,85,11-19,Intangible on frame 4-22.,,,,,,,
Jigglypuff,Grabs / Throws,"Air Dodge, Diagonally Down",,96,11-19,Intangible on frame 4-22.,,,,,,,
Jigglypuff,Grabs / Throws,"Air Dodge, Left/Right",,106,11-19,Intangible on frame 4-22.,,,,,,,
Jigglypuff,Grabs / Throws,"Air Dodge, Diagonally Up",,132,11-19,Intangible on frame 4-22.,,,,,,,
Jigglypuff,Grabs / Throws,"Air Dodge, Up",,158,11-19,Intangible on frame 4-22.,,,,,,,
Jigglypuff,Grabs / Throws,Stats,,,,,,,,,,,
Jigglypuff,Grabs / Throws,Ledge Grab,,,,,,,,,,,
Jigglypuff,Grabs / Throws,Ledge Hang,,,,,,,,,,,
Jigglypuff,Grabs / Throws,Ledge Roll,,,,,,,,,,,
Jigglypuff,Grabs / Throws,Getup Attacks,,,,,,,,,,,
Jigglypuff,Dodges / Rolls,Spot Dodge,,21/26,--,Intangible on frame 3-17,,,,,,,
Jigglypuff,Dodges / Rolls,Forward Roll,,30,--,Intangible on frame 4-15.,,,,,,,
Jigglypuff,Dodges / Rolls,Backward Roll,,35,--,Intangible on frame 5-16.,,,,,,,
Jigglypuff,Dodges / Rolls,Neutral Air Dodge,,63,10,Intangible on frame 4-32.,,,,,,,
Jigglypuff,Dodges / Rolls,"Air Dodge, Down",,85,11-19,Intangible on frame 4-22.,,,,,,,
Jigglypuff,Dodges / Rolls,"Air Dodge, Diagonally Down",,96,11-19,Intangible on frame 4-22.,,,,,,,
Jigglypuff,Dodges / Rolls,"Air Dodge, Left/Right",,106,11-19,Intangible on frame 4-22.,,,,,,,
Jigglypuff,Dodges / Rolls,"Air Dodge, Diagonally Up",,132,11-19,Intangible on frame 4-22.,,,,,,,
Jigglypuff,Dodges / Rolls,"Air Dodge, Up",,158,11-19,Intangible on frame 4-22.,,,,,,,
Jigglypuff,Dodges / Rolls,Stats,,,,,,,,,,,
Jigglypuff,Dodges / Rolls,Ledge Grab,,,,,,,,,,,
Jigglypuff,Dodges / Rolls,Ledge Hang,,,,,,,,,,,
Jigglypuff,Dodges / Rolls,Ledge Roll,,,,,,,,,,,
Jigglypuff,Dodges / Rolls,Getup Attacks,,,,,,,,,,,
Jigglypuff,Misc Info,Stats,,,,,,,,,,,
Jigglypuff,Misc Info,Ledge Grab,,,,,,,,,,,
Jigglypuff,Misc Info,Ledge Hang,,,,,,,,,,,
Jigglypuff,Misc Info,Ledge Roll,,,,,,,,,,,
Jigglypuff,Misc Info,Getup Attacks,,,,,,,,,,,
