character,section,move,startup,total_frames,landing_lag,damage,advantage_on_shield,active_frames,notes,shield_lag,shield_stun,hitbox_type,end_lag,misc_raw,oos_options
Link,Grabs / Throws,Down Throw,22/24,48,--,3.0/3.0,,,--,,,,,,
Link,Grabs / Throws,Spot Dodge,,21/26,--,,,,Intangible on frame 3-17,,,,,,
Link,Grabs / Throws,Forward Roll,,30,--,,,,Intangible on frame 4-15,,,,,,
Link,Grabs / Throws,Backward Roll,,35,--,,,,Intangible on frame 5-16,,,,,,
Link,Grabs / Throws,Neutral Air Dodge,,49,10,,,,Intangible on frame 3-30,,,,,,
Link,Grabs / Throws,"Air Dodge, Down",,69,11-19,,,,Intangible on frame 3-21,,,,,,
Link,Grabs / Throws,"Air Dodge, Diagonally Down",,74,11-19,,,,Intangible on frame 3-21,,,,,,
Link,Grabs / Throws,"Air Dodge, Left/Right",,82,11-19,,,,Intangible on frame 3-21,,,,,,
Link,Grabs / Throws,"Air Dodge, Diagonally Up",,95,11-19,,,,Intangible on frame 3-21,,,,,,
Link,Grabs / Throws,"Air Dodge, Up",,108,11-19,,,,Intangible on frame 3-21,,,,,,
Link,Grabs / Throws,Stats,,,,,,,,,,,,,
Link,Grabs / Throws,Ledge Grab,,,,,,,,,,,,,
Link,Grabs / Throws,Ledge Hang,,,,,,,,,,,,,
Link,Grabs / Throws,Ledge Roll,,,,,,,,,,,,,
Link,Grabs / Throws,Getup Attacks,,,,,,,,,,,,,
Link,Dodges / Rolls,Spot Dodge,,21/26,--,,,,Intangible on frame 3-17,,,,,,
Link,Dodges / Rolls,Forward Roll,,30,--,,,,Intangible on frame 4-15,,,,,,
Link,Dodges / Rolls,Backward Roll,,35,--,,,,Intangible on frame 5-16,,,,,,
Link,Dodges / Rolls,Neutral Air Dodge,,49,10,,,,Intangible on frame 3-30,,,,,,
Link,Dodges / Rolls,"Air Dodge, Down",,69,11-19,,,,Intangible on frame 3-21,,,,,,
Link,Dodges / Rolls,"Air Dodge, Diagonally Down",,74,11-19,,,,Intangible on frame 3-21,,,,,,
Link,Dodges / Rolls,"Air Dodge, Left/Right",,82,11-19,,,,Intangible on frame 3-21,,,,,,
Link,Dodges / Rolls,"Air Dodge, Diagonally Up",,95,11-19,,,,Intangible on frame 3-21,,,,,,
Link,Dodges / Rolls,"Air Dodge, Up",,108,11-19,,,,Intangible on frame 3-21,,,,,,
Link,Dodges / Rolls,Stats,,,,,,,,,,,,,
Link,Dodges / Rolls,Ledge Grab,,,,,,,,,,,,,
Link,Dodges / Rolls,Ledge Hang,,,,,,,,,,,,,
Link,Dodges / Rolls,Ledge Roll,,,,,,,,,,,,,
Link,Dodges / Rolls,Getup Attacks,,,,,,,,,,,,,
Link,Misc Info,Stats,,,,,,,,,,,,"Stats Weight — 104 Gravity — 0.096 Walk Speed — 1.247 Run Speed — 1.534 Initial Dash — 1.98 Air Speed — 0.924 Total Air Acceleration — 0.05 SH / FH / SHFF / FHFF Frames — 33 / 45 / 22 / 30 Fall Speed / Fast Fall Speed — 1.6 / 3.04 Out of Shield, Up B — 7 frames (front only) Out of Shield, Back Air — 9 frames Out of Shield, Neutral Air or Up Smash — 10 frames Shield Grab (Grab, post-Shieldstun) — 10 frames Shield Drop — 11 frames (universal) Jump Squat (pre-Jump frames) — 3 frames (universal)","[('Up B', '7'), ('Back Air', '9'), ('Neutral Air or Up Smash', '10')]"
Link,Misc Info,Ledge Grab,,,,,,,,,,,,Ledge Grab Normal,
Link,Misc Info,Ledge Hang,,,,,,,,,,,,Ledge Hang ,
Link,Misc Info,Ledge Roll,,,,,,,,,,,,Ledge Roll ,
Link,Misc Info,Getup Attacks,,,,,,,,,,,,Getup Attacks Facing UpFacing DownTripLedge,
