character,section,move,startup,total_frames,landing_lag,damage,advantage_on_shield,active_frames,notes,shield_lag,shield_stun,hitbox_type,end_lag,misc_raw,oos_options
Sonic,Ground Attacks,Ledge Grab,,,,,,,,,,,,,
Sonic,Ground Attacks,Ledge Hang,,,,,,,,,,,,,
Sonic,Ground Attacks,Ledge Roll,,,,,,,,,,,,,
Sonic,Ground Attacks,Getup Attacks,,,,,,,,,,,,,
Sonic,Aerial Attacks,Neutral Air,6,49,10,12.0/8.0/5.0,-5/-6/-7,6—9(10—19/20—38),Autocancels on frame 48 onward,9/7/6,5/4/3,Early/Late/Later,11,,
Sonic,Aerial Attacks,Forward Air,5/7/9/11/13/15,45,16,0.8/3.0,-14/-14,5/7/9/11/13/15,Autocancels on frame 1-2 and 34 onward,4/7,-/2,Multi/Final,30,,
Sonic,Aerial Attacks,Back Air,13,37,15,14.0/10.0,-10/-11,13—14(15—19),Autocancels on frame 1-4 and 33 onward,12/8,5/4,Early/Late,18,,
Sonic,Aerial Attacks,Up Air,5/14,39,13,3.0/8.0,-11/-9,5—7/14—15,Autocancels on frame 1-4 and 16 onward,5/9,2/4,--,24,,
Sonic,Aerial Attacks,Down Air,17,45,21,8.0/7.0,-17/-18,17—19/20—32,Autocancels on frame 1-3 and 41 onward,11/7,4/3,Meteor/Late,13,,
Sonic,Aerial Attacks,Neutral B (Homing Attack),17—82,-,--,7.0—20.0,-22 to -16,**,26 endlag on hit,7—12,4—10,--,--,,
Sonic,Aerial Attacks,Side B (Spin Dash),17,--,--,5.0/7.0—10.9,"+6 (hop)+8 (grounded, no charge)+11 (grounded, full charge)+11 (aerial, any)",**,Invulnerable frame 17-22. Startup is 1 from a charging state with six I-frames. Stops on shields. Endlag for that is 28.Startup/charge cancelable starting f7 into:- vertical spin dash jump- spin hopsAfter release cancels into:-Spin dash jump-double jump (aerial only)Check out this imagefor more information on Spin Dash and Spin Charge.,6/7—8,6/7—10,--,--,,
Sonic,Aerial Attacks,"Spin Dash, Jump",3,--,--,--,+4,--,Cancelable into:-Up/Neutral special-All aerials-Double jump,--,--,--,--,,
Sonic,Aerial Attacks,Up B (Spring Jump),4,18,10,4.0,-7,**,Invulnerable on frame 5-7. Landing lag state can be overwritten with other actions. No projectile on ground version.,5,2,--,--,,
Sonic,Aerial Attacks,Down B (Spin Charge),15/17/19/21,59,-,1.7—2.5/4.0,-33,**,Startup and total frames refer to minimum charge.Startup/charge cancelable starting f7 into:- spin dash jump- double jump (air only)Check out this imagefor more information on Spin Dash and Spin Charge.,4—5/5,-/5,Multi/Final,--,,
Sonic,Aerial Attacks,"Spin Charge, Jump",3,10,-,3.0/6.0,-1,**,Jumping from an air version generates no hitbox or endlag.,5/6,4/6,--,--,,
Sonic,Aerial Attacks,"Spin Charge, Aerial",3,10,-,3.0/6.0,-1,**,Jumping from an air version generates no hitbox or endlag.,5/6,4/6,--,--,,
Sonic,Aerial Attacks,Grab,7,37,--,--,,7—8,--,,,,29,,
Sonic,Aerial Attacks,Dash Grab,10,47,--,--,,10—11,--,,,,36,,
Sonic,Aerial Attacks,Pivot Grab,11,39,--,--,,11—12,--,,,,27,,
Sonic,Aerial Attacks,Pummel,1,19,Total frames includes 13 frames of hitlag.,1.3,,,--,,,,,,
Sonic,Aerial Attacks,Forward Throw,10/11,37,--,1.0/6.0,,,--,,,,,,
Sonic,Aerial Attacks,Backward Throw,43,66,--,7.0,,,--,,,,,,
Sonic,Aerial Attacks,Up Throw,22/23,42,--,1.0/5.0,,,--,,,,,,
Sonic,Aerial Attacks,Down Throw,18/26/34/42,74,--,1.0/5.0,,,--,,,,,,
Sonic,Aerial Attacks,Spot Dodge,,19/24,--,,,,Intangible on frame 3-16,,,,,,
Sonic,Aerial Attacks,Forward Roll,,28,--,,,,Intangible on frame 4-14,,,,,,
Sonic,Aerial Attacks,Backward Roll,,33,--,,,,Intangible on frame 4-15,,,,,,
Sonic,Aerial Attacks,Neutral Air Dodge,,50,10,,,,Intangible on frame 2-26,,,,,,
Sonic,Aerial Attacks,"Air Dodge, Down",,66,11-19,,,,Intangible on frame 2-19,,,,,,
Sonic,Aerial Attacks,"Air Dodge, Diagonally Down",,74,11-19,,,,Intangible on frame 2-19,,,,,,
Sonic,Aerial Attacks,"Air Dodge, Left/Right",,81,11-19,,,,Intangible on frame 2-19,,,,,,
Sonic,Aerial Attacks,"Air Dodge, Diagonally Up",,99,11-19,,,,Intangible on frame 2-19,,,,,,
Sonic,Aerial Attacks,"Air Dodge, Up",,107,11-19,,,,Intangible on frame 2-19,,,,,,
Sonic,Aerial Attacks,Stats,,,,,,,,,,,,,
Sonic,Aerial Attacks,Ledge Grab,,,,,,,,,,,,,
Sonic,Aerial Attacks,Ledge Hang,,,,,,,,,,,,,
Sonic,Aerial Attacks,Ledge Roll,,,,,,,,,,,,,
Sonic,Aerial Attacks,Getup Attacks,,,,,,,,,,,,,
Sonic,Special Attacks,Neutral B (Homing Attack),17—82,-,--,7.0—20.0,-22 to -16,**,26 endlag on hit,7—12,4—10,--,--,,
Sonic,Special Attacks,Side B (Spin Dash),17,--,--,5.0/7.0—10.9,"+6 (hop)+8 (grounded, no charge)+11 (grounded, full charge)+11 (aerial, any)",**,Invulnerable frame 17-22. Startup is 1 from a charging state with six I-frames. Stops on shields. Endlag for that is 28.Startup/charge cancelable starting f7 into:- vertical spin dash jump- spin hopsAfter release cancels into:-Spin dash jump-double jump (aerial only)Check out this imagefor more information on Spin Dash and Spin Charge.,6/7—8,6/7—10,--,--,,
Sonic,Special Attacks,"Spin Dash, Jump",3,--,--,--,+4,--,Cancelable into:-Up/Neutral special-All aerials-Double jump,--,--,--,--,,
Sonic,Special Attacks,Up B (Spring Jump),4,18,10,4.0,-7,**,Invulnerable on frame 5-7. Landing lag state can be overwritten with other actions. No projectile on ground version.,5,2,--,--,,
Sonic,Special Attacks,Down B (Spin Charge),15/17/19/21,59,-,1.7—2.5/4.0,-33,**,Startup and total frames refer to minimum charge.Startup/charge cancelable starting f7 into:- spin dash jump- double jump (air only)Check out this imagefor more information on Spin Dash and Spin Charge.,4—5/5,-/5,Multi/Final,--,,
Sonic,Special Attacks,"Spin Charge, Jump",3,10,-,3.0/6.0,-1,**,Jumping from an air version generates no hitbox or endlag.,5/6,4/6,--,--,,
Sonic,Special Attacks,"Spin Charge, Aerial",3,10,-,3.0/6.0,-1,**,Jumping from an air version generates no hitbox or endlag.,5/6,4/6,--,--,,
Sonic,Special Attacks,Grab,7,37,--,--,,7—8,--,,,,29,,
Sonic,Special Attacks,Dash Grab,10,47,--,--,,10—11,--,,,,36,,
Sonic,Special Attacks,Pivot Grab,11,39,--,--,,11—12,--,,,,27,,
Sonic,Special Attacks,Pummel,1,19,Total frames includes 13 frames of hitlag.,1.3,,,--,,,,,,
Sonic,Special Attacks,Forward Throw,10/11,37,--,1.0/6.0,,,--,,,,,,
Sonic,Special Attacks,Backward Throw,43,66,--,7.0,,,--,,,,,,
Sonic,Special Attacks,Up Throw,22/23,42,--,1.0/5.0,,,--,,,,,,
Sonic,Special Attacks,Down Throw,18/26/34/42,74,--,1.0/5.0,,,--,,,,,,
Sonic,Special Attacks,Spot Dodge,,19/24,--,,,,Intangible on frame 3-16,,,,,,
Sonic,Special Attacks,Forward Roll,,28,--,,,,Intangible on frame 4-14,,,,,,
Sonic,Special Attacks,Backward Roll,,33,--,,,,Intangible on frame 4-15,,,,,,
Sonic,Special Attacks,Neutral Air Dodge,,50,10,,,,Intangible on frame 2-26,,,,,,
Sonic,Special Attacks,"Air Dodge, Down",,66,11-19,,,,Intangible on frame 2-19,,,,,,
Sonic,Special Attacks,"Air Dodge, Diagonally Down",,74,11-19,,,,Intangible on frame 2-19,,,,,,
Sonic,Special Attacks,"Air Dodge, Left/Right",,81,11-19,,,,Intangible on frame 2-19,,,,,,
Sonic,Special Attacks,"Air Dodge, Diagonally Up",,99,11-19,,,,Intangible on frame 2-19,,,,,,
Sonic,Special Attacks,"Air Dodge, Up",,107,11-19,,,,Intangible on frame 2-19,,,,,,
Sonic,Special Attacks,Stats,,,,,,,,,,,,,
Sonic,Special Attacks,Ledge Grab,,,,,,,,,,,,,
Sonic,Special Attacks,Ledge Hang,,,,,,,,,,,,,
Sonic,Special Attacks,Ledge Roll,,,,,,,,,,,,,
Sonic,Special Attacks,Getup Attacks,,,,,,,,,,,,,
Sonic,Grabs / Throws,Grab,7,37,--,--,,7—8,--,,,,29,,
Sonic,Grabs / Throws,Dash Grab,10,47,--,--,,10—11,--,,,,36,,
Sonic,Grabs / Throws,Pivot Grab,11,39,--,--,,11—12,--,,,,27,,
Sonic,Grabs / Throws,Pummel,1,19,Total frames includes 13 frames of hitlag.,1.3,,,--,,,,,,
Sonic,Grabs / Throws,Forward Throw,10/11,37,--,1.0/6.0,,,--,,,,,,
Sonic,Grabs / Throws,Backward Throw,43,66,--,7.0,,,--,,,,,,
Sonic,Grabs / Throws,Up Throw,22/23,42,--,1.0/5.0,,,--,,,,,,
Sonic,Grabs / Throws,Down Throw,18/26/34/42,74,--,1.0/5.0,,,--,,,,,,
Sonic,Grabs / Throws,Spot Dodge,,19/24,--,,,,Intangible on frame 3-16,,,,,,
Sonic,Grabs / Throws,Forward Roll,,28,--,,,,Intangible on frame 4-14,,,,,,
Sonic,Grabs / Throws,Backward Roll,,33,--,,,,Intangible on frame 4-15,,,,,,
Sonic,Grabs / Throws,Neutral Air Dodge,,50,10,,,,Intangible on frame 2-26,,,,,,
Sonic,Grabs / Throws,"Air Dodge, Down",,66,11-19,,,,Intangible on frame 2-19,,,,,,
Sonic,Grabs / Throws,"Air Dodge, Diagonally Down",,74,11-19,,,,Intangible on frame 2-19,,,,,,
Sonic,Grabs / Throws,"Air Dodge, Left/Right",,81,11-19,,,,Intangible on frame 2-19,,,,,,
Sonic,Grabs / Throws,"Air Dodge, Diagonally Up",,99,11-19,,,,Intangible on frame 2-19,,,,,,
Sonic,Grabs / Throws,"Air Dodge, Up",,107,11-19,,,,Intangible on frame 2-19,,,,,,
Sonic,Grabs / Throws,Stats,,,,,,,,,,,,,
Sonic,Grabs / Throws,Ledge Grab,,,,,,,,,,,,,
Sonic,Grabs / Throws,Ledge Hang,,,,,,,,,,,,,
Sonic,Grabs / Throws,Ledge Roll,,,,,,,,,,,,,
Sonic,Grabs / Throws,Getup Attacks,,,,,,,,,,,,,
Sonic,Dodges / Rolls,Spot Dodge,,19/24,--,,,,Intangible on frame 3-16,,,,,,
Sonic,Dodges / Rolls,Forward Roll,,28,--,,,,Intangible on frame 4-14,,,,,,
Sonic,Dodges / Rolls,Backward Roll,,33,--,,,,Intangible on frame 4-15,,,,,,
Sonic,Dodges / Rolls,Neutral Air Dodge,,50,10,,,,Intangible on frame 2-26,,,,,,
Sonic,Dodges / Rolls,"Air Dodge, Down",,66,11-19,,,,Intangible on frame 2-19,,,,,,
Sonic,Dodges / Rolls,"Air Dodge, Diagonally Down",,74,11-19,,,,Intangible on frame 2-19,,,,,,
Sonic,Dodges / Rolls,"Air Dodge, Left/Right",,81,11-19,,,,Intangible on frame 2-19,,,,,,
Sonic,Dodges / Rolls,"Air Dodge, Diagonally Up",,99,11-19,,,,Intangible on frame 2-19,,,,,,
Sonic,Dodges / Rolls,"Air Dodge, Up",,107,11-19,,,,Intangible on frame 2-19,,,,,,
Sonic,Dodges / Rolls,Stats,,,,,,,,,,,,,
Sonic,Dodges / Rolls,Ledge Grab,,,,,,,,,,,,,
Sonic,Dodges / Rolls,Ledge Hang,,,,,,,,,,,,,
Sonic,Dodges / Rolls,Ledge Roll,,,,,,,,,,,,,
Sonic,Dodges / Rolls,Getup Attacks,,,,,,,,,,,,,
Sonic,Misc Info,Stats,,,,,,,,,,,,"Stats Weight — 86 Gravity — 0.090 Walk Speed — 1.444 Run Speed — 3.85 Initial Dash — 2.31 Air Speed — 1.208 Total Air Acceleration — 0.05 SH / FH / SHFF / FHFF Frames — 38 / 53 / 26 / 37 Fall Speed / Fast Fall Speed — 1.65 / 2.64 Out of Shield, Spring Jump — 4 frames (grounded, no hitbox) // 7 frames (aerial, hitbox) Out of Shield, Forward Air or Up Air — 8 frames Out of Shield, Neutral Air — 9 frames Shield Grab (Grab, post-Shieldstun) — 11 frames Shield Drop — 11 frames (universal) Jump Squat (pre-Jump frames) — 3 frames (universal)","[('Spring Jump', '4'), ('Forward Air or Up Air', '8'), ('Neutral Air', '9')]"
Sonic,Misc Info,Ledge Grab,,,,,,,,,,,,Ledge Grab Normal,
Sonic,Misc Info,Ledge Hang,,,,,,,,,,,,Ledge Hang ,
Sonic,Misc Info,Ledge Roll,,,,,,,,,,,,Ledge Roll ,
Sonic,Misc Info,Getup Attacks,,,,,,,,,,,,Getup Attacks Facing UpFacing DownTripLedge,
