character,section,move,startup,total_frames,landing_lag,damage,advantage_on_shield,active_frames,notes,shield_lag,shield_stun,hitbox_type,end_lag,misc_raw,oos_options
Pikachu,Aerial Attacks,Backward Roll,,33,--,,,,Intangible on frame 4-15,,,,,,
Pikachu,Aerial Attacks,Neutral Air Dodge,,50,10,,,,Intangible on frame 2-26,,,,,,
Pikachu,Aerial Attacks,"Air Dodge, Down",,69,11-19,,,,Intangible on frame 2-19,,,,,,
Pikachu,Aerial Attacks,"Air Dodge, Diagonally Down",,76,11-19,,,,Intangible on frame 2-19,,,,,,
Pikachu,Aerial Attacks,"Air Dodge, Left/Right",,85,11-19,,,,Intangible on frame 2-19,,,,,,
Pikachu,Aerial Attacks,"Air Dodge, Diagonally Up",,97,11-19,,,,Intangible on frame 2-19,,,,,,
Pikachu,Aerial Attacks,"Air Dodge, Up",,109,11-19,,,,Intangible on frame 2-19,,,,,,
Pikachu,Aerial Attacks,Stats,,,,,,,,,,,,,
Pikachu,Aerial Attacks,Ledge Grab,,,,,,,,,,,,,
Pikachu,Aerial Attacks,Ledge Hang,,,,,,,,,,,,,
Pikachu,Aerial Attacks,Ledge Roll,,,,,,,,,,,,,
Pikachu,Aerial Attacks,Getup Attacks,,,,,,,,,,,,,
Pikachu,Special Attacks,Neutral B (Thunderjolt),19,51,--,6.0/4.8,-20,19—52(53—85/86—114),--,9/9,3/3,Arc/Projectile,--,,
Pikachu,Special Attacks,Side B (Skull Bash),18/18,96/74,--,10.0—21.4,-11 to -2,18—52,"Startup is 10 on release. On hit endlag is 21 frames. On level ground, total frames is 96, 74 in the air.",8—13,10—19,Ground/Air,44,,
Pikachu,Special Attacks,Up B (Quick Attack),15/29,52/66,24,3.0/2.0,-33,15—19/29—33,Total frames assumes you end on the ground.,7/7,3/3,Early/Late,19,,
Pikachu,Special Attacks,Down B (Thunder),13/**,86/74,--,6.0/8.0/15.0,-26,13—15(16—85): Early // 21—23(24—93): Late // 1-2: Contact,First total frames is when the thunder bolt misses you. Invulnerable on frame 34-43 if bolt hits you. Spikes on frames 13—15.,11/15,3/14,Projectile Early / Projectile Late / Contact,84,,
Pikachu,Special Attacks,Grab,7,36,--,--,,7—8,--,,,,28,,
Pikachu,Special Attacks,Dash Grab,11,44,--,--,,11—12,--,,,,32,,
Pikachu,Special Attacks,Pivot Grab,12,39,--,--,,12—13,--,,,,26,,
Pikachu,Special Attacks,Pummel,1,16,--,1.0,,,Total frames includes 11 frames of hitlag,,,,,,
Pikachu,Special Attacks,Forward Throw,11/15/19/23/30,43,--,2.0/2.0,,,--,,,,,,
Pikachu,Special Attacks,Backward Throw,26,49,--,9.0,,,--,,,,,,
Pikachu,Special Attacks,Up Throw,14/16,35,--,3.0/5.0,,,--,,,,,,
Pikachu,Special Attacks,Down Throw,29,51,--,5.0,,,--,,,,,,
Pikachu,Special Attacks,Spot Dodge,,19/24,--,,,,Intangible on frame 3-16,,,,,,
Pikachu,Special Attacks,Forward Roll,,28,--,,,,Intangible on frame 4-14,,,,,,
Pikachu,Special Attacks,Backward Roll,,33,--,,,,Intangible on frame 4-15,,,,,,
Pikachu,Special Attacks,Neutral Air Dodge,,50,10,,,,Intangible on frame 2-26,,,,,,
Pikachu,Special Attacks,"Air Dodge, Down",,69,11-19,,,,Intangible on frame 2-19,,,,,,
Pikachu,Special Attacks,"Air Dodge, Diagonally Down",,76,11-19,,,,Intangible on frame 2-19,,,,,,
Pikachu,Special Attacks,"Air Dodge, Left/Right",,85,11-19,,,,Intangible on frame 2-19,,,,,,
Pikachu,Special Attacks,"Air Dodge, Diagonally Up",,97,11-19,,,,Intangible on frame 2-19,,,,,,
Pikachu,Special Attacks,"Air Dodge, Up",,109,11-19,,,,Intangible on frame 2-19,,,,,,
Pikachu,Special Attacks,Stats,,,,,,,,,,,,,
Pikachu,Special Attacks,Ledge Grab,,,,,,,,,,,,,
Pikachu,Special Attacks,Ledge Hang,,,,,,,,,,,,,
Pikachu,Special Attacks,Ledge Roll,,,,,,,,,,,,,
Pikachu,Special Attacks,Getup Attacks,,,,,,,,,,,,,
Pikachu,Grabs / Throws,Grab,7,36,--,--,,7—8,--,,,,28,,
Pikachu,Grabs / Throws,Dash Grab,11,44,--,--,,11—12,--,,,,32,,
Pikachu,Grabs / Throws,Pivot Grab,12,39,--,--,,12—13,--,,,,26,,
Pikachu,Grabs / Throws,Pummel,1,16,--,1.0,,,Total frames includes 11 frames of hitlag,,,,,,
Pikachu,Grabs / Throws,Forward Throw,11/15/19/23/30,43,--,2.0/2.0,,,--,,,,,,
Pikachu,Grabs / Throws,Backward Throw,26,49,--,9.0,,,--,,,,,,
Pikachu,Grabs / Throws,Up Throw,14/16,35,--,3.0/5.0,,,--,,,,,,
Pikachu,Grabs / Throws,Down Throw,29,51,--,5.0,,,--,,,,,,
Pikachu,Grabs / Throws,Spot Dodge,,19/24,--,,,,Intangible on frame 3-16,,,,,,
Pikachu,Grabs / Throws,Forward Roll,,28,--,,,,Intangible on frame 4-14,,,,,,
Pikachu,Grabs / Throws,Backward Roll,,33,--,,,,Intangible on frame 4-15,,,,,,
Pikachu,Grabs / Throws,Neutral Air Dodge,,50,10,,,,Intangible on frame 2-26,,,,,,
Pikachu,Grabs / Throws,"Air Dodge, Down",,69,11-19,,,,Intangible on frame 2-19,,,,,,
Pikachu,Grabs / Throws,"Air Dodge, Diagonally Down",,76,11-19,,,,Intangible on frame 2-19,,,,,,
Pikachu,Grabs / Throws,"Air Dodge, Left/Right",,85,11-19,,,,Intangible on frame 2-19,,,,,,
Pikachu,Grabs / Throws,"Air Dodge, Diagonally Up",,97,11-19,,,,Intangible on frame 2-19,,,,,,
Pikachu,Grabs / Throws,"Air Dodge, Up",,109,11-19,,,,Intangible on frame 2-19,,,,,,
Pikachu,Grabs / Throws,Stats,,,,,,,,,,,,,
Pikachu,Grabs / Throws,Ledge Grab,,,,,,,,,,,,,
Pikachu,Grabs / Throws,Ledge Hang,,,,,,,,,,,,,
Pikachu,Grabs / Throws,Ledge Roll,,,,,,,,,,,,,
Pikachu,Grabs / Throws,Getup Attacks,,,,,,,,,,,,,
Pikachu,Dodges / Rolls,Spot Dodge,,19/24,--,,,,Intangible on frame 3-16,,,,,,
Pikachu,Dodges / Rolls,Forward Roll,,28,--,,,,Intangible on frame 4-14,,,,,,
Pikachu,Dodges / Rolls,Backward Roll,,33,--,,,,Intangible on frame 4-15,,,,,,
Pikachu,Dodges / Rolls,Neutral Air Dodge,,50,10,,,,Intangible on frame 2-26,,,,,,
Pikachu,Dodges / Rolls,"Air Dodge, Down",,69,11-19,,,,Intangible on frame 2-19,,,,,,
Pikachu,Dodges / Rolls,"Air Dodge, Diagonally Down",,76,11-19,,,,Intangible on frame 2-19,,,,,,
Pikachu,Dodges / Rolls,"Air Dodge, Left/Right",,85,11-19,,,,Intangible on frame 2-19,,,,,,
Pikachu,Dodges / Rolls,"Air Dodge, Diagonally Up",,97,11-19,,,,Intangible on frame 2-19,,,,,,
Pikachu,Dodges / Rolls,"Air Dodge, Up",,109,11-19,,,,Intangible on frame 2-19,,,,,,
Pikachu,Dodges / Rolls,Stats,,,,,,,,,,,,,
Pikachu,Dodges / Rolls,Ledge Grab,,,,,,,,,,,,,
Pikachu,Dodges / Rolls,Ledge Hang,,,,,,,,,,,,,
Pikachu,Dodges / Rolls,Ledge Roll,,,,,,,,,,,,,
Pikachu,Dodges / Rolls,Getup Attacks,,,,,,,,,,,,,
Pikachu,Misc Info,Stats,,,,,,,,,,,,"Stats Weight — 79 Gravity — 0.095 Walk Speed — 1.302 Run Speed — 2.039 Initial Dash — 1.98 Air Speed — 0.957 Total Air Acceleration — 0.1 SH / FH / SHFF / FHFF Frames — 38 / 53 / 26 / 37 Fall Speed / Fast Fall Speed — 1.55 / 2.48 Out of Shield, Neutral Air — 6 frames Out of Shield, Back Air or Up Air — 7 frames Out of Shield, Up Smash — 10 frames Shield Grab (Grab, post-Shieldstun) — 11 frames Shield Drop — 11 frames (universal) Jump Squat (pre-Jump frames) — 3 frames (universal)","[('Neutral Air', '6'), ('Back Air or Up Air', '7'), ('Up Smash', '10')]"
Pikachu,Misc Info,Ledge Grab,,,,,,,,,,,,Ledge Grab Normal,
Pikachu,Misc Info,Ledge Hang,,,,,,,,,,,,Ledge Hang ,
Pikachu,Misc Info,Ledge Roll,,,,,,,,,,,,Ledge Roll ,
Pikachu,Misc Info,Getup Attacks,,,,,,,,,,,,Getup Attacks Facing UpFacing DownTripLedge,
