character,section,move,startup,total_frames,landing_lag,damage,advantage_on_shield,active_frames,notes,shield_lag,shield_stun,hitbox_type,end_lag,misc_raw,oos_options
Byleth,Ground Attacks,Back Air,13,46,13,15.0/10.0 (7.5/5.0),-9/-8,13—14(15—17),Autocancels frame 1-5 and 40 onward.,8/13,4/5,Sweet/Sour Early (Sweet/Sour Late),29,,
Byleth,Ground Attacks,Up Air,10...,48,14,3.0/5.5,-12/-11,10—19(rehit: 5)/20—23,Autocancels on frame 1-3 and 48 onward,5/7,2/3,Multi/Final,25,,
Byleth,Ground Attacks,Down Air,22,59,28,19.0,-21,22—24,Autocancels on frame 1 and 52 onward. 6 Shield Damage.,17,7,--,35,,
Byleth,Ground Attacks,Neutral B (Failnaught),45/114,80/160,--,12.0/29.0,-8/-21,45—61 / 114,"Requires holding from the start, otherwise the same in terms of cancels and turnarounds. Both charged and non-charged arrows can be reflected, but only the fully charged version can be absorbed. Can be shield cancelled from F21. Can input a turnaround from F28.",11/16,12/8,Normal/Held,--,,
Byleth,Ground Attacks,Side B (Areadbhar),Ground: 20 || Air: 21,Ground: 65 || Air: 61,**,17.25/11.5,Ground: -20/-34  || Air: -16/-35,Ground: 20/21/22—24 || Air: 21—24,"Sweetspot spawns a frame later than the sourspot for some reason, and gains priority for THAT ONE FRAME, and then loses it a frame later again. In air, landing lag equates to how many total frames remain upon landing",13/9,25/11,Sweet/Sour,41,,
Byleth,Ground Attacks,Up B (Sword of the Creator),9(ground) || 10(air),46,**,1.0/3.0/6.5,-35(ground) || **(air),9/10—17/46(ground) || 10—17/46(air),"Tethers from F7 up to 3 times. Untechable spike starting from 46%, KB increases with tether grab distance. However, Rage does not appear to affect this, but freshness and staling do(?). Works as a hitgrab, so it can be shielded. Can be used to get Wall Jumps, from ~F8ish(?). No clue how ride up actually works but it recurs until F16. Frame 11 grounded hit does not occur if done in the air.",**,**,Hit/Grab/Final,--,,
Byleth,Ground Attacks,Down B (Aymr),62,133,**,Grounded: 30.0/8.0 (Aerial: 25.0/6.0),**,62—67/2—5,"Turn Around window is F12-41. Reversal takes 8 frames. Does stuff with air speed F1-50, F53 adds speed, F60-65 forbids landing while forcing Aymr to pierce the ground, F65-117 does more stuff with air speed, F96 goes back to normal fall speed.Damage-based armor on frames 34—63, but it does not apply when used from the air unless landing on frame 34 or earlier. Damage-based armor takes 36.0% damage in 1v1 and 30% damage in FFA/doubles.",25/22,**,Hit/Shockwave,66,,
Byleth,Ground Attacks,Grab,6,39,--,--,,6—7,--,,,,32,,
Byleth,Ground Attacks,Dash Grab,10,48,--,--,,10—11,--,,,,37,,
Byleth,Ground Attacks,Pivot Grab,11,42,--,--,,11—12,--,,,,30,,
Byleth,Ground Attacks,Pummel,1,22,**,**,,,Total frames includes 17 frames of hitlag (plus one in 1v1),,,,,,
Byleth,Ground Attacks,Forward Throw,13,35,--,6.0,,,--,,,,,,
Byleth,Ground Attacks,Backward Throw,30,43,--,7.0,,,--,,,,,,
Byleth,Ground Attacks,Up Throw,15,37,--,9.0,,,--,,,,,,
Byleth,Ground Attacks,Down Throw,13,31,--,5.0,,,--,,,,,,
Byleth,Ground Attacks,Spot Dodge,,20/25,--,,,,Intangible on frame 3-17,,,,,,
Byleth,Ground Attacks,Forward Roll,,29,--,,,,Intangible on frame 4-15,,,,,,
Byleth,Ground Attacks,Backward Roll,,34,--,,,,Intangible on frame 5-16,,,,,,
Byleth,Ground Attacks,Neutral Air Dodge,,49,**,,,,Intangible on frame 3-30,,,,,,
Byleth,Ground Attacks,"Air Dodge, Down",,68,**,,,,Intangible on frame 3-21,,,,,,
Byleth,Ground Attacks,"Air Dodge, Diagonally Down",,76,**,,,,Intangible on frame 3-21,,,,,,
Byleth,Ground Attacks,"Air Dodge, Left/Right",,83,**,,,,Intangible on frame 3-21,,,,,,
Byleth,Ground Attacks,"Air Dodge, Diagonally Up",,97,**,,,,Intangible on frame 3-21,,,,,,
Byleth,Ground Attacks,"Air Dodge, Up",,111,**,,,,Intangible on frame 3-21,,,,,,
Byleth,Ground Attacks,Stats,,,,,,,,,,,,,
Byleth,Ground Attacks,Ledge Grab,,,,,,,,,,,,,
Byleth,Ground Attacks,Ledge Hang,,,,,,,,,,,,,
Byleth,Ground Attacks,Ledge Roll,,,,,,,,,,,,,
Byleth,Ground Attacks,Getup Attacks,,,,,,,,,,,,,
Byleth,Aerial Attacks,Neutral Air,6...,51,13,2.5/3.0/1.0,-11/-11/-9,6—26(rehit: 7)/28/2,Autocancels on frame 1-5 and 39 onward. Landing hitbox on frame 2.,5/7,2/2,Multihits/Final/Landing,23,,
Byleth,Aerial Attacks,Forward Air,12,39,11,12.75/8.5,-7/-6,12—13,"Autocancels out of short hop, frame 1—2, and 36 onward.",7/11,4/5,Sweet/Sour,26,,
Byleth,Aerial Attacks,Back Air,13,46,13,15.0/10.0 (7.5/5.0),-9/-8,13—14(15—17),Autocancels frame 1-5 and 40 onward.,8/13,4/5,Sweet/Sour Early (Sweet/Sour Late),29,,
Byleth,Aerial Attacks,Up Air,10...,48,14,3.0/5.5,-12/-11,10—19(rehit: 5)/20—23,Autocancels on frame 1-3 and 48 onward,5/7,2/3,Multi/Final,25,,
Byleth,Aerial Attacks,Down Air,22,59,28,19.0,-21,22—24,Autocancels on frame 1 and 52 onward. 6 Shield Damage.,17,7,--,35,,
Byleth,Aerial Attacks,Neutral B (Failnaught),45/114,80/160,--,12.0/29.0,-8/-21,45—61 / 114,"Requires holding from the start, otherwise the same in terms of cancels and turnarounds. Both charged and non-charged arrows can be reflected, but only the fully charged version can be absorbed. Can be shield cancelled from F21. Can input a turnaround from F28.",11/16,12/8,Normal/Held,--,,
Byleth,Aerial Attacks,Side B (Areadbhar),Ground: 20 || Air: 21,Ground: 65 || Air: 61,**,17.25/11.5,Ground: -20/-34  || Air: -16/-35,Ground: 20/21/22—24 || Air: 21—24,"Sweetspot spawns a frame later than the sourspot for some reason, and gains priority for THAT ONE FRAME, and then loses it a frame later again. In air, landing lag equates to how many total frames remain upon landing",13/9,25/11,Sweet/Sour,41,,
Byleth,Aerial Attacks,Up B (Sword of the Creator),9(ground) || 10(air),46,**,1.0/3.0/6.5,-35(ground) || **(air),9/10—17/46(ground) || 10—17/46(air),"Tethers from F7 up to 3 times. Untechable spike starting from 46%, KB increases with tether grab distance. However, Rage does not appear to affect this, but freshness and staling do(?). Works as a hitgrab, so it can be shielded. Can be used to get Wall Jumps, from ~F8ish(?). No clue how ride up actually works but it recurs until F16. Frame 11 grounded hit does not occur if done in the air.",**,**,Hit/Grab/Final,--,,
Byleth,Aerial Attacks,Down B (Aymr),62,133,**,Grounded: 30.0/8.0 (Aerial: 25.0/6.0),**,62—67/2—5,"Turn Around window is F12-41. Reversal takes 8 frames. Does stuff with air speed F1-50, F53 adds speed, F60-65 forbids landing while forcing Aymr to pierce the ground, F65-117 does more stuff with air speed, F96 goes back to normal fall speed.Damage-based armor on frames 34—63, but it does not apply when used from the air unless landing on frame 34 or earlier. Damage-based armor takes 36.0% damage in 1v1 and 30% damage in FFA/doubles.",25/22,**,Hit/Shockwave,66,,
Byleth,Aerial Attacks,Grab,6,39,--,--,,6—7,--,,,,32,,
Byleth,Aerial Attacks,Dash Grab,10,48,--,--,,10—11,--,,,,37,,
Byleth,Aerial Attacks,Pivot Grab,11,42,--,--,,11—12,--,,,,30,,
Byleth,Aerial Attacks,Pummel,1,22,**,**,,,Total frames includes 17 frames of hitlag (plus one in 1v1),,,,,,
Byleth,Aerial Attacks,Forward Throw,13,35,--,6.0,,,--,,,,,,
Byleth,Aerial Attacks,Backward Throw,30,43,--,7.0,,,--,,,,,,
Byleth,Aerial Attacks,Up Throw,15,37,--,9.0,,,--,,,,,,
Byleth,Aerial Attacks,Down Throw,13,31,--,5.0,,,--,,,,,,
Byleth,Aerial Attacks,Spot Dodge,,20/25,--,,,,Intangible on frame 3-17,,,,,,
Byleth,Aerial Attacks,Forward Roll,,29,--,,,,Intangible on frame 4-15,,,,,,
Byleth,Aerial Attacks,Backward Roll,,34,--,,,,Intangible on frame 5-16,,,,,,
Byleth,Aerial Attacks,Neutral Air Dodge,,49,**,,,,Intangible on frame 3-30,,,,,,
Byleth,Aerial Attacks,"Air Dodge, Down",,68,**,,,,Intangible on frame 3-21,,,,,,
Byleth,Aerial Attacks,"Air Dodge, Diagonally Down",,76,**,,,,Intangible on frame 3-21,,,,,,
Byleth,Aerial Attacks,"Air Dodge, Left/Right",,83,**,,,,Intangible on frame 3-21,,,,,,
Byleth,Aerial Attacks,"Air Dodge, Diagonally Up",,97,**,,,,Intangible on frame 3-21,,,,,,
Byleth,Aerial Attacks,"Air Dodge, Up",,111,**,,,,Intangible on frame 3-21,,,,,,
Byleth,Aerial Attacks,Stats,,,,,,,,,,,,,
Byleth,Aerial Attacks,Ledge Grab,,,,,,,,,,,,,
Byleth,Aerial Attacks,Ledge Hang,,,,,,,,,,,,,
Byleth,Aerial Attacks,Ledge Roll,,,,,,,,,,,,,
Byleth,Aerial Attacks,Getup Attacks,,,,,,,,,,,,,
Byleth,Special Attacks,Neutral B (Failnaught),45/114,80/160,--,12.0/29.0,-8/-21,45—61 / 114,"Requires holding from the start, otherwise the same in terms of cancels and turnarounds. Both charged and non-charged arrows can be reflected, but only the fully charged version can be absorbed. Can be shield cancelled from F21. Can input a turnaround from F28.",11/16,12/8,Normal/Held,--,,
Byleth,Special Attacks,Side B (Areadbhar),Ground: 20 || Air: 21,Ground: 65 || Air: 61,**,17.25/11.5,Ground: -20/-34  || Air: -16/-35,Ground: 20/21/22—24 || Air: 21—24,"Sweetspot spawns a frame later than the sourspot for some reason, and gains priority for THAT ONE FRAME, and then loses it a frame later again. In air, landing lag equates to how many total frames remain upon landing",13/9,25/11,Sweet/Sour,41,,
Byleth,Special Attacks,Up B (Sword of the Creator),9(ground) || 10(air),46,**,1.0/3.0/6.5,-35(ground) || **(air),9/10—17/46(ground) || 10—17/46(air),"Tethers from F7 up to 3 times. Untechable spike starting from 46%, KB increases with tether grab distance. However, Rage does not appear to affect this, but freshness and staling do(?). Works as a hitgrab, so it can be shielded. Can be used to get Wall Jumps, from ~F8ish(?). No clue how ride up actually works but it recurs until F16. Frame 11 grounded hit does not occur if done in the air.",**,**,Hit/Grab/Final,--,,
Byleth,Special Attacks,Down B (Aymr),62,133,**,Grounded: 30.0/8.0 (Aerial: 25.0/6.0),**,62—67/2—5,"Turn Around window is F12-41. Reversal takes 8 frames. Does stuff with air speed F1-50, F53 adds speed, F60-65 forbids landing while forcing Aymr to pierce the ground, F65-117 does more stuff with air speed, F96 goes back to normal fall speed.Damage-based armor on frames 34—63, but it does not apply when used from the air unless landing on frame 34 or earlier. Damage-based armor takes 36.0% damage in 1v1 and 30% damage in FFA/doubles.",25/22,**,Hit/Shockwave,66,,
Byleth,Special Attacks,Grab,6,39,--,--,,6—7,--,,,,32,,
Byleth,Special Attacks,Dash Grab,10,48,--,--,,10—11,--,,,,37,,
Byleth,Special Attacks,Pivot Grab,11,42,--,--,,11—12,--,,,,30,,
Byleth,Special Attacks,Pummel,1,22,**,**,,,Total frames includes 17 frames of hitlag (plus one in 1v1),,,,,,
Byleth,Special Attacks,Forward Throw,13,35,--,6.0,,,--,,,,,,
Byleth,Special Attacks,Backward Throw,30,43,--,7.0,,,--,,,,,,
Byleth,Special Attacks,Up Throw,15,37,--,9.0,,,--,,,,,,
Byleth,Special Attacks,Down Throw,13,31,--,5.0,,,--,,,,,,
Byleth,Special Attacks,Spot Dodge,,20/25,--,,,,Intangible on frame 3-17,,,,,,
Byleth,Special Attacks,Forward Roll,,29,--,,,,Intangible on frame 4-15,,,,,,
Byleth,Special Attacks,Backward Roll,,34,--,,,,Intangible on frame 5-16,,,,,,
Byleth,Special Attacks,Neutral Air Dodge,,49,**,,,,Intangible on frame 3-30,,,,,,
Byleth,Special Attacks,"Air Dodge, Down",,68,**,,,,Intangible on frame 3-21,,,,,,
Byleth,Special Attacks,"Air Dodge, Diagonally Down",,76,**,,,,Intangible on frame 3-21,,,,,,
Byleth,Special Attacks,"Air Dodge, Left/Right",,83,**,,,,Intangible on frame 3-21,,,,,,
Byleth,Special Attacks,"Air Dodge, Diagonally Up",,97,**,,,,Intangible on frame 3-21,,,,,,
Byleth,Special Attacks,"Air Dodge, Up",,111,**,,,,Intangible on frame 3-21,,,,,,
Byleth,Special Attacks,Stats,,,,,,,,,,,,,
Byleth,Special Attacks,Ledge Grab,,,,,,,,,,,,,
Byleth,Special Attacks,Ledge Hang,,,,,,,,,,,,,
Byleth,Special Attacks,Ledge Roll,,,,,,,,,,,,,
Byleth,Special Attacks,Getup Attacks,,,,,,,,,,,,,
Byleth,Grabs / Throws,Grab,6,39,--,--,,6—7,--,,,,32,,
Byleth,Grabs / Throws,Dash Grab,10,48,--,--,,10—11,--,,,,37,,
Byleth,Grabs / Throws,Pivot Grab,11,42,--,--,,11—12,--,,,,30,,
Byleth,Grabs / Throws,Pummel,1,22,**,**,,,Total frames includes 17 frames of hitlag (plus one in 1v1),,,,,,
Byleth,Grabs / Throws,Forward Throw,13,35,--,6.0,,,--,,,,,,
Byleth,Grabs / Throws,Backward Throw,30,43,--,7.0,,,--,,,,,,
Byleth,Grabs / Throws,Up Throw,15,37,--,9.0,,,--,,,,,,
Byleth,Grabs / Throws,Down Throw,13,31,--,5.0,,,--,,,,,,
Byleth,Grabs / Throws,Spot Dodge,,20/25,--,,,,Intangible on frame 3-17,,,,,,
Byleth,Grabs / Throws,Forward Roll,,29,--,,,,Intangible on frame 4-15,,,,,,
Byleth,Grabs / Throws,Backward Roll,,34,--,,,,Intangible on frame 5-16,,,,,,
Byleth,Grabs / Throws,Neutral Air Dodge,,49,**,,,,Intangible on frame 3-30,,,,,,
Byleth,Grabs / Throws,"Air Dodge, Down",,68,**,,,,Intangible on frame 3-21,,,,,,
Byleth,Grabs / Throws,"Air Dodge, Diagonally Down",,76,**,,,,Intangible on frame 3-21,,,,,,
Byleth,Grabs / Throws,"Air Dodge, Left/Right",,83,**,,,,Intangible on frame 3-21,,,,,,
Byleth,Grabs / Throws,"Air Dodge, Diagonally Up",,97,**,,,,Intangible on frame 3-21,,,,,,
Byleth,Grabs / Throws,"Air Dodge, Up",,111,**,,,,Intangible on frame 3-21,,,,,,
Byleth,Grabs / Throws,Stats,,,,,,,,,,,,,
Byleth,Grabs / Throws,Ledge Grab,,,,,,,,,,,,,
Byleth,Grabs / Throws,Ledge Hang,,,,,,,,,,,,,
Byleth,Grabs / Throws,Ledge Roll,,,,,,,,,,,,,
Byleth,Grabs / Throws,Getup Attacks,,,,,,,,,,,,,
Byleth,Dodges / Rolls,Spot Dodge,,20/25,--,,,,Intangible on frame 3-17,,,,,,
Byleth,Dodges / Rolls,Forward Roll,,29,--,,,,Intangible on frame 4-15,,,,,,
Byleth,Dodges / Rolls,Backward Roll,,34,--,,,,Intangible on frame 5-16,,,,,,
Byleth,Dodges / Rolls,Neutral Air Dodge,,49,**,,,,Intangible on frame 3-30,,,,,,
Byleth,Dodges / Rolls,"Air Dodge, Down",,68,**,,,,Intangible on frame 3-21,,,,,,
Byleth,Dodges / Rolls,"Air Dodge, Diagonally Down",,76,**,,,,Intangible on frame 3-21,,,,,,
Byleth,Dodges / Rolls,"Air Dodge, Left/Right",,83,**,,,,Intangible on frame 3-21,,,,,,
Byleth,Dodges / Rolls,"Air Dodge, Diagonally Up",,97,**,,,,Intangible on frame 3-21,,,,,,
Byleth,Dodges / Rolls,"Air Dodge, Up",,111,**,,,,Intangible on frame 3-21,,,,,,
Byleth,Dodges / Rolls,Stats,,,,,,,,,,,,,
Byleth,Dodges / Rolls,Ledge Grab,,,,,,,,,,,,,
Byleth,Dodges / Rolls,Ledge Hang,,,,,,,,,,,,,
Byleth,Dodges / Rolls,Ledge Roll,,,,,,,,,,,,,
Byleth,Dodges / Rolls,Getup Attacks,,,,,,,,,,,,,
Byleth,Misc Info,Stats,,,,,,,,,,,,"Stats Weight — 97 Gravity — 0.089 Walk Speed — 0.97 Run Speed — 1.43 Initial Dash — 1.8 Air Speed — 0.89 Total Air Acceleration — 0.053 SH / FH / SHFF / FHFF Frames — 35 / 45 / 24 / 31 Fall Speed / Fast Fall Speed — 1.6 / 2.56 Out of Shield, Neutral Air — 9 frames Out of Shield, Up B — 9 frames Out of Shield, Up Air or Up Smash — 13 frames Shield Grab (Grab, post-Shieldstun) — 10 frames Shield Drop — 11 frames (universal) Jump Squat (pre-Jump frames) — 3 frames (universal)","[('Neutral Air', '9'), ('Up B', '9'), ('Up Air or Up Smash', '13')]"
Byleth,Misc Info,Ledge Grab,,,,,,,,,,,,Ledge Grab NormalTetherTethered Ledge,
Byleth,Misc Info,Ledge Hang,,,,,,,,,,,,Ledge Hang ,
Byleth,Misc Info,Ledge Roll,,,,,,,,,,,,Ledge Roll ,
Byleth,Misc Info,Getup Attacks,,,,,,,,,,,,Getup Attacks Facing UpFacing DownTripLedge,
