character,section,move,startup,total_frames,landing_lag,damage,advantage_on_shield,active_frames,notes,shield_lag,shield_stun,hitbox_type,end_lag,misc_raw,oos_options
Rob,Aerial Attacks,"Air Dodge, Down",,68,11-19,,,,Intangible on frame 3-21,,,,,,
Rob,Aerial Attacks,"Air Dodge, Diagonally Down",,75,11-19,,,,Intangible on frame 3-21,,,,,,
Rob,Aerial Attacks,"Air Dodge, Left/Right",,83,11-19,,,,Intangible on frame 3-21,,,,,,
Rob,Aerial Attacks,"Air Dodge, Diagonally Up",,100,11-19,,,,Intangible on frame 3-21,,,,,,
Rob,Aerial Attacks,"Air Dodge, Up",,111,11-19,,,,Intangible on frame 3-21,,,,,,
Rob,Aerial Attacks,Stats,,,,,,,,,,,,,
Rob,Aerial Attacks,Ledge Grab,,,,,,,,,,,,,
Rob,Aerial Attacks,Ledge Hang,,,,,,,,,,,,,
Rob,Aerial Attacks,Ledge Roll,,,,,,,,,,,,,
Rob,Aerial Attacks,Getup Attacks,,,,,,,,,,,,,
Rob,Special Attacks,Neutral B (Robo Beam),25,49,--,"7.0/4.5/11.5, 7.0/15.0/22.0","-17/-16/-17, -17/-6/-10","25—27 (melee), 25—43 (small beam), 25—66 (large beam)",Melee attack and projectile generate on same frame,"7/5/7, 7/13/13","7/3/7, 7/5/14","Small Beam Close/Far/farther, Large Beam Melee/beam/both",--,,
Rob,Special Attacks,Side B (Arm Rotor),13...,85,--,1.5/3.0,-37,13/14—21/22—37/44,Multihits have no hitlag but do have shieldlag. Reflects on frame 13-35. Mashing extends the duration of the multihits.,4/12,3/4,Multi/Final,41,,
Rob,Special Attacks,"Side B (Arm Rotor, Mashing)",13/18/23/28/33/38/ 43/48/53/58/66,107,--,1.5/3.0,-37,--,Multihits have no hitlag but do have shieldlag. Reflects on frame 13-60,4/12,3/4,Multi/Final,--,,
Rob,Special Attacks,Up B (Robo Burner),--,--,--,--,--,--,Invulnerable on frame 2-4 on the ground. Ungrabbable on frames 1-24. Can act on frame 25. Fuel lasts up to 143 frames.,--,--,--,--,,
Rob,Special Attacks,Down B (Gyro),"3(+6), 9","36, 42",--,"3.6—10.7, 10.7","-26 to -21, -21",--,3 startup from charging state. 6 frames to enter charging state. Reaches full charge on frame 98. Damage depends on current item velocity.,"5—8, 8","2—4, 4","Normal, Full Charge",--,,
Rob,Special Attacks,Grab,6,37,--,--,,6—7,--,,,,30,,
Rob,Special Attacks,Dash Grab,9,45,--,--,,9—10,--,,,,35,,
Rob,Special Attacks,Pivot Grab,10,40,--,--,,10—11,--,,,,29,,
Rob,Special Attacks,Pummel,1,18,**,1.3,,,Total frames includes 13 frames of hitlag,,,,,,
Rob,Special Attacks,Forward Throw,11,23,--,8.0,,,--,,,,,,
Rob,Special Attacks,Backward Throw,12,26,--,10.0,,,--,,,,,,
Rob,Special Attacks,Up Throw,58,81,--,12.0,,,--,,,,,,
Rob,Special Attacks,Down Throw,50,75,--,5.0,,,Buries,,,,,,
Rob,Special Attacks,Spot Dodge,,20/25,--,,,,Intangible on frame 3-17,,,,,,
Rob,Special Attacks,Forward Roll,,29,--,,,,Intangible on frame 4-15,,,,,,
Rob,Special Attacks,Backward Roll,,34,--,,,,Intangible on frame 5-16,,,,,,
Rob,Special Attacks,Neutral Air Dodge,,50,10,,,,Intangible on frame 3-27,,,,,,
Rob,Special Attacks,"Air Dodge, Down",,68,11-19,,,,Intangible on frame 3-21,,,,,,
Rob,Special Attacks,"Air Dodge, Diagonally Down",,75,11-19,,,,Intangible on frame 3-21,,,,,,
Rob,Special Attacks,"Air Dodge, Left/Right",,83,11-19,,,,Intangible on frame 3-21,,,,,,
Rob,Special Attacks,"Air Dodge, Diagonally Up",,100,11-19,,,,Intangible on frame 3-21,,,,,,
Rob,Special Attacks,"Air Dodge, Up",,111,11-19,,,,Intangible on frame 3-21,,,,,,
Rob,Special Attacks,Stats,,,,,,,,,,,,,
Rob,Special Attacks,Ledge Grab,,,,,,,,,,,,,
Rob,Special Attacks,Ledge Hang,,,,,,,,,,,,,
Rob,Special Attacks,Ledge Roll,,,,,,,,,,,,,
Rob,Special Attacks,Getup Attacks,,,,,,,,,,,,,
Rob,Grabs / Throws,Grab,6,37,--,--,,6—7,--,,,,30,,
Rob,Grabs / Throws,Dash Grab,9,45,--,--,,9—10,--,,,,35,,
Rob,Grabs / Throws,Pivot Grab,10,40,--,--,,10—11,--,,,,29,,
Rob,Grabs / Throws,Pummel,1,18,**,1.3,,,Total frames includes 13 frames of hitlag,,,,,,
Rob,Grabs / Throws,Forward Throw,11,23,--,8.0,,,--,,,,,,
Rob,Grabs / Throws,Backward Throw,12,26,--,10.0,,,--,,,,,,
Rob,Grabs / Throws,Up Throw,58,81,--,12.0,,,--,,,,,,
Rob,Grabs / Throws,Down Throw,50,75,--,5.0,,,Buries,,,,,,
Rob,Grabs / Throws,Spot Dodge,,20/25,--,,,,Intangible on frame 3-17,,,,,,
Rob,Grabs / Throws,Forward Roll,,29,--,,,,Intangible on frame 4-15,,,,,,
Rob,Grabs / Throws,Backward Roll,,34,--,,,,Intangible on frame 5-16,,,,,,
Rob,Grabs / Throws,Neutral Air Dodge,,50,10,,,,Intangible on frame 3-27,,,,,,
Rob,Grabs / Throws,"Air Dodge, Down",,68,11-19,,,,Intangible on frame 3-21,,,,,,
Rob,Grabs / Throws,"Air Dodge, Diagonally Down",,75,11-19,,,,Intangible on frame 3-21,,,,,,
Rob,Grabs / Throws,"Air Dodge, Left/Right",,83,11-19,,,,Intangible on frame 3-21,,,,,,
Rob,Grabs / Throws,"Air Dodge, Diagonally Up",,100,11-19,,,,Intangible on frame 3-21,,,,,,
Rob,Grabs / Throws,"Air Dodge, Up",,111,11-19,,,,Intangible on frame 3-21,,,,,,
Rob,Grabs / Throws,Stats,,,,,,,,,,,,,
Rob,Grabs / Throws,Ledge Grab,,,,,,,,,,,,,
Rob,Grabs / Throws,Ledge Hang,,,,,,,,,,,,,
Rob,Grabs / Throws,Ledge Roll,,,,,,,,,,,,,
Rob,Grabs / Throws,Getup Attacks,,,,,,,,,,,,,
Rob,Dodges / Rolls,Spot Dodge,,20/25,--,,,,Intangible on frame 3-17,,,,,,
Rob,Dodges / Rolls,Forward Roll,,29,--,,,,Intangible on frame 4-15,,,,,,
Rob,Dodges / Rolls,Backward Roll,,34,--,,,,Intangible on frame 5-16,,,,,,
Rob,Dodges / Rolls,Neutral Air Dodge,,50,10,,,,Intangible on frame 3-27,,,,,,
Rob,Dodges / Rolls,"Air Dodge, Down",,68,11-19,,,,Intangible on frame 3-21,,,,,,
Rob,Dodges / Rolls,"Air Dodge, Diagonally Down",,75,11-19,,,,Intangible on frame 3-21,,,,,,
Rob,Dodges / Rolls,"Air Dodge, Left/Right",,83,11-19,,,,Intangible on frame 3-21,,,,,,
Rob,Dodges / Rolls,"Air Dodge, Diagonally Up",,100,11-19,,,,Intangible on frame 3-21,,,,,,
Rob,Dodges / Rolls,"Air Dodge, Up",,111,11-19,,,,Intangible on frame 3-21,,,,,,
Rob,Dodges / Rolls,Stats,,,,,,,,,,,,,
Rob,Dodges / Rolls,Ledge Grab,,,,,,,,,,,,,
Rob,Dodges / Rolls,Ledge Hang,,,,,,,,,,,,,
Rob,Dodges / Rolls,Ledge Roll,,,,,,,,,,,,,
Rob,Dodges / Rolls,Getup Attacks,,,,,,,,,,,,,
Rob,Misc Info,Stats,,,,,,,,,,,,"Stats Weight — 106 Gravity — 0.090 Walk Speed — 1.178 Run Speed — 1.725 Initial Dash — 2.002 Air Speed — 1.134 Total Air Acceleration — 0.085 SH / FH / SHFF / FHFF Frames — 40 / 56 / 28 / 38 Fall Speed / Fast Fall Speed — 1.6 / 2.56 Out of Shield, Forward Air — 9 frames Out of Shield, Up Air or Up Smash — 10 frames Out of Shield, Jab or Down Tilt — 14 frames Shield Grab (Grab, post-Shieldstun) — 10 frames Shield Drop — 11 frames (universal) Jump Squat (pre-Jump frames) — 3 frames (universal)","[('Forward Air', '9'), ('Up Air or Up Smash', '10'), ('Jab or Down Tilt', '14')]"
Rob,Misc Info,Ledge Grab,,,,,,,,,,,,Ledge Grab Normal,
Rob,Misc Info,Ledge Hang,,,,,,,,,,,,Ledge Hang ,
Rob,Misc Info,Ledge Roll,,,,,,,,,,,,Ledge Roll ,
Rob,Misc Info,Getup Attacks,,,,,,,,,,,,Getup Attacks Facing UpFacing DownTripLedge,
