character,section,move,startup,total_frames,landing_lag,damage,advantage_on_shield,active_frames,notes,shield_lag,shield_stun,hitbox_type,end_lag,misc_raw,oos_options
Shulk,Ground Attacks,Ledge Hang,,,,,,,,,,,,,
Shulk,Ground Attacks,Ledge Roll,,,,,,,,,,,,,
Shulk,Ground Attacks,Getup Attacks,,,,,,,,,,,,,
Shulk,Aerial Attacks,Neutral Air,13,59,6,8.5/7.5,-2/-3,13—30,Autocancels on frame 1-2 and 54 onward,7/7,4/3,Blade/Beam,29,,
Shulk,Aerial Attacks,Forward Air,14,41,10,8.0/6.5,-6/-7,14—18,Autocancels on frame 1-4 and 42 onward,7/6,4/3,Blade/Beam,23,,
Shulk,Aerial Attacks,Back Air,19,54,11,12.5/8.5,-6/-7,19—21(22—23),Autocancels on frame 1-2 and 43 onward,9/7,5/4,Blade/Beam,31,,
Shulk,Aerial Attacks,Up Air,14/24,54,9,5.5/10.5/8.0,-6/-5/-5,14—16/24—26,Autocancels on frame 1-3 and 53 onward,7/10/9,3/4/4,first/blade/beam,28,,
Shulk,Aerial Attacks,Down Air,14/23,60,14,7.5/11.5/10.5,-11/-9/-10,14—15/23—25,Autocancels on frame 1-2 and 52 onward,7/9/8,3/5/4,first/blade/beam,35,,
Shulk,Aerial Attacks,Neutral B (Monado Arts),--,9,--,--,--,**,Takes 4 frames to activate an art upon selection. 14 i-frames upon activating an art. Activation animation cancellable on frame 10.,--,--,--,--,,
Shulk,Aerial Attacks,Side B (Back Slash),22,71,40,10.0/9.0/16.0/14.0,-29/-30/-25/-27,Ground: 22/23-31/32-33Air: 22/23—...1—2,Hits directly above Shulk at frame 22. Total frames is for level ground. Landing hit deals 1.0 less from the back. Block stats are for landing hit.,8/7/15/14,10/9/14/12,"front blade/beam, back blade/beam",40,,
Shulk,Aerial Attacks,Up B (Air Slash),10,--,30,6.0/5.0,**,10—11/12—14/15—17,Transitions to second slash as early as frame 20,6/6,6/6,Blade/Beam,--,,
Shulk,Aerial Attacks,Air Slash 2,9,--,30,5.5,**,9—10,--,8,6,--,--,,
Shulk,Aerial Attacks,Down B (Vision),7 (Start of Counter),69,-,--,--,**,Invulnerable on frame 6. Counters on 7-41 when fresh. No data on Activated/Reversal Vision at this time. Vision Forward hit has 79 total frames (active 37-39). Vision Back hit has 56 active frames and is active on 21-22.,--,--,--,--,,
Shulk,Aerial Attacks,Grab,7,36,--,--,,7—8,--,,,,28,,
Shulk,Aerial Attacks,Dash Grab,10,44,--,--,,10—11,--,,,,33,,
Shulk,Aerial Attacks,Pivot Grab,11,39,--,--,,11—12,--,,,,27,,
Shulk,Aerial Attacks,Pummel,1,15,Total frames includes 13 frames of hitlag.,1.3,,,--,,,,,,
Shulk,Aerial Attacks,Forward Throw,15/16,37,--,3.0/5.0,,,--,,,,,,
Shulk,Aerial Attacks,Backward Throw,18/20,45,--,3.0/6.0,,,--,,,,,,
Shulk,Aerial Attacks,Up Throw,20/22,47,--,3.0/4.0,,,--,,,,,,
Shulk,Aerial Attacks,Down Throw,23/25,43,--,3.0/2.5,,,--,,,,,,
Shulk,Aerial Attacks,Spot Dodge,,20/25,--,,,,Intangible on frame 3-17,,,,,,
Shulk,Aerial Attacks,Forward Roll,,29,--,,,,Intangible on frame 4-15,,,,,,
Shulk,Aerial Attacks,Backward Roll,,34,--,,,,Intangible on frame 5-16,,,,,,
Shulk,Aerial Attacks,Neutral Air Dodge,,49,10,,,,Intangible on frame 3-30,,,,,,
Shulk,Aerial Attacks,"Air Dodge, Down",,68,11-19,,,,Intangible on frame 3-21,,,,,,
Shulk,Aerial Attacks,"Air Dodge, Diagonally Down",,77,11-19,,,,Intangible on frame 3-21,,,,,,
Shulk,Aerial Attacks,"Air Dodge, Left/Right",,83,11-19,,,,Intangible on frame 3-21,,,,,,
Shulk,Aerial Attacks,"Air Dodge, Diagonally Up",,95,11-19,,,,Intangible on frame 3-21,,,,,,
Shulk,Aerial Attacks,"Air Dodge, Up",,107,11-19,,,,Intangible on frame 3-21,,,,,,
Shulk,Aerial Attacks,Stats,,,,,,,,,,,,,
Shulk,Aerial Attacks,Ledge Grab,,,,,,,,,,,,,
Shulk,Aerial Attacks,Ledge Hang,,,,,,,,,,,,,
Shulk,Aerial Attacks,Ledge Roll,,,,,,,,,,,,,
Shulk,Aerial Attacks,Getup Attacks,,,,,,,,,,,,,
Shulk,Special Attacks,Neutral B (Monado Arts),--,9,--,--,--,**,Takes 4 frames to activate an art upon selection. 14 i-frames upon activating an art. Activation animation cancellable on frame 10.,--,--,--,--,,
Shulk,Special Attacks,Side B (Back Slash),22,71,40,10.0/9.0/16.0/14.0,-29/-30/-25/-27,Ground: 22/23-31/32-33Air: 22/23—...1—2,Hits directly above Shulk at frame 22. Total frames is for level ground. Landing hit deals 1.0 less from the back. Block stats are for landing hit.,8/7/15/14,10/9/14/12,"front blade/beam, back blade/beam",40,,
Shulk,Special Attacks,Up B (Air Slash),10,--,30,6.0/5.0,**,10—11/12—14/15—17,Transitions to second slash as early as frame 20,6/6,6/6,Blade/Beam,--,,
Shulk,Special Attacks,Air Slash 2,9,--,30,5.5,**,9—10,--,8,6,--,--,,
Shulk,Special Attacks,Down B (Vision),7 (Start of Counter),69,-,--,--,**,Invulnerable on frame 6. Counters on 7-41 when fresh. No data on Activated/Reversal Vision at this time. Vision Forward hit has 79 total frames (active 37-39). Vision Back hit has 56 active frames and is active on 21-22.,--,--,--,--,,
Shulk,Special Attacks,Grab,7,36,--,--,,7—8,--,,,,28,,
Shulk,Special Attacks,Dash Grab,10,44,--,--,,10—11,--,,,,33,,
Shulk,Special Attacks,Pivot Grab,11,39,--,--,,11—12,--,,,,27,,
Shulk,Special Attacks,Pummel,1,15,Total frames includes 13 frames of hitlag.,1.3,,,--,,,,,,
Shulk,Special Attacks,Forward Throw,15/16,37,--,3.0/5.0,,,--,,,,,,
Shulk,Special Attacks,Backward Throw,18/20,45,--,3.0/6.0,,,--,,,,,,
Shulk,Special Attacks,Up Throw,20/22,47,--,3.0/4.0,,,--,,,,,,
Shulk,Special Attacks,Down Throw,23/25,43,--,3.0/2.5,,,--,,,,,,
Shulk,Special Attacks,Spot Dodge,,20/25,--,,,,Intangible on frame 3-17,,,,,,
Shulk,Special Attacks,Forward Roll,,29,--,,,,Intangible on frame 4-15,,,,,,
Shulk,Special Attacks,Backward Roll,,34,--,,,,Intangible on frame 5-16,,,,,,
Shulk,Special Attacks,Neutral Air Dodge,,49,10,,,,Intangible on frame 3-30,,,,,,
Shulk,Special Attacks,"Air Dodge, Down",,68,11-19,,,,Intangible on frame 3-21,,,,,,
Shulk,Special Attacks,"Air Dodge, Diagonally Down",,77,11-19,,,,Intangible on frame 3-21,,,,,,
Shulk,Special Attacks,"Air Dodge, Left/Right",,83,11-19,,,,Intangible on frame 3-21,,,,,,
Shulk,Special Attacks,"Air Dodge, Diagonally Up",,95,11-19,,,,Intangible on frame 3-21,,,,,,
Shulk,Special Attacks,"Air Dodge, Up",,107,11-19,,,,Intangible on frame 3-21,,,,,,
Shulk,Special Attacks,Stats,,,,,,,,,,,,,
Shulk,Special Attacks,Ledge Grab,,,,,,,,,,,,,
Shulk,Special Attacks,Ledge Hang,,,,,,,,,,,,,
Shulk,Special Attacks,Ledge Roll,,,,,,,,,,,,,
Shulk,Special Attacks,Getup Attacks,,,,,,,,,,,,,
Shulk,Grabs / Throws,Grab,7,36,--,--,,7—8,--,,,,28,,
Shulk,Grabs / Throws,Dash Grab,10,44,--,--,,10—11,--,,,,33,,
Shulk,Grabs / Throws,Pivot Grab,11,39,--,--,,11—12,--,,,,27,,
Shulk,Grabs / Throws,Pummel,1,15,Total frames includes 13 frames of hitlag.,1.3,,,--,,,,,,
Shulk,Grabs / Throws,Forward Throw,15/16,37,--,3.0/5.0,,,--,,,,,,
Shulk,Grabs / Throws,Backward Throw,18/20,45,--,3.0/6.0,,,--,,,,,,
Shulk,Grabs / Throws,Up Throw,20/22,47,--,3.0/4.0,,,--,,,,,,
Shulk,Grabs / Throws,Down Throw,23/25,43,--,3.0/2.5,,,--,,,,,,
Shulk,Grabs / Throws,Spot Dodge,,20/25,--,,,,Intangible on frame 3-17,,,,,,
Shulk,Grabs / Throws,Forward Roll,,29,--,,,,Intangible on frame 4-15,,,,,,
Shulk,Grabs / Throws,Backward Roll,,34,--,,,,Intangible on frame 5-16,,,,,,
Shulk,Grabs / Throws,Neutral Air Dodge,,49,10,,,,Intangible on frame 3-30,,,,,,
Shulk,Grabs / Throws,"Air Dodge, Down",,68,11-19,,,,Intangible on frame 3-21,,,,,,
Shulk,Grabs / Throws,"Air Dodge, Diagonally Down",,77,11-19,,,,Intangible on frame 3-21,,,,,,
Shulk,Grabs / Throws,"Air Dodge, Left/Right",,83,11-19,,,,Intangible on frame 3-21,,,,,,
Shulk,Grabs / Throws,"Air Dodge, Diagonally Up",,95,11-19,,,,Intangible on frame 3-21,,,,,,
Shulk,Grabs / Throws,"Air Dodge, Up",,107,11-19,,,,Intangible on frame 3-21,,,,,,
Shulk,Grabs / Throws,Stats,,,,,,,,,,,,,
Shulk,Grabs / Throws,Ledge Grab,,,,,,,,,,,,,
Shulk,Grabs / Throws,Ledge Hang,,,,,,,,,,,,,
Shulk,Grabs / Throws,Ledge Roll,,,,,,,,,,,,,
Shulk,Grabs / Throws,Getup Attacks,,,,,,,,,,,,,
Shulk,Dodges / Rolls,Spot Dodge,,20/25,--,,,,Intangible on frame 3-17,,,,,,
Shulk,Dodges / Rolls,Forward Roll,,29,--,,,,Intangible on frame 4-15,,,,,,
Shulk,Dodges / Rolls,Backward Roll,,34,--,,,,Intangible on frame 5-16,,,,,,
Shulk,Dodges / Rolls,Neutral Air Dodge,,49,10,,,,Intangible on frame 3-30,,,,,,
Shulk,Dodges / Rolls,"Air Dodge, Down",,68,11-19,,,,Intangible on frame 3-21,,,,,,
Shulk,Dodges / Rolls,"Air Dodge, Diagonally Down",,77,11-19,,,,Intangible on frame 3-21,,,,,,
Shulk,Dodges / Rolls,"Air Dodge, Left/Right",,83,11-19,,,,Intangible on frame 3-21,,,,,,
Shulk,Dodges / Rolls,"Air Dodge, Diagonally Up",,95,11-19,,,,Intangible on frame 3-21,,,,,,
Shulk,Dodges / Rolls,"Air Dodge, Up",,107,11-19,,,,Intangible on frame 3-21,,,,,,
Shulk,Dodges / Rolls,Stats,,,,,,,,,,,,,
Shulk,Dodges / Rolls,Ledge Grab,,,,,,,,,,,,,
Shulk,Dodges / Rolls,Ledge Hang,,,,,,,,,,,,,
Shulk,Dodges / Rolls,Ledge Roll,,,,,,,,,,,,,
Shulk,Dodges / Rolls,Getup Attacks,,,,,,,,,,,,,
Shulk,Misc Info,Stats,,,,,,,,,,,,"Stats Weight — 97 Gravity — 0.098 Walk Speed — 1.155 Run Speed — 1.672 Initial Dash — 1.87 Air Speed — 1.113 Total Air Acceleration — 0.05 SH / FH / SHFF / FHFF Frames — 37 / 50 / 26 / 36 Fall Speed / Fast Fall Speed — 1.58 / 2.528 Out of Shield, Up B — 10 frames Out of Shield, Neutral Air or Jab — 16 frames Out of Shield, Forward Air or Up Air or Down Air — 17 frames Shield Grab (Grab, post-Shieldstun) — 11 frames Shield Drop — 11 frames (universal) Jump Squat (pre-Jump frames) — 3 frames (universal)","[('Up B', '10'), ('Neutral Air or Jab', '16'), ('Forward Air or Up Air or Down Air', '17')]"
Shulk,Misc Info,Ledge Grab,,,,,,,,,,,,Ledge Grab NormalBack SlashUp B 1Up B 2,
Shulk,Misc Info,Ledge Hang,,,,,,,,,,,,Ledge Hang ,
Shulk,Misc Info,Ledge Roll,,,,,,,,,,,,Ledge Roll ,
Shulk,Misc Info,Getup Attacks,,,,,,,,,,,,Getup Attacks Facing UpFacing DownTripLedge,
