character,section,move,startup,total_frames,landing_lag,damage,advantage_on_shield,active_frames,notes,shield_lag,shield_stun,hitbox_type,end_lag,misc_raw,oos_options
Marth,Aerial Attacks,Dancing Blade 2 Neutral,5,38,--,2.5/3.0,-29/-29,5—7,Can transition to next slash on frame 8-29,5/5,4/4,Close/Tipper,31,,
Marth,Aerial Attacks,Dancing Blade 3 Neutral,4,43,--,3.0/4.0,-35/-34,4—6,Can transition to next slash on frame 7-24,5/5,4/5,Close/Tipper,37,,
Marth,Aerial Attacks,Dancing Blade 4 Neutral,7,55,--,4.0/6.0,-43/-42,7—9,--,5/9,5/6,Close/Tipper,46,,
Marth,Aerial Attacks,Dancing Blade 2 Up,4,38,--,2.5/3.0,-30/-30,4—7,Can transition to next slash on frame 8-29,5/5,4/4,Close/Tipper,31,,
Marth,Aerial Attacks,Dancing Blade 3 Up,5,43,--,3.0/4.0,-34/-33,5—7,Can transition to next slash on frame 8-24,5/5,4/5,Close/Tipper,36,,
Marth,Aerial Attacks,Dancing Blade 4 Up,6,44,--,5.0/7.0,-32/-31,6—10,--,6/7,6/7,Close/Tipper,34,,
Marth,Aerial Attacks,Dancing Blade 3 Down,5,43,--,3.0/4.0,-34/-32,5—7,Can transition to next slash on frame 8-24,5/,4/5,Close/Tipper,36,,
Marth,Aerial Attacks,Dancing Blade 4 Down,7,74,--,2.0/4.0/5.0,-50/-49,7/10/13/16/19—21,--,4/5/6,-/5/6,Multi/Final/Final Tipper,53,,
Marth,Aerial Attacks,Up B (Dolphin Slash),5,--,24,11.0/7.0,--,5—6/6—11,Intangible on frame 4-5. 1-5 in the air.,8/7,10/7,Early/Late,--,,
Marth,Aerial Attacks,Down B (Counter),6 (Start of Counter),64,--,--,--,**,Intangibility on 5-6 when detecting. Counter window 6-27.,--,--,--,--,,
Marth,Aerial Attacks,"Counter, Attack",4,40,--,--,--,4—6,"Intangible on frame 1-7 in addition to counter freeze frames. 8% Minimum base damage, x1.2 enemy's attack.",--,--,--,34,,
Marth,Aerial Attacks,Grab,6,34,--,--,,6—7,--,,,,27,,
Marth,Aerial Attacks,Dash Grab,9,42,--,--,,9—10,--,,,,32,,
Marth,Aerial Attacks,Pivot Grab,10,37,--,--,,10—11,--,,,,26,,
Marth,Aerial Attacks,Pummel,1,19,--,1.3,,,Total frames includes 13 frames of hitlag,,,,,,
Marth,Aerial Attacks,Forward Throw,18,34,--,4.0,,,Visualization does not linclude hitlag,,,,,,
Marth,Aerial Attacks,Backward Throw,19,44,--,4.0,,,Visualization does not include hitlag,,,,,,
Marth,Aerial Attacks,Up Throw,13,44,--,5.0,,,--,,,,,,
Marth,Aerial Attacks,Down Throw,20,46,--,4.0,,,Visualization does not include hitlag,,,,,,
Marth,Aerial Attacks,Spot Dodge,,20/25,--,,,,Intangible on frame 3-17,,,,,,
Marth,Aerial Attacks,Forward Roll,,29,--,,,,Intangible on frame 4-15,,,,,,
Marth,Aerial Attacks,Backward Roll,,34,--,,,,Intangible on frame 5-16,,,,,,
Marth,Aerial Attacks,Neutral Air Dodge,,52,10,,,,Intangible on frame 3-29,,,,,,
Marth,Aerial Attacks,"Air Dodge, Down",,69,11-19,,,,Intangible on frame 3-21,,,,,,
Marth,Aerial Attacks,"Air Dodge, Diagonally Down",,79,11-19,,,,Intangible on frame 3-21,,,,,,
Marth,Aerial Attacks,"Air Dodge, Left/Right",,85,11-19,,,,Intangible on frame 3-21,,,,,,
Marth,Aerial Attacks,"Air Dodge, Diagonally Up",,99,11-19,,,,Intangible on frame 3-21,,,,,,
Marth,Aerial Attacks,"Air Dodge, Up",,116,11-19,,,,Intangible on frame 3-21,,,,,,
Marth,Aerial Attacks,Stats,,,,,,,,,,,,,
Marth,Aerial Attacks,Ledge Grab,,,,,,,,,,,,,
Marth,Aerial Attacks,Ledge Hang,,,,,,,,,,,,,
Marth,Aerial Attacks,Ledge Roll,,,,,,,,,,,,,
Marth,Aerial Attacks,Getup Attacks,,,,,,,,,,,,,
Marth,Special Attacks,Neutral B (Shield Breaker),19—79,50—110,--,8.0—24.0,-23 to Shieldbreak,19—20 (or frames 8-9 after release),"On release, startup is 8 and total frames is 39",10—18,8—Shieldbreak,--,31,,
Marth,Special Attacks,Side B (Dancing Blade),9,39/29,--,2.5/3.0,-26/-16,9—11,Second total frames is the air version. Can transition to next slash on frame 12-30,5/5,4/4,Close/Tipper,28,,
Marth,Special Attacks,Dancing Blade 2 Neutral,5,38,--,2.5/3.0,-29/-29,5—7,Can transition to next slash on frame 8-29,5/5,4/4,Close/Tipper,31,,
Marth,Special Attacks,Dancing Blade 3 Neutral,4,43,--,3.0/4.0,-35/-34,4—6,Can transition to next slash on frame 7-24,5/5,4/5,Close/Tipper,37,,
Marth,Special Attacks,Dancing Blade 4 Neutral,7,55,--,4.0/6.0,-43/-42,7—9,--,5/9,5/6,Close/Tipper,46,,
Marth,Special Attacks,Dancing Blade 2 Up,4,38,--,2.5/3.0,-30/-30,4—7,Can transition to next slash on frame 8-29,5/5,4/4,Close/Tipper,31,,
Marth,Special Attacks,Dancing Blade 3 Up,5,43,--,3.0/4.0,-34/-33,5—7,Can transition to next slash on frame 8-24,5/5,4/5,Close/Tipper,36,,
Marth,Special Attacks,Dancing Blade 4 Up,6,44,--,5.0/7.0,-32/-31,6—10,--,6/7,6/7,Close/Tipper,34,,
Marth,Special Attacks,Dancing Blade 3 Down,5,43,--,3.0/4.0,-34/-32,5—7,Can transition to next slash on frame 8-24,5/,4/5,Close/Tipper,36,,
Marth,Special Attacks,Dancing Blade 4 Down,7,74,--,2.0/4.0/5.0,-50/-49,7/10/13/16/19—21,--,4/5/6,-/5/6,Multi/Final/Final Tipper,53,,
Marth,Special Attacks,Up B (Dolphin Slash),5,--,24,11.0/7.0,--,5—6/6—11,Intangible on frame 4-5. 1-5 in the air.,8/7,10/7,Early/Late,--,,
Marth,Special Attacks,Down B (Counter),6 (Start of Counter),64,--,--,--,**,Intangibility on 5-6 when detecting. Counter window 6-27.,--,--,--,--,,
Marth,Special Attacks,"Counter, Attack",4,40,--,--,--,4—6,"Intangible on frame 1-7 in addition to counter freeze frames. 8% Minimum base damage, x1.2 enemy's attack.",--,--,--,34,,
Marth,Special Attacks,Grab,6,34,--,--,,6—7,--,,,,27,,
Marth,Special Attacks,Dash Grab,9,42,--,--,,9—10,--,,,,32,,
Marth,Special Attacks,Pivot Grab,10,37,--,--,,10—11,--,,,,26,,
Marth,Special Attacks,Pummel,1,19,--,1.3,,,Total frames includes 13 frames of hitlag,,,,,,
Marth,Special Attacks,Forward Throw,18,34,--,4.0,,,Visualization does not linclude hitlag,,,,,,
Marth,Special Attacks,Backward Throw,19,44,--,4.0,,,Visualization does not include hitlag,,,,,,
Marth,Special Attacks,Up Throw,13,44,--,5.0,,,--,,,,,,
Marth,Special Attacks,Down Throw,20,46,--,4.0,,,Visualization does not include hitlag,,,,,,
Marth,Special Attacks,Spot Dodge,,20/25,--,,,,Intangible on frame 3-17,,,,,,
Marth,Special Attacks,Forward Roll,,29,--,,,,Intangible on frame 4-15,,,,,,
Marth,Special Attacks,Backward Roll,,34,--,,,,Intangible on frame 5-16,,,,,,
Marth,Special Attacks,Neutral Air Dodge,,52,10,,,,Intangible on frame 3-29,,,,,,
Marth,Special Attacks,"Air Dodge, Down",,69,11-19,,,,Intangible on frame 3-21,,,,,,
Marth,Special Attacks,"Air Dodge, Diagonally Down",,79,11-19,,,,Intangible on frame 3-21,,,,,,
Marth,Special Attacks,"Air Dodge, Left/Right",,85,11-19,,,,Intangible on frame 3-21,,,,,,
Marth,Special Attacks,"Air Dodge, Diagonally Up",,99,11-19,,,,Intangible on frame 3-21,,,,,,
Marth,Special Attacks,"Air Dodge, Up",,116,11-19,,,,Intangible on frame 3-21,,,,,,
Marth,Special Attacks,Stats,,,,,,,,,,,,,
Marth,Special Attacks,Ledge Grab,,,,,,,,,,,,,
Marth,Special Attacks,Ledge Hang,,,,,,,,,,,,,
Marth,Special Attacks,Ledge Roll,,,,,,,,,,,,,
Marth,Special Attacks,Getup Attacks,,,,,,,,,,,,,
Marth,Grabs / Throws,Grab,6,34,--,--,,6—7,--,,,,27,,
Marth,Grabs / Throws,Dash Grab,9,42,--,--,,9—10,--,,,,32,,
Marth,Grabs / Throws,Pivot Grab,10,37,--,--,,10—11,--,,,,26,,
Marth,Grabs / Throws,Pummel,1,19,--,1.3,,,Total frames includes 13 frames of hitlag,,,,,,
Marth,Grabs / Throws,Forward Throw,18,34,--,4.0,,,Visualization does not linclude hitlag,,,,,,
Marth,Grabs / Throws,Backward Throw,19,44,--,4.0,,,Visualization does not include hitlag,,,,,,
Marth,Grabs / Throws,Up Throw,13,44,--,5.0,,,--,,,,,,
Marth,Grabs / Throws,Down Throw,20,46,--,4.0,,,Visualization does not include hitlag,,,,,,
Marth,Grabs / Throws,Spot Dodge,,20/25,--,,,,Intangible on frame 3-17,,,,,,
Marth,Grabs / Throws,Forward Roll,,29,--,,,,Intangible on frame 4-15,,,,,,
Marth,Grabs / Throws,Backward Roll,,34,--,,,,Intangible on frame 5-16,,,,,,
Marth,Grabs / Throws,Neutral Air Dodge,,52,10,,,,Intangible on frame 3-29,,,,,,
Marth,Grabs / Throws,"Air Dodge, Down",,69,11-19,,,,Intangible on frame 3-21,,,,,,
Marth,Grabs / Throws,"Air Dodge, Diagonally Down",,79,11-19,,,,Intangible on frame 3-21,,,,,,
Marth,Grabs / Throws,"Air Dodge, Left/Right",,85,11-19,,,,Intangible on frame 3-21,,,,,,
Marth,Grabs / Throws,"Air Dodge, Diagonally Up",,99,11-19,,,,Intangible on frame 3-21,,,,,,
Marth,Grabs / Throws,"Air Dodge, Up",,116,11-19,,,,Intangible on frame 3-21,,,,,,
Marth,Grabs / Throws,Stats,,,,,,,,,,,,,
Marth,Grabs / Throws,Ledge Grab,,,,,,,,,,,,,
Marth,Grabs / Throws,Ledge Hang,,,,,,,,,,,,,
Marth,Grabs / Throws,Ledge Roll,,,,,,,,,,,,,
Marth,Grabs / Throws,Getup Attacks,,,,,,,,,,,,,
Marth,Dodges / Rolls,Spot Dodge,,20/25,--,,,,Intangible on frame 3-17,,,,,,
Marth,Dodges / Rolls,Forward Roll,,29,--,,,,Intangible on frame 4-15,,,,,,
Marth,Dodges / Rolls,Backward Roll,,34,--,,,,Intangible on frame 5-16,,,,,,
Marth,Dodges / Rolls,Neutral Air Dodge,,52,10,,,,Intangible on frame 3-29,,,,,,
Marth,Dodges / Rolls,"Air Dodge, Down",,69,11-19,,,,Intangible on frame 3-21,,,,,,
Marth,Dodges / Rolls,"Air Dodge, Diagonally Down",,79,11-19,,,,Intangible on frame 3-21,,,,,,
Marth,Dodges / Rolls,"Air Dodge, Left/Right",,85,11-19,,,,Intangible on frame 3-21,,,,,,
Marth,Dodges / Rolls,"Air Dodge, Diagonally Up",,99,11-19,,,,Intangible on frame 3-21,,,,,,
Marth,Dodges / Rolls,"Air Dodge, Up",,116,11-19,,,,Intangible on frame 3-21,,,,,,
Marth,Dodges / Rolls,Stats,,,,,,,,,,,,,
Marth,Dodges / Rolls,Ledge Grab,,,,,,,,,,,,,
Marth,Dodges / Rolls,Ledge Hang,,,,,,,,,,,,,
Marth,Dodges / Rolls,Ledge Roll,,,,,,,,,,,,,
Marth,Dodges / Rolls,Getup Attacks,,,,,,,,,,,,,
Marth,Misc Info,Stats,,,,,,,,,,,,"Stats Weight — 90 Gravity — 0.075 Walk Speed — 1.575 Run Speed — 1.964 Initial Dash — 2.255 Air Speed — 1.071 Total Air Acceleration — 0.08 SH / FH / SHFF / FHFF Frames — 41 / 55 / 28 / 38 Fall Speed / Fast Fall Speed — 1.58 / 2.528 Out of Shield, Up B — 5 frames Out of Shield, Up Air — 8 frames Out of Shield, Neutral Air or Forward Air — 9 frames Shield Grab (Grab, post-Shieldstun) — 10 frames Shield Drop — 11 frames (universal) Jump Squat (pre-Jump frames) — 3 frames (universal)","[('Up B', '5'), ('Up Air', '8'), ('Neutral Air or Forward Air', '9')]"
Marth,Misc Info,Ledge Grab,,,,,,,,,,,,Ledge Grab Normal,
Marth,Misc Info,Ledge Hang,,,,,,,,,,,,Ledge Hang ,
Marth,Misc Info,Ledge Roll,,,,,,,,,,,,Ledge Roll ,
Marth,Misc Info,Getup Attacks,,,,,,,,,,,,Getup Attacks Facing UpFacing DownTripLedge,
