character,section,move,startup,total_frames,landing_lag,damage,advantage_on_shield,active_frames,notes,shield_lag,shield_stun,hitbox_type,end_lag,misc_raw,oos_options
Meta_knight,Grabs / Throws,Neutral Air Dodge,,47,10,,,,Intangible on frame 2-26,,,,,,
Meta_knight,Grabs / Throws,"Air Dodge, Down",,66,11-19,,,,Intangible on frame 2-19,,,,,,
Meta_knight,Grabs / Throws,"Air Dodge, Diagonally Down",,74,11-19,,,,Intangible on frame 2-19,,,,,,
Meta_knight,Grabs / Throws,"Air Dodge, Left/Right",,80,11-19,,,,Intangible on frame 2-19,,,,,,
Meta_knight,Grabs / Throws,"Air Dodge, Diagonally Up",,94,11-19,,,,Intangible on frame 2-19,,,,,,
Meta_knight,Grabs / Throws,"Air Dodge, Up",,101,11-19,,,,Intangible on frame 2-19,,,,,,
Meta_knight,Grabs / Throws,Stats,,,,,,,,,,,,,
Meta_knight,Grabs / Throws,Ledge Grab,,,,,,,,,,,,,
Meta_knight,Grabs / Throws,Ledge Hang,,,,,,,,,,,,,
Meta_knight,Grabs / Throws,Ledge Roll,,,,,,,,,,,,,
Meta_knight,Grabs / Throws,Getup Attacks,,,,,,,,,,,,,
Meta_knight,Dodges / Rolls,Spot Dodge,,19/24,--,,,,Intangible on frame 3-16,,,,,,
Meta_knight,Dodges / Rolls,Forward Roll,,28,--,,,,Intangible on frame 4-14,,,,,,
Meta_knight,Dodges / Rolls,Backward Roll,,33,--,,,,Intangible on frame 4-15,,,,,,
Meta_knight,Dodges / Rolls,Neutral Air Dodge,,47,10,,,,Intangible on frame 2-26,,,,,,
Meta_knight,Dodges / Rolls,"Air Dodge, Down",,66,11-19,,,,Intangible on frame 2-19,,,,,,
Meta_knight,Dodges / Rolls,"Air Dodge, Diagonally Down",,74,11-19,,,,Intangible on frame 2-19,,,,,,
Meta_knight,Dodges / Rolls,"Air Dodge, Left/Right",,80,11-19,,,,Intangible on frame 2-19,,,,,,
Meta_knight,Dodges / Rolls,"Air Dodge, Diagonally Up",,94,11-19,,,,Intangible on frame 2-19,,,,,,
Meta_knight,Dodges / Rolls,"Air Dodge, Up",,101,11-19,,,,Intangible on frame 2-19,,,,,,
Meta_knight,Dodges / Rolls,Stats,,,,,,,,,,,,,
Meta_knight,Dodges / Rolls,Ledge Grab,,,,,,,,,,,,,
Meta_knight,Dodges / Rolls,Ledge Hang,,,,,,,,,,,,,
Meta_knight,Dodges / Rolls,Ledge Roll,,,,,,,,,,,,,
Meta_knight,Dodges / Rolls,Getup Attacks,,,,,,,,,,,,,
Meta_knight,Misc Info,Stats,,,,,,,,,,,,"Stats Weight — 80 Gravity — 0.110 Walk Speed — 1.239 Run Speed — 2.09 Initial Dash — 2.211 Air Speed — 1.04 Total Air Acceleration — 0.075 SH / FH / SHFF / FHFF Frames — 31 / 47 / 22 / 33 Fall Speed / Fast Fall Speed — 1.66 / 2.656 Out of Shield, Down Air — 7 frames Out of Shield, Up Smash or Up B — 8 frames Out of Shield, Neutral Air or Up Air — 9 frames Shield Grab (Grab, post-Shieldstun) — 11 frames Shield Drop — 11 frames (universal) Jump Squat (pre-Jump frames) — 3 frames (universal)","[('Down Air', '7'), ('Up Smash or Up B', '8'), ('Neutral Air or Up Air', '9')]"
Meta_knight,Misc Info,Ledge Grab,,,,,,,,,,,,Ledge Grab Normal,
Meta_knight,Misc Info,Ledge Hang,,,,,,,,,,,,Ledge Hang ,
Meta_knight,Misc Info,Ledge Roll,,,,,,,,,,,,Ledge Roll ,
Meta_knight,Misc Info,Getup Attacks,,,,,,,,,,,,Getup Attacks Facing UpFacing DownTripLedge,
