character,section,move,startup,total_frames,landing_lag,damage,advantage_on_shield,active_frames,notes,shield_lag,shield_stun,hitbox_type,end_lag,misc_raw,oos_options
Ryu,Grabs / Throws,Backward Roll,,35,--,,,,Intangible on frame 5-16.,,,,,,
Ryu,Grabs / Throws,Neutral Air Dodge,,49,10,,,,Intangible on frame 3-27.,,,,,,
Ryu,Grabs / Throws,"Air Dodge, Down",,67,11-19,,,,Intangible on frame 3-21.,,,,,,
Ryu,Grabs / Throws,"Air Dodge, Diagonally Down",,73,11-19,,,,Intangible on frame 3-21.,,,,,,
Ryu,Grabs / Throws,"Air Dodge, Left/Right",,80,11-19,,,,Intangible on frame 3-21.,,,,,,
Ryu,Grabs / Throws,"Air Dodge, Diagonally Up",,89,11-19,,,,Intangible on frame 3-21.,,,,,,
Ryu,Grabs / Throws,"Air Dodge, Up",,102,11-19,,,,Intangible on frame 3-21.,,,,,,
Ryu,Grabs / Throws,Stats,,,,,,,,,,,,,
Ryu,Grabs / Throws,Ledge Grab,,,,,,,,,,,,,
Ryu,Grabs / Throws,Ledge Hang,,,,,,,,,,,,,
Ryu,Grabs / Throws,Ledge Roll,,,,,,,,,,,,,
Ryu,Grabs / Throws,Getup Attacks,,,,,,,,,,,,,
Ryu,Dodges / Rolls,Spot Dodge,,21/26,--,,,,Intangible on frame 3-17,,,,,,
Ryu,Dodges / Rolls,Forward Roll,,30,--,,,,Intangible on frame 4-15.,,,,,,
Ryu,Dodges / Rolls,Backward Roll,,35,--,,,,Intangible on frame 5-16.,,,,,,
Ryu,Dodges / Rolls,Neutral Air Dodge,,49,10,,,,Intangible on frame 3-27.,,,,,,
Ryu,Dodges / Rolls,"Air Dodge, Down",,67,11-19,,,,Intangible on frame 3-21.,,,,,,
Ryu,Dodges / Rolls,"Air Dodge, Diagonally Down",,73,11-19,,,,Intangible on frame 3-21.,,,,,,
Ryu,Dodges / Rolls,"Air Dodge, Left/Right",,80,11-19,,,,Intangible on frame 3-21.,,,,,,
Ryu,Dodges / Rolls,"Air Dodge, Diagonally Up",,89,11-19,,,,Intangible on frame 3-21.,,,,,,
Ryu,Dodges / Rolls,"Air Dodge, Up",,102,11-19,,,,Intangible on frame 3-21.,,,,,,
Ryu,Dodges / Rolls,Stats,,,,,,,,,,,,,
Ryu,Dodges / Rolls,Ledge Grab,,,,,,,,,,,,,
Ryu,Dodges / Rolls,Ledge Hang,,,,,,,,,,,,,
Ryu,Dodges / Rolls,Ledge Roll,,,,,,,,,,,,,
Ryu,Dodges / Rolls,Getup Attacks,,,,,,,,,,,,,
Ryu,Misc Info,Stats,,,,,,,,,,,,"Stats Weight — 103 Gravity — 0.120 Walk Speed — 0.75 Run Speed — 1.6 Initial Dash — 1.76 Air Speed — 1.12 Total Air Acceleration — 0.035 SH / FH / SHFF / FHFF Frames — 31 / 40 / 23 / 30 Fall Speed / Fast Fall Speed — 1.6 / 2.24 Out of Shield, Up B — 6 frames Out of Shield, Neutral Air — 7 frames Out of Shield, Up Air or Up Smash — 9 frames Shield Grab (Grab, post-Shieldstun) — 10 frames Shield Drop — 11 frames (universal) Jump Squat (pre-Jump frames) — 3 frames (universal)","[('Up B', '6'), ('Neutral Air', '7'), ('Up Air or Up Smash', '9')]"
Ryu,Misc Info,Ledge Grab,,,,,,,,,,,,Ledge Grab Normal,
Ryu,Misc Info,Ledge Hang,,,,,,,,,,,,Ledge Hang ,
Ryu,Misc Info,Ledge Roll,,,,,,,,,,,,Ledge Roll ,
Ryu,Misc Info,Getup Attacks,,,,,,,,,,,,Getup Attacks Facing UpFacing DownTripLedge,
