character,section,move,startup,total_frames,landing_lag,notes,damage,shield_lag,shield_stun,hitbox_type,advantage_on_shield,active_frames,end_lag
Greninja,Ground Attacks,"Air Dodge, Diagonally Down",,67,11-19,Intangible on frame 2-19.,,,,,,,
Greninja,Ground Attacks,"Air Dodge, Left/Right",,71,11-19,Intangible on frame 2-19.,,,,,,,
Greninja,Ground Attacks,"Air Dodge, Diagonally Up",,78,11-19,Intangible on frame 2-19.,,,,,,,
Greninja,Ground Attacks,"Air Dodge, Up",,85,11-19,Intangible on frame 2-19.,,,,,,,
Greninja,Ground Attacks,Stats,,,,,,,,,,,
Greninja,Ground Attacks,Ledge Grab,,,,,,,,,,,
Greninja,Ground Attacks,Ledge Hang,,,,,,,,,,,
Greninja,Ground Attacks,Ledge Roll,,,,,,,,,,,
Greninja,Ground Attacks,Getup Attacks,,,,,,,,,,,
Greninja,Aerial Attacks,Neutral Air,12,52,7,Autocancels on frame 1-9 and 40 onward,11.0/6.0,9/6,5/3,--,-2/-4,12—13(14—19),33
Greninja,Aerial Attacks,Forward Air,16,54,11,Autocancels on frame 1-12 and 40 onward,14.0,11,5,--,-6,16—17,37
Greninja,Aerial Attacks,Back Air,5/7/11,40,10,Autocancels on frame 1-3 and 35 onward,3.0/2.5/6.0,5/5/13,2/2/3,--,-8/-7,5/7/11—14,26
Greninja,Aerial Attacks,Up Air,7/10/13/16/19/22,41,14,Autocancels on frame 1-2 and 35 onward,1.3/3.0,4/13,2/2,Multi/Final,-12/-12,7—8/10—11/13—14/16—17/19—20/22,19
Greninja,Aerial Attacks,Down Air,17,51,30,On-hit bounce animation takes 20 frames before you can act. Autocancels on frame 1-2 and 53 onward,8.0,15,4,Early/Late,-16,17—19(20—45),6
Greninja,Aerial Attacks,Neutral B (Water Shuriken),20—60,** (see notes),--,"Hits on frames 6—41(rehit:4)/42 on release. Total Frames: 31 for any level of charge before max, 27 for max, 24 for any level of charge on aerial release, 20 for max charge aerial release.","3.0—10.8, 1.0/9.0",5—8/4/11,2—4/2/4/10/11,partial charge/full charge,-18 to -13,20—35 — 60—95,--
Greninja,Aerial Attacks,Side B (Shadow Sneak),24(+5),63,--,Startup is 24 from release. Must ready this move for at least five frames.,10.0/12.0,10/12,10/11,Front/Back Kick,-29/-28,24—25,38
Greninja,Aerial Attacks,Up B (Hydro Pump),19,--,32,--,2.0,8,2,--,--,**,--
Greninja,Aerial Attacks,Down B (Substitute),8 (Start of Counter),69,--,Invulnerable on frame 7. Counters on frame 8-34,--,--,--,--,--,8—34 (counter),--
Greninja,Aerial Attacks,"Down B, Attack (Substitute, Attack)",19,63,--,Invulnerable on frame 1-33 in addition to 22 freeze frames.,11.0/13.0,9/10,11/12,Side/Up or Down,-33/-32,19,44
Greninja,Aerial Attacks,Grab,10,38,--,--,--,,,,,10—11,27
Greninja,Aerial Attacks,Dash Grab,13,46,--,--,--,,,,,13—14,32
Greninja,Aerial Attacks,Pivot Grab,14,41,--,--,--,,,,,14—15,26
Greninja,Aerial Attacks,Pummel,2,18,Total frames includes 10 frames of hitlag.,--,1.0,,,,,,
Greninja,Aerial Attacks,Forward Throw,15/16,31,--,--,3.5/4.5,,,,,,
Greninja,Aerial Attacks,Backward Throw,18,44,--,--,9.0,,,,,,
Greninja,Aerial Attacks,Up Throw,16,42,--,--,5.0,,,,,,
Greninja,Aerial Attacks,Down Throw,16,37,--,--,5.0,,,,,,
Greninja,Aerial Attacks,Spot Dodge,,19/24,--,Intangible on frame 3-16.,,,,,,,
Greninja,Aerial Attacks,Forward Roll,,28,--,Intangible on frame 4-14.,,,,,,,
Greninja,Aerial Attacks,Backward Roll,,33,--,Intangible on frame 4-15.,,,,,,,
Greninja,Aerial Attacks,Neutral Air Dodge,,41,10,Intangible on frame 2-27.,,,,,,,
Greninja,Aerial Attacks,"Air Dodge, Down",,60,11-19,Intangible on frame 2-19.,,,,,,,
Greninja,Aerial Attacks,"Air Dodge, Diagonally Down",,67,11-19,Intangible on frame 2-19.,,,,,,,
Greninja,Aerial Attacks,"Air Dodge, Left/Right",,71,11-19,Intangible on frame 2-19.,,,,,,,
Greninja,Aerial Attacks,"Air Dodge, Diagonally Up",,78,11-19,Intangible on frame 2-19.,,,,,,,
Greninja,Aerial Attacks,"Air Dodge, Up",,85,11-19,Intangible on frame 2-19.,,,,,,,
Greninja,Aerial Attacks,Stats,,,,,,,,,,,
Greninja,Aerial Attacks,Ledge Grab,,,,,,,,,,,
Greninja,Aerial Attacks,Ledge Hang,,,,,,,,,,,
Greninja,Aerial Attacks,Ledge Roll,,,,,,,,,,,
Greninja,Aerial Attacks,Getup Attacks,,,,,,,,,,,
Greninja,Special Attacks,Neutral B (Water Shuriken),20—60,** (see notes),--,"Hits on frames 6—41(rehit:4)/42 on release. Total Frames: 31 for any level of charge before max, 27 for max, 24 for any level of charge on aerial release, 20 for max charge aerial release.","3.0—10.8, 1.0/9.0",5—8/4/11,2—4/2/4/10/11,partial charge/full charge,-18 to -13,20—35 — 60—95,--
Greninja,Special Attacks,Side B (Shadow Sneak),24(+5),63,--,Startup is 24 from release. Must ready this move for at least five frames.,10.0/12.0,10/12,10/11,Front/Back Kick,-29/-28,24—25,38
Greninja,Special Attacks,Up B (Hydro Pump),19,--,32,--,2.0,8,2,--,--,**,--
Greninja,Special Attacks,Down B (Substitute),8 (Start of Counter),69,--,Invulnerable on frame 7. Counters on frame 8-34,--,--,--,--,--,8—34 (counter),--
Greninja,Special Attacks,"Down B, Attack (Substitute, Attack)",19,63,--,Invulnerable on frame 1-33 in addition to 22 freeze frames.,11.0/13.0,9/10,11/12,Side/Up or Down,-33/-32,19,44
Greninja,Special Attacks,Grab,10,38,--,--,--,,,,,10—11,27
Greninja,Special Attacks,Dash Grab,13,46,--,--,--,,,,,13—14,32
Greninja,Special Attacks,Pivot Grab,14,41,--,--,--,,,,,14—15,26
Greninja,Special Attacks,Pummel,2,18,Total frames includes 10 frames of hitlag.,--,1.0,,,,,,
Greninja,Special Attacks,Forward Throw,15/16,31,--,--,3.5/4.5,,,,,,
Greninja,Special Attacks,Backward Throw,18,44,--,--,9.0,,,,,,
Greninja,Special Attacks,Up Throw,16,42,--,--,5.0,,,,,,
Greninja,Special Attacks,Down Throw,16,37,--,--,5.0,,,,,,
Greninja,Special Attacks,Spot Dodge,,19/24,--,Intangible on frame 3-16.,,,,,,,
Greninja,Special Attacks,Forward Roll,,28,--,Intangible on frame 4-14.,,,,,,,
Greninja,Special Attacks,Backward Roll,,33,--,Intangible on frame 4-15.,,,,,,,
Greninja,Special Attacks,Neutral Air Dodge,,41,10,Intangible on frame 2-27.,,,,,,,
Greninja,Special Attacks,"Air Dodge, Down",,60,11-19,Intangible on frame 2-19.,,,,,,,
Greninja,Special Attacks,"Air Dodge, Diagonally Down",,67,11-19,Intangible on frame 2-19.,,,,,,,
Greninja,Special Attacks,"Air Dodge, Left/Right",,71,11-19,Intangible on frame 2-19.,,,,,,,
Greninja,Special Attacks,"Air Dodge, Diagonally Up",,78,11-19,Intangible on frame 2-19.,,,,,,,
Greninja,Special Attacks,"Air Dodge, Up",,85,11-19,Intangible on frame 2-19.,,,,,,,
Greninja,Special Attacks,Stats,,,,,,,,,,,
Greninja,Special Attacks,Ledge Grab,,,,,,,,,,,
Greninja,Special Attacks,Ledge Hang,,,,,,,,,,,
Greninja,Special Attacks,Ledge Roll,,,,,,,,,,,
Greninja,Special Attacks,Getup Attacks,,,,,,,,,,,
Greninja,Grabs / Throws,Grab,10,38,--,--,--,,,,,10—11,27
Greninja,Grabs / Throws,Dash Grab,13,46,--,--,--,,,,,13—14,32
Greninja,Grabs / Throws,Pivot Grab,14,41,--,--,--,,,,,14—15,26
Greninja,Grabs / Throws,Pummel,2,18,Total frames includes 10 frames of hitlag.,--,1.0,,,,,,
Greninja,Grabs / Throws,Forward Throw,15/16,31,--,--,3.5/4.5,,,,,,
Greninja,Grabs / Throws,Backward Throw,18,44,--,--,9.0,,,,,,
Greninja,Grabs / Throws,Up Throw,16,42,--,--,5.0,,,,,,
Greninja,Grabs / Throws,Down Throw,16,37,--,--,5.0,,,,,,
Greninja,Grabs / Throws,Spot Dodge,,19/24,--,Intangible on frame 3-16.,,,,,,,
Greninja,Grabs / Throws,Forward Roll,,28,--,Intangible on frame 4-14.,,,,,,,
Greninja,Grabs / Throws,Backward Roll,,33,--,Intangible on frame 4-15.,,,,,,,
Greninja,Grabs / Throws,Neutral Air Dodge,,41,10,Intangible on frame 2-27.,,,,,,,
Greninja,Grabs / Throws,"Air Dodge, Down",,60,11-19,Intangible on frame 2-19.,,,,,,,
Greninja,Grabs / Throws,"Air Dodge, Diagonally Down",,67,11-19,Intangible on frame 2-19.,,,,,,,
Greninja,Grabs / Throws,"Air Dodge, Left/Right",,71,11-19,Intangible on frame 2-19.,,,,,,,
Greninja,Grabs / Throws,"Air Dodge, Diagonally Up",,78,11-19,Intangible on frame 2-19.,,,,,,,
Greninja,Grabs / Throws,"Air Dodge, Up",,85,11-19,Intangible on frame 2-19.,,,,,,,
Greninja,Grabs / Throws,Stats,,,,,,,,,,,
Greninja,Grabs / Throws,Ledge Grab,,,,,,,,,,,
Greninja,Grabs / Throws,Ledge Hang,,,,,,,,,,,
Greninja,Grabs / Throws,Ledge Roll,,,,,,,,,,,
Greninja,Grabs / Throws,Getup Attacks,,,,,,,,,,,
Greninja,Dodges / Rolls,Spot Dodge,,19/24,--,Intangible on frame 3-16.,,,,,,,
Greninja,Dodges / Rolls,Forward Roll,,28,--,Intangible on frame 4-14.,,,,,,,
Greninja,Dodges / Rolls,Backward Roll,,33,--,Intangible on frame 4-15.,,,,,,,
Greninja,Dodges / Rolls,Neutral Air Dodge,,41,10,Intangible on frame 2-27.,,,,,,,
Greninja,Dodges / Rolls,"Air Dodge, Down",,60,11-19,Intangible on frame 2-19.,,,,,,,
Greninja,Dodges / Rolls,"Air Dodge, Diagonally Down",,67,11-19,Intangible on frame 2-19.,,,,,,,
Greninja,Dodges / Rolls,"Air Dodge, Left/Right",,71,11-19,Intangible on frame 2-19.,,,,,,,
Greninja,Dodges / Rolls,"Air Dodge, Diagonally Up",,78,11-19,Intangible on frame 2-19.,,,,,,,
Greninja,Dodges / Rolls,"Air Dodge, Up",,85,11-19,Intangible on frame 2-19.,,,,,,,
Greninja,Dodges / Rolls,Stats,,,,,,,,,,,
Greninja,Dodges / Rolls,Ledge Grab,,,,,,,,,,,
Greninja,Dodges / Rolls,Ledge Hang,,,,,,,,,,,
Greninja,Dodges / Rolls,Ledge Roll,,,,,,,,,,,
Greninja,Dodges / Rolls,Getup Attacks,,,,,,,,,,,
Greninja,Misc Info,Stats,,,,,,,,,,,
Greninja,Misc Info,Ledge Grab,,,,,,,,,,,
Greninja,Misc Info,Ledge Hang,,,,,,,,,,,
Greninja,Misc Info,Ledge Roll,,,,,,,,,,,
Greninja,Misc Info,Getup Attacks,,,,,,,,,,,
