character,section,move,startup,total_frames,landing_lag,damage,advantage_on_shield,active_frames,notes,shield_lag,shield_stun,hitbox_type,end_lag,misc_raw,oos_options
Joker,Ground Attacks,Forward Air,7/12,47,12,2.0/5.0(2.0/13.0),-10/-9,7—8/12—14(--/12—14),Autocancels on frame 1-3 and 42 onward,4/6 // 4/11,2/3 // 2/4,--,33,,
Joker,Ground Attacks,Back Air,7,31,9,9.0(16.0),-5,7—8(7—8),Autocancels on frame 1-3 and 30 onward,7/10,4/4,--,23,,
Joker,Ground Attacks,Up Air,5...,39,14,0.7/3.0 (0.7/10.0),-12,5—18/20—21 (rehit: 4),Autocancels on frame 1-4 and 40 onward. Rehit rate: 4,4/5 // 4/11,2/2 // 2/3,multi/final,18,,
Joker,Ground Attacks,Down Air,13,46,11,8.0/—(8.0/8.0),-7,13—16(15—16),Arsene version has separate meteor hit on frame 15. Autocancels on frame 1-3 and 40 onward,7 // 7/10,4 // 4/4,Knife/Meteor,30,,
Joker,Ground Attacks,Neutral B (Gun),12/37/65,36/61/92,--,5.0/3.0/1.0,**,12,"Earliest you can input another shot, dash, or jump is frame 26. Earliest you can input spiral or shoot below is frame 14. Hitstun decreases with range, up to no hitstun at all when far.",6/0/0,6/5/3,Close/Med/Far,24,,
Joker,Ground Attacks,"Gun, Dash Forward",20,39,--,6.0/4.0/2.0,**,20,Invulnerable on frame 4-13. Is affected by and contributes to dodge staling. Buffering gun maneuvers delays them by 4 frames.,6/0/0,6/6/4,Close/Med/Far,19,,
Joker,Ground Attacks,"Gun, Dash Back",22,45,--,5.0/3.0/1.0,**,22,Invulnerable on frame 5-14. Is affected by and contributes to dodge staling. Buffering gun maneuvers delays them by 4 frames.,0/0/0,7/5/3,Close/Med/Far,23,,
Joker,Ground Attacks,"Gun, Jump (From Ground Only)",10/17/24/31,59,14,3.0/0.8,**,10/17/24/31,Invulnerable on frame 1-6. Is *not* affected by nor contributes to dodge staling. Buffering gun maneuvers delays them by 4 frames.,5/0,4/3,Close/far,28,,
Joker,Ground Attacks,"Gun, Spiral (From Air Only)",12/15/18/24/27/30/ 36/39/42/48/51/54,69,20,3.0,**,12/15/18/24/27/30/ 36/39/42/48/51/54,Can be extended for more shots. Buffering gun maneuvers delays them by 4 frames.,0,5,--,15,,
Joker,Ground Attacks,"Gun, Shoot Below (From Air Only)",7/21/35/44,48,10,4.0/1.2,**,7/21/35/44,Can be extended for more shots. Buffering gun maneuvers delays them by 4 frames.,0/0,6/3,Close/Far,4,,
Joker,Ground Attacks,"Neutral B, Arsene (Gun Special, Arsene)",12/18/24,41/**/**,--,6.0/3.0/1.0,**,12/18/24,"Earliest you can input another shot, dash, or jump is frame 34. Earliest you can input spiral or shoot below is frame 15. Buffering gun maneuvers delays them by 4 frames.",6/0/0/0,*/4/4/3,close/med/far/farthest,17,,
Joker,Ground Attacks,"Gun Special, Dash Forward",21/27/33,45,--,7.0/4.0/1.5/1.0,**,21/27/33,Invulnerable on frame 4-13. Is affected by and contributes to dodge staling. Buffering gun maneuvers delays them by 4 frames.,0/0/0/0,*/4/4/3,Close/Med/Far/Farthest,12,,
Joker,Ground Attacks,"Gun Special, Dash Back",23/29/35,49,--,5.0/3.0/1.0,**,23/29/35,Invulnerable on frame 5-14. Is affected by and contributes to dodge staling. Buffering gun maneuvers delays them by 4 frames.,0/0/0,*/4/3,Close/Med/Far,14,,
Joker,Ground Attacks,"Gun Special, Jump (From Ground Only)",10/13/17/20/24/27/31,59,14,3.0/0.8,**,10/13/17/20/24/27/31,Invulnerable on frame 1-6. Is *not* affected by or contributes to dodge staling. Added shots in Arsene version deal just 1.0 damage. Buffering gun maneuvers delays them by 4 frames.,5/2,*/2,Close/far,28,,
Joker,Ground Attacks,"Gun Special, Spiral (From Air Only)",12/15/18/24/27/30/ 36/39/42/48/51/54,69,20,4.5,**,12/15/18/24/27/30/ 36/39/42/48/51/54,Can be extended for more shots. Buffering gun maneuvers delays them by 4 frames.,0,6,--,15,,
Joker,Ground Attacks,"Gun Special, Shoot Below (From Air Only)",7/14/21/28/35/44,48,10,4.0/1.6,**,7/14/21/28/35/44,Can be extended for more shots. Added shots in Arsene version deal just 0.8. Buffering gun maneuvers delays them by 4 frames.,0/0,6/3,Close/Far,4,,
Joker,Ground Attacks,Side B (Eiha),16,52,--,1.0/2.0,-27,16—42/1—19,"Erupts a frame after contact, but won't erupt on shields. Eiha has a Rehit Rate of 45, dealing 1% every 361 frames (additional damage in 1v1).",4,2,Contact/Erupt,10,,
Joker,Ground Attacks,"Side B, Arsene (Eigaon)",16 (1/6/11/16),57,--,1.0/0.5/2.5,**,16—32(1—15/16—27),"Eruption hits in parenthesis, but won't erupt on shields. Eigaon's Curse has a Rehit Rate of 40, and deals 1.5% each time. Lasts 321 Frames.",4,2,Contact/Erupt,25,,
Joker,Ground Attacks,Up B (Grappling Hook),20,59/44,--,--,**,20—26,Tethers on frame 12. Second total frames is for the air. Does not induce special fall,--,--,--,33,,
Joker,Ground Attacks,"Air, Grappling Attack",5,28,--,11.0,--,5,"The air version cannot grab, instead hitting the target for 5.0 damage.",--,--,--,23,,
Joker,Ground Attacks,"Up B, Arsene (Wings of Rebellion)",**,**,30,--,--,**,Invulnerable on frame 1-25 (3-25 in air),--,--,--,--,,
Joker,Ground Attacks,Down B (Rebel's Guard),3 (Start of Block),52,--,--,--,--,"Total frames is for minimum usage. 33 endlag for extended usage. Begins blocking on frame 3. Can only counterattack after a block. When hit during Rebel's Guard, Joker will gain Rebellion Gauge units equal to Damage*6.7368*1.3*0.4. Taking 28.6% will fill the meter completely. He will also take 0.4* the damage. This IS affected by the 1v1 Multiplier. Has an inherent 1.1x Hitstun Multiplier, and 1.5x Hitlag Multiplier.",--,--,--,--,,
Joker,Ground Attacks,"Rebel's Guard, Counterattack",8,30,--,2.4,--,8—9,Invulnerable on frame 1-14,--,--,--,21,,
Joker,Ground Attacks,"Down B, Arsene (Tetrakarn/Makarakarn)",4 (Start of Counter),57,--,--,--,4—31(Counter/Reflect active),Invulnerable on frame 3. Counters/reflects on frame 4-31. 1.6* Damage Multiplier with a minimum of 12% and maximum of 50%.,--,--,--,--,,
Joker,Ground Attacks,"Arsene, Tetrakarn Counterattack",4,38,--,--,--,5—7,Invulnerable on frame 1-8 in addition to counter freeze frames,--,--,--,31,,
Joker,Ground Attacks,"Arsene, Makarakarn Reflect",--,41,--,--,--,1—29,Arm intangible on frame 1-29,--,--,--,12,,
Joker,Ground Attacks,Grab,6,34,--,--,,6—7,--,,,,27,,
Joker,Ground Attacks,Dash Grab,8,42,--,--,,8—9,--,,,,33,,
Joker,Ground Attacks,Pivot Grab,9,37,--,--,,9—10,--,,,,27,,
Joker,Ground Attacks,Pummel,1,19,**,1.5,,,Total frames includes 13 frames of hitlag,,,,,,
Joker,Ground Attacks,Forward Throw,9,29,--,8.0,,,--,,,,,,
Joker,Ground Attacks,Backward Throw,14,39,--,10.0,,,--,,,,,,
Joker,Ground Attacks,Up Throw,16,37,--,7.0,,,--,,,,,,
Joker,Ground Attacks,Down Throw,23,40,--,7.0,,,--,,,,,,
Joker,Ground Attacks,Spot Dodge,,20/25,--,,,,Intangible on frame 3-17,,,,,,
Joker,Ground Attacks,Forward Roll,,29,--,,,,Intangible on frame 4-15.,,,,,,
Joker,Ground Attacks,Backward Roll,,34,--,,,,Intangible on frame 5-16.,,,,,,
Joker,Ground Attacks,Neutral Air Dodge,,47,10,,,,Intangible on frame 3-30.,,,,,,
Joker,Ground Attacks,"Air Dodge, Down",,67,11-19,,,,Intangible on frame 3-21.,,,,,,
Joker,Ground Attacks,"Air Dodge, Diagonally Down",,73,11-19,,,,Intangible on frame 3-21.,,,,,,
Joker,Ground Attacks,"Air Dodge, Left/Right",,83,11-19,,,,Intangible on frame 3-21.,,,,,,
Joker,Ground Attacks,"Air Dodge, Diagonally Up",,90,11-19,,,,Intangible on frame 3-21.,,,,,,
Joker,Ground Attacks,"Air Dodge, Up",,100,11-19,,,,Intangible on frame 3-21.,,,,,,
Joker,Ground Attacks,Stats,,,,,,,,,,,,,
Joker,Ground Attacks,Ledge Grab,,,,,,,,,,,,,
Joker,Ground Attacks,Ledge Hang,,,,,,,,,,,,,
Joker,Ground Attacks,Ledge Roll,,,,,,,,,,,,,
Joker,Ground Attacks,Getup Attacks,,,,,,,,,,,,,
Joker,Aerial Attacks,Neutral Air,12,54,8,7.0/—(7.0/4.0),-5,12—27(12—27),Arsene version has a separate hit covering Joker's back. Autocancels on frame 1-4 and 48 onward,7 // 7/5,3 // 3/3,front/back,27,,
Joker,Aerial Attacks,Forward Air,7/12,47,12,2.0/5.0(2.0/13.0),-10/-9,7—8/12—14(--/12—14),Autocancels on frame 1-3 and 42 onward,4/6 // 4/11,2/3 // 2/4,--,33,,
Joker,Aerial Attacks,Back Air,7,31,9,9.0(16.0),-5,7—8(7—8),Autocancels on frame 1-3 and 30 onward,7/10,4/4,--,23,,
Joker,Aerial Attacks,Up Air,5...,39,14,0.7/3.0 (0.7/10.0),-12,5—18/20—21 (rehit: 4),Autocancels on frame 1-4 and 40 onward. Rehit rate: 4,4/5 // 4/11,2/2 // 2/3,multi/final,18,,
Joker,Aerial Attacks,Down Air,13,46,11,8.0/—(8.0/8.0),-7,13—16(15—16),Arsene version has separate meteor hit on frame 15. Autocancels on frame 1-3 and 40 onward,7 // 7/10,4 // 4/4,Knife/Meteor,30,,
Joker,Aerial Attacks,Neutral B (Gun),12/37/65,36/61/92,--,5.0/3.0/1.0,**,12,"Earliest you can input another shot, dash, or jump is frame 26. Earliest you can input spiral or shoot below is frame 14. Hitstun decreases with range, up to no hitstun at all when far.",6/0/0,6/5/3,Close/Med/Far,24,,
Joker,Aerial Attacks,"Gun, Dash Forward",20,39,--,6.0/4.0/2.0,**,20,Invulnerable on frame 4-13. Is affected by and contributes to dodge staling. Buffering gun maneuvers delays them by 4 frames.,6/0/0,6/6/4,Close/Med/Far,19,,
Joker,Aerial Attacks,"Gun, Dash Back",22,45,--,5.0/3.0/1.0,**,22,Invulnerable on frame 5-14. Is affected by and contributes to dodge staling. Buffering gun maneuvers delays them by 4 frames.,0/0/0,7/5/3,Close/Med/Far,23,,
Joker,Aerial Attacks,"Gun, Jump (From Ground Only)",10/17/24/31,59,14,3.0/0.8,**,10/17/24/31,Invulnerable on frame 1-6. Is *not* affected by nor contributes to dodge staling. Buffering gun maneuvers delays them by 4 frames.,5/0,4/3,Close/far,28,,
Joker,Aerial Attacks,"Gun, Spiral (From Air Only)",12/15/18/24/27/30/ 36/39/42/48/51/54,69,20,3.0,**,12/15/18/24/27/30/ 36/39/42/48/51/54,Can be extended for more shots. Buffering gun maneuvers delays them by 4 frames.,0,5,--,15,,
Joker,Aerial Attacks,"Gun, Shoot Below (From Air Only)",7/21/35/44,48,10,4.0/1.2,**,7/21/35/44,Can be extended for more shots. Buffering gun maneuvers delays them by 4 frames.,0/0,6/3,Close/Far,4,,
Joker,Aerial Attacks,"Neutral B, Arsene (Gun Special, Arsene)",12/18/24,41/**/**,--,6.0/3.0/1.0,**,12/18/24,"Earliest you can input another shot, dash, or jump is frame 34. Earliest you can input spiral or shoot below is frame 15. Buffering gun maneuvers delays them by 4 frames.",6/0/0/0,*/4/4/3,close/med/far/farthest,17,,
Joker,Aerial Attacks,"Gun Special, Dash Forward",21/27/33,45,--,7.0/4.0/1.5/1.0,**,21/27/33,Invulnerable on frame 4-13. Is affected by and contributes to dodge staling. Buffering gun maneuvers delays them by 4 frames.,0/0/0/0,*/4/4/3,Close/Med/Far/Farthest,12,,
Joker,Aerial Attacks,"Gun Special, Dash Back",23/29/35,49,--,5.0/3.0/1.0,**,23/29/35,Invulnerable on frame 5-14. Is affected by and contributes to dodge staling. Buffering gun maneuvers delays them by 4 frames.,0/0/0,*/4/3,Close/Med/Far,14,,
Joker,Aerial Attacks,"Gun Special, Jump (From Ground Only)",10/13/17/20/24/27/31,59,14,3.0/0.8,**,10/13/17/20/24/27/31,Invulnerable on frame 1-6. Is *not* affected by or contributes to dodge staling. Added shots in Arsene version deal just 1.0 damage. Buffering gun maneuvers delays them by 4 frames.,5/2,*/2,Close/far,28,,
Joker,Aerial Attacks,"Gun Special, Spiral (From Air Only)",12/15/18/24/27/30/ 36/39/42/48/51/54,69,20,4.5,**,12/15/18/24/27/30/ 36/39/42/48/51/54,Can be extended for more shots. Buffering gun maneuvers delays them by 4 frames.,0,6,--,15,,
Joker,Aerial Attacks,"Gun Special, Shoot Below (From Air Only)",7/14/21/28/35/44,48,10,4.0/1.6,**,7/14/21/28/35/44,Can be extended for more shots. Added shots in Arsene version deal just 0.8. Buffering gun maneuvers delays them by 4 frames.,0/0,6/3,Close/Far,4,,
Joker,Aerial Attacks,Side B (Eiha),16,52,--,1.0/2.0,-27,16—42/1—19,"Erupts a frame after contact, but won't erupt on shields. Eiha has a Rehit Rate of 45, dealing 1% every 361 frames (additional damage in 1v1).",4,2,Contact/Erupt,10,,
Joker,Aerial Attacks,"Side B, Arsene (Eigaon)",16 (1/6/11/16),57,--,1.0/0.5/2.5,**,16—32(1—15/16—27),"Eruption hits in parenthesis, but won't erupt on shields. Eigaon's Curse has a Rehit Rate of 40, and deals 1.5% each time. Lasts 321 Frames.",4,2,Contact/Erupt,25,,
Joker,Aerial Attacks,Up B (Grappling Hook),20,59/44,--,--,**,20—26,Tethers on frame 12. Second total frames is for the air. Does not induce special fall,--,--,--,33,,
Joker,Aerial Attacks,"Air, Grappling Attack",5,28,--,11.0,--,5,"The air version cannot grab, instead hitting the target for 5.0 damage.",--,--,--,23,,
Joker,Aerial Attacks,"Up B, Arsene (Wings of Rebellion)",**,**,30,--,--,**,Invulnerable on frame 1-25 (3-25 in air),--,--,--,--,,
Joker,Aerial Attacks,Down B (Rebel's Guard),3 (Start of Block),52,--,--,--,--,"Total frames is for minimum usage. 33 endlag for extended usage. Begins blocking on frame 3. Can only counterattack after a block. When hit during Rebel's Guard, Joker will gain Rebellion Gauge units equal to Damage*6.7368*1.3*0.4. Taking 28.6% will fill the meter completely. He will also take 0.4* the damage. This IS affected by the 1v1 Multiplier. Has an inherent 1.1x Hitstun Multiplier, and 1.5x Hitlag Multiplier.",--,--,--,--,,
Joker,Aerial Attacks,"Rebel's Guard, Counterattack",8,30,--,2.4,--,8—9,Invulnerable on frame 1-14,--,--,--,21,,
Joker,Aerial Attacks,"Down B, Arsene (Tetrakarn/Makarakarn)",4 (Start of Counter),57,--,--,--,4—31(Counter/Reflect active),Invulnerable on frame 3. Counters/reflects on frame 4-31. 1.6* Damage Multiplier with a minimum of 12% and maximum of 50%.,--,--,--,--,,
Joker,Aerial Attacks,"Arsene, Tetrakarn Counterattack",4,38,--,--,--,5—7,Invulnerable on frame 1-8 in addition to counter freeze frames,--,--,--,31,,
Joker,Aerial Attacks,"Arsene, Makarakarn Reflect",--,41,--,--,--,1—29,Arm intangible on frame 1-29,--,--,--,12,,
Joker,Aerial Attacks,Grab,6,34,--,--,,6—7,--,,,,27,,
Joker,Aerial Attacks,Dash Grab,8,42,--,--,,8—9,--,,,,33,,
Joker,Aerial Attacks,Pivot Grab,9,37,--,--,,9—10,--,,,,27,,
Joker,Aerial Attacks,Pummel,1,19,**,1.5,,,Total frames includes 13 frames of hitlag,,,,,,
Joker,Aerial Attacks,Forward Throw,9,29,--,8.0,,,--,,,,,,
Joker,Aerial Attacks,Backward Throw,14,39,--,10.0,,,--,,,,,,
Joker,Aerial Attacks,Up Throw,16,37,--,7.0,,,--,,,,,,
Joker,Aerial Attacks,Down Throw,23,40,--,7.0,,,--,,,,,,
Joker,Aerial Attacks,Spot Dodge,,20/25,--,,,,Intangible on frame 3-17,,,,,,
Joker,Aerial Attacks,Forward Roll,,29,--,,,,Intangible on frame 4-15.,,,,,,
Joker,Aerial Attacks,Backward Roll,,34,--,,,,Intangible on frame 5-16.,,,,,,
Joker,Aerial Attacks,Neutral Air Dodge,,47,10,,,,Intangible on frame 3-30.,,,,,,
Joker,Aerial Attacks,"Air Dodge, Down",,67,11-19,,,,Intangible on frame 3-21.,,,,,,
Joker,Aerial Attacks,"Air Dodge, Diagonally Down",,73,11-19,,,,Intangible on frame 3-21.,,,,,,
Joker,Aerial Attacks,"Air Dodge, Left/Right",,83,11-19,,,,Intangible on frame 3-21.,,,,,,
Joker,Aerial Attacks,"Air Dodge, Diagonally Up",,90,11-19,,,,Intangible on frame 3-21.,,,,,,
Joker,Aerial Attacks,"Air Dodge, Up",,100,11-19,,,,Intangible on frame 3-21.,,,,,,
Joker,Aerial Attacks,Stats,,,,,,,,,,,,,
Joker,Aerial Attacks,Ledge Grab,,,,,,,,,,,,,
Joker,Aerial Attacks,Ledge Hang,,,,,,,,,,,,,
Joker,Aerial Attacks,Ledge Roll,,,,,,,,,,,,,
Joker,Aerial Attacks,Getup Attacks,,,,,,,,,,,,,
Joker,Special Attacks,Neutral B (Gun),12/37/65,36/61/92,--,5.0/3.0/1.0,**,12,"Earliest you can input another shot, dash, or jump is frame 26. Earliest you can input spiral or shoot below is frame 14. Hitstun decreases with range, up to no hitstun at all when far.",6/0/0,6/5/3,Close/Med/Far,24,,
Joker,Special Attacks,"Gun, Dash Forward",20,39,--,6.0/4.0/2.0,**,20,Invulnerable on frame 4-13. Is affected by and contributes to dodge staling. Buffering gun maneuvers delays them by 4 frames.,6/0/0,6/6/4,Close/Med/Far,19,,
Joker,Special Attacks,"Gun, Dash Back",22,45,--,5.0/3.0/1.0,**,22,Invulnerable on frame 5-14. Is affected by and contributes to dodge staling. Buffering gun maneuvers delays them by 4 frames.,0/0/0,7/5/3,Close/Med/Far,23,,
Joker,Special Attacks,"Gun, Jump (From Ground Only)",10/17/24/31,59,14,3.0/0.8,**,10/17/24/31,Invulnerable on frame 1-6. Is *not* affected by nor contributes to dodge staling. Buffering gun maneuvers delays them by 4 frames.,5/0,4/3,Close/far,28,,
Joker,Special Attacks,"Gun, Spiral (From Air Only)",12/15/18/24/27/30/ 36/39/42/48/51/54,69,20,3.0,**,12/15/18/24/27/30/ 36/39/42/48/51/54,Can be extended for more shots. Buffering gun maneuvers delays them by 4 frames.,0,5,--,15,,
Joker,Special Attacks,"Gun, Shoot Below (From Air Only)",7/21/35/44,48,10,4.0/1.2,**,7/21/35/44,Can be extended for more shots. Buffering gun maneuvers delays them by 4 frames.,0/0,6/3,Close/Far,4,,
Joker,Special Attacks,"Neutral B, Arsene (Gun Special, Arsene)",12/18/24,41/**/**,--,6.0/3.0/1.0,**,12/18/24,"Earliest you can input another shot, dash, or jump is frame 34. Earliest you can input spiral or shoot below is frame 15. Buffering gun maneuvers delays them by 4 frames.",6/0/0/0,*/4/4/3,close/med/far/farthest,17,,
Joker,Special Attacks,"Gun Special, Dash Forward",21/27/33,45,--,7.0/4.0/1.5/1.0,**,21/27/33,Invulnerable on frame 4-13. Is affected by and contributes to dodge staling. Buffering gun maneuvers delays them by 4 frames.,0/0/0/0,*/4/4/3,Close/Med/Far/Farthest,12,,
Joker,Special Attacks,"Gun Special, Dash Back",23/29/35,49,--,5.0/3.0/1.0,**,23/29/35,Invulnerable on frame 5-14. Is affected by and contributes to dodge staling. Buffering gun maneuvers delays them by 4 frames.,0/0/0,*/4/3,Close/Med/Far,14,,
Joker,Special Attacks,"Gun Special, Jump (From Ground Only)",10/13/17/20/24/27/31,59,14,3.0/0.8,**,10/13/17/20/24/27/31,Invulnerable on frame 1-6. Is *not* affected by or contributes to dodge staling. Added shots in Arsene version deal just 1.0 damage. Buffering gun maneuvers delays them by 4 frames.,5/2,*/2,Close/far,28,,
Joker,Special Attacks,"Gun Special, Spiral (From Air Only)",12/15/18/24/27/30/ 36/39/42/48/51/54,69,20,4.5,**,12/15/18/24/27/30/ 36/39/42/48/51/54,Can be extended for more shots. Buffering gun maneuvers delays them by 4 frames.,0,6,--,15,,
Joker,Special Attacks,"Gun Special, Shoot Below (From Air Only)",7/14/21/28/35/44,48,10,4.0/1.6,**,7/14/21/28/35/44,Can be extended for more shots. Added shots in Arsene version deal just 0.8. Buffering gun maneuvers delays them by 4 frames.,0/0,6/3,Close/Far,4,,
Joker,Special Attacks,Side B (Eiha),16,52,--,1.0/2.0,-27,16—42/1—19,"Erupts a frame after contact, but won't erupt on shields. Eiha has a Rehit Rate of 45, dealing 1% every 361 frames (additional damage in 1v1).",4,2,Contact/Erupt,10,,
Joker,Special Attacks,"Side B, Arsene (Eigaon)",16 (1/6/11/16),57,--,1.0/0.5/2.5,**,16—32(1—15/16—27),"Eruption hits in parenthesis, but won't erupt on shields. Eigaon's Curse has a Rehit Rate of 40, and deals 1.5% each time. Lasts 321 Frames.",4,2,Contact/Erupt,25,,
Joker,Special Attacks,Up B (Grappling Hook),20,59/44,--,--,**,20—26,Tethers on frame 12. Second total frames is for the air. Does not induce special fall,--,--,--,33,,
Joker,Special Attacks,"Air, Grappling Attack",5,28,--,11.0,--,5,"The air version cannot grab, instead hitting the target for 5.0 damage.",--,--,--,23,,
Joker,Special Attacks,"Up B, Arsene (Wings of Rebellion)",**,**,30,--,--,**,Invulnerable on frame 1-25 (3-25 in air),--,--,--,--,,
Joker,Special Attacks,Down B (Rebel's Guard),3 (Start of Block),52,--,--,--,--,"Total frames is for minimum usage. 33 endlag for extended usage. Begins blocking on frame 3. Can only counterattack after a block. When hit during Rebel's Guard, Joker will gain Rebellion Gauge units equal to Damage*6.7368*1.3*0.4. Taking 28.6% will fill the meter completely. He will also take 0.4* the damage. This IS affected by the 1v1 Multiplier. Has an inherent 1.1x Hitstun Multiplier, and 1.5x Hitlag Multiplier.",--,--,--,--,,
Joker,Special Attacks,"Rebel's Guard, Counterattack",8,30,--,2.4,--,8—9,Invulnerable on frame 1-14,--,--,--,21,,
Joker,Special Attacks,"Down B, Arsene (Tetrakarn/Makarakarn)",4 (Start of Counter),57,--,--,--,4—31(Counter/Reflect active),Invulnerable on frame 3. Counters/reflects on frame 4-31. 1.6* Damage Multiplier with a minimum of 12% and maximum of 50%.,--,--,--,--,,
Joker,Special Attacks,"Arsene, Tetrakarn Counterattack",4,38,--,--,--,5—7,Invulnerable on frame 1-8 in addition to counter freeze frames,--,--,--,31,,
Joker,Special Attacks,"Arsene, Makarakarn Reflect",--,41,--,--,--,1—29,Arm intangible on frame 1-29,--,--,--,12,,
Joker,Special Attacks,Grab,6,34,--,--,,6—7,--,,,,27,,
Joker,Special Attacks,Dash Grab,8,42,--,--,,8—9,--,,,,33,,
Joker,Special Attacks,Pivot Grab,9,37,--,--,,9—10,--,,,,27,,
Joker,Special Attacks,Pummel,1,19,**,1.5,,,Total frames includes 13 frames of hitlag,,,,,,
Joker,Special Attacks,Forward Throw,9,29,--,8.0,,,--,,,,,,
Joker,Special Attacks,Backward Throw,14,39,--,10.0,,,--,,,,,,
Joker,Special Attacks,Up Throw,16,37,--,7.0,,,--,,,,,,
Joker,Special Attacks,Down Throw,23,40,--,7.0,,,--,,,,,,
Joker,Special Attacks,Spot Dodge,,20/25,--,,,,Intangible on frame 3-17,,,,,,
Joker,Special Attacks,Forward Roll,,29,--,,,,Intangible on frame 4-15.,,,,,,
Joker,Special Attacks,Backward Roll,,34,--,,,,Intangible on frame 5-16.,,,,,,
Joker,Special Attacks,Neutral Air Dodge,,47,10,,,,Intangible on frame 3-30.,,,,,,
Joker,Special Attacks,"Air Dodge, Down",,67,11-19,,,,Intangible on frame 3-21.,,,,,,
Joker,Special Attacks,"Air Dodge, Diagonally Down",,73,11-19,,,,Intangible on frame 3-21.,,,,,,
Joker,Special Attacks,"Air Dodge, Left/Right",,83,11-19,,,,Intangible on frame 3-21.,,,,,,
Joker,Special Attacks,"Air Dodge, Diagonally Up",,90,11-19,,,,Intangible on frame 3-21.,,,,,,
Joker,Special Attacks,"Air Dodge, Up",,100,11-19,,,,Intangible on frame 3-21.,,,,,,
Joker,Special Attacks,Stats,,,,,,,,,,,,,
Joker,Special Attacks,Ledge Grab,,,,,,,,,,,,,
Joker,Special Attacks,Ledge Hang,,,,,,,,,,,,,
Joker,Special Attacks,Ledge Roll,,,,,,,,,,,,,
Joker,Special Attacks,Getup Attacks,,,,,,,,,,,,,
Joker,Grabs / Throws,Grab,6,34,--,--,,6—7,--,,,,27,,
Joker,Grabs / Throws,Dash Grab,8,42,--,--,,8—9,--,,,,33,,
Joker,Grabs / Throws,Pivot Grab,9,37,--,--,,9—10,--,,,,27,,
Joker,Grabs / Throws,Pummel,1,19,**,1.5,,,Total frames includes 13 frames of hitlag,,,,,,
Joker,Grabs / Throws,Forward Throw,9,29,--,8.0,,,--,,,,,,
Joker,Grabs / Throws,Backward Throw,14,39,--,10.0,,,--,,,,,,
Joker,Grabs / Throws,Up Throw,16,37,--,7.0,,,--,,,,,,
Joker,Grabs / Throws,Down Throw,23,40,--,7.0,,,--,,,,,,
Joker,Grabs / Throws,Spot Dodge,,20/25,--,,,,Intangible on frame 3-17,,,,,,
Joker,Grabs / Throws,Forward Roll,,29,--,,,,Intangible on frame 4-15.,,,,,,
Joker,Grabs / Throws,Backward Roll,,34,--,,,,Intangible on frame 5-16.,,,,,,
Joker,Grabs / Throws,Neutral Air Dodge,,47,10,,,,Intangible on frame 3-30.,,,,,,
Joker,Grabs / Throws,"Air Dodge, Down",,67,11-19,,,,Intangible on frame 3-21.,,,,,,
Joker,Grabs / Throws,"Air Dodge, Diagonally Down",,73,11-19,,,,Intangible on frame 3-21.,,,,,,
Joker,Grabs / Throws,"Air Dodge, Left/Right",,83,11-19,,,,Intangible on frame 3-21.,,,,,,
Joker,Grabs / Throws,"Air Dodge, Diagonally Up",,90,11-19,,,,Intangible on frame 3-21.,,,,,,
