character,section,move,startup,total_frames,landing_lag,damage,advantage_on_shield,active_frames,notes,shield_lag,shield_stun,hitbox_type,end_lag,misc_raw,oos_options
Sheik,Aerial Attacks,Forward Roll,,26,--,,,,Intangible on frame 4-12,,,,,,
Sheik,Aerial Attacks,Backward Roll,,32,--,,,,Intangible on frame 4-14,,,,,,
Sheik,Aerial Attacks,Neutral Air Dodge,,44,10,,,,Intangible on frame 2-26,,,,,,
Sheik,Aerial Attacks,"Air Dodge, Down",,63,11-19,,,,Intangible on frame 2-19,,,,,,
Sheik,Aerial Attacks,"Air Dodge, Diagonally Down",,67,11-19,,,,Intangible on frame 2-19,,,,,,
Sheik,Aerial Attacks,"Air Dodge, Left/Right",,74,11-19,,,,Intangible on frame 2-19,,,,,,
Sheik,Aerial Attacks,"Air Dodge, Diagonally Up",,85,11-19,,,,Intangible on frame 2-19,,,,,,
Sheik,Aerial Attacks,"Air Dodge, Up",,93,11-19,,,,Intangible on frame 2-19,,,,,,
Sheik,Aerial Attacks,Stats,,,,,,,,,,,,,
Sheik,Aerial Attacks,Ledge Grab,,,,,,,,,,,,,
Sheik,Aerial Attacks,Ledge Hang,,,,,,,,,,,,,
Sheik,Aerial Attacks,Ledge Roll,,,,,,,,,,,,,
Sheik,Aerial Attacks,Getup Attacks,,,,,,,,,,,,,
Sheik,Special Attacks,Neutral B (Needle Storm),4/7/10/13/16 (+7),41/35,--,1.5/0.8,-18,**,Startup is 5 from a charging state. 7 frames to enter charge state. Takes 4 frames to exit charge with shield. Second total frames is for the air.,4/4,2/2,Close/Far,--,,
Sheik,Special Attacks,"Needle Storm, Full Charge",11/14/17/20/23/26,48/42,16,1.5/0.8,-15,**,86 frames to reach full charge. Second total frames is for the air.,4/4,2/2,Close/Far,--,,
Sheik,Special Attacks,Side B (Burst Grenade),13/67/70/73/76/79/82/88,75—104,--,1.0/12.6,+28,**,"From release, startup is 29/32/35/38/41/44/50 and endlag is 39 frames. All but the final hit are just windboxes.",4/11,2/4,--,--,,
Sheik,Special Attacks,Up B (Vanish),36/55,95,20,12.0/5.0,-33,36—38/55—57,Invulnerable on frame 14-60 on the ground or 19-55 in the air. Landing lag only occurs if you enter special fall.,9/6,4/6,--,38,,
Sheik,Special Attacks,Down B (Bouncing Fish),18/26,63/50/45,35/19,11.0,-39,**,"First startup is if you attack early. Second landing lag is after a hit. Endlag is 79 on hit, or after 20 frames initiate a 29 total frames rebound attack with 3 startup. First total frames is on level ground. Second is in the air. Third is in the air if you attack early.",14,10,--,--,,
Sheik,Special Attacks,Grab,6,36,--,--,,6—7,--,,,,29,,
Sheik,Special Attacks,Dash Grab,9,44,--,--,,9—10,--,,,,34,,
Sheik,Special Attacks,Pivot Grab,11,39,--,--,,11—12,--,,,,27,,
Sheik,Special Attacks,Pummel,1,15,Total frames includes 10 frames of hitlag.,1.0,,,--,,,,,,
Sheik,Special Attacks,Forward Throw,20/22,39,--,5.0/2.0,,,--,,,,,,
Sheik,Special Attacks,Backward Throw,15/17,35,--,5.0/2.0,,,--,,,,,,
Sheik,Special Attacks,Up Throw,19/21,49,--,3.0/3.0,,,--,,,,,,
Sheik,Special Attacks,Down Throw,26/30,53,--,3.0/3.0,,,"Active 26—29, releases on 30.",,,,,,
Sheik,Special Attacks,Spot Dodge,,18/23,--,,,,Intangible on frame 3-14,,,,,,
Sheik,Special Attacks,Forward Roll,,26,--,,,,Intangible on frame 4-12,,,,,,
Sheik,Special Attacks,Backward Roll,,32,--,,,,Intangible on frame 4-14,,,,,,
Sheik,Special Attacks,Neutral Air Dodge,,44,10,,,,Intangible on frame 2-26,,,,,,
Sheik,Special Attacks,"Air Dodge, Down",,63,11-19,,,,Intangible on frame 2-19,,,,,,
Sheik,Special Attacks,"Air Dodge, Diagonally Down",,67,11-19,,,,Intangible on frame 2-19,,,,,,
Sheik,Special Attacks,"Air Dodge, Left/Right",,74,11-19,,,,Intangible on frame 2-19,,,,,,
Sheik,Special Attacks,"Air Dodge, Diagonally Up",,85,11-19,,,,Intangible on frame 2-19,,,,,,
Sheik,Special Attacks,"Air Dodge, Up",,93,11-19,,,,Intangible on frame 2-19,,,,,,
Sheik,Special Attacks,Stats,,,,,,,,,,,,,
Sheik,Special Attacks,Ledge Grab,,,,,,,,,,,,,
Sheik,Special Attacks,Ledge Hang,,,,,,,,,,,,,
Sheik,Special Attacks,Ledge Roll,,,,,,,,,,,,,
Sheik,Special Attacks,Getup Attacks,,,,,,,,,,,,,
Sheik,Grabs / Throws,Grab,6,36,--,--,,6—7,--,,,,29,,
Sheik,Grabs / Throws,Dash Grab,9,44,--,--,,9—10,--,,,,34,,
Sheik,Grabs / Throws,Pivot Grab,11,39,--,--,,11—12,--,,,,27,,
Sheik,Grabs / Throws,Pummel,1,15,Total frames includes 10 frames of hitlag.,1.0,,,--,,,,,,
Sheik,Grabs / Throws,Forward Throw,20/22,39,--,5.0/2.0,,,--,,,,,,
Sheik,Grabs / Throws,Backward Throw,15/17,35,--,5.0/2.0,,,--,,,,,,
Sheik,Grabs / Throws,Up Throw,19/21,49,--,3.0/3.0,,,--,,,,,,
Sheik,Grabs / Throws,Down Throw,26/30,53,--,3.0/3.0,,,"Active 26—29, releases on 30.",,,,,,
Sheik,Grabs / Throws,Spot Dodge,,18/23,--,,,,Intangible on frame 3-14,,,,,,
Sheik,Grabs / Throws,Forward Roll,,26,--,,,,Intangible on frame 4-12,,,,,,
Sheik,Grabs / Throws,Backward Roll,,32,--,,,,Intangible on frame 4-14,,,,,,
Sheik,Grabs / Throws,Neutral Air Dodge,,44,10,,,,Intangible on frame 2-26,,,,,,
Sheik,Grabs / Throws,"Air Dodge, Down",,63,11-19,,,,Intangible on frame 2-19,,,,,,
Sheik,Grabs / Throws,"Air Dodge, Diagonally Down",,67,11-19,,,,Intangible on frame 2-19,,,,,,
Sheik,Grabs / Throws,"Air Dodge, Left/Right",,74,11-19,,,,Intangible on frame 2-19,,,,,,
Sheik,Grabs / Throws,"Air Dodge, Diagonally Up",,85,11-19,,,,Intangible on frame 2-19,,,,,,
Sheik,Grabs / Throws,"Air Dodge, Up",,93,11-19,,,,Intangible on frame 2-19,,,,,,
Sheik,Grabs / Throws,Stats,,,,,,,,,,,,,
Sheik,Grabs / Throws,Ledge Grab,,,,,,,,,,,,,
Sheik,Grabs / Throws,Ledge Hang,,,,,,,,,,,,,
Sheik,Grabs / Throws,Ledge Roll,,,,,,,,,,,,,
Sheik,Grabs / Throws,Getup Attacks,,,,,,,,,,,,,
Sheik,Dodges / Rolls,Spot Dodge,,18/23,--,,,,Intangible on frame 3-14,,,,,,
Sheik,Dodges / Rolls,Forward Roll,,26,--,,,,Intangible on frame 4-12,,,,,,
Sheik,Dodges / Rolls,Backward Roll,,32,--,,,,Intangible on frame 4-14,,,,,,
Sheik,Dodges / Rolls,Neutral Air Dodge,,44,10,,,,Intangible on frame 2-26,,,,,,
Sheik,Dodges / Rolls,"Air Dodge, Down",,63,11-19,,,,Intangible on frame 2-19,,,,,,
Sheik,Dodges / Rolls,"Air Dodge, Diagonally Down",,67,11-19,,,,Intangible on frame 2-19,,,,,,
Sheik,Dodges / Rolls,"Air Dodge, Left/Right",,74,11-19,,,,Intangible on frame 2-19,,,,,,
Sheik,Dodges / Rolls,"Air Dodge, Diagonally Up",,85,11-19,,,,Intangible on frame 2-19,,,,,,
Sheik,Dodges / Rolls,"Air Dodge, Up",,93,11-19,,,,Intangible on frame 2-19,,,,,,
Sheik,Dodges / Rolls,Stats,,,,,,,,,,,,,
Sheik,Dodges / Rolls,Ledge Grab,,,,,,,,,,,,,
Sheik,Dodges / Rolls,Ledge Hang,,,,,,,,,,,,,
Sheik,Dodges / Rolls,Ledge Roll,,,,,,,,,,,,,
Sheik,Dodges / Rolls,Getup Attacks,,,,,,,,,,,,,
Sheik,Misc Info,Stats,,,,,,,,,,,,"Stats Weight — 78 Gravity — 0.150 Walk Speed — 1.47 Run Speed — 2.42 Initial Dash — 2.178 Air Speed — 1.155 Total Air Acceleration — 0.09 SH / FH / SHFF / FHFF Frames — 32 / 47 / 23 / 33 Fall Speed / Fast Fall Speed — 1.75 / 2.8 Out of Shield, Neutral Air — 6 frames Out of Shield, Back Air or Up Air — 7 frames Out of Shield, Forward Air — 8 frames Shield Grab (Grab, post-Shieldstun) — 10 frames Shield Drop — 11 frames (universal) Jump Squat (pre-Jump frames) — 3 frames (universal)","[('Neutral Air', '6'), ('Back Air or Up Air', '7'), ('Forward Air', '8')]"
Sheik,Misc Info,Ledge Grab,,,,,,,,,,,,Ledge Grab Normal,
Sheik,Misc Info,Ledge Hang,,,,,,,,,,,,Ledge Hang ,
Sheik,Misc Info,Ledge Roll,,,,,,,,,,,,Ledge Roll ,
Sheik,Misc Info,Getup Attacks,,,,,,,,,,,,Getup Attacks Facing UpFacing DownTripLedge,
