character,section,move,startup,total_frames,landing_lag,damage,advantage_on_shield,active_frames,notes,shield_lag,shield_stun,hitbox_type,end_lag,misc_raw,oos_options
Incineroar,Aerial Attacks,Neutral Air,5,41,11,13.0/7.0,-6/-8,5—6/7—25,Autocancels on frame 1-3 and 36 onward,9/7,5/3,Early/Late,16,,
Incineroar,Aerial Attacks,Forward Air,8,44,14,12.0/13.0/9.0/9.6,-9/-9,8—10(11—14),Autocancels on frame 1-6 and 46 onward,9/10,5/5,Close/Far,30,,
Incineroar,Aerial Attacks,Back Air,7,41,11,11.0/13.0,-7/-6,7—10,Autocancels on frame 1-5 and 36 onward,8/10,4/5,Close/Far,31,,
Incineroar,Aerial Attacks,Up Air,7,31,8,8.0,-4,7—11,Autocancels on frame 1-5 and 26 onward,7,4,--,20,,
Incineroar,Aerial Attacks,Down Air,16,44,16,15.0/14.0/9.0/8.0,-11/-11/-12,16—19/20—21,Autocancels on frame 1-3 and 45 onward,10/10/7,5/5/4,Meteor/Close/Late,23,,
Incineroar,Aerial Attacks,Neutral B (Darkest Lariat),5/15/23/37/50/56,84,--,16.0—6.0,-65,5—10/15—16/23—30/37—44/50—51/56—57,"On the ground: Invincible on frame 5-6, head/arm invincible on frame 7, and arm invincible on frame 7-57.",12—7,14—8,--,27,,
Incineroar,Aerial Attacks,"Side B (Alolan Whip, Grab)",16,57,--,--,--,16—32(grab),"Follow with: Lariat, Back Body Drop, or Chest Bounce.",--,--,--,--,,
Incineroar,Aerial Attacks,"Alolan Whip, Lariat Attack",7,47,--,20.0,--,**,"Following a grab, successful window for a lariat is frame 43-47. Any later is a failure and results in Back Body Drop or Chest Bounce. Damage-based armor 1—58 (14.338% in 1v1, 11.99% base).",--,--,--,--,,
Incineroar,Aerial Attacks,"Alolan Whip, Back Body Drop",8,42,--,12.0,--,**,"You can hold the button to guarantee this particular attack. Damage-based armor 1—... (14.338% in 1v1, 11.99% base).",--,--,--,--,,
Incineroar,Aerial Attacks,"Alolan Whip, Chest Bounce (Failure)",**,32,--,4.0,--,**,"Damage-based armor 1—4 (14.338% in 1v1, 11.99% base).",--,--,--,--,,
Incineroar,Aerial Attacks,Up B (Cross Chop),11/38,79,61/35,3.0/7.0/11.0/9.0,-51,(11/13—15/16—24)(38...),"Landing hitbox on frame 1. Arm intangibility on frame 13-26. Damage=based armor on frame 4-15 (14.338% in 1v1, 11.99% base). Total frames is if you never land during the dive. Second landing lag is if you land too late.",9/10/10/10,4/7/10/9,rising/falling early/falling late/landing,41,,
Incineroar,Aerial Attacks,Down B (Revenge),3 (Start of Counter),49,--,--,--,**,"Counter window 3-27. Next attack's damage increased by""((3-x) + (Max KB Multiplier) * (x-1)) / 2"" where x = current damage dealt multiplier. Stores up to 3x Revenges for total damage combined. Revenge store is lost when you are grabbed or take 36% damage. Lasts 60 seconds at base. Jab 1/2 and the rising hits of Cross Chop don't remove revenge. For more info, including exact knockback multipliers, checkSmash Wiki's page on Revenge.",--,--,--,--,,
Incineroar,Aerial Attacks,"Revenge, Counter Attack",8,25,--,2.4,**,8—9,Invulnerable on frame 1-14 in addition to counter freeze frames.,**,**,--,16,,
Incineroar,Aerial Attacks,Grab,7,37,--,--,,7—9,--,,,,28,,
Incineroar,Aerial Attacks,Dash Grab,11,45,--,--,,11—13,--,,,,32,,
Incineroar,Aerial Attacks,Pivot Grab,12,43,--,--,,12—14,--,,,,29,,
Incineroar,Aerial Attacks,Pummel,1,20,**,1.6,,,Total frames includes 14 frames of hitlag,,,,,,
Incineroar,Aerial Attacks,Forward Throw,58,81,--,12.0,,,--,,,,,,
Incineroar,Aerial Attacks,Backward Throw,28/30,51,--,14.0,,,--,,,,,,
Incineroar,Aerial Attacks,Up Throw,27,55,--,12.0,,,--,,,,,,
Incineroar,Aerial Attacks,Down Throw,22,35,--,9.0,,,--,,,,,,
Incineroar,Aerial Attacks,Spot Dodge,,21/26,--,,,,Intangible on frame 3-17,,,,,,
Incineroar,Aerial Attacks,Forward Roll,,30,--,,,,Intangible on frame 4-15.,,,,,,
Incineroar,Aerial Attacks,Backward Roll,,35,--,,,,Intangible on frame 5-16.,,,,,,
Incineroar,Aerial Attacks,Neutral Air Dodge,,44,10,,,,Intangible on frame 3-29.,,,,,,
Incineroar,Aerial Attacks,"Air Dodge, Down",,63,11-19,,,,Intangible on frame 3-21.,,,,,,
Incineroar,Aerial Attacks,"Air Dodge, Diagonally Down",,72,11-19,,,,Intangible on frame 3-21.,,,,,,
Incineroar,Aerial Attacks,"Air Dodge, Left/Right",,76,11-19,,,,Intangible on frame 3-21.,,,,,,
Incineroar,Aerial Attacks,"Air Dodge, Diagonally Up",,86,11-19,,,,Intangible on frame 3-21.,,,,,,
Incineroar,Aerial Attacks,"Air Dodge, Up",,96,11-19,,,,Intangible on frame 3-21.,,,,,,
Incineroar,Aerial Attacks,Stats,,,,,,,,,,,,,
Incineroar,Aerial Attacks,Ledge Grab,,,,,,,,,,,,,
Incineroar,Aerial Attacks,Ledge Hang,,,,,,,,,,,,,
Incineroar,Aerial Attacks,Ledge Roll,,,,,,,,,,,,,
Incineroar,Aerial Attacks,Getup Attacks,,,,,,,,,,,,,
Incineroar,Special Attacks,Neutral B (Darkest Lariat),5/15/23/37/50/56,84,--,16.0—6.0,-65,5—10/15—16/23—30/37—44/50—51/56—57,"On the ground: Invincible on frame 5-6, head/arm invincible on frame 7, and arm invincible on frame 7-57.",12—7,14—8,--,27,,
Incineroar,Special Attacks,"Side B (Alolan Whip, Grab)",16,57,--,--,--,16—32(grab),"Follow with: Lariat, Back Body Drop, or Chest Bounce.",--,--,--,--,,
Incineroar,Special Attacks,"Alolan Whip, Lariat Attack",7,47,--,20.0,--,**,"Following a grab, successful window for a lariat is frame 43-47. Any later is a failure and results in Back Body Drop or Chest Bounce. Damage-based armor 1—58 (14.338% in 1v1, 11.99% base).",--,--,--,--,,
Incineroar,Special Attacks,"Alolan Whip, Back Body Drop",8,42,--,12.0,--,**,"You can hold the button to guarantee this particular attack. Damage-based armor 1—... (14.338% in 1v1, 11.99% base).",--,--,--,--,,
Incineroar,Special Attacks,"Alolan Whip, Chest Bounce (Failure)",**,32,--,4.0,--,**,"Damage-based armor 1—4 (14.338% in 1v1, 11.99% base).",--,--,--,--,,
Incineroar,Special Attacks,Up B (Cross Chop),11/38,79,61/35,3.0/7.0/11.0/9.0,-51,(11/13—15/16—24)(38...),"Landing hitbox on frame 1. Arm intangibility on frame 13-26. Damage=based armor on frame 4-15 (14.338% in 1v1, 11.99% base). Total frames is if you never land during the dive. Second landing lag is if you land too late.",9/10/10/10,4/7/10/9,rising/falling early/falling late/landing,41,,
Incineroar,Special Attacks,Down B (Revenge),3 (Start of Counter),49,--,--,--,**,"Counter window 3-27. Next attack's damage increased by""((3-x) + (Max KB Multiplier) * (x-1)) / 2"" where x = current damage dealt multiplier. Stores up to 3x Revenges for total damage combined. Revenge store is lost when you are grabbed or take 36% damage. Lasts 60 seconds at base. Jab 1/2 and the rising hits of Cross Chop don't remove revenge. For more info, including exact knockback multipliers, checkSmash Wiki's page on Revenge.",--,--,--,--,,
Incineroar,Special Attacks,"Revenge, Counter Attack",8,25,--,2.4,**,8—9,Invulnerable on frame 1-14 in addition to counter freeze frames.,**,**,--,16,,
Incineroar,Special Attacks,Grab,7,37,--,--,,7—9,--,,,,28,,
Incineroar,Special Attacks,Dash Grab,11,45,--,--,,11—13,--,,,,32,,
Incineroar,Special Attacks,Pivot Grab,12,43,--,--,,12—14,--,,,,29,,
Incineroar,Special Attacks,Pummel,1,20,**,1.6,,,Total frames includes 14 frames of hitlag,,,,,,
Incineroar,Special Attacks,Forward Throw,58,81,--,12.0,,,--,,,,,,
Incineroar,Special Attacks,Backward Throw,28/30,51,--,14.0,,,--,,,,,,
Incineroar,Special Attacks,Up Throw,27,55,--,12.0,,,--,,,,,,
Incineroar,Special Attacks,Down Throw,22,35,--,9.0,,,--,,,,,,
Incineroar,Special Attacks,Spot Dodge,,21/26,--,,,,Intangible on frame 3-17,,,,,,
Incineroar,Special Attacks,Forward Roll,,30,--,,,,Intangible on frame 4-15.,,,,,,
Incineroar,Special Attacks,Backward Roll,,35,--,,,,Intangible on frame 5-16.,,,,,,
Incineroar,Special Attacks,Neutral Air Dodge,,44,10,,,,Intangible on frame 3-29.,,,,,,
Incineroar,Special Attacks,"Air Dodge, Down",,63,11-19,,,,Intangible on frame 3-21.,,,,,,
Incineroar,Special Attacks,"Air Dodge, Diagonally Down",,72,11-19,,,,Intangible on frame 3-21.,,,,,,
Incineroar,Special Attacks,"Air Dodge, Left/Right",,76,11-19,,,,Intangible on frame 3-21.,,,,,,
Incineroar,Special Attacks,"Air Dodge, Diagonally Up",,86,11-19,,,,Intangible on frame 3-21.,,,,,,
Incineroar,Special Attacks,"Air Dodge, Up",,96,11-19,,,,Intangible on frame 3-21.,,,,,,
Incineroar,Special Attacks,Stats,,,,,,,,,,,,,
Incineroar,Special Attacks,Ledge Grab,,,,,,,,,,,,,
Incineroar,Special Attacks,Ledge Hang,,,,,,,,,,,,,
Incineroar,Special Attacks,Ledge Roll,,,,,,,,,,,,,
Incineroar,Special Attacks,Getup Attacks,,,,,,,,,,,,,
Incineroar,Grabs / Throws,Grab,7,37,--,--,,7—9,--,,,,28,,
Incineroar,Grabs / Throws,Dash Grab,11,45,--,--,,11—13,--,,,,32,,
Incineroar,Grabs / Throws,Pivot Grab,12,43,--,--,,12—14,--,,,,29,,
Incineroar,Grabs / Throws,Pummel,1,20,**,1.6,,,Total frames includes 14 frames of hitlag,,,,,,
Incineroar,Grabs / Throws,Forward Throw,58,81,--,12.0,,,--,,,,,,
Incineroar,Grabs / Throws,Backward Throw,28/30,51,--,14.0,,,--,,,,,,
Incineroar,Grabs / Throws,Up Throw,27,55,--,12.0,,,--,,,,,,
Incineroar,Grabs / Throws,Down Throw,22,35,--,9.0,,,--,,,,,,
Incineroar,Grabs / Throws,Spot Dodge,,21/26,--,,,,Intangible on frame 3-17,,,,,,
Incineroar,Grabs / Throws,Forward Roll,,30,--,,,,Intangible on frame 4-15.,,,,,,
Incineroar,Grabs / Throws,Backward Roll,,35,--,,,,Intangible on frame 5-16.,,,,,,
Incineroar,Grabs / Throws,Neutral Air Dodge,,44,10,,,,Intangible on frame 3-29.,,,,,,
Incineroar,Grabs / Throws,"Air Dodge, Down",,63,11-19,,,,Intangible on frame 3-21.,,,,,,
Incineroar,Grabs / Throws,"Air Dodge, Diagonally Down",,72,11-19,,,,Intangible on frame 3-21.,,,,,,
Incineroar,Grabs / Throws,"Air Dodge, Left/Right",,76,11-19,,,,Intangible on frame 3-21.,,,,,,
Incineroar,Grabs / Throws,"Air Dodge, Diagonally Up",,86,11-19,,,,Intangible on frame 3-21.,,,,,,
Incineroar,Grabs / Throws,"Air Dodge, Up",,96,11-19,,,,Intangible on frame 3-21.,,,,,,
Incineroar,Grabs / Throws,Stats,,,,,,,,,,,,,
Incineroar,Grabs / Throws,Ledge Grab,,,,,,,,,,,,,
Incineroar,Grabs / Throws,Ledge Hang,,,,,,,,,,,,,
Incineroar,Grabs / Throws,Ledge Roll,,,,,,,,,,,,,
Incineroar,Grabs / Throws,Getup Attacks,,,,,,,,,,,,,
Incineroar,Dodges / Rolls,Spot Dodge,,21/26,--,,,,Intangible on frame 3-17,,,,,,
Incineroar,Dodges / Rolls,Forward Roll,,30,--,,,,Intangible on frame 4-15.,,,,,,
Incineroar,Dodges / Rolls,Backward Roll,,35,--,,,,Intangible on frame 5-16.,,,,,,
Incineroar,Dodges / Rolls,Neutral Air Dodge,,44,10,,,,Intangible on frame 3-29.,,,,,,
Incineroar,Dodges / Rolls,"Air Dodge, Down",,63,11-19,,,,Intangible on frame 3-21.,,,,,,
Incineroar,Dodges / Rolls,"Air Dodge, Diagonally Down",,72,11-19,,,,Intangible on frame 3-21.,,,,,,
Incineroar,Dodges / Rolls,"Air Dodge, Left/Right",,76,11-19,,,,Intangible on frame 3-21.,,,,,,
Incineroar,Dodges / Rolls,"Air Dodge, Diagonally Up",,86,11-19,,,,Intangible on frame 3-21.,,,,,,
Incineroar,Dodges / Rolls,"Air Dodge, Up",,96,11-19,,,,Intangible on frame 3-21.,,,,,,
Incineroar,Dodges / Rolls,Stats,,,,,,,,,,,,,
Incineroar,Dodges / Rolls,Ledge Grab,,,,,,,,,,,,,
Incineroar,Dodges / Rolls,Ledge Hang,,,,,,,,,,,,,
Incineroar,Dodges / Rolls,Ledge Roll,,,,,,,,,,,,,
Incineroar,Dodges / Rolls,Getup Attacks,,,,,,,,,,,,,
Incineroar,Misc Info,Stats,,,,,,,,,,,,"Stats Weight — 116 Gravity — 0.126 Walk Speed — 0.62 Run Speed — 1.18 Initial Dash — 1.76 Air Speed — 0.88 Total Air Acceleration — 0.07 SH / FH / SHFF / FHFF Frames — 30 / 43 / 21 / 31 Fall Speed / Fast Fall Speed — 1.76 / 2.816 Out of Shield, Neutral Air or Neutral B (Air) — 8 frames Out of Shield, Back Air or Up Air — 10 frames Out of Shield, Up B — 11 frames (armor on frame 4) Shield Grab (Grab, post-Shieldstun) — 11 frames Shield Drop — 11 frames (universal) Jump Squat (pre-Jump frames) — 3 frames (universal)","[('Neutral Air or Neutral B (Air)', '8'), ('Back Air or Up Air', '10'), ('Up B', '11')]"
Incineroar,Misc Info,Ledge Grab,,,,,,,,,,,,Ledge Grab NormalSide BUp B Descent,
Incineroar,Misc Info,Ledge Hang,,,,,,,,,,,,Ledge Hang ,
Incineroar,Misc Info,Ledge Roll,,,,,,,,,,,,Ledge Roll ,
Incineroar,Misc Info,Getup Attacks,,,,,,,,,,,,Getup Attacks Facing UpFacing DownTripLedge,
