character,section,move,startup,total_frames,landing_lag,damage,advantage_on_shield,active_frames,notes,shield_lag,shield_stun,hitbox_type,end_lag,misc_raw,oos_options
Mario,Grabs / Throws,Grab,6,34,--,--,,6—7,--,,,,27,,
Mario,Grabs / Throws,Dash Grab,9,42,--,--,,9—10,--,,,,32,,
Mario,Grabs / Throws,Pivot Grab,10,36,--,--,,10—11,--,,,,25,,
Mario,Grabs / Throws,Pummel,1,19,Total frames includes 14 frames of hitlag.,1.3,,,--,,,,,,
Mario,Grabs / Throws,Forward Throw,13,27,--,8.0,,,--,,,,,,
Mario,Grabs / Throws,Backward Throw,44,59,--,11.0,,,--,,,,,,
Mario,Grabs / Throws,Up Throw,18,39,--,7.0,,,--,,,,,,
Mario,Grabs / Throws,Down Throw,18,39,--,5.0,,,--,,,,,,
Mario,Grabs / Throws,Spot Dodge,,20/25,--,,,,Intangible on frame 3-17.,,,,,,
Mario,Grabs / Throws,Forward Roll,,29,--,,,,Intangible on frame 4-15.,,,,,,
Mario,Grabs / Throws,Backward Roll,,34,--,,,,Intangible on frame 5-16.,,,,,,
Mario,Grabs / Throws,Neutral Air Dodge,,52,10,,,,Intangible on frame 3-29.,,,,,,
Mario,Grabs / Throws,"Air Dodge, Down",,71,11-19,,,,Intangible on frame 3-21.,,,,,,
Mario,Grabs / Throws,"Air Dodge, Diagonally Down",,77,11-19,,,,Intangible on frame 3-21.,,,,,,
Mario,Grabs / Throws,"Air Dodge, Left/Right",,87,11-19,,,,Intangible on frame 3-21.,,,,,,
Mario,Grabs / Throws,"Air Dodge, Diagonally Up",,102,11-19,,,,Intangible on frame 3-21.,,,,,,
Mario,Grabs / Throws,"Air Dodge, Up",,116,11-19,,,,Intangible on frame 3-21.,,,,,,
Mario,Grabs / Throws,Stats,,,,,,,,,,,,,
Mario,Grabs / Throws,Ledge Grab,,,,,,,,,,,,,
Mario,Grabs / Throws,Ledge Hang,,,,,,,,,,,,,
Mario,Grabs / Throws,Ledge Roll,,,,,,,,,,,,,
Mario,Grabs / Throws,Getup Attacks,,,,,,,,,,,,,
Mario,Dodges / Rolls,Spot Dodge,,20/25,--,,,,Intangible on frame 3-17.,,,,,,
Mario,Dodges / Rolls,Forward Roll,,29,--,,,,Intangible on frame 4-15.,,,,,,
Mario,Dodges / Rolls,Backward Roll,,34,--,,,,Intangible on frame 5-16.,,,,,,
Mario,Dodges / Rolls,Neutral Air Dodge,,52,10,,,,Intangible on frame 3-29.,,,,,,
Mario,Dodges / Rolls,"Air Dodge, Down",,71,11-19,,,,Intangible on frame 3-21.,,,,,,
Mario,Dodges / Rolls,"Air Dodge, Diagonally Down",,77,11-19,,,,Intangible on frame 3-21.,,,,,,
Mario,Dodges / Rolls,"Air Dodge, Left/Right",,87,11-19,,,,Intangible on frame 3-21.,,,,,,
Mario,Dodges / Rolls,"Air Dodge, Diagonally Up",,102,11-19,,,,Intangible on frame 3-21.,,,,,,
Mario,Dodges / Rolls,"Air Dodge, Up",,116,11-19,,,,Intangible on frame 3-21.,,,,,,
Mario,Dodges / Rolls,Stats,,,,,,,,,,,,,
Mario,Dodges / Rolls,Ledge Grab,,,,,,,,,,,,,
Mario,Dodges / Rolls,Ledge Hang,,,,,,,,,,,,,
Mario,Dodges / Rolls,Ledge Roll,,,,,,,,,,,,,
Mario,Dodges / Rolls,Getup Attacks,,,,,,,,,,,,,
Mario,Misc Info,Stats,,,,,,,,,,,,"Stats Weight — 98 Gravity — 0.087 Walk Speed — 1.155 Run Speed — 1.76 Initial Dash — 1.936 Air Speed — 1.208 Total Air Acceleration — 0.08 SH / FH / SHFF / FHFF Frames — 40 / 56 / 28 / 39 Fall Speed / Fast Fall Speed — 1.5 / 2.4 Out of Shield, Up B — 3 frames Out of Shield, Neutral Air — 6 frames Out of Shield, Up Air — 7 frames Shield Grab (Grab, post-Shieldstun) — 10 frames Shield Drop — 11 frames (universal) Jump Squat (pre-Jump frames) — 3 frames (universal)","[('Up B', '3'), ('Neutral Air', '6'), ('Up Air', '7')]"
Mario,Misc Info,Ledge Grab,,,,,,,,,,,,Ledge Grab Normal,
Mario,Misc Info,Ledge Hang,,,,,,,,,,,,Ledge Hang ,
Mario,Misc Info,Ledge Roll,,,,,,,,,,,,Ledge Roll ,
Mario,Misc Info,Getup Attacks,,,,,,,,,,,,Getup Attacks Facing UpFacing DownTripLedge,
