character,section,move,startup,total_frames,landing_lag,notes,damage,shield_lag,shield_stun,hitbox_type,advantage_on_shield,active_frames,end_lag
Captain_falcon,Aerial Attacks,Forward Throw,11/13,32,--,--,3.5/4.0,,,,,,
Captain_falcon,Aerial Attacks,Backward Throw,12/13,45,--,--,3.5/4.0,,,,,,
Captain_falcon,Aerial Attacks,Up Throw,12/14,37,--,--,4.0/5.0,,,,,,
Captain_falcon,Aerial Attacks,Down Throw,21,39,--,--,6.0,,,,,,
Captain_falcon,Aerial Attacks,Spot Dodge,,21/26,--,Intangible on frame 3-17,,,,,,,
Captain_falcon,Aerial Attacks,Forward Roll,,30,--,Intangible on frame 4-15,,,,,,,
Captain_falcon,Aerial Attacks,Backward Roll,,35,--,Intangible on frame 5-16,,,,,,,
Captain_falcon,Aerial Attacks,Neutral Air Dodge,,42,10,Intangible on frame 3-30,,,,,,,
Captain_falcon,Aerial Attacks,"Air Dodge, Down",,62,11-19,Intangible on frame 3-21,,,,,,,
Captain_falcon,Aerial Attacks,"Air Dodge, Diagonally Down",,66,11-19,Intangible on frame 3-21,,,,,,,
Captain_falcon,Aerial Attacks,"Air Dodge, Left/Right",,72,11-19,Intangible on frame 3-21,,,,,,,
Captain_falcon,Aerial Attacks,"Air Dodge, Diagonally Up",,85,11-19,Intangible on frame 3-21,,,,,,,
Captain_falcon,Aerial Attacks,"Air Dodge, Up",,94,11-19,Intangible on frame 3-21,,,,,,,
Captain_falcon,Aerial Attacks,Stats,,,,,,,,,,,
Captain_falcon,Aerial Attacks,Ledge Grab,,,,,,,,,,,
Captain_falcon,Aerial Attacks,Ledge Hang,,,,,,,,,,,
Captain_falcon,Aerial Attacks,Ledge Roll,,,,,,,,,,,
Captain_falcon,Aerial Attacks,Getup Attacks,,,,,,,,,,,
Captain_falcon,Special Attacks,Neutral B (Falcon Punch),53/62,103/117,--,--,25.0/28.0/22.0/25.0,17/25,22/25,Grounded/Grounded Reversed/Aerial/Aerial Reversed,-28/-30,53—57/62—66,37
Captain_falcon,Special Attacks,Side B (Raptor Boost),5(+10),27/71,--,"Startup is 6 upon reaching target. On hit total frames is 28. Proximity sensor is active starting on 10. Total frames on a miss is 71. The damage-based armor activates on frame 1 of reaching a target, frames 1—4 for 12 in 1v1.",10.0,12,10,--,-12,**,--
Captain_falcon,Special Attacks,"Side B, Air (Raptor Boost, Air)",5(+19),44,22,39 endlag on hit. Startup is 5 upon reaching a target. Proximity sensor active starting on 19. Can grab ledges on frame 26 or 8 after proximity sensor activates.,10.0,12,10,--,--,**,--
Captain_falcon,Special Attacks,Up B (Falcon Dive),14,--,24,54 frames endlag when successful.,5.0/13.0,--,--,Hit 1/Throw,--,14—30,--
Captain_falcon,Special Attacks,Down B (Falcon Kick),13,68/65,--,Total frames is 68 on the ground or 65 if you go over an edge.,15.0/11.0/7.0,10/8/7,14/10/7,Early/late/later,-41/-40/-37,13—16(17—23/24—33),35
Captain_falcon,Special Attacks,"Down B, Air (Falcon Kick, Air)",14,56,35,Landing hit on frame 1.,15.0/12.0/9.0/9.0,12/7,14/9,Early/Mid/Late/Landing,-25,14—18(19—24/25—27)/1—2,29
Captain_falcon,Special Attacks,Grab,6,35,--,--,--,,,,,6—7,28
Captain_falcon,Special Attacks,Dash Grab,9,43,--,--,--,,,,,9—10,33
Captain_falcon,Special Attacks,Pivot Grab,10,38,--,--,--,,,,,10—11,27
Captain_falcon,Special Attacks,Pummel,1,19,--,Total frames includes 13 frames of hitlag,1.3,,,,,,
Captain_falcon,Special Attacks,Forward Throw,11/13,32,--,--,3.5/4.0,,,,,,
Captain_falcon,Special Attacks,Backward Throw,12/13,45,--,--,3.5/4.0,,,,,,
Captain_falcon,Special Attacks,Up Throw,12/14,37,--,--,4.0/5.0,,,,,,
Captain_falcon,Special Attacks,Down Throw,21,39,--,--,6.0,,,,,,
Captain_falcon,Special Attacks,Spot Dodge,,21/26,--,Intangible on frame 3-17,,,,,,,
Captain_falcon,Special Attacks,Forward Roll,,30,--,Intangible on frame 4-15,,,,,,,
Captain_falcon,Special Attacks,Backward Roll,,35,--,Intangible on frame 5-16,,,,,,,
Captain_falcon,Special Attacks,Neutral Air Dodge,,42,10,Intangible on frame 3-30,,,,,,,
Captain_falcon,Special Attacks,"Air Dodge, Down",,62,11-19,Intangible on frame 3-21,,,,,,,
Captain_falcon,Special Attacks,"Air Dodge, Diagonally Down",,66,11-19,Intangible on frame 3-21,,,,,,,
Captain_falcon,Special Attacks,"Air Dodge, Left/Right",,72,11-19,Intangible on frame 3-21,,,,,,,
Captain_falcon,Special Attacks,"Air Dodge, Diagonally Up",,85,11-19,Intangible on frame 3-21,,,,,,,
Captain_falcon,Special Attacks,"Air Dodge, Up",,94,11-19,Intangible on frame 3-21,,,,,,,
Captain_falcon,Special Attacks,Stats,,,,,,,,,,,
Captain_falcon,Special Attacks,Ledge Grab,,,,,,,,,,,
Captain_falcon,Special Attacks,Ledge Hang,,,,,,,,,,,
Captain_falcon,Special Attacks,Ledge Roll,,,,,,,,,,,
Captain_falcon,Special Attacks,Getup Attacks,,,,,,,,,,,
Captain_falcon,Grabs / Throws,Grab,6,35,--,--,--,,,,,6—7,28
Captain_falcon,Grabs / Throws,Dash Grab,9,43,--,--,--,,,,,9—10,33
Captain_falcon,Grabs / Throws,Pivot Grab,10,38,--,--,--,,,,,10—11,27
Captain_falcon,Grabs / Throws,Pummel,1,19,--,Total frames includes 13 frames of hitlag,1.3,,,,,,
Captain_falcon,Grabs / Throws,Forward Throw,11/13,32,--,--,3.5/4.0,,,,,,
Captain_falcon,Grabs / Throws,Backward Throw,12/13,45,--,--,3.5/4.0,,,,,,
Captain_falcon,Grabs / Throws,Up Throw,12/14,37,--,--,4.0/5.0,,,,,,
Captain_falcon,Grabs / Throws,Down Throw,21,39,--,--,6.0,,,,,,
Captain_falcon,Grabs / Throws,Spot Dodge,,21/26,--,Intangible on frame 3-17,,,,,,,
Captain_falcon,Grabs / Throws,Forward Roll,,30,--,Intangible on frame 4-15,,,,,,,
Captain_falcon,Grabs / Throws,Backward Roll,,35,--,Intangible on frame 5-16,,,,,,,
Captain_falcon,Grabs / Throws,Neutral Air Dodge,,42,10,Intangible on frame 3-30,,,,,,,
Captain_falcon,Grabs / Throws,"Air Dodge, Down",,62,11-19,Intangible on frame 3-21,,,,,,,
Captain_falcon,Grabs / Throws,"Air Dodge, Diagonally Down",,66,11-19,Intangible on frame 3-21,,,,,,,
Captain_falcon,Grabs / Throws,"Air Dodge, Left/Right",,72,11-19,Intangible on frame 3-21,,,,,,,
Captain_falcon,Grabs / Throws,"Air Dodge, Diagonally Up",,85,11-19,Intangible on frame 3-21,,,,,,,
Captain_falcon,Grabs / Throws,"Air Dodge, Up",,94,11-19,Intangible on frame 3-21,,,,,,,
Captain_falcon,Grabs / Throws,Stats,,,,,,,,,,,
Captain_falcon,Grabs / Throws,Ledge Grab,,,,,,,,,,,
Captain_falcon,Grabs / Throws,Ledge Hang,,,,,,,,,,,
Captain_falcon,Grabs / Throws,Ledge Roll,,,,,,,,,,,
Captain_falcon,Grabs / Throws,Getup Attacks,,,,,,,,,,,
Captain_falcon,Dodges / Rolls,Spot Dodge,,21/26,--,Intangible on frame 3-17,,,,,,,
Captain_falcon,Dodges / Rolls,Forward Roll,,30,--,Intangible on frame 4-15,,,,,,,
Captain_falcon,Dodges / Rolls,Backward Roll,,35,--,Intangible on frame 5-16,,,,,,,
Captain_falcon,Dodges / Rolls,Neutral Air Dodge,,42,10,Intangible on frame 3-30,,,,,,,
Captain_falcon,Dodges / Rolls,"Air Dodge, Down",,62,11-19,Intangible on frame 3-21,,,,,,,
Captain_falcon,Dodges / Rolls,"Air Dodge, Diagonally Down",,66,11-19,Intangible on frame 3-21,,,,,,,
Captain_falcon,Dodges / Rolls,"Air Dodge, Left/Right",,72,11-19,Intangible on frame 3-21,,,,,,,
Captain_falcon,Dodges / Rolls,"Air Dodge, Diagonally Up",,85,11-19,Intangible on frame 3-21,,,,,,,
Captain_falcon,Dodges / Rolls,"Air Dodge, Up",,94,11-19,Intangible on frame 3-21,,,,,,,
Captain_falcon,Dodges / Rolls,Stats,,,,,,,,,,,
Captain_falcon,Dodges / Rolls,Ledge Grab,,,,,,,,,,,
Captain_falcon,Dodges / Rolls,Ledge Hang,,,,,,,,,,,
Captain_falcon,Dodges / Rolls,Ledge Roll,,,,,,,,,,,
Captain_falcon,Dodges / Rolls,Getup Attacks,,,,,,,,,,,
Captain_falcon,Misc Info,Stats,,,,,,,,,,,
Captain_falcon,Misc Info,Ledge Grab,,,,,,,,,,,
Captain_falcon,Misc Info,Ledge Hang,,,,,,,,,,,
Captain_falcon,Misc Info,Ledge Roll,,,,,,,,,,,
Captain_falcon,Misc Info,Getup Attacks,,,,,,,,,,,
