character,section,move,startup,total_frames,landing_lag,damage,advantage_on_shield,active_frames,notes,shield_lag,shield_stun,hitbox_type,end_lag,misc_raw,oos_options
Ike,Aerial Attacks,Up B (Aether),15/44/51/61,--,36,6.0/1.0/3.0/6.0,-29,**,Landing hit on frame 1. Super armor on frame 5-35. (ending the frame he ascends). Super armor on frame 15-35 for the air version.,6/4/5/6,6/2/4/6,First/multi/falling/landing,--,,
Ike,Aerial Attacks,Down B (Counter),9 (Start of Counter),73,--,--,--,--,Invulnerable on frame 8. Counters on frame 9-33,--,--,--,--,,
Ike,Aerial Attacks,"Counter, Attack",4,43,--,--,--,4—5,Invulnerable on frame 1-4 in addition to counter freeze frames,--,--,--,38,,
Ike,Aerial Attacks,Grab,7,36,--,--,,7—8,--,,,,28,,
Ike,Aerial Attacks,Dash Grab,10,44,--,--,,10—11,--,,,,33,,
Ike,Aerial Attacks,Pivot Grab,11,39,--,--,,11—12,--,,,,27,,
Ike,Aerial Attacks,Pummel,1,20,Total frames includes 14 frames of hitlag.,1.6,,,--,,,,,,
Ike,Aerial Attacks,Forward Throw,5/8,32,--,3.5/4.0,,,--,,,,,,
Ike,Aerial Attacks,Backward Throw,20/22,37,--,3.0/4.0,,,--,,,,,,
Ike,Aerial Attacks,Up Throw,18/20,42,--,3.5/4.0,,,--,,,,,,
Ike,Aerial Attacks,Down Throw,35/40,57,--,3.0/4.0,,,--,,,,,,
Ike,Aerial Attacks,Spot Dodge,,21/26,--,,,,Intangible on frame 3-17,,,,,,
Ike,Aerial Attacks,Forward Roll,,30,--,,,,Intangible on frame 4-15.,,,,,,
Ike,Aerial Attacks,Backward Roll,,35,--,,,,Intangible on frame 5-16.,,,,,,
Ike,Aerial Attacks,Neutral Air Dodge,,49,10,,,,Intangible on frame 4-31.,,,,,,
Ike,Aerial Attacks,"Air Dodge, Down",,66,11-19,,,,Intangible on frame 4-22.,,,,,,
Ike,Aerial Attacks,"Air Dodge, Diagonally Down",,76,11-19,,,,Intangible on frame 4-22.,,,,,,
Ike,Aerial Attacks,"Air Dodge, Left/Right",,82,11-19,,,,Intangible on frame 4-22.,,,,,,
Ike,Aerial Attacks,"Air Dodge, Diagonally Up",,96,11-19,,,,Intangible on frame 4-22.,,,,,,
Ike,Aerial Attacks,"Air Dodge, Up",,108,11-19,,,,Intangible on frame 4-22.,,,,,,
Ike,Aerial Attacks,Stats,,,,,,,,,,,,,
Ike,Aerial Attacks,Ledge Grab,,,,,,,,,,,,,
Ike,Aerial Attacks,Ledge Hang,,,,,,,,,,,,,
Ike,Aerial Attacks,Ledge Roll,,,,,,,,,,,,,
Ike,Aerial Attacks,Getup Attacks,,,,,,,,,,,,,
Ike,Special Attacks,Neutral B (Eruption),30-239,78-287,--,10.0—35.0,-38 to Shieldbreak,**,"On release, startup is 11 and total frames is 59",8—16,10—Shieldbreak,--,--,,
Ike,Special Attacks,Side B (Quickdraw),16,53/34/44,30,6.0—13.0,-28 to -22,**,"Reaches max charge around 85. Startup is 2 upon reaching a target. Swing total frames is 34, or 44 from the air. Landing lag only occurs after entering special fall. Can continue recovery options after an air swing on frame 44.",6—9,6—12,--,--,,
Ike,Special Attacks,Up B (Aether),15/44/51/61,--,36,6.0/1.0/3.0/6.0,-29,**,Landing hit on frame 1. Super armor on frame 5-35. (ending the frame he ascends). Super armor on frame 15-35 for the air version.,6/4/5/6,6/2/4/6,First/multi/falling/landing,--,,
Ike,Special Attacks,Down B (Counter),9 (Start of Counter),73,--,--,--,--,Invulnerable on frame 8. Counters on frame 9-33,--,--,--,--,,
Ike,Special Attacks,"Counter, Attack",4,43,--,--,--,4—5,Invulnerable on frame 1-4 in addition to counter freeze frames,--,--,--,38,,
Ike,Special Attacks,Grab,7,36,--,--,,7—8,--,,,,28,,
Ike,Special Attacks,Dash Grab,10,44,--,--,,10—11,--,,,,33,,
Ike,Special Attacks,Pivot Grab,11,39,--,--,,11—12,--,,,,27,,
Ike,Special Attacks,Pummel,1,20,Total frames includes 14 frames of hitlag.,1.6,,,--,,,,,,
Ike,Special Attacks,Forward Throw,5/8,32,--,3.5/4.0,,,--,,,,,,
Ike,Special Attacks,Backward Throw,20/22,37,--,3.0/4.0,,,--,,,,,,
Ike,Special Attacks,Up Throw,18/20,42,--,3.5/4.0,,,--,,,,,,
Ike,Special Attacks,Down Throw,35/40,57,--,3.0/4.0,,,--,,,,,,
Ike,Special Attacks,Spot Dodge,,21/26,--,,,,Intangible on frame 3-17,,,,,,
Ike,Special Attacks,Forward Roll,,30,--,,,,Intangible on frame 4-15.,,,,,,
Ike,Special Attacks,Backward Roll,,35,--,,,,Intangible on frame 5-16.,,,,,,
Ike,Special Attacks,Neutral Air Dodge,,49,10,,,,Intangible on frame 4-31.,,,,,,
Ike,Special Attacks,"Air Dodge, Down",,66,11-19,,,,Intangible on frame 4-22.,,,,,,
Ike,Special Attacks,"Air Dodge, Diagonally Down",,76,11-19,,,,Intangible on frame 4-22.,,,,,,
Ike,Special Attacks,"Air Dodge, Left/Right",,82,11-19,,,,Intangible on frame 4-22.,,,,,,
Ike,Special Attacks,"Air Dodge, Diagonally Up",,96,11-19,,,,Intangible on frame 4-22.,,,,,,
Ike,Special Attacks,"Air Dodge, Up",,108,11-19,,,,Intangible on frame 4-22.,,,,,,
Ike,Special Attacks,Stats,,,,,,,,,,,,,
Ike,Special Attacks,Ledge Grab,,,,,,,,,,,,,
Ike,Special Attacks,Ledge Hang,,,,,,,,,,,,,
Ike,Special Attacks,Ledge Roll,,,,,,,,,,,,,
Ike,Special Attacks,Getup Attacks,,,,,,,,,,,,,
Ike,Grabs / Throws,Grab,7,36,--,--,,7—8,--,,,,28,,
Ike,Grabs / Throws,Dash Grab,10,44,--,--,,10—11,--,,,,33,,
Ike,Grabs / Throws,Pivot Grab,11,39,--,--,,11—12,--,,,,27,,
Ike,Grabs / Throws,Pummel,1,20,Total frames includes 14 frames of hitlag.,1.6,,,--,,,,,,
Ike,Grabs / Throws,Forward Throw,5/8,32,--,3.5/4.0,,,--,,,,,,
Ike,Grabs / Throws,Backward Throw,20/22,37,--,3.0/4.0,,,--,,,,,,
Ike,Grabs / Throws,Up Throw,18/20,42,--,3.5/4.0,,,--,,,,,,
Ike,Grabs / Throws,Down Throw,35/40,57,--,3.0/4.0,,,--,,,,,,
Ike,Grabs / Throws,Spot Dodge,,21/26,--,,,,Intangible on frame 3-17,,,,,,
Ike,Grabs / Throws,Forward Roll,,30,--,,,,Intangible on frame 4-15.,,,,,,
Ike,Grabs / Throws,Backward Roll,,35,--,,,,Intangible on frame 5-16.,,,,,,
Ike,Grabs / Throws,Neutral Air Dodge,,49,10,,,,Intangible on frame 4-31.,,,,,,
Ike,Grabs / Throws,"Air Dodge, Down",,66,11-19,,,,Intangible on frame 4-22.,,,,,,
Ike,Grabs / Throws,"Air Dodge, Diagonally Down",,76,11-19,,,,Intangible on frame 4-22.,,,,,,
Ike,Grabs / Throws,"Air Dodge, Left/Right",,82,11-19,,,,Intangible on frame 4-22.,,,,,,
Ike,Grabs / Throws,"Air Dodge, Diagonally Up",,96,11-19,,,,Intangible on frame 4-22.,,,,,,
Ike,Grabs / Throws,"Air Dodge, Up",,108,11-19,,,,Intangible on frame 4-22.,,,,,,
Ike,Grabs / Throws,Stats,,,,,,,,,,,,,
Ike,Grabs / Throws,Ledge Grab,,,,,,,,,,,,,
Ike,Grabs / Throws,Ledge Hang,,,,,,,,,,,,,
Ike,Grabs / Throws,Ledge Roll,,,,,,,,,,,,,
Ike,Grabs / Throws,Getup Attacks,,,,,,,,,,,,,
Ike,Dodges / Rolls,Spot Dodge,,21/26,--,,,,Intangible on frame 3-17,,,,,,
Ike,Dodges / Rolls,Forward Roll,,30,--,,,,Intangible on frame 4-15.,,,,,,
Ike,Dodges / Rolls,Backward Roll,,35,--,,,,Intangible on frame 5-16.,,,,,,
Ike,Dodges / Rolls,Neutral Air Dodge,,49,10,,,,Intangible on frame 4-31.,,,,,,
Ike,Dodges / Rolls,"Air Dodge, Down",,66,11-19,,,,Intangible on frame 4-22.,,,,,,
Ike,Dodges / Rolls,"Air Dodge, Diagonally Down",,76,11-19,,,,Intangible on frame 4-22.,,,,,,
Ike,Dodges / Rolls,"Air Dodge, Left/Right",,82,11-19,,,,Intangible on frame 4-22.,,,,,,
Ike,Dodges / Rolls,"Air Dodge, Diagonally Up",,96,11-19,,,,Intangible on frame 4-22.,,,,,,
Ike,Dodges / Rolls,"Air Dodge, Up",,108,11-19,,,,Intangible on frame 4-22.,,,,,,
Ike,Dodges / Rolls,Stats,,,,,,,,,,,,,
Ike,Dodges / Rolls,Ledge Grab,,,,,,,,,,,,,
Ike,Dodges / Rolls,Ledge Hang,,,,,,,,,,,,,
Ike,Dodges / Rolls,Ledge Roll,,,,,,,,,,,,,
Ike,Dodges / Rolls,Getup Attacks,,,,,,,,,,,,,
Ike,Misc Info,Stats,,,,,,,,,,,,"Stats Weight — 107 Gravity — 0.092 Walk Speed — 0.912 Run Speed — 1.507 Initial Dash — 1.815 Air Speed — 1.134 Total Air Acceleration — 0.05 SH / FH / SHFF / FHFF Frames — 37 / 48 / 26 / 33 Fall Speed / Fast Fall Speed — 1.65 / 2.64 Out of Shield, Back Air — 10 frames Out of Shield, Neutral Air — 13 frames Out of Shield, Forward Air — 14 frames Out of Shield, Up B — 15 frames (but armor starts on frame 5) Shield Grab (Grab, post-Shieldstun) — 11 frames Shield Drop — 11 frames (universal) Jump Squat (pre-Jump frames) — 3 frames (universal)","[('Back Air', '10'), ('Neutral Air', '13'), ('Forward Air', '14'), ('Up B', '15')]"
Ike,Misc Info,Ledge Grab,,,,,,,,,,,,Ledge Grab Normal,
Ike,Misc Info,Ledge Hang,,,,,,,,,,,,Ledge Hang ,
Ike,Misc Info,Ledge Roll,,,,,,,,,,,,Ledge Roll ,
Ike,Misc Info,Getup Attacks,,,,,,,,,,,,Getup Attacks Facing UpFacing DownTripLedge,
