character,section,move,startup,total_frames,landing_lag,damage,advantage_on_shield,active_frames,notes,shield_lag,shield_stun,hitbox_type,end_lag,misc_raw,oos_options
Diddy_kong,Grabs / Throws,Pivot Grab,11,39,--,--,,11—12,--,,,,27,,
Diddy_kong,Grabs / Throws,Pummel,1,16,--,1.0,,,Total frames includes 10 frames of hitlag,,,,,,
Diddy_kong,Grabs / Throws,Forward Throw,21,31,--,9.0,,,--,,,,,,
Diddy_kong,Grabs / Throws,Backward Throw,18,51,--,12.0,,,--,,,,,,
Diddy_kong,Grabs / Throws,Up Throw,17/19,26,--,1.0/4.0,,,--,,,,,,
Diddy_kong,Grabs / Throws,Down Throw,22,31,--,7.0,,,--,,,,,,
Diddy_kong,Grabs / Throws,Spot Dodge,,19/24,--,,,,Intangible on frame 3-16,,,,,,
Diddy_kong,Grabs / Throws,Forward Roll,,28,--,,,,Intangible on frame 4-14,,,,,,
Diddy_kong,Grabs / Throws,Backward Roll,,33,--,,,,Intangible on frame 4-15,,,,,,
Diddy_kong,Grabs / Throws,Neutral Air Dodge,,44,10,,,,Intangible on frame 2-27,,,,,,
Diddy_kong,Grabs / Throws,"Air Dodge, Down",,62,11-19,,,,Intangible on frame 2-19,,,,,,
Diddy_kong,Grabs / Throws,"Air Dodge, Diagonally Down",,68,11-19,,,,Intangible on frame 2-19,,,,,,
Diddy_kong,Grabs / Throws,"Air Dodge, Left/Right",,74,11-19,,,,Intangible on frame 2-19,,,,,,
Diddy_kong,Grabs / Throws,"Air Dodge, Diagonally Up",,86,11-19,,,,Intangible on frame 2-19,,,,,,
Diddy_kong,Grabs / Throws,"Air Dodge, Up",,96,11-19,,,,Intangible on frame 2-19,,,,,,
Diddy_kong,Grabs / Throws,Stats,,,,,,,,,,,,,
Diddy_kong,Grabs / Throws,Ledge Grab,,,,,,,,,,,,,
Diddy_kong,Grabs / Throws,Ledge Hang,,,,,,,,,,,,,
Diddy_kong,Grabs / Throws,Ledge Roll,,,,,,,,,,,,,
Diddy_kong,Grabs / Throws,Getup Attacks,,,,,,,,,,,,,
Diddy_kong,Dodges / Rolls,Spot Dodge,,19/24,--,,,,Intangible on frame 3-16,,,,,,
Diddy_kong,Dodges / Rolls,Forward Roll,,28,--,,,,Intangible on frame 4-14,,,,,,
Diddy_kong,Dodges / Rolls,Backward Roll,,33,--,,,,Intangible on frame 4-15,,,,,,
Diddy_kong,Dodges / Rolls,Neutral Air Dodge,,44,10,,,,Intangible on frame 2-27,,,,,,
Diddy_kong,Dodges / Rolls,"Air Dodge, Down",,62,11-19,,,,Intangible on frame 2-19,,,,,,
Diddy_kong,Dodges / Rolls,"Air Dodge, Diagonally Down",,68,11-19,,,,Intangible on frame 2-19,,,,,,
Diddy_kong,Dodges / Rolls,"Air Dodge, Left/Right",,74,11-19,,,,Intangible on frame 2-19,,,,,,
Diddy_kong,Dodges / Rolls,"Air Dodge, Diagonally Up",,86,11-19,,,,Intangible on frame 2-19,,,,,,
Diddy_kong,Dodges / Rolls,"Air Dodge, Up",,96,11-19,,,,Intangible on frame 2-19,,,,,,
Diddy_kong,Dodges / Rolls,Stats,,,,,,,,,,,,,
Diddy_kong,Dodges / Rolls,Ledge Grab,,,,,,,,,,,,,
Diddy_kong,Dodges / Rolls,Ledge Hang,,,,,,,,,,,,,
Diddy_kong,Dodges / Rolls,Ledge Roll,,,,,,,,,,,,,
Diddy_kong,Dodges / Rolls,Getup Attacks,,,,,,,,,,,,,
Diddy_kong,Misc Info,Stats,,,,,,,,,,,,"Stats Weight — 90 Gravity — 0.125 Walk Speed — 1.313 Run Speed — 2.006 Initial Dash — 2.09 Air Speed — 0.924 Total Air Acceleration — 0.05 SH / FH / SHFF / FHFF Frames — 36 / 51 / 26 / 36 Fall Speed / Fast Fall Speed — 1.75 / 2.8 Out of Shield, Z-Drop Banana — 4 frames Out of Shield, Up Smash — 5 frames Out of Shield, Up B or Back Air — 8 frames Out of Shield, Forward Air — 9 frames Shield Grab (Grab, post-Shieldstun) — 11 frames Shield Drop — 11 frames (universal) Jump Squat (pre-Jump frames) — 3 frames (universal)","[('Z-Drop Banana', '4'), ('Up Smash', '5'), ('Up B or Back Air', '8'), ('Forward Air', '9')]"
Diddy_kong,Misc Info,Ledge Grab,,,,,,,,,,,,Ledge Grab NormalUp B,
Diddy_kong,Misc Info,Ledge Hang,,,,,,,,,,,,Ledge Hang ,
Diddy_kong,Misc Info,Ledge Roll,,,,,,,,,,,,Ledge Roll ,
Diddy_kong,Misc Info,Getup Attacks,,,,,,,,,,,,Getup Attacks Facing UpFacing DownTripLedge,
