character,section,move,startup,total_frames,landing_lag,damage,advantage_on_shield,active_frames,notes,shield_lag,shield_stun,hitbox_type,end_lag,misc_raw,oos_options
Sephiroth,Ground Attacks,Spot Dodge,,20/25,--,,,,Intangible on frame 3-17,,,,,,
Sephiroth,Ground Attacks,Forward Roll,,29,--,,,,Intangible on frame 4-15,,,,,,
Sephiroth,Ground Attacks,Backward Roll,,34,--,,,,Intangible on frame 5-16,,,,,,
Sephiroth,Ground Attacks,Neutral Air Dodge,,44,**,,,,Intangible on frame 3-30,,,,,,
Sephiroth,Ground Attacks,"Air Dodge, Down",,61,**,,,,Intangible on frame 3-21,,,,,,
Sephiroth,Ground Attacks,"Air Dodge, Diagonally Down",,69,**,,,,Intangible on frame 3-21,,,,,,
Sephiroth,Ground Attacks,"Air Dodge, Left/Right",,74,**,,,,Intangible on frame 3-21,,,,,,
Sephiroth,Ground Attacks,"Air Dodge, Diagonally Up",,86,**,,,,Intangible on frame 3-21,,,,,,
Sephiroth,Ground Attacks,"Air Dodge, Up",,97,**,,,,Intangible on frame 3-21,,,,,,
Sephiroth,Ground Attacks,Stats,,,,,,,,,,,,,
Sephiroth,Ground Attacks,Ledge Grab,,,,,,,,,,,,,
Sephiroth,Ground Attacks,Ledge Hang,,,,,,,,,,,,,
Sephiroth,Ground Attacks,Ledge Roll,,,,,,,,,,,,,
Sephiroth,Ground Attacks,Getup Attacks,,,,,,,,,,,,,
Sephiroth,Aerial Attacks,Neutral Air,9,33,9,8.5,-5 [-4],9—10,Autocancels on frame 1 and 30 onward.,7,4,--,23,,
Sephiroth,Aerial Attacks,Forward Air,13,41,14,(8.0/10.0/11.0 Clean hit)/(5.5/7.0/8.0 Late hit),-10 [-9],13—14(15—18),Autocancels on frame 1-2 and 39 onward.,7/8/10 / 6/7/7,4/4/4 / 3/3/4,early close/middle/far / late close/middle/far,23,,
Sephiroth,Aerial Attacks,Back Air,15,46,16,9.5/14.5/11.5,-11 [-10],15—16,Autocancels on frame 1-4 and 46 onward.,8/12/9,4/5/5,close/middle/far,30,,
Sephiroth,Aerial Attacks,Up Air,16,53,21,7.0/11.0/8.5,-17 [-17],16—21,Autocancels on frame 1-4 and 52 onward.,7/9/7,3/4/4,close/middle/far,32,,
Sephiroth,Aerial Attacks,Down Air,19,61,26,Normal: (15.0/10.0 Clean hit)/10.0 | Landing: (5.0/7.0)/5.0%,Normal: -27 [-25] | Landing: -19 [-18],19—23/24—39(1—2),"Autocancels on frame 1-4 and 55 onward. Landing hit on frame 1 of landing, but falling and landing hits cannot seem to hit the same target.",12/8/6,5/4/6,early/late/landing,22,,
Sephiroth,Aerial Attacks,Neutral B (Flare),41,65,--,3.0 / 10.5,-28,(22—27/28—34/35—39/40—95)/98—101,Explosion occurs three frames after contact. Can cancel as early as frame 20. Takes 7 frames to cancel with shield. Startup after charge release is 22.,*/8,*/4,initial/explode,--,,
Sephiroth,Aerial Attacks,Megaflare,52,73,--,3.5 / 3.7 / 9.0,-22,21—48/(58—60/61—66/67—68),Must hold for 31 frames to reach this level of charge. Startup after charge release is 21.,5/*/7,2/*/4,initial/multi/explode,5,,
Sephiroth,Aerial Attacks,Gigaflare,130,181,--,6.0 / 3.7 / 11.0,-13,130—176/(183—184/185—200/201—202),--,6/*/10,*/*/4,initial/multi/explode,--,,
Sephiroth,Aerial Attacks,Side B (Shadow Flare),16—42,38—64,--,1.6—4.5 / 6.5,-17 — -15,8-14,Startup and total frames vary with charge. Startup after charge release is 8—14 frames.,4—5/8,2—3/3,projectile/explode,24,,
Sephiroth,Aerial Attacks,"Up B, no charge (Blade Dash)",25,56*,27,7.0,-27 [-26],25—28,Total frames assumes travel along the ground.,7,4,--,28,,
Sephiroth,Aerial Attacks,"Up B, charge (Octaslash)",36,104*,56,2.3 (Multihits)/(7.0/2.3 Final hit),-63 — -61/-47 [-62 — -60/-45],36/38/40/42/44/46/48/50,Total frames assumes travel along the ground.,5/15,*/7,multi/final,54,,
Sephiroth,Aerial Attacks,"Down B (Scintilla, Miss)",38,86,**,1.0 / 5.0,-25 [-25],38—52 (Rehit: 5)/53,"Detection is 7—27.Counter only activates when something hits the wall, not Sephiroth's body.",4/6,*/3,multi/final,33,,
Sephiroth,Aerial Attacks,"Down B (Scintilla, Success)",7,51,**,(2.0/4.0)/(6.5/18.0),**,7—21/22,Data is Upon the counter's activation. Sephiroth does not suffer hitlag. Damage listed is the Max. Intangibility on 1-11.,**,**,**,29,,
Sephiroth,Aerial Attacks,Grab,7,36,--,--,,7—8,--,,,,28,,
Sephiroth,Aerial Attacks,Dash Grab,10,44,--,--,,10—11,--,,,,33,,
Sephiroth,Aerial Attacks,Pivot Grab,11,39,--,--,,11—12,--,,,,27,,
Sephiroth,Aerial Attacks,Pummel,1,19,**,1.3,,,Total frames includes 14 frames of hitlag (plus one in 1v1),,,,,,
Sephiroth,Aerial Attacks,Forward Throw,14,34,--,3.0/3.0,,,"Hits on 14, throws on 15",,,,,,
Sephiroth,Aerial Attacks,Backward Throw,18,31,--,3.0/3.5,,,"Hits on 18, throws on 19",,,,,,
Sephiroth,Aerial Attacks,Up Throw,13(14),32,--,4.0/3.0,,,"Hits on 13, late hit on 14. Throws on 14.",,,,,,
Sephiroth,Aerial Attacks,Down Throw,40 (throw only),47,--,4.0,,,--,,,,,,
Sephiroth,Aerial Attacks,Spot Dodge,,20/25,--,,,,Intangible on frame 3-17,,,,,,
Sephiroth,Aerial Attacks,Forward Roll,,29,--,,,,Intangible on frame 4-15,,,,,,
Sephiroth,Aerial Attacks,Backward Roll,,34,--,,,,Intangible on frame 5-16,,,,,,
Sephiroth,Aerial Attacks,Neutral Air Dodge,,44,**,,,,Intangible on frame 3-30,,,,,,
Sephiroth,Aerial Attacks,"Air Dodge, Down",,61,**,,,,Intangible on frame 3-21,,,,,,
Sephiroth,Aerial Attacks,"Air Dodge, Diagonally Down",,69,**,,,,Intangible on frame 3-21,,,,,,
Sephiroth,Aerial Attacks,"Air Dodge, Left/Right",,74,**,,,,Intangible on frame 3-21,,,,,,
Sephiroth,Aerial Attacks,"Air Dodge, Diagonally Up",,86,**,,,,Intangible on frame 3-21,,,,,,
Sephiroth,Aerial Attacks,"Air Dodge, Up",,97,**,,,,Intangible on frame 3-21,,,,,,
Sephiroth,Aerial Attacks,Stats,,,,,,,,,,,,,
Sephiroth,Aerial Attacks,Ledge Grab,,,,,,,,,,,,,
Sephiroth,Aerial Attacks,Ledge Hang,,,,,,,,,,,,,
Sephiroth,Aerial Attacks,Ledge Roll,,,,,,,,,,,,,
Sephiroth,Aerial Attacks,Getup Attacks,,,,,,,,,,,,,
Sephiroth,Special Attacks,Neutral B (Flare),41,65,--,3.0 / 10.5,-28,(22—27/28—34/35—39/40—95)/98—101,Explosion occurs three frames after contact. Can cancel as early as frame 20. Takes 7 frames to cancel with shield. Startup after charge release is 22.,*/8,*/4,initial/explode,--,,
Sephiroth,Special Attacks,Megaflare,52,73,--,3.5 / 3.7 / 9.0,-22,21—48/(58—60/61—66/67—68),Must hold for 31 frames to reach this level of charge. Startup after charge release is 21.,5/*/7,2/*/4,initial/multi/explode,5,,
Sephiroth,Special Attacks,Gigaflare,130,181,--,6.0 / 3.7 / 11.0,-13,130—176/(183—184/185—200/201—202),--,6/*/10,*/*/4,initial/multi/explode,--,,
Sephiroth,Special Attacks,Side B (Shadow Flare),16—42,38—64,--,1.6—4.5 / 6.5,-17 — -15,8-14,Startup and total frames vary with charge. Startup after charge release is 8—14 frames.,4—5/8,2—3/3,projectile/explode,24,,
Sephiroth,Special Attacks,"Up B, no charge (Blade Dash)",25,56*,27,7.0,-27 [-26],25—28,Total frames assumes travel along the ground.,7,4,--,28,,
Sephiroth,Special Attacks,"Up B, charge (Octaslash)",36,104*,56,2.3 (Multihits)/(7.0/2.3 Final hit),-63 — -61/-47 [-62 — -60/-45],36/38/40/42/44/46/48/50,Total frames assumes travel along the ground.,5/15,*/7,multi/final,54,,
Sephiroth,Special Attacks,"Down B (Scintilla, Miss)",38,86,**,1.0 / 5.0,-25 [-25],38—52 (Rehit: 5)/53,"Detection is 7—27.Counter only activates when something hits the wall, not Sephiroth's body.",4/6,*/3,multi/final,33,,
Sephiroth,Special Attacks,"Down B (Scintilla, Success)",7,51,**,(2.0/4.0)/(6.5/18.0),**,7—21/22,Data is Upon the counter's activation. Sephiroth does not suffer hitlag. Damage listed is the Max. Intangibility on 1-11.,**,**,**,29,,
Sephiroth,Special Attacks,Grab,7,36,--,--,,7—8,--,,,,28,,
Sephiroth,Special Attacks,Dash Grab,10,44,--,--,,10—11,--,,,,33,,
Sephiroth,Special Attacks,Pivot Grab,11,39,--,--,,11—12,--,,,,27,,
Sephiroth,Special Attacks,Pummel,1,19,**,1.3,,,Total frames includes 14 frames of hitlag (plus one in 1v1),,,,,,
Sephiroth,Special Attacks,Forward Throw,14,34,--,3.0/3.0,,,"Hits on 14, throws on 15",,,,,,
Sephiroth,Special Attacks,Backward Throw,18,31,--,3.0/3.5,,,"Hits on 18, throws on 19",,,,,,
Sephiroth,Special Attacks,Up Throw,13(14),32,--,4.0/3.0,,,"Hits on 13, late hit on 14. Throws on 14.",,,,,,
Sephiroth,Special Attacks,Down Throw,40 (throw only),47,--,4.0,,,--,,,,,,
Sephiroth,Special Attacks,Spot Dodge,,20/25,--,,,,Intangible on frame 3-17,,,,,,
Sephiroth,Special Attacks,Forward Roll,,29,--,,,,Intangible on frame 4-15,,,,,,
Sephiroth,Special Attacks,Backward Roll,,34,--,,,,Intangible on frame 5-16,,,,,,
Sephiroth,Special Attacks,Neutral Air Dodge,,44,**,,,,Intangible on frame 3-30,,,,,,
Sephiroth,Special Attacks,"Air Dodge, Down",,61,**,,,,Intangible on frame 3-21,,,,,,
Sephiroth,Special Attacks,"Air Dodge, Diagonally Down",,69,**,,,,Intangible on frame 3-21,,,,,,
Sephiroth,Special Attacks,"Air Dodge, Left/Right",,74,**,,,,Intangible on frame 3-21,,,,,,
Sephiroth,Special Attacks,"Air Dodge, Diagonally Up",,86,**,,,,Intangible on frame 3-21,,,,,,
Sephiroth,Special Attacks,"Air Dodge, Up",,97,**,,,,Intangible on frame 3-21,,,,,,
Sephiroth,Special Attacks,Stats,,,,,,,,,,,,,
Sephiroth,Special Attacks,Ledge Grab,,,,,,,,,,,,,
Sephiroth,Special Attacks,Ledge Hang,,,,,,,,,,,,,
Sephiroth,Special Attacks,Ledge Roll,,,,,,,,,,,,,
Sephiroth,Special Attacks,Getup Attacks,,,,,,,,,,,,,
Sephiroth,Grabs / Throws,Grab,7,36,--,--,,7—8,--,,,,28,,
Sephiroth,Grabs / Throws,Dash Grab,10,44,--,--,,10—11,--,,,,33,,
Sephiroth,Grabs / Throws,Pivot Grab,11,39,--,--,,11—12,--,,,,27,,
Sephiroth,Grabs / Throws,Pummel,1,19,**,1.3,,,Total frames includes 14 frames of hitlag (plus one in 1v1),,,,,,
Sephiroth,Grabs / Throws,Forward Throw,14,34,--,3.0/3.0,,,"Hits on 14, throws on 15",,,,,,
Sephiroth,Grabs / Throws,Backward Throw,18,31,--,3.0/3.5,,,"Hits on 18, throws on 19",,,,,,
Sephiroth,Grabs / Throws,Up Throw,13(14),32,--,4.0/3.0,,,"Hits on 13, late hit on 14. Throws on 14.",,,,,,
Sephiroth,Grabs / Throws,Down Throw,40 (throw only),47,--,4.0,,,--,,,,,,
Sephiroth,Grabs / Throws,Spot Dodge,,20/25,--,,,,Intangible on frame 3-17,,,,,,
Sephiroth,Grabs / Throws,Forward Roll,,29,--,,,,Intangible on frame 4-15,,,,,,
Sephiroth,Grabs / Throws,Backward Roll,,34,--,,,,Intangible on frame 5-16,,,,,,
Sephiroth,Grabs / Throws,Neutral Air Dodge,,44,**,,,,Intangible on frame 3-30,,,,,,
Sephiroth,Grabs / Throws,"Air Dodge, Down",,61,**,,,,Intangible on frame 3-21,,,,,,
Sephiroth,Grabs / Throws,"Air Dodge, Diagonally Down",,69,**,,,,Intangible on frame 3-21,,,,,,
Sephiroth,Grabs / Throws,"Air Dodge, Left/Right",,74,**,,,,Intangible on frame 3-21,,,,,,
Sephiroth,Grabs / Throws,"Air Dodge, Diagonally Up",,86,**,,,,Intangible on frame 3-21,,,,,,
Sephiroth,Grabs / Throws,"Air Dodge, Up",,97,**,,,,Intangible on frame 3-21,,,,,,
Sephiroth,Grabs / Throws,Stats,,,,,,,,,,,,,
Sephiroth,Grabs / Throws,Ledge Grab,,,,,,,,,,,,,
Sephiroth,Grabs / Throws,Ledge Hang,,,,,,,,,,,,,
Sephiroth,Grabs / Throws,Ledge Roll,,,,,,,,,,,,,
Sephiroth,Grabs / Throws,Getup Attacks,,,,,,,,,,,,,
Sephiroth,Dodges / Rolls,Spot Dodge,,20/25,--,,,,Intangible on frame 3-17,,,,,,
Sephiroth,Dodges / Rolls,Forward Roll,,29,--,,,,Intangible on frame 4-15,,,,,,
Sephiroth,Dodges / Rolls,Backward Roll,,34,--,,,,Intangible on frame 5-16,,,,,,
Sephiroth,Dodges / Rolls,Neutral Air Dodge,,44,**,,,,Intangible on frame 3-30,,,,,,
Sephiroth,Dodges / Rolls,"Air Dodge, Down",,61,**,,,,Intangible on frame 3-21,,,,,,
Sephiroth,Dodges / Rolls,"Air Dodge, Diagonally Down",,69,**,,,,Intangible on frame 3-21,,,,,,
Sephiroth,Dodges / Rolls,"Air Dodge, Left/Right",,74,**,,,,Intangible on frame 3-21,,,,,,
Sephiroth,Dodges / Rolls,"Air Dodge, Diagonally Up",,86,**,,,,Intangible on frame 3-21,,,,,,
Sephiroth,Dodges / Rolls,"Air Dodge, Up",,97,**,,,,Intangible on frame 3-21,,,,,,
Sephiroth,Dodges / Rolls,Stats,,,,,,,,,,,,,
Sephiroth,Dodges / Rolls,Ledge Grab,,,,,,,,,,,,,
Sephiroth,Dodges / Rolls,Ledge Hang,,,,,,,,,,,,,
Sephiroth,Dodges / Rolls,Ledge Roll,,,,,,,,,,,,,
Sephiroth,Dodges / Rolls,Getup Attacks,,,,,,,,,,,,,
Sephiroth,Misc Info,Stats,,,,,,,,,,,,"Stats Weight — 79 Gravity — 0.108 Walk Speed — 0.9 Run Speed — 1.86 Initial Dash — 1.92 Air Speed — 0.95 Total Air Acceleration — 0.08 SH / FH / SHFF / FHFF Frames — 27 / 45 / 18 / 31 Fall Speed / Fast Fall Speed — 1.84 / 2.944 Out of Shield, NAir — 12 frames Out of Shield, FAir — 16 frames Out of Shield, Shield drop > Jab — 16 frames Shield Grab (Grab, post-Shieldstun) — 11 frames Shield Drop — 11 frames (universal) Jump Squat (pre-Jump frames) — 3 frames (universal)","[('NAir', '12'), ('FAir', '16'), ('Shield drop > Jab', '16')]"
Sephiroth,Misc Info,Ledge Grab,,,,,,,,,,,,Ledge Grab ,
Sephiroth,Misc Info,Ledge Hang,,,,,,,,,,,,Ledge Hang ,
Sephiroth,Misc Info,Ledge Roll,,,,,,,,,,,,Ledge Roll ,
Sephiroth,Misc Info,Getup Attacks,,,,,,,,,,,,Getup Attacks Facing UpFacing DownTripLedge,
