character,section,move,startup,total_frames,landing_lag,damage,advantage_on_shield,active_frames,notes,shield_lag,shield_stun,hitbox_type,end_lag,misc_raw,oos_options
Palutena,Aerial Attacks,Ledge Grab,,,,,,,,,,,,,
Palutena,Aerial Attacks,Ledge Hang,,,,,,,,,,,,,
Palutena,Aerial Attacks,Ledge Roll,,,,,,,,,,,,,
Palutena,Aerial Attacks,Getup Attacks,,,,,,,,,,,,,
Palutena,Special Attacks,Neutral B (Autoreticle),24/30/36,67,--,3.5,-24,24/30/36,Targets on frames 7-14.,5,2,--,31,,
Palutena,Special Attacks,Side B (Explosive Flame),28/33/38/43/48/53/57,71,--,1.5/5.5,-2,28/33/38/43/48/53/57,Area of explosion dictated on frame 1. Smash input for farther distance,4/9,-/3,Multi/Final,14,,
Palutena,Special Attacks,Up B (Warp),**,67,22,--,--,**,Invulnerable on frame 16-32. Total frames refers to ending on the ground.,--,--,--,--,,
Palutena,Special Attacks,Down B (Counter),7 (Start of Counter/Reflect),70,--,--,--,**,Invulnerable on frame 6. Counters/Reflects on frame 7-34,--,--,--,--,,
Palutena,Special Attacks,"Counter, Attack/Reflect",4/--,36/34,--,--,--,4—6,Attack: Invulnerable on frame 1-5 in addition to counter freeze frames.Reflect: Barrier lasts until frame 45 for additional reflects. Wind box on 1-11.,--,--,Attack/Reflect,30,,
Palutena,Special Attacks,Grab,7,39,--,--,,7—8,--,,,,31,,
Palutena,Special Attacks,Dash Grab,10,47,--,--,,10—11,--,,,,36,,
Palutena,Special Attacks,Pivot Grab,11,42,--,--,,11—12,--,,,,30,,
Palutena,Special Attacks,Pummel,1,19,--,1.3,,,Total frames includes 13 frames of hitlag,,,,,,
Palutena,Special Attacks,Forward Throw,20,44,--,9.0,,,--,,,,,,
Palutena,Special Attacks,Backward Throw,20,54,--,10.0,,,--,,,,,,
Palutena,Special Attacks,Up Throw,17,54,--,8.0,,,--,,,,,,
Palutena,Special Attacks,Down Throw,25,45,--,5.0,,,--,,,,,,
Palutena,Special Attacks,Spot Dodge,,20/25,--,,,,Intangible on frame 3-17,,,,,,
Palutena,Special Attacks,Forward Roll,,29,--,,,,Intangible on frame 4-15,,,,,,
Palutena,Special Attacks,Backward Roll,,34,--,,,,Intangible on frame 5-16,,,,,,
Palutena,Special Attacks,Neutral Air Dodge,,49,10,,,,Intangible on frame 3-30,,,,,,
Palutena,Special Attacks,"Air Dodge, Down",,70,11-19,,,,Intangible on frame 3-21,,,,,,
Palutena,Special Attacks,"Air Dodge, Diagonally Down",,77,11-19,,,,Intangible on frame 3-21,,,,,,
Palutena,Special Attacks,"Air Dodge, Left/Right",,82,11-19,,,,Intangible on frame 3-21,,,,,,
Palutena,Special Attacks,"Air Dodge, Diagonally Up",,93,11-19,,,,Intangible on frame 3-21,,,,,,
Palutena,Special Attacks,"Air Dodge, Up",,105,11-19,,,,Intangible on frame 3-21,,,,,,
Palutena,Special Attacks,Stats,,,,,,,,,,,,,
Palutena,Special Attacks,Ledge Grab,,,,,,,,,,,,,
Palutena,Special Attacks,Ledge Hang,,,,,,,,,,,,,
Palutena,Special Attacks,Ledge Roll,,,,,,,,,,,,,
Palutena,Special Attacks,Getup Attacks,,,,,,,,,,,,,
Palutena,Grabs / Throws,Grab,7,39,--,--,,7—8,--,,,,31,,
Palutena,Grabs / Throws,Dash Grab,10,47,--,--,,10—11,--,,,,36,,
Palutena,Grabs / Throws,Pivot Grab,11,42,--,--,,11—12,--,,,,30,,
Palutena,Grabs / Throws,Pummel,1,19,--,1.3,,,Total frames includes 13 frames of hitlag,,,,,,
Palutena,Grabs / Throws,Forward Throw,20,44,--,9.0,,,--,,,,,,
Palutena,Grabs / Throws,Backward Throw,20,54,--,10.0,,,--,,,,,,
Palutena,Grabs / Throws,Up Throw,17,54,--,8.0,,,--,,,,,,
Palutena,Grabs / Throws,Down Throw,25,45,--,5.0,,,--,,,,,,
Palutena,Grabs / Throws,Spot Dodge,,20/25,--,,,,Intangible on frame 3-17,,,,,,
Palutena,Grabs / Throws,Forward Roll,,29,--,,,,Intangible on frame 4-15,,,,,,
Palutena,Grabs / Throws,Backward Roll,,34,--,,,,Intangible on frame 5-16,,,,,,
Palutena,Grabs / Throws,Neutral Air Dodge,,49,10,,,,Intangible on frame 3-30,,,,,,
Palutena,Grabs / Throws,"Air Dodge, Down",,70,11-19,,,,Intangible on frame 3-21,,,,,,
Palutena,Grabs / Throws,"Air Dodge, Diagonally Down",,77,11-19,,,,Intangible on frame 3-21,,,,,,
Palutena,Grabs / Throws,"Air Dodge, Left/Right",,82,11-19,,,,Intangible on frame 3-21,,,,,,
Palutena,Grabs / Throws,"Air Dodge, Diagonally Up",,93,11-19,,,,Intangible on frame 3-21,,,,,,
Palutena,Grabs / Throws,"Air Dodge, Up",,105,11-19,,,,Intangible on frame 3-21,,,,,,
Palutena,Grabs / Throws,Stats,,,,,,,,,,,,,
Palutena,Grabs / Throws,Ledge Grab,,,,,,,,,,,,,
Palutena,Grabs / Throws,Ledge Hang,,,,,,,,,,,,,
Palutena,Grabs / Throws,Ledge Roll,,,,,,,,,,,,,
Palutena,Grabs / Throws,Getup Attacks,,,,,,,,,,,,,
Palutena,Dodges / Rolls,Spot Dodge,,20/25,--,,,,Intangible on frame 3-17,,,,,,
Palutena,Dodges / Rolls,Forward Roll,,29,--,,,,Intangible on frame 4-15,,,,,,
Palutena,Dodges / Rolls,Backward Roll,,34,--,,,,Intangible on frame 5-16,,,,,,
Palutena,Dodges / Rolls,Neutral Air Dodge,,49,10,,,,Intangible on frame 3-30,,,,,,
Palutena,Dodges / Rolls,"Air Dodge, Down",,70,11-19,,,,Intangible on frame 3-21,,,,,,
Palutena,Dodges / Rolls,"Air Dodge, Diagonally Down",,77,11-19,,,,Intangible on frame 3-21,,,,,,
Palutena,Dodges / Rolls,"Air Dodge, Left/Right",,82,11-19,,,,Intangible on frame 3-21,,,,,,
Palutena,Dodges / Rolls,"Air Dodge, Diagonally Up",,93,11-19,,,,Intangible on frame 3-21,,,,,,
Palutena,Dodges / Rolls,"Air Dodge, Up",,105,11-19,,,,Intangible on frame 3-21,,,,,,
Palutena,Dodges / Rolls,Stats,,,,,,,,,,,,,
Palutena,Dodges / Rolls,Ledge Grab,,,,,,,,,,,,,
Palutena,Dodges / Rolls,Ledge Hang,,,,,,,,,,,,,
Palutena,Dodges / Rolls,Ledge Roll,,,,,,,,,,,,,
Palutena,Dodges / Rolls,Getup Attacks,,,,,,,,,,,,,
Palutena,Misc Info,Stats,,,,,,,,,,,,"Stats Weight — 91 Gravity — 0.120 Walk Speed — 1.271 Run Speed — 2.077 Initial Dash — 2.035 Air Speed — 1.0 Total Air Acceleration — 0.115 SH / FH / SHFF / FHFF Frames — 34 / 50 / 24 / 35 Fall Speed / Fast Fall Speed — 1.55 / 2.48 Out of Shield, Neutral Air — 8 frames Out of Shield, Back Air — 11 frames Out of Shield, Forward Air — 12 frames Shield Grab (Grab, post-Shieldstun) — 11 frames Shield Drop — 11 frames (universal) Jump Squat (pre-Jump frames) — 3 frames (universal)","[('Neutral Air', '8'), ('Back Air', '11'), ('Forward Air', '12')]"
Palutena,Misc Info,Ledge Grab,,,,,,,,,,,,Ledge Grab Normal,
Palutena,Misc Info,Ledge Hang,,,,,,,,,,,,Ledge Hang ,
Palutena,Misc Info,Ledge Roll,,,,,,,,,,,,Ledge Roll ,
Palutena,Misc Info,Getup Attacks,,,,,,,,,,,,Getup Attacks Facing UpFacing DownTripLedge,
