character,section,move,startup,total_frames,landing_lag,damage,advantage_on_shield,active_frames,notes,shield_lag,shield_stun,hitbox_type,end_lag,misc_raw,oos_options
Fox,Ground Attacks,Backward Roll,,32,--,,,,Intangible on frame 4-14.,,,,,,
Fox,Ground Attacks,Neutral Air Dodge,,38,10,,,,Intangible on frame 2-26.,,,,,,
Fox,Ground Attacks,"Air Dodge, Down",,54,11-19,,,,Intangible on frame 2-19.,,,,,,
Fox,Ground Attacks,"Air Dodge, Diagonally Down",,59,11-19,,,,Intangible on frame 2-19.,,,,,,
Fox,Ground Attacks,"Air Dodge, Left/Right",,64,11-19,,,,Intangible on frame 2-19.,,,,,,
Fox,Ground Attacks,"Air Dodge, Diagonally Up",,70,11-19,,,,Intangible on frame 2-19.,,,,,,
Fox,Ground Attacks,"Air Dodge, Up",,75,11-19,,,,Intangible on frame 2-19.,,,,,,
Fox,Ground Attacks,Stats,,,,,,,,,,,,,
Fox,Ground Attacks,Ledge Grab,,,,,,,,,,,,,
Fox,Ground Attacks,Ledge Hang,,,,,,,,,,,,,
Fox,Ground Attacks,Ledge Roll,,,,,,,,,,,,,
Fox,Ground Attacks,Getup Attacks,,,,,,,,,,,,,
Fox,Aerial Attacks,Neutral Air,4,38,7,9.0/6.0,-3/-4,4—6/7—23,Autocancels on frame 1-3 and 32 onward,8/6,4/3,Early/Late,15,,
Fox,Aerial Attacks,Forward Air,7/11/16/21/26,43,18,1.8/1.2/1.72.7/4.8/2.0,-14,7—8/11—12/16—17/21—22/26—27,Landing hit on frame 1. Autocancels on frame 46 onward,4/4/4/5/12/9,2/2/2/2/3/3,Last one is landing hitbox,16,,
Fox,Aerial Attacks,Back Air,9,48,9,13.0,-4,9—11,Autocancels on frame 1-6 and 18 onward,9,5,--,37,,
Fox,Aerial Attacks,Up Air,9/12,35,13,5.0/10.0,-10/-9,9—10/12—13,Autocancels on frame 1-8 and 25 onward,6/8,3/4,First/Second,22,,
Fox,Aerial Attacks,Down Air,5/8/11/14/17/20/23,49,17,1.4/3.0/1.0,-14,5—6/8—9/11—12/14—15/17—18/20—21/23/**,Landing hit on frame 1. Autocancels on frame 1-4 and 28 onward,4/10/8,2/2/2,Multi/final/landing,--,,
Fox,Aerial Attacks,Neutral B (Blaster),"11/13/20, 9/11/18","36, 34",--,3.0/2.0/1.4,-18/-19/-19,"11—12/13—19/20—32, 9—10/11—17/18—30",Fire rate is one shot per 10 frames.,5/4/4,2/2/2,"Ground Early/Normal/Late, Air Early/Normal/Late",6,,
Fox,Aerial Attacks,Side B (Fox Illusion),25/25,55/72,16,8.0/5.0,-18/-28,25—29/25—29,Fox does not suffer hitlag/shieldlag from this attack. Advantage assumes lowest altitude possible. *Hitboxes actually trail behind the character and are not actually on Fox.*,7/6,3/3,Ground/Air,24,,
Fox,Aerial Attacks,Up B (Fire Fox),20/22/24/26/28/30/32/43/47,91,20,1.7/16.0,-34,20/22/24/26/28/30/32/43—46/47—72,Total frames is when traveling along the ground.,4/10,3/14,Multi/Final,19,,
Fox,Aerial Attacks,Down B (Reflector),3,36,--,2.0,-30,--,Invulnerable on frame 2-3 Reflects as early as frame 4.,7,3,--,--,,
Fox,Aerial Attacks,Grab,6,36,--,--,,6—7,--,,,,29,,
Fox,Aerial Attacks,Dash Grab,10,44,--,--,,10—11,--,,,,33,,
Fox,Aerial Attacks,Pivot Grab,11,39,--,--,,11—12,--,,,,27,,
Fox,Aerial Attacks,Pummel,1,15,Total frames includes 10 frames of hitlag.,1.0,,,--,,,,,,
Fox,Aerial Attacks,Forward Throw,10/11,33,--,4.0/3.0,,,--,,,,,,
Fox,Aerial Attacks,Backward Throw,10/16/19/22,49,--,2.0/2.0,,,"Victim is thrown at 10. Blaster shots at 16, 19, 22.",,,,,,
Fox,Aerial Attacks,Up Throw,7/18/21/24,49,--,2.0/2.0,,,"Victim is thrown at 7. Blaster shots at 18, 21, 24.",,,,,,
Fox,Aerial Attacks,Down Throw,26/29/32/34,54,--,2.0/1.0,,,--,,,,,,
Fox,Aerial Attacks,Spot Dodge,,18/23,--,,,,Intangible on frame 3-14.,,,,,,
Fox,Aerial Attacks,Forward Roll,,26,--,,,,Intangible on frame 4-12.,,,,,,
Fox,Aerial Attacks,Backward Roll,,32,--,,,,Intangible on frame 4-14.,,,,,,
Fox,Aerial Attacks,Neutral Air Dodge,,38,10,,,,Intangible on frame 2-26.,,,,,,
Fox,Aerial Attacks,"Air Dodge, Down",,54,11-19,,,,Intangible on frame 2-19.,,,,,,
Fox,Aerial Attacks,"Air Dodge, Diagonally Down",,59,11-19,,,,Intangible on frame 2-19.,,,,,,
Fox,Aerial Attacks,"Air Dodge, Left/Right",,64,11-19,,,,Intangible on frame 2-19.,,,,,,
Fox,Aerial Attacks,"Air Dodge, Diagonally Up",,70,11-19,,,,Intangible on frame 2-19.,,,,,,
Fox,Aerial Attacks,"Air Dodge, Up",,75,11-19,,,,Intangible on frame 2-19.,,,,,,
Fox,Aerial Attacks,Stats,,,,,,,,,,,,,
Fox,Aerial Attacks,Ledge Grab,,,,,,,,,,,,,
Fox,Aerial Attacks,Ledge Hang,,,,,,,,,,,,,
Fox,Aerial Attacks,Ledge Roll,,,,,,,,,,,,,
Fox,Aerial Attacks,Getup Attacks,,,,,,,,,,,,,
Fox,Special Attacks,Neutral B (Blaster),"11/13/20, 9/11/18","36, 34",--,3.0/2.0/1.4,-18/-19/-19,"11—12/13—19/20—32, 9—10/11—17/18—30",Fire rate is one shot per 10 frames.,5/4/4,2/2/2,"Ground Early/Normal/Late, Air Early/Normal/Late",6,,
Fox,Special Attacks,Side B (Fox Illusion),25/25,55/72,16,8.0/5.0,-18/-28,25—29/25—29,Fox does not suffer hitlag/shieldlag from this attack. Advantage assumes lowest altitude possible. *Hitboxes actually trail behind the character and are not actually on Fox.*,7/6,3/3,Ground/Air,24,,
Fox,Special Attacks,Up B (Fire Fox),20/22/24/26/28/30/32/43/47,91,20,1.7/16.0,-34,20/22/24/26/28/30/32/43—46/47—72,Total frames is when traveling along the ground.,4/10,3/14,Multi/Final,19,,
Fox,Special Attacks,Down B (Reflector),3,36,--,2.0,-30,--,Invulnerable on frame 2-3 Reflects as early as frame 4.,7,3,--,--,,
Fox,Special Attacks,Grab,6,36,--,--,,6—7,--,,,,29,,
Fox,Special Attacks,Dash Grab,10,44,--,--,,10—11,--,,,,33,,
Fox,Special Attacks,Pivot Grab,11,39,--,--,,11—12,--,,,,27,,
Fox,Special Attacks,Pummel,1,15,Total frames includes 10 frames of hitlag.,1.0,,,--,,,,,,
Fox,Special Attacks,Forward Throw,10/11,33,--,4.0/3.0,,,--,,,,,,
Fox,Special Attacks,Backward Throw,10/16/19/22,49,--,2.0/2.0,,,"Victim is thrown at 10. Blaster shots at 16, 19, 22.",,,,,,
Fox,Special Attacks,Up Throw,7/18/21/24,49,--,2.0/2.0,,,"Victim is thrown at 7. Blaster shots at 18, 21, 24.",,,,,,
Fox,Special Attacks,Down Throw,26/29/32/34,54,--,2.0/1.0,,,--,,,,,,
Fox,Special Attacks,Spot Dodge,,18/23,--,,,,Intangible on frame 3-14.,,,,,,
Fox,Special Attacks,Forward Roll,,26,--,,,,Intangible on frame 4-12.,,,,,,
Fox,Special Attacks,Backward Roll,,32,--,,,,Intangible on frame 4-14.,,,,,,
Fox,Special Attacks,Neutral Air Dodge,,38,10,,,,Intangible on frame 2-26.,,,,,,
Fox,Special Attacks,"Air Dodge, Down",,54,11-19,,,,Intangible on frame 2-19.,,,,,,
Fox,Special Attacks,"Air Dodge, Diagonally Down",,59,11-19,,,,Intangible on frame 2-19.,,,,,,
Fox,Special Attacks,"Air Dodge, Left/Right",,64,11-19,,,,Intangible on frame 2-19.,,,,,,
Fox,Special Attacks,"Air Dodge, Diagonally Up",,70,11-19,,,,Intangible on frame 2-19.,,,,,,
Fox,Special Attacks,"Air Dodge, Up",,75,11-19,,,,Intangible on frame 2-19.,,,,,,
Fox,Special Attacks,Stats,,,,,,,,,,,,,
Fox,Special Attacks,Ledge Grab,,,,,,,,,,,,,
Fox,Special Attacks,Ledge Hang,,,,,,,,,,,,,
Fox,Special Attacks,Ledge Roll,,,,,,,,,,,,,
Fox,Special Attacks,Getup Attacks,,,,,,,,,,,,,
Fox,Grabs / Throws,Grab,6,36,--,--,,6—7,--,,,,29,,
Fox,Grabs / Throws,Dash Grab,10,44,--,--,,10—11,--,,,,33,,
Fox,Grabs / Throws,Pivot Grab,11,39,--,--,,11—12,--,,,,27,,
Fox,Grabs / Throws,Pummel,1,15,Total frames includes 10 frames of hitlag.,1.0,,,--,,,,,,
Fox,Grabs / Throws,Forward Throw,10/11,33,--,4.0/3.0,,,--,,,,,,
Fox,Grabs / Throws,Backward Throw,10/16/19/22,49,--,2.0/2.0,,,"Victim is thrown at 10. Blaster shots at 16, 19, 22.",,,,,,
Fox,Grabs / Throws,Up Throw,7/18/21/24,49,--,2.0/2.0,,,"Victim is thrown at 7. Blaster shots at 18, 21, 24.",,,,,,
Fox,Grabs / Throws,Down Throw,26/29/32/34,54,--,2.0/1.0,,,--,,,,,,
Fox,Grabs / Throws,Spot Dodge,,18/23,--,,,,Intangible on frame 3-14.,,,,,,
Fox,Grabs / Throws,Forward Roll,,26,--,,,,Intangible on frame 4-12.,,,,,,
Fox,Grabs / Throws,Backward Roll,,32,--,,,,Intangible on frame 4-14.,,,,,,
Fox,Grabs / Throws,Neutral Air Dodge,,38,10,,,,Intangible on frame 2-26.,,,,,,
Fox,Grabs / Throws,"Air Dodge, Down",,54,11-19,,,,Intangible on frame 2-19.,,,,,,
Fox,Grabs / Throws,"Air Dodge, Diagonally Down",,59,11-19,,,,Intangible on frame 2-19.,,,,,,
Fox,Grabs / Throws,"Air Dodge, Left/Right",,64,11-19,,,,Intangible on frame 2-19.,,,,,,
Fox,Grabs / Throws,"Air Dodge, Diagonally Up",,70,11-19,,,,Intangible on frame 2-19.,,,,,,
Fox,Grabs / Throws,"Air Dodge, Up",,75,11-19,,,,Intangible on frame 2-19.,,,,,,
Fox,Grabs / Throws,Stats,,,,,,,,,,,,,
Fox,Grabs / Throws,Ledge Grab,,,,,,,,,,,,,
Fox,Grabs / Throws,Ledge Hang,,,,,,,,,,,,,
Fox,Grabs / Throws,Ledge Roll,,,,,,,,,,,,,
Fox,Grabs / Throws,Getup Attacks,,,,,,,,,,,,,
Fox,Dodges / Rolls,Spot Dodge,,18/23,--,,,,Intangible on frame 3-14.,,,,,,
Fox,Dodges / Rolls,Forward Roll,,26,--,,,,Intangible on frame 4-12.,,,,,,
Fox,Dodges / Rolls,Backward Roll,,32,--,,,,Intangible on frame 4-14.,,,,,,
Fox,Dodges / Rolls,Neutral Air Dodge,,38,10,,,,Intangible on frame 2-26.,,,,,,
Fox,Dodges / Rolls,"Air Dodge, Down",,54,11-19,,,,Intangible on frame 2-19.,,,,,,
Fox,Dodges / Rolls,"Air Dodge, Diagonally Down",,59,11-19,,,,Intangible on frame 2-19.,,,,,,
Fox,Dodges / Rolls,"Air Dodge, Left/Right",,64,11-19,,,,Intangible on frame 2-19.,,,,,,
Fox,Dodges / Rolls,"Air Dodge, Diagonally Up",,70,11-19,,,,Intangible on frame 2-19.,,,,,,
Fox,Dodges / Rolls,"Air Dodge, Up",,75,11-19,,,,Intangible on frame 2-19.,,,,,,
Fox,Dodges / Rolls,Stats,,,,,,,,,,,,,
Fox,Dodges / Rolls,Ledge Grab,,,,,,,,,,,,,
Fox,Dodges / Rolls,Ledge Hang,,,,,,,,,,,,,
Fox,Dodges / Rolls,Ledge Roll,,,,,,,,,,,,,
Fox,Dodges / Rolls,Getup Attacks,,,,,,,,,,,,,
Fox,Misc Info,Stats,,,,,,,,,,,,"Stats Weight — 77 Gravity — 0.230 Walk Speed — 1.523 Run Speed — 2.402 Initial Dash — 2.09 Air Speed — 1.11 Total Air Acceleration — 0.09 SH / FH / SHFF / FHFF Frames — 24 / 36 / 17 / 27 Fall Speed / Fast Fall Speed — 2.1 / 3.36 Out of Shield, Down B, Air — 6 frames Out of Shield, Neutral Air — 7 frames Out of Shield, Down Air or Up Smash — 8 frames Shield Grab (Grab, post-Shieldstun) — 10 frames Shield Drop — 11 frames (universal) Jump Squat (pre-Jump frames) — 3 frames (universal)","[('Down B, Air', '6'), ('Neutral Air', '7'), ('Down Air or Up Smash', '8')]"
Fox,Misc Info,Ledge Grab,,,,,,,,,,,,Ledge Grab NormalSide BUp B,
Fox,Misc Info,Ledge Hang,,,,,,,,,,,,Ledge Hang ,
Fox,Misc Info,Ledge Roll,,,,,,,,,,,,Ledge Roll ,
Fox,Misc Info,Getup Attacks,,,,,,,,,,,,Getup Attacks Facing UpFacing DownTripLedge,
