character,section,move,startup,total_frames,landing_lag,damage,advantage_on_shield,active_frames,notes,shield_lag,shield_stun,hitbox_type,end_lag,misc_raw,oos_options
Snake,Aerial Attacks,"Air Dodge, Diagonally Up",,99,11-19,,,,Intangible on frame 4-22,,,,,,
Snake,Aerial Attacks,"Air Dodge, Up",,108,11-19,,,,Intangible on frame 4-22,,,,,,
Snake,Aerial Attacks,Stats,,,,,,,,,,,,,
Snake,Aerial Attacks,Ledge Grab,,,,,,,,,,,,,
Snake,Aerial Attacks,Ledge Hang,,,,,,,,,,,,,
Snake,Aerial Attacks,Ledge Roll,,,,,,,,,,,,,
Snake,Aerial Attacks,Getup Attacks,,,,,,,,,,,,,
Snake,Special Attacks,Neutral B (Grenade),1 (Grenade Pull),21,--,--,--,**,Pull Pin animation takes 21 frames before you can throw or shield/dodge. Grenades explode on roughly frame 150. Grenade generates on frame 1. Grenade lasts 2.5 seconds until it blows up on its own.,--,--,--,--,,
Snake,Special Attacks,"Grenade (Neutral Throw, Smash Throw, Underhand Throw)","8, 10, 9","27, 31, 25",--,2.0—3.1/8.9—9.9,**,**,Grenade collision and explosion vary slightly in damage,5/8,2/4,Collide/Explosion,--,,
Snake,Special Attacks,Side B (Nikita),41,--,--,7.0/14.0,-19/-14,41—**,Takes 27 frames to cancel with shield. 29 frame fist pump animation after a hit.,7/10,3/5,Early/Late,--,,
Snake,Special Attacks,Up B (Cypher),--,--,--,6.0,--,**,"Damage-based armor on frame 7—94. Frame 47 is the earliest you can cancel the move. To knock Snake off of Cypher you need to do 7% damage in doubles or 8.4% damage in singles with a single hit. To destroy the Cypher with multiple hits, it takes 13% in doubles and 15.6% in singles.",6,3,--,--,,
Snake,Special Attacks,Down B (C4),9,24,-,--,--,**,Lasts 26.6 seconds until it blows up on its own.,--,--,--,--,,
Snake,Special Attacks,C4 Detonate/Explosion,25,32,-,17.0,+20 / +11,25—27,--,11/11,15/6,Sticky/Non-Sticky,5,,
Snake,Special Attacks,Grab,8,34,--,--,,8—9,--,,,,25,,
Snake,Special Attacks,Dash Grab,11,42,--,--,,11—12,--,,,,30,,
Snake,Special Attacks,Pivot Grab,9,37,--,--,,9—10,--,,,,27,,
Snake,Special Attacks,Pummel,1,19,Total frames includes 13 frames of hitlag.,1.3,,,--,,,,,,
Snake,Special Attacks,Forward Throw,21,39,--,9.0,,,--,,,,,,
Snake,Special Attacks,Backward Throw,20,30,--,9.0,,,--,,,,,,
Snake,Special Attacks,Up Throw,22/23,47,--,7.0/4.0,,,--,,,,,,
Snake,Special Attacks,Down Throw,35,41,--,9.0,,,--,,,,,,
Snake,Special Attacks,Spot Dodge,,21/26,--,,,,Intangible on frame 3-17,,,,,,
Snake,Special Attacks,Forward Roll,,30,--,,,,Intangible on frame 4-15,,,,,,
Snake,Special Attacks,Backward Roll,,35,--,,,,Intangible on frame 5-16,,,,,,
Snake,Special Attacks,Neutral Air Dodge,,47,10,,,,Intangible on frame 4-28,,,,,,
Snake,Special Attacks,"Air Dodge, Down",,64,11-19,,,,Intangible on frame 4-22,,,,,,
Snake,Special Attacks,"Air Dodge, Diagonally Down",,75,11-19,,,,Intangible on frame 4-22,,,,,,
Snake,Special Attacks,"Air Dodge, Left/Right",,81,11-19,,,,Intangible on frame 4-22,,,,,,
Snake,Special Attacks,"Air Dodge, Diagonally Up",,99,11-19,,,,Intangible on frame 4-22,,,,,,
Snake,Special Attacks,"Air Dodge, Up",,108,11-19,,,,Intangible on frame 4-22,,,,,,
Snake,Special Attacks,Stats,,,,,,,,,,,,,
Snake,Special Attacks,Ledge Grab,,,,,,,,,,,,,
Snake,Special Attacks,Ledge Hang,,,,,,,,,,,,,
Snake,Special Attacks,Ledge Roll,,,,,,,,,,,,,
Snake,Special Attacks,Getup Attacks,,,,,,,,,,,,,
Snake,Grabs / Throws,Grab,8,34,--,--,,8—9,--,,,,25,,
Snake,Grabs / Throws,Dash Grab,11,42,--,--,,11—12,--,,,,30,,
Snake,Grabs / Throws,Pivot Grab,9,37,--,--,,9—10,--,,,,27,,
Snake,Grabs / Throws,Pummel,1,19,Total frames includes 13 frames of hitlag.,1.3,,,--,,,,,,
Snake,Grabs / Throws,Forward Throw,21,39,--,9.0,,,--,,,,,,
Snake,Grabs / Throws,Backward Throw,20,30,--,9.0,,,--,,,,,,
Snake,Grabs / Throws,Up Throw,22/23,47,--,7.0/4.0,,,--,,,,,,
Snake,Grabs / Throws,Down Throw,35,41,--,9.0,,,--,,,,,,
Snake,Grabs / Throws,Spot Dodge,,21/26,--,,,,Intangible on frame 3-17,,,,,,
Snake,Grabs / Throws,Forward Roll,,30,--,,,,Intangible on frame 4-15,,,,,,
Snake,Grabs / Throws,Backward Roll,,35,--,,,,Intangible on frame 5-16,,,,,,
Snake,Grabs / Throws,Neutral Air Dodge,,47,10,,,,Intangible on frame 4-28,,,,,,
Snake,Grabs / Throws,"Air Dodge, Down",,64,11-19,,,,Intangible on frame 4-22,,,,,,
Snake,Grabs / Throws,"Air Dodge, Diagonally Down",,75,11-19,,,,Intangible on frame 4-22,,,,,,
Snake,Grabs / Throws,"Air Dodge, Left/Right",,81,11-19,,,,Intangible on frame 4-22,,,,,,
Snake,Grabs / Throws,"Air Dodge, Diagonally Up",,99,11-19,,,,Intangible on frame 4-22,,,,,,
Snake,Grabs / Throws,"Air Dodge, Up",,108,11-19,,,,Intangible on frame 4-22,,,,,,
Snake,Grabs / Throws,Stats,,,,,,,,,,,,,
Snake,Grabs / Throws,Ledge Grab,,,,,,,,,,,,,
Snake,Grabs / Throws,Ledge Hang,,,,,,,,,,,,,
Snake,Grabs / Throws,Ledge Roll,,,,,,,,,,,,,
Snake,Grabs / Throws,Getup Attacks,,,,,,,,,,,,,
Snake,Dodges / Rolls,Spot Dodge,,21/26,--,,,,Intangible on frame 3-17,,,,,,
Snake,Dodges / Rolls,Forward Roll,,30,--,,,,Intangible on frame 4-15,,,,,,
Snake,Dodges / Rolls,Backward Roll,,35,--,,,,Intangible on frame 5-16,,,,,,
Snake,Dodges / Rolls,Neutral Air Dodge,,47,10,,,,Intangible on frame 4-28,,,,,,
Snake,Dodges / Rolls,"Air Dodge, Down",,64,11-19,,,,Intangible on frame 4-22,,,,,,
Snake,Dodges / Rolls,"Air Dodge, Diagonally Down",,75,11-19,,,,Intangible on frame 4-22,,,,,,
Snake,Dodges / Rolls,"Air Dodge, Left/Right",,81,11-19,,,,Intangible on frame 4-22,,,,,,
Snake,Dodges / Rolls,"Air Dodge, Diagonally Up",,99,11-19,,,,Intangible on frame 4-22,,,,,,
Snake,Dodges / Rolls,"Air Dodge, Up",,108,11-19,,,,Intangible on frame 4-22,,,,,,
Snake,Dodges / Rolls,Stats,,,,,,,,,,,,,
Snake,Dodges / Rolls,Ledge Grab,,,,,,,,,,,,,
Snake,Dodges / Rolls,Ledge Hang,,,,,,,,,,,,,
Snake,Dodges / Rolls,Ledge Roll,,,,,,,,,,,,,
Snake,Dodges / Rolls,Getup Attacks,,,,,,,,,,,,,
Snake,Misc Info,Stats,,,,,,,,,,,,"Stats Weight — 106 Gravity — 0.080 Walk Speed — 0.882 Run Speed — 1.595 Initial Dash — 1.76 Air Speed — 0.987 Total Air Acceleration — 0.03 SH / FH / SHFF / FHFF Frames — 37 / 42 / 23 / 28 Fall Speed / Fast Fall Speed — 1.73 / 2.768 Out of Shield, Down Air — 6 frames Out of Shield, Back Air — 10 frames Out of Shield, Up Smash — 11 frames Shield Grab (Grab, post-Shieldstun) — 12 frames Shield Drop — 11 frames (universal) Jump Squat (pre-Jump frames) — 3 frames (universal)","[('Down Air', '6'), ('Back Air', '10'), ('Up Smash', '11')]"
Snake,Misc Info,Ledge Grab,,,,,,,,,,,,Ledge Grab Normal,
Snake,Misc Info,Ledge Hang,,,,,,,,,,,,Ledge Hang ,
Snake,Misc Info,Ledge Roll,,,,,,,,,,,,Ledge Roll ,
Snake,Misc Info,Getup Attacks,,,,,,,,,,,,Getup Attacks Facing UpFacing DownTripLedge,
