character,section,move,startup,total_frames,landing_lag,damage,advantage_on_shield,active_frames,notes,shield_lag,shield_stun,hitbox_type,end_lag,misc_raw,oos_options
Ridley,Aerial Attacks,Down Air,11,55,32,14.0/12.0,-27/-27,11—18/19—40,Autocancels on frame 1-3 and 50 onward,11/9,5/5,Early Meteor/Late,15,,
Ridley,Aerial Attacks,Neutral B (Plasma Breath),29 | 56/65/73/84/92,55 | 102,--,4.5/3.5 | 5.67/4.41,-23 // -1,29—58/59—78 | ***,"If Ridley is hit in the mouth while charging on frame 16-45, he recoils in a 52 frame animation.",5/5 // 6/5,3/2 // 3/3,Early / Late,--,,
Ridley,Aerial Attacks,Side B (Space Pirate Rush),22,78,--,--,**,22—34,--,**,**,--,44,,
Ridley,Aerial Attacks,"Side B (Space Pirate Rush, Air)",22,60,--,--,**,22—34,"Landing hitbox on frame 1 after a grab, then transitions to ground drag",**,**,--,26,,
Ridley,Aerial Attacks,"Side B (Space Pirate Rush, Success)",10/24/28/32...,60,--,4.0/2.0,**,**,Drag begins on 24. Deals damage every four frames.,**,**,Initial / Drag,--,,
Ridley,Aerial Attacks,"Space Pirate Rush, Manual/Ledge/Air Release",2/7/2,41/42/41,--,7.0/7.0/7.0,**,**,Can manually release on 48 on the ground. 43 in the air.,**,**,Ground/Ledge/Air,--,,
Ridley,Aerial Attacks,Up B (Wing Blitz),34/36/37,**,32/35,18.0 / 16.0 / 15.0 / 5.0,-28,34—57/36—55/37—59,Second landing lag is for a dive directly into the ground. Wing intangibility on frame 34-57 when traveling up. 36-59 when traveling horizontally. Damage dependent on direction travelled. Landing hit on frame 1. Advantage is for that. Grabs ledges on frame 35/37/38.,10/10/10/6,16/14/14/6,Up/horizontal/down/landing,--,,
Ridley,Aerial Attacks,Down B (Skewer),30,96/67,--,5.0 | 45.0 / 10.0,-29,30—31,Total frames is 67 when you fail to skewer. Ridley does not suffer hitlag from a grazing hit.,6,2,graze | skewer,65,,
Ridley,Aerial Attacks,Grab,8,34,--,--,,8—10,--,,,,24,,
Ridley,Aerial Attacks,Dash Grab,11,42,--,--,,11—13,--,,,,29,,
Ridley,Aerial Attacks,Pivot Grab,12,39,--,--,,12—14,--,,,,25,,
Ridley,Aerial Attacks,Pummel,**,**,**,**,,,**,,,,,,
Ridley,Aerial Attacks,Forward Throw,13,37,--,**,,,--,,,,,,
Ridley,Aerial Attacks,Backward Throw,18,45,--,**,,,--,,,,,,
Ridley,Aerial Attacks,Up Throw,14/19,43,--,**,,,--,,,,,,
Ridley,Aerial Attacks,Down Throw,25,35,--,**,,,--,,,,,,
Ridley,Aerial Attacks,Spot Dodge,,23/28,--,,,,Intangible on frame 3-18,,,,,,
Ridley,Aerial Attacks,Forward Roll,,32,--,,,,Intangible on frame 4-16,,,,,,
Ridley,Aerial Attacks,Backward Roll,,37,--,,,,Intangible on frame 5-17,,,,,,
Ridley,Aerial Attacks,Neutral Air Dodge,,46,10,,,,Intangible on frame 3-31,,,,,,
Ridley,Aerial Attacks,"Air Dodge, Down",,64,11-19,,,,Intangible on frame 3-22,,,,,,
Ridley,Aerial Attacks,"Air Dodge, Diagonally Down",,73,11-19,,,,Intangible on frame 3-22,,,,,,
Ridley,Aerial Attacks,"Air Dodge, Left/Right",,78,11-19,,,,Intangible on frame 3-22,,,,,,
Ridley,Aerial Attacks,"Air Dodge, Diagonally Up",,90,11-19,,,,Intangible on frame 3-22,,,,,,
Ridley,Aerial Attacks,"Air Dodge, Up",,103,11-19,,,,Intangible on frame 3-22,,,,,,
Ridley,Aerial Attacks,Stats,,,,,,,,,,,,,
Ridley,Aerial Attacks,Ledge Grab,,,,,,,,,,,,,
Ridley,Aerial Attacks,Ledge Hang,,,,,,,,,,,,,
Ridley,Aerial Attacks,Ledge Roll,,,,,,,,,,,,,
Ridley,Aerial Attacks,Getup Attacks,,,,,,,,,,,,,
Ridley,Special Attacks,Neutral B (Plasma Breath),29 | 56/65/73/84/92,55 | 102,--,4.5/3.5 | 5.67/4.41,-23 // -1,29—58/59—78 | ***,"If Ridley is hit in the mouth while charging on frame 16-45, he recoils in a 52 frame animation.",5/5 // 6/5,3/2 // 3/3,Early / Late,--,,
Ridley,Special Attacks,Side B (Space Pirate Rush),22,78,--,--,**,22—34,--,**,**,--,44,,
Ridley,Special Attacks,"Side B (Space Pirate Rush, Air)",22,60,--,--,**,22—34,"Landing hitbox on frame 1 after a grab, then transitions to ground drag",**,**,--,26,,
Ridley,Special Attacks,"Side B (Space Pirate Rush, Success)",10/24/28/32...,60,--,4.0/2.0,**,**,Drag begins on 24. Deals damage every four frames.,**,**,Initial / Drag,--,,
Ridley,Special Attacks,"Space Pirate Rush, Manual/Ledge/Air Release",2/7/2,41/42/41,--,7.0/7.0/7.0,**,**,Can manually release on 48 on the ground. 43 in the air.,**,**,Ground/Ledge/Air,--,,
Ridley,Special Attacks,Up B (Wing Blitz),34/36/37,**,32/35,18.0 / 16.0 / 15.0 / 5.0,-28,34—57/36—55/37—59,Second landing lag is for a dive directly into the ground. Wing intangibility on frame 34-57 when traveling up. 36-59 when traveling horizontally. Damage dependent on direction travelled. Landing hit on frame 1. Advantage is for that. Grabs ledges on frame 35/37/38.,10/10/10/6,16/14/14/6,Up/horizontal/down/landing,--,,
Ridley,Special Attacks,Down B (Skewer),30,96/67,--,5.0 | 45.0 / 10.0,-29,30—31,Total frames is 67 when you fail to skewer. Ridley does not suffer hitlag from a grazing hit.,6,2,graze | skewer,65,,
Ridley,Special Attacks,Grab,8,34,--,--,,8—10,--,,,,24,,
Ridley,Special Attacks,Dash Grab,11,42,--,--,,11—13,--,,,,29,,
Ridley,Special Attacks,Pivot Grab,12,39,--,--,,12—14,--,,,,25,,
Ridley,Special Attacks,Pummel,**,**,**,**,,,**,,,,,,
Ridley,Special Attacks,Forward Throw,13,37,--,**,,,--,,,,,,
Ridley,Special Attacks,Backward Throw,18,45,--,**,,,--,,,,,,
Ridley,Special Attacks,Up Throw,14/19,43,--,**,,,--,,,,,,
Ridley,Special Attacks,Down Throw,25,35,--,**,,,--,,,,,,
Ridley,Special Attacks,Spot Dodge,,23/28,--,,,,Intangible on frame 3-18,,,,,,
Ridley,Special Attacks,Forward Roll,,32,--,,,,Intangible on frame 4-16,,,,,,
Ridley,Special Attacks,Backward Roll,,37,--,,,,Intangible on frame 5-17,,,,,,
Ridley,Special Attacks,Neutral Air Dodge,,46,10,,,,Intangible on frame 3-31,,,,,,
Ridley,Special Attacks,"Air Dodge, Down",,64,11-19,,,,Intangible on frame 3-22,,,,,,
Ridley,Special Attacks,"Air Dodge, Diagonally Down",,73,11-19,,,,Intangible on frame 3-22,,,,,,
Ridley,Special Attacks,"Air Dodge, Left/Right",,78,11-19,,,,Intangible on frame 3-22,,,,,,
Ridley,Special Attacks,"Air Dodge, Diagonally Up",,90,11-19,,,,Intangible on frame 3-22,,,,,,
Ridley,Special Attacks,"Air Dodge, Up",,103,11-19,,,,Intangible on frame 3-22,,,,,,
Ridley,Special Attacks,Stats,,,,,,,,,,,,,
Ridley,Special Attacks,Ledge Grab,,,,,,,,,,,,,
Ridley,Special Attacks,Ledge Hang,,,,,,,,,,,,,
Ridley,Special Attacks,Ledge Roll,,,,,,,,,,,,,
Ridley,Special Attacks,Getup Attacks,,,,,,,,,,,,,
Ridley,Grabs / Throws,Grab,8,34,--,--,,8—10,--,,,,24,,
Ridley,Grabs / Throws,Dash Grab,11,42,--,--,,11—13,--,,,,29,,
Ridley,Grabs / Throws,Pivot Grab,12,39,--,--,,12—14,--,,,,25,,
Ridley,Grabs / Throws,Pummel,**,**,**,**,,,**,,,,,,
Ridley,Grabs / Throws,Forward Throw,13,37,--,**,,,--,,,,,,
Ridley,Grabs / Throws,Backward Throw,18,45,--,**,,,--,,,,,,
Ridley,Grabs / Throws,Up Throw,14/19,43,--,**,,,--,,,,,,
Ridley,Grabs / Throws,Down Throw,25,35,--,**,,,--,,,,,,
Ridley,Grabs / Throws,Spot Dodge,,23/28,--,,,,Intangible on frame 3-18,,,,,,
Ridley,Grabs / Throws,Forward Roll,,32,--,,,,Intangible on frame 4-16,,,,,,
Ridley,Grabs / Throws,Backward Roll,,37,--,,,,Intangible on frame 5-17,,,,,,
Ridley,Grabs / Throws,Neutral Air Dodge,,46,10,,,,Intangible on frame 3-31,,,,,,
Ridley,Grabs / Throws,"Air Dodge, Down",,64,11-19,,,,Intangible on frame 3-22,,,,,,
Ridley,Grabs / Throws,"Air Dodge, Diagonally Down",,73,11-19,,,,Intangible on frame 3-22,,,,,,
Ridley,Grabs / Throws,"Air Dodge, Left/Right",,78,11-19,,,,Intangible on frame 3-22,,,,,,
Ridley,Grabs / Throws,"Air Dodge, Diagonally Up",,90,11-19,,,,Intangible on frame 3-22,,,,,,
Ridley,Grabs / Throws,"Air Dodge, Up",,103,11-19,,,,Intangible on frame 3-22,,,,,,
Ridley,Grabs / Throws,Stats,,,,,,,,,,,,,
Ridley,Grabs / Throws,Ledge Grab,,,,,,,,,,,,,
Ridley,Grabs / Throws,Ledge Hang,,,,,,,,,,,,,
Ridley,Grabs / Throws,Ledge Roll,,,,,,,,,,,,,
Ridley,Grabs / Throws,Getup Attacks,,,,,,,,,,,,,
Ridley,Dodges / Rolls,Spot Dodge,,23/28,--,,,,Intangible on frame 3-18,,,,,,
Ridley,Dodges / Rolls,Forward Roll,,32,--,,,,Intangible on frame 4-16,,,,,,
Ridley,Dodges / Rolls,Backward Roll,,37,--,,,,Intangible on frame 5-17,,,,,,
Ridley,Dodges / Rolls,Neutral Air Dodge,,46,10,,,,Intangible on frame 3-31,,,,,,
Ridley,Dodges / Rolls,"Air Dodge, Down",,64,11-19,,,,Intangible on frame 3-22,,,,,,
Ridley,Dodges / Rolls,"Air Dodge, Diagonally Down",,73,11-19,,,,Intangible on frame 3-22,,,,,,
Ridley,Dodges / Rolls,"Air Dodge, Left/Right",,78,11-19,,,,Intangible on frame 3-22,,,,,,
Ridley,Dodges / Rolls,"Air Dodge, Diagonally Up",,90,11-19,,,,Intangible on frame 3-22,,,,,,
Ridley,Dodges / Rolls,"Air Dodge, Up",,103,11-19,,,,Intangible on frame 3-22,,,,,,
Ridley,Dodges / Rolls,Stats,,,,,,,,,,,,,
Ridley,Dodges / Rolls,Ledge Grab,,,,,,,,,,,,,
Ridley,Dodges / Rolls,Ledge Hang,,,,,,,,,,,,,
Ridley,Dodges / Rolls,Ledge Roll,,,,,,,,,,,,,
Ridley,Dodges / Rolls,Getup Attacks,,,,,,,,,,,,,
Ridley,Misc Info,Stats,,,,,,,,,,,,"Stats Weight — 107 Gravity — 0.090 Walk Speed — 1.1 Run Speed — 2.2 Initial Dash — 1.8 Air Speed — 1.05 Total Air Acceleration — 0.07 SH / FH / SHFF / FHFF Frames — 35 / 51 / 23 / 34 Fall Speed / Fast Fall Speed — 1.78 / 2.848 Out of Shield, Neutral Air — 11 frames Out of Shield, Up Smash — 12 frames Out of Shield, Forward Air or Back Air — 13 frames Shield Grab (Grab, post-Shieldstun) — 12 frames Shield Drop — 11 frames (universal) Jump Squat (pre-Jump frames) — 3 frames (universal)","[('Neutral Air', '11'), ('Up Smash', '12'), ('Forward Air or Back Air', '13')]"
Ridley,Misc Info,Ledge Grab,,,,,,,,,,,,Ledge Grab Normal,
Ridley,Misc Info,Ledge Hang,,,,,,,,,,,,Ledge Hang ,
Ridley,Misc Info,Ledge Roll,,,,,,,,,,,,Ledge Roll ,
Ridley,Misc Info,Getup Attacks,,,,,,,,,,,,Getup Attacks Facing UpFacing DownTripLedge,
