character,section,move,startup,total_frames,landing_lag,damage,advantage_on_shield,active_frames,notes,shield_lag,shield_stun,hitbox_type,end_lag,misc_raw,oos_options
Lucas,Ground Attacks,Side B (PK Fire),21,52,19,3.0/7.0/4.0,-24,21—38(1—19),Explosion 1 frame after projectile hits something. Does not erupt on shields. PK Fire Burst is frames 1-20.,5,2,Spark/Burst Close/Burst Far,14,,
Lucas,Ground Attacks,Up B (PK Thunder),20,--,--,2.5/0.7,--,20—**,Hits every six frames as it passes through somebody. 44 endlag when projectile ends,5,2,Head/Tail,--,,
Lucas,Ground Attacks,"Up B, Self-hit (PK Thunder 2)",1/4/6/8/10/12/14/17/20/23/26/29,60,30,5.0/2.0/1.5/10.0,-21,1—2/4—5/6—7/8—9/10—11/12—13/14—15/17—19/20—21/23—24/26—27/29—30,Total frames refers to travel along the ground. Intangibility on frames 1-9.,9/7/7/15,-/-/-10,First/early/late/final,30,,
Lucas,Ground Attacks,Down B (PSI Magnet),19 (7 is start of absorb),27,--,8.0,+0,19,"Absorbs as early as frame 7. On release, startup is 1 with 9 total frames",11,8,--,8,,
Lucas,Ground Attacks,Grab,12,46,--,--,,12—17,--,,,,29,,
Lucas,Ground Attacks,Dash Grab,14,54,--,--,,14—19,--,,,,35,,
Lucas,Ground Attacks,Pivot Grab,15,49,--,--,,15—20,--,,,,29,,
Lucas,Ground Attacks,Pummel,1,19,--,1.3,,,Total frames includes 13 frames of hitlag,,,,,,
Lucas,Ground Attacks,Forward Throw,23,52,--,10.0,,,--,,,,,,
Lucas,Ground Attacks,Backward Throw,20,52,--,10.0,,,--,,,,,,
Lucas,Ground Attacks,Up Throw,25,55,--,10.0,,,--,,,,,,
Lucas,Ground Attacks,Down Throw,41,57,--,11.0,,,--,,,,,,
Lucas,Ground Attacks,Spot Dodge,,20/25,--,,,,Intangible on frame 3-17,,,,,,
Lucas,Ground Attacks,Forward Roll,,29,--,,,,Intangible on frame 4-15,,,,,,
Lucas,Ground Attacks,Backward Roll,,34,--,,,,Intangible on frame 5-16,,,,,,
Lucas,Ground Attacks,Neutral Air Dodge,,56,10,,,,Intangible on frame 3-30,,,,,,
Lucas,Ground Attacks,"Air Dodge, Down",,75,11-19,,,,Intangible on frame 3-21,,,,,,
Lucas,Ground Attacks,"Air Dodge, Diagonally Down",,85,11-19,,,,Intangible on frame 3-21,,,,,,
Lucas,Ground Attacks,"Air Dodge, Left/Right",,95,11-19,,,,Intangible on frame 3-21,,,,,,
Lucas,Ground Attacks,"Air Dodge, Diagonally Up",,117,11-19,,,,Intangible on frame 3-21,,,,,,
Lucas,Ground Attacks,"Air Dodge, Up",,126,11-19,,,,Intangible on frame 3-21,,,,,,
Lucas,Ground Attacks,Stats,,,,,,,,,,,,,
Lucas,Ground Attacks,Ledge Grab,,,,,,,,,,,,,
Lucas,Ground Attacks,Ledge Hang,,,,,,,,,,,,,
Lucas,Ground Attacks,Ledge Roll,,,,,,,,,,,,,
Lucas,Ground Attacks,Getup Attacks,,,,,,,,,,,,,
Lucas,Aerial Attacks,Neutral Air,7.../26,44,12,2.0/4.0,-10/-9,7—21 (rehit: 5) / 26,Autocancels on frame 37 onward,7/10,2/3,Multi/Final,23,,
Lucas,Aerial Attacks,Forward Air,9,41,7,9.0/12.5,-3/-2,9—10/11—12,Autocancels on frame 34 onward,7/15,4/5,Close/Far,29,,
Lucas,Aerial Attacks,Back Air,15,39,9,9.0 / 12.0 / 7.0,-5/-4/-6,15—19(19—22),Autocancels on frame 1-2 and 34 onward,11/13/10,4/5/3,Close/medium/far,17,,
Lucas,Aerial Attacks,Up Air,7,31,7,11.0,-3,7—10,Autocancels on frame 34 onward,9,4,--,21,,
Lucas,Aerial Attacks,Down Air,10/18/26/34,56,16,3.5/5.0,-14/-13,10—12/18—20/26—28/34—35,Autocancels on frame 47 onward,8/9,2/3,Multi/Final,21,,
Lucas,Aerial Attacks,Z Air,9,51,8,5.0/3.0,-2,9—12(13—21),Tethers on frame 7.,6,6,--,30,,
Lucas,Aerial Attacks,Neutral B (PK Freeze),40-92,66-118,--,10.0—23.0,-14 to -5,40—43(92—95),"From charge release, startup is 5 and total frames is 31",8—14,4—7,--,--,,
Lucas,Aerial Attacks,Side B (PK Fire),21,52,19,3.0/7.0/4.0,-24,21—38(1—19),Explosion 1 frame after projectile hits something. Does not erupt on shields. PK Fire Burst is frames 1-20.,5,2,Spark/Burst Close/Burst Far,14,,
Lucas,Aerial Attacks,Up B (PK Thunder),20,--,--,2.5/0.7,--,20—**,Hits every six frames as it passes through somebody. 44 endlag when projectile ends,5,2,Head/Tail,--,,
Lucas,Aerial Attacks,"Up B, Self-hit (PK Thunder 2)",1/4/6/8/10/12/14/17/20/23/26/29,60,30,5.0/2.0/1.5/10.0,-21,1—2/4—5/6—7/8—9/10—11/12—13/14—15/17—19/20—21/23—24/26—27/29—30,Total frames refers to travel along the ground. Intangibility on frames 1-9.,9/7/7/15,-/-/-10,First/early/late/final,30,,
Lucas,Aerial Attacks,Down B (PSI Magnet),19 (7 is start of absorb),27,--,8.0,+0,19,"Absorbs as early as frame 7. On release, startup is 1 with 9 total frames",11,8,--,8,,
Lucas,Aerial Attacks,Grab,12,46,--,--,,12—17,--,,,,29,,
Lucas,Aerial Attacks,Dash Grab,14,54,--,--,,14—19,--,,,,35,,
Lucas,Aerial Attacks,Pivot Grab,15,49,--,--,,15—20,--,,,,29,,
Lucas,Aerial Attacks,Pummel,1,19,--,1.3,,,Total frames includes 13 frames of hitlag,,,,,,
Lucas,Aerial Attacks,Forward Throw,23,52,--,10.0,,,--,,,,,,
Lucas,Aerial Attacks,Backward Throw,20,52,--,10.0,,,--,,,,,,
Lucas,Aerial Attacks,Up Throw,25,55,--,10.0,,,--,,,,,,
Lucas,Aerial Attacks,Down Throw,41,57,--,11.0,,,--,,,,,,
Lucas,Aerial Attacks,Spot Dodge,,20/25,--,,,,Intangible on frame 3-17,,,,,,
Lucas,Aerial Attacks,Forward Roll,,29,--,,,,Intangible on frame 4-15,,,,,,
Lucas,Aerial Attacks,Backward Roll,,34,--,,,,Intangible on frame 5-16,,,,,,
Lucas,Aerial Attacks,Neutral Air Dodge,,56,10,,,,Intangible on frame 3-30,,,,,,
Lucas,Aerial Attacks,"Air Dodge, Down",,75,11-19,,,,Intangible on frame 3-21,,,,,,
Lucas,Aerial Attacks,"Air Dodge, Diagonally Down",,85,11-19,,,,Intangible on frame 3-21,,,,,,
Lucas,Aerial Attacks,"Air Dodge, Left/Right",,95,11-19,,,,Intangible on frame 3-21,,,,,,
Lucas,Aerial Attacks,"Air Dodge, Diagonally Up",,117,11-19,,,,Intangible on frame 3-21,,,,,,
Lucas,Aerial Attacks,"Air Dodge, Up",,126,11-19,,,,Intangible on frame 3-21,,,,,,
Lucas,Aerial Attacks,Stats,,,,,,,,,,,,,
Lucas,Aerial Attacks,Ledge Grab,,,,,,,,,,,,,
Lucas,Aerial Attacks,Ledge Hang,,,,,,,,,,,,,
Lucas,Aerial Attacks,Ledge Roll,,,,,,,,,,,,,
Lucas,Aerial Attacks,Getup Attacks,,,,,,,,,,,,,
Lucas,Special Attacks,Neutral B (PK Freeze),40-92,66-118,--,10.0—23.0,-14 to -5,40—43(92—95),"From charge release, startup is 5 and total frames is 31",8—14,4—7,--,--,,
Lucas,Special Attacks,Side B (PK Fire),21,52,19,3.0/7.0/4.0,-24,21—38(1—19),Explosion 1 frame after projectile hits something. Does not erupt on shields. PK Fire Burst is frames 1-20.,5,2,Spark/Burst Close/Burst Far,14,,
Lucas,Special Attacks,Up B (PK Thunder),20,--,--,2.5/0.7,--,20—**,Hits every six frames as it passes through somebody. 44 endlag when projectile ends,5,2,Head/Tail,--,,
Lucas,Special Attacks,"Up B, Self-hit (PK Thunder 2)",1/4/6/8/10/12/14/17/20/23/26/29,60,30,5.0/2.0/1.5/10.0,-21,1—2/4—5/6—7/8—9/10—11/12—13/14—15/17—19/20—21/23—24/26—27/29—30,Total frames refers to travel along the ground. Intangibility on frames 1-9.,9/7/7/15,-/-/-10,First/early/late/final,30,,
Lucas,Special Attacks,Down B (PSI Magnet),19 (7 is start of absorb),27,--,8.0,+0,19,"Absorbs as early as frame 7. On release, startup is 1 with 9 total frames",11,8,--,8,,
Lucas,Special Attacks,Grab,12,46,--,--,,12—17,--,,,,29,,
Lucas,Special Attacks,Dash Grab,14,54,--,--,,14—19,--,,,,35,,
Lucas,Special Attacks,Pivot Grab,15,49,--,--,,15—20,--,,,,29,,
Lucas,Special Attacks,Pummel,1,19,--,1.3,,,Total frames includes 13 frames of hitlag,,,,,,
Lucas,Special Attacks,Forward Throw,23,52,--,10.0,,,--,,,,,,
Lucas,Special Attacks,Backward Throw,20,52,--,10.0,,,--,,,,,,
Lucas,Special Attacks,Up Throw,25,55,--,10.0,,,--,,,,,,
Lucas,Special Attacks,Down Throw,41,57,--,11.0,,,--,,,,,,
Lucas,Special Attacks,Spot Dodge,,20/25,--,,,,Intangible on frame 3-17,,,,,,
Lucas,Special Attacks,Forward Roll,,29,--,,,,Intangible on frame 4-15,,,,,,
Lucas,Special Attacks,Backward Roll,,34,--,,,,Intangible on frame 5-16,,,,,,
Lucas,Special Attacks,Neutral Air Dodge,,56,10,,,,Intangible on frame 3-30,,,,,,
Lucas,Special Attacks,"Air Dodge, Down",,75,11-19,,,,Intangible on frame 3-21,,,,,,
Lucas,Special Attacks,"Air Dodge, Diagonally Down",,85,11-19,,,,Intangible on frame 3-21,,,,,,
Lucas,Special Attacks,"Air Dodge, Left/Right",,95,11-19,,,,Intangible on frame 3-21,,,,,,
Lucas,Special Attacks,"Air Dodge, Diagonally Up",,117,11-19,,,,Intangible on frame 3-21,,,,,,
Lucas,Special Attacks,"Air Dodge, Up",,126,11-19,,,,Intangible on frame 3-21,,,,,,
Lucas,Special Attacks,Stats,,,,,,,,,,,,,
Lucas,Special Attacks,Ledge Grab,,,,,,,,,,,,,
Lucas,Special Attacks,Ledge Hang,,,,,,,,,,,,,
Lucas,Special Attacks,Ledge Roll,,,,,,,,,,,,,
Lucas,Special Attacks,Getup Attacks,,,,,,,,,,,,,
Lucas,Grabs / Throws,Grab,12,46,--,--,,12—17,--,,,,29,,
Lucas,Grabs / Throws,Dash Grab,14,54,--,--,,14—19,--,,,,35,,
Lucas,Grabs / Throws,Pivot Grab,15,49,--,--,,15—20,--,,,,29,,
Lucas,Grabs / Throws,Pummel,1,19,--,1.3,,,Total frames includes 13 frames of hitlag,,,,,,
Lucas,Grabs / Throws,Forward Throw,23,52,--,10.0,,,--,,,,,,
Lucas,Grabs / Throws,Backward Throw,20,52,--,10.0,,,--,,,,,,
Lucas,Grabs / Throws,Up Throw,25,55,--,10.0,,,--,,,,,,
Lucas,Grabs / Throws,Down Throw,41,57,--,11.0,,,--,,,,,,
Lucas,Grabs / Throws,Spot Dodge,,20/25,--,,,,Intangible on frame 3-17,,,,,,
Lucas,Grabs / Throws,Forward Roll,,29,--,,,,Intangible on frame 4-15,,,,,,
Lucas,Grabs / Throws,Backward Roll,,34,--,,,,Intangible on frame 5-16,,,,,,
Lucas,Grabs / Throws,Neutral Air Dodge,,56,10,,,,Intangible on frame 3-30,,,,,,
Lucas,Grabs / Throws,"Air Dodge, Down",,75,11-19,,,,Intangible on frame 3-21,,,,,,
Lucas,Grabs / Throws,"Air Dodge, Diagonally Down",,85,11-19,,,,Intangible on frame 3-21,,,,,,
Lucas,Grabs / Throws,"Air Dodge, Left/Right",,95,11-19,,,,Intangible on frame 3-21,,,,,,
Lucas,Grabs / Throws,"Air Dodge, Diagonally Up",,117,11-19,,,,Intangible on frame 3-21,,,,,,
Lucas,Grabs / Throws,"Air Dodge, Up",,126,11-19,,,,Intangible on frame 3-21,,,,,,
Lucas,Grabs / Throws,Stats,,,,,,,,,,,,,
Lucas,Grabs / Throws,Ledge Grab,,,,,,,,,,,,,
Lucas,Grabs / Throws,Ledge Hang,,,,,,,,,,,,,
Lucas,Grabs / Throws,Ledge Roll,,,,,,,,,,,,,
Lucas,Grabs / Throws,Getup Attacks,,,,,,,,,,,,,
Lucas,Dodges / Rolls,Spot Dodge,,20/25,--,,,,Intangible on frame 3-17,,,,,,
Lucas,Dodges / Rolls,Forward Roll,,29,--,,,,Intangible on frame 4-15,,,,,,
Lucas,Dodges / Rolls,Backward Roll,,34,--,,,,Intangible on frame 5-16,,,,,,
Lucas,Dodges / Rolls,Neutral Air Dodge,,56,10,,,,Intangible on frame 3-30,,,,,,
Lucas,Dodges / Rolls,"Air Dodge, Down",,75,11-19,,,,Intangible on frame 3-21,,,,,,
Lucas,Dodges / Rolls,"Air Dodge, Diagonally Down",,85,11-19,,,,Intangible on frame 3-21,,,,,,
Lucas,Dodges / Rolls,"Air Dodge, Left/Right",,95,11-19,,,,Intangible on frame 3-21,,,,,,
Lucas,Dodges / Rolls,"Air Dodge, Diagonally Up",,117,11-19,,,,Intangible on frame 3-21,,,,,,
Lucas,Dodges / Rolls,"Air Dodge, Up",,126,11-19,,,,Intangible on frame 3-21,,,,,,
Lucas,Dodges / Rolls,Stats,,,,,,,,,,,,,
Lucas,Dodges / Rolls,Ledge Grab,,,,,,,,,,,,,
Lucas,Dodges / Rolls,Ledge Hang,,,,,,,,,,,,,
Lucas,Dodges / Rolls,Ledge Roll,,,,,,,,,,,,,
Lucas,Dodges / Rolls,Getup Attacks,,,,,,,,,,,,,
Lucas,Misc Info,Stats,,,,,,,,,,,,"Stats Weight — 94 Gravity — 0.090 Walk Speed — 0.893 Run Speed — 1.65 Initial Dash — 1.815 Air Speed — 1.155 Total Air Acceleration — 0.095 SH / FH / SHFF / FHFF Frames — 34 / 50 / 23 / 35 Fall Speed / Fast Fall Speed — 1.37 / 2.192 Out of Shield, Neutral Air, Up Air — 10 frames Out of Shield, Forward Air or Z Air — 12 frames Out of Shield, Down Air or Jab — 13 frames Shield Grab (Grab, post-Shieldstun) — 16 frames Shield Drop — 11 frames (universal) Jump Squat (pre-Jump frames) — 3 frames (universal)","[('Neutral Air, Up Air', '10'), ('Forward Air or Z Air', '12'), ('Down Air or Jab', '13')]"
Lucas,Misc Info,Ledge Grab,,,,,,,,,,,,Ledge Grab NormalTetherTethered ledgeUp B,
Lucas,Misc Info,Ledge Hang,,,,,,,,,,,,Ledge Hang ,
Lucas,Misc Info,Ledge Roll,,,,,,,,,,,,Ledge Roll ,
Lucas,Misc Info,Getup Attacks,,,,,,,,,,,,Getup Attacks Facing UpFacing DownTripLedge,
