character,section,move,startup,total_frames,landing_lag,damage,advantage_on_shield,active_frames,notes,shield_lag,shield_stun,hitbox_type,end_lag,misc_raw,oos_options
Kirby,Aerial Attacks,Side B (Hammer),11(+15),54,--,19.0—28.8,-26 to -18,26—27 (11—12 from charge),Startup is 11 from charging state. Takes 15 frames to enter charging state.,14—16,17—25,--,27,,
Kirby,Aerial Attacks,"Hammer, Full Charge",11,59,--,35.0,-17,11—12,"If on the ground, invulnerable on frame 2-10 and Super armor on frame 11-17. Reaches full charge on frame 135.",30,31,--,47,,
Kirby,Aerial Attacks,Hammer (Air),28/42,71,--,16.0,**/**,28—29/42—43,--,10/10,14/14,--,28,,
Kirby,Aerial Attacks,Up B (Final Cutter),23/(41/50...)/**/**,--,30,5.0/2.0/(5.0/2.0)/6.0,--/--/-21/**,23—26/(41—49/50...),Landing projectile appears on frames 1-2/3-19.,6/4/6/**,6/3/3/**,Rising/Falling/Landing/Projectile,--,,
Kirby,Aerial Attacks,Down B (Stone),11,--,--,14.0,-35,**,Emerging from stone is a 31 frame animation. Stone armor begins on frame 11. On Shield data assumes release immediately after hit.,10,13,--,--,,
Kirby,Aerial Attacks,"Down B, Air (Stone, Air)",29,--,--,18.0,-17,29—47 (**),Stone armor begins on frame 19. Active frames can be longer depending on release timing. On Shield data assumes release immediately after hit.,11,16,--,--,,
Kirby,Aerial Attacks,Grab,6,34,--,--,,6—7,--,,,,27,,
Kirby,Aerial Attacks,Dash Grab,9,41,--,--,,9—10,--,,,,31,,
Kirby,Aerial Attacks,Pivot Grab,10,36,--,--,,10—11,--,,,,25,,
Kirby,Aerial Attacks,Pummel,1,15,--,1.0,,,Total frames includes 10 frames of hitlag,,,,,,
Kirby,Aerial Attacks,Forward Throw,45,58,--,2.0/5.0,,,--,,,,,,
Kirby,Aerial Attacks,Backward Throw,41,49,--,8.0,,,--,,,,,,
Kirby,Aerial Attacks,Up Throw,58,86,--,10.0,,,Startup and total frames assume level ground. Endlag is always 30 after landing.	Deals 7.0 damage and knockback to anyone near Kirby on frames 45—53.,,,,,,
Kirby,Aerial Attacks,Down Throw,9,87,--,1.0/2.0,,,Throw releases on 58. Active: 9—10/13—14/17—18/21—22/25—26/29—30/33—34/37—38/41—42/56—57.,,,,,,
Kirby,Aerial Attacks,Spot Dodge,,21/26,--,,,,Intangible on frame 3-17,,,,,,
Kirby,Aerial Attacks,Forward Roll,,30,--,,,,Intangible on frame 4-15,,,,,,
Kirby,Aerial Attacks,Backward Roll,,35,--,,,,Intangible on frame 5-16,,,,,,
Kirby,Aerial Attacks,Neutral Air Dodge,,62,10,,,,Intangible on frame 3-29,,,,,,
Kirby,Aerial Attacks,"Air Dodge, Down",,82,11-19,,,,Intangible on frame 3-21,,,,,,
Kirby,Aerial Attacks,"Air Dodge, Diagonally Down",,91,11-19,,,,Intangible on frame 3-21,,,,,,
Kirby,Aerial Attacks,"Air Dodge, Left/Right",,102,11-19,,,,Intangible on frame 3-21,,,,,,
Kirby,Aerial Attacks,"Air Dodge, Diagonally Up",,134,11-19,,,,Intangible on frame 3-21,,,,,,
Kirby,Aerial Attacks,"Air Dodge, Up",,141,11-19,,,,Intangible on frame 3-21,,,,,,
Kirby,Aerial Attacks,Stats,,,,,,,,,,,,,
Kirby,Aerial Attacks,Ledge Grab,,,,,,,,,,,,,
Kirby,Aerial Attacks,Ledge Hang,,,,,,,,,,,,,
Kirby,Aerial Attacks,Ledge Roll,,,,,,,,,,,,,
Kirby,Aerial Attacks,Getup Attacks,,,,,,,,,,,,,
Kirby,Special Attacks,Neutral B (Inhale),10,67,--,--,--,10—44 (longer if held),Minimum total frames is 67. Endlag is 19 frames upon release. Can eat projectiles. Projectile eat animation is 51 frames long,--,--,--,--,,
Kirby,Special Attacks,"Inhale, Copy/Spit",8/8,20/30,--,10.0(Swallow)/6.0(Spit),**,**,--,**,**,--,--,,
Kirby,Special Attacks,Side B (Hammer),11(+15),54,--,19.0—28.8,-26 to -18,26—27 (11—12 from charge),Startup is 11 from charging state. Takes 15 frames to enter charging state.,14—16,17—25,--,27,,
Kirby,Special Attacks,"Hammer, Full Charge",11,59,--,35.0,-17,11—12,"If on the ground, invulnerable on frame 2-10 and Super armor on frame 11-17. Reaches full charge on frame 135.",30,31,--,47,,
Kirby,Special Attacks,Hammer (Air),28/42,71,--,16.0,**/**,28—29/42—43,--,10/10,14/14,--,28,,
Kirby,Special Attacks,Up B (Final Cutter),23/(41/50...)/**/**,--,30,5.0/2.0/(5.0/2.0)/6.0,--/--/-21/**,23—26/(41—49/50...),Landing projectile appears on frames 1-2/3-19.,6/4/6/**,6/3/3/**,Rising/Falling/Landing/Projectile,--,,
Kirby,Special Attacks,Down B (Stone),11,--,--,14.0,-35,**,Emerging from stone is a 31 frame animation. Stone armor begins on frame 11. On Shield data assumes release immediately after hit.,10,13,--,--,,
Kirby,Special Attacks,"Down B, Air (Stone, Air)",29,--,--,18.0,-17,29—47 (**),Stone armor begins on frame 19. Active frames can be longer depending on release timing. On Shield data assumes release immediately after hit.,11,16,--,--,,
Kirby,Special Attacks,Grab,6,34,--,--,,6—7,--,,,,27,,
Kirby,Special Attacks,Dash Grab,9,41,--,--,,9—10,--,,,,31,,
Kirby,Special Attacks,Pivot Grab,10,36,--,--,,10—11,--,,,,25,,
Kirby,Special Attacks,Pummel,1,15,--,1.0,,,Total frames includes 10 frames of hitlag,,,,,,
Kirby,Special Attacks,Forward Throw,45,58,--,2.0/5.0,,,--,,,,,,
Kirby,Special Attacks,Backward Throw,41,49,--,8.0,,,--,,,,,,
Kirby,Special Attacks,Up Throw,58,86,--,10.0,,,Startup and total frames assume level ground. Endlag is always 30 after landing.	Deals 7.0 damage and knockback to anyone near Kirby on frames 45—53.,,,,,,
Kirby,Special Attacks,Down Throw,9,87,--,1.0/2.0,,,Throw releases on 58. Active: 9—10/13—14/17—18/21—22/25—26/29—30/33—34/37—38/41—42/56—57.,,,,,,
Kirby,Special Attacks,Spot Dodge,,21/26,--,,,,Intangible on frame 3-17,,,,,,
Kirby,Special Attacks,Forward Roll,,30,--,,,,Intangible on frame 4-15,,,,,,
Kirby,Special Attacks,Backward Roll,,35,--,,,,Intangible on frame 5-16,,,,,,
Kirby,Special Attacks,Neutral Air Dodge,,62,10,,,,Intangible on frame 3-29,,,,,,
Kirby,Special Attacks,"Air Dodge, Down",,82,11-19,,,,Intangible on frame 3-21,,,,,,
Kirby,Special Attacks,"Air Dodge, Diagonally Down",,91,11-19,,,,Intangible on frame 3-21,,,,,,
Kirby,Special Attacks,"Air Dodge, Left/Right",,102,11-19,,,,Intangible on frame 3-21,,,,,,
Kirby,Special Attacks,"Air Dodge, Diagonally Up",,134,11-19,,,,Intangible on frame 3-21,,,,,,
Kirby,Special Attacks,"Air Dodge, Up",,141,11-19,,,,Intangible on frame 3-21,,,,,,
Kirby,Special Attacks,Stats,,,,,,,,,,,,,
Kirby,Special Attacks,Ledge Grab,,,,,,,,,,,,,
Kirby,Special Attacks,Ledge Hang,,,,,,,,,,,,,
Kirby,Special Attacks,Ledge Roll,,,,,,,,,,,,,
Kirby,Special Attacks,Getup Attacks,,,,,,,,,,,,,
Kirby,Grabs / Throws,Grab,6,34,--,--,,6—7,--,,,,27,,
Kirby,Grabs / Throws,Dash Grab,9,41,--,--,,9—10,--,,,,31,,
Kirby,Grabs / Throws,Pivot Grab,10,36,--,--,,10—11,--,,,,25,,
Kirby,Grabs / Throws,Pummel,1,15,--,1.0,,,Total frames includes 10 frames of hitlag,,,,,,
Kirby,Grabs / Throws,Forward Throw,45,58,--,2.0/5.0,,,--,,,,,,
Kirby,Grabs / Throws,Backward Throw,41,49,--,8.0,,,--,,,,,,
Kirby,Grabs / Throws,Up Throw,58,86,--,10.0,,,Startup and total frames assume level ground. Endlag is always 30 after landing.	Deals 7.0 damage and knockback to anyone near Kirby on frames 45—53.,,,,,,
Kirby,Grabs / Throws,Down Throw,9,87,--,1.0/2.0,,,Throw releases on 58. Active: 9—10/13—14/17—18/21—22/25—26/29—30/33—34/37—38/41—42/56—57.,,,,,,
Kirby,Grabs / Throws,Spot Dodge,,21/26,--,,,,Intangible on frame 3-17,,,,,,
Kirby,Grabs / Throws,Forward Roll,,30,--,,,,Intangible on frame 4-15,,,,,,
Kirby,Grabs / Throws,Backward Roll,,35,--,,,,Intangible on frame 5-16,,,,,,
Kirby,Grabs / Throws,Neutral Air Dodge,,62,10,,,,Intangible on frame 3-29,,,,,,
Kirby,Grabs / Throws,"Air Dodge, Down",,82,11-19,,,,Intangible on frame 3-21,,,,,,
Kirby,Grabs / Throws,"Air Dodge, Diagonally Down",,91,11-19,,,,Intangible on frame 3-21,,,,,,
Kirby,Grabs / Throws,"Air Dodge, Left/Right",,102,11-19,,,,Intangible on frame 3-21,,,,,,
Kirby,Grabs / Throws,"Air Dodge, Diagonally Up",,134,11-19,,,,Intangible on frame 3-21,,,,,,
Kirby,Grabs / Throws,"Air Dodge, Up",,141,11-19,,,,Intangible on frame 3-21,,,,,,
Kirby,Grabs / Throws,Stats,,,,,,,,,,,,,
Kirby,Grabs / Throws,Ledge Grab,,,,,,,,,,,,,
Kirby,Grabs / Throws,Ledge Hang,,,,,,,,,,,,,
Kirby,Grabs / Throws,Ledge Roll,,,,,,,,,,,,,
Kirby,Grabs / Throws,Getup Attacks,,,,,,,,,,,,,
Kirby,Dodges / Rolls,Spot Dodge,,21/26,--,,,,Intangible on frame 3-17,,,,,,
Kirby,Dodges / Rolls,Forward Roll,,30,--,,,,Intangible on frame 4-15,,,,,,
Kirby,Dodges / Rolls,Backward Roll,,35,--,,,,Intangible on frame 5-16,,,,,,
Kirby,Dodges / Rolls,Neutral Air Dodge,,62,10,,,,Intangible on frame 3-29,,,,,,
Kirby,Dodges / Rolls,"Air Dodge, Down",,82,11-19,,,,Intangible on frame 3-21,,,,,,
Kirby,Dodges / Rolls,"Air Dodge, Diagonally Down",,91,11-19,,,,Intangible on frame 3-21,,,,,,
Kirby,Dodges / Rolls,"Air Dodge, Left/Right",,102,11-19,,,,Intangible on frame 3-21,,,,,,
Kirby,Dodges / Rolls,"Air Dodge, Diagonally Up",,134,11-19,,,,Intangible on frame 3-21,,,,,,
Kirby,Dodges / Rolls,"Air Dodge, Up",,141,11-19,,,,Intangible on frame 3-21,,,,,,
Kirby,Dodges / Rolls,Stats,,,,,,,,,,,,,
Kirby,Dodges / Rolls,Ledge Grab,,,,,,,,,,,,,
Kirby,Dodges / Rolls,Ledge Hang,,,,,,,,,,,,,
Kirby,Dodges / Rolls,Ledge Roll,,,,,,,,,,,,,
Kirby,Dodges / Rolls,Getup Attacks,,,,,,,,,,,,,
Kirby,Misc Info,Stats,,,,,,,,,,,,"Stats Weight — 79 Gravity — 0.064 Walk Speed — 0.977 Run Speed — 1.727 Initial Dash — 1.9 Air Speed — 0.84 Total Air Acceleration — 0.095 SH / FH / SHFF / FHFF Frames — 39 / 53 / 26 / 36 Fall Speed / Fast Fall Speed — 1.23 / 1.968 Out of Shield, Back Air — 9 frames Out of Shield, Neutral Air or Up Air — 11 frames Out of Shield, Up Smash — 12 frames Shield Grab (Grab, post-Shieldstun) — 10 frames Shield Drop — 11 frames (universal) Jump Squat (pre-Jump frames) — 3 frames (universal)","[('Back Air', '9'), ('Neutral Air or Up Air', '11'), ('Up Smash', '12')]"
Kirby,Misc Info,Ledge Grab,,,,,,,,,,,,Ledge Grab Normal,
Kirby,Misc Info,Ledge Hang,,,,,,,,,,,,Ledge Hang ,
Kirby,Misc Info,Ledge Roll,,,,,,,,,,,,Ledge Roll ,
Kirby,Misc Info,Getup Attacks,,,,,,,,,,,,Getup Attacks Facing UpFacing DownTripLedge,
