character,section,move,startup,total_frames,landing_lag,damage,advantage_on_shield,active_frames,notes,shield_lag,shield_stun,hitbox_type,end_lag,misc_raw,oos_options
Pt_charizard,Ground Attacks,Forward Throw,27,59,--,10.0,,,--,,,,,,
Pt_charizard,Ground Attacks,Backward Throw,26,32,--,10.0,,,--,,,,,,
Pt_charizard,Ground Attacks,Up Throw,52/58,79,--,8.0/3.0,,,--,,,,,,
Pt_charizard,Ground Attacks,Down Throw,24/30/36/42/48/55,76,--,1.0,,,--,,,,,,
Pt_charizard,Ground Attacks,Spot Dodge,,23/28,--,,,,Intangible on frame 3-18,,,,,,
Pt_charizard,Ground Attacks,Forward Roll,,32,--,,,,Intangible on frame 4-16,,,,,,
Pt_charizard,Ground Attacks,Backward Roll,,37,--,,,,Intangible on frame 5-17,,,,,,
Pt_charizard,Ground Attacks,Neutral Air Dodge,,49,10,,,,Intangible on frame 3-30,,,,,,
Pt_charizard,Ground Attacks,"Air Dodge, Down",,70,11-19,,,,Intangible on frame 3-22,,,,,,
Pt_charizard,Ground Attacks,"Air Dodge, Diagonally Down",,78,11-19,,,,Intangible on frame 3-22,,,,,,
Pt_charizard,Ground Attacks,"Air Dodge, Left/Right",,85,11-19,,,,Intangible on frame 3-22,,,,,,
Pt_charizard,Ground Attacks,"Air Dodge, Diagonally Up",,99,11-19,,,,Intangible on frame 3-22,,,,,,
Pt_charizard,Ground Attacks,"Air Dodge, Up",,105,11-19,,,,Intangible on frame 3-22,,,,,,
Pt_charizard,Ground Attacks,Stats,,,,,,,,,,,,,
Pt_charizard,Ground Attacks,Ledge Grab,,,,,,,,,,,,,
Pt_charizard,Ground Attacks,Ledge Hang,,,,,,,,,,,,,
Pt_charizard,Ground Attacks,Ledge Roll,,,,,,,,,,,,,
Pt_charizard,Ground Attacks,Getup Attacks,,,,,,,,,,,,,
Pt_charizard,Aerial Attacks,Neutral Air,8,39,10,9.0/12.0,-6/-5,8—20,Autocancels on frame 1-3 and 31 onward,7/9,4/5,Close/Far,19,,
Pt_charizard,Aerial Attacks,Forward Air,8,45,19,12.0/13.0,-14/-14,8—9/10—12,Autocancels on frame 1-4 and 35 onward,9/9,5/5,Close/Far,33,,
Pt_charizard,Aerial Attacks,Back Air,14,45,20,11.0/14.0/16.0,-16/-15/-14,14/15—16,Autocancels on frame 1-3 and 44 onward,8/10/10,4/5/6,Close/far/farther,29,,
Pt_charizard,Aerial Attacks,Up Air,12,45,13,13.0,-8,12—15,Head intangibility on frame 11-15. Autocancels on frame 1-3 and 38 onward,9,5,--,30,,
Pt_charizard,Aerial Attacks,Down Air,18,51,21,14.0/8.0,-16/-17,18—21/22—25,Autocancels on frame 1-5 and 42 onward,10/7,5/4,Early/Late,26,,
Pt_charizard,Aerial Attacks,Neutral B (Flamethrower),19/26/33/40,70,--,2.0/1.0,-24,19—22/26—29/33—36/40—43,Startup and total frames are the minimum. Endlag is 27 from extended use,4/4,2/2,Close/Far,27,,
Pt_charizard,Aerial Attacks,Side B (Flare Blitz),23,101,--,6.0/18.0,-52/-66,23—51,58 endlag on hit if nothing catches your fall first. Lands on 48 on level ground and can input a wakeup move on 73. Total frames is when you don't hit anything. Explosion is frames 2—4 after connecting. Damage based armor 15% (18% in 1v1) on frames 23—51.,6/15,-/6,--,50,,
Pt_charizard,Aerial Attacks,Up B (Fly),9...,--,30,5.0/2.0/4.0,--,9—10/16—26(rehit: 3)/27—28,Super armor on frame 4-15,6/4/5,6/3/5,--,--,,
Pt_charizard,Aerial Attacks,Down B (Pokemon Change),--,39,--,--,--,**,Invulnerable on frame 1-25. ~140 frame period before you can change again.,--,--,--,--,,
Pt_charizard,Aerial Attacks,Grab,8,39,--,--,,8—10,--,,,,29,,
Pt_charizard,Aerial Attacks,Dash Grab,11,45,--,--,,11—13,--,,,,32,,
Pt_charizard,Aerial Attacks,Pivot Grab,12,42,--,--,,12—14,--,,,,28,,
Pt_charizard,Aerial Attacks,Pummel,2,21,--,1.6,,,Total frames includes 14 frames of hitlag,,,,,,
Pt_charizard,Aerial Attacks,Forward Throw,27,59,--,10.0,,,--,,,,,,
Pt_charizard,Aerial Attacks,Backward Throw,26,32,--,10.0,,,--,,,,,,
Pt_charizard,Aerial Attacks,Up Throw,52/58,79,--,8.0/3.0,,,--,,,,,,
Pt_charizard,Aerial Attacks,Down Throw,24/30/36/42/48/55,76,--,1.0,,,--,,,,,,
Pt_charizard,Aerial Attacks,Spot Dodge,,23/28,--,,,,Intangible on frame 3-18,,,,,,
Pt_charizard,Aerial Attacks,Forward Roll,,32,--,,,,Intangible on frame 4-16,,,,,,
Pt_charizard,Aerial Attacks,Backward Roll,,37,--,,,,Intangible on frame 5-17,,,,,,
Pt_charizard,Aerial Attacks,Neutral Air Dodge,,49,10,,,,Intangible on frame 3-30,,,,,,
Pt_charizard,Aerial Attacks,"Air Dodge, Down",,70,11-19,,,,Intangible on frame 3-22,,,,,,
Pt_charizard,Aerial Attacks,"Air Dodge, Diagonally Down",,78,11-19,,,,Intangible on frame 3-22,,,,,,
Pt_charizard,Aerial Attacks,"Air Dodge, Left/Right",,85,11-19,,,,Intangible on frame 3-22,,,,,,
Pt_charizard,Aerial Attacks,"Air Dodge, Diagonally Up",,99,11-19,,,,Intangible on frame 3-22,,,,,,
Pt_charizard,Aerial Attacks,"Air Dodge, Up",,105,11-19,,,,Intangible on frame 3-22,,,,,,
Pt_charizard,Aerial Attacks,Stats,,,,,,,,,,,,,
Pt_charizard,Aerial Attacks,Ledge Grab,,,,,,,,,,,,,
Pt_charizard,Aerial Attacks,Ledge Hang,,,,,,,,,,,,,
Pt_charizard,Aerial Attacks,Ledge Roll,,,,,,,,,,,,,
Pt_charizard,Aerial Attacks,Getup Attacks,,,,,,,,,,,,,
Pt_charizard,Special Attacks,Neutral B (Flamethrower),19/26/33/40,70,--,2.0/1.0,-24,19—22/26—29/33—36/40—43,Startup and total frames are the minimum. Endlag is 27 from extended use,4/4,2/2,Close/Far,27,,
Pt_charizard,Special Attacks,Side B (Flare Blitz),23,101,--,6.0/18.0,-52/-66,23—51,58 endlag on hit if nothing catches your fall first. Lands on 48 on level ground and can input a wakeup move on 73. Total frames is when you don't hit anything. Explosion is frames 2—4 after connecting. Damage based armor 15% (18% in 1v1) on frames 23—51.,6/15,-/6,--,50,,
Pt_charizard,Special Attacks,Up B (Fly),9...,--,30,5.0/2.0/4.0,--,9—10/16—26(rehit: 3)/27—28,Super armor on frame 4-15,6/4/5,6/3/5,--,--,,
Pt_charizard,Special Attacks,Down B (Pokemon Change),--,39,--,--,--,**,Invulnerable on frame 1-25. ~140 frame period before you can change again.,--,--,--,--,,
Pt_charizard,Special Attacks,Grab,8,39,--,--,,8—10,--,,,,29,,
Pt_charizard,Special Attacks,Dash Grab,11,45,--,--,,11—13,--,,,,32,,
Pt_charizard,Special Attacks,Pivot Grab,12,42,--,--,,12—14,--,,,,28,,
Pt_charizard,Special Attacks,Pummel,2,21,--,1.6,,,Total frames includes 14 frames of hitlag,,,,,,
Pt_charizard,Special Attacks,Forward Throw,27,59,--,10.0,,,--,,,,,,
Pt_charizard,Special Attacks,Backward Throw,26,32,--,10.0,,,--,,,,,,
Pt_charizard,Special Attacks,Up Throw,52/58,79,--,8.0/3.0,,,--,,,,,,
Pt_charizard,Special Attacks,Down Throw,24/30/36/42/48/55,76,--,1.0,,,--,,,,,,
Pt_charizard,Special Attacks,Spot Dodge,,23/28,--,,,,Intangible on frame 3-18,,,,,,
Pt_charizard,Special Attacks,Forward Roll,,32,--,,,,Intangible on frame 4-16,,,,,,
Pt_charizard,Special Attacks,Backward Roll,,37,--,,,,Intangible on frame 5-17,,,,,,
Pt_charizard,Special Attacks,Neutral Air Dodge,,49,10,,,,Intangible on frame 3-30,,,,,,
Pt_charizard,Special Attacks,"Air Dodge, Down",,70,11-19,,,,Intangible on frame 3-22,,,,,,
Pt_charizard,Special Attacks,"Air Dodge, Diagonally Down",,78,11-19,,,,Intangible on frame 3-22,,,,,,
Pt_charizard,Special Attacks,"Air Dodge, Left/Right",,85,11-19,,,,Intangible on frame 3-22,,,,,,
Pt_charizard,Special Attacks,"Air Dodge, Diagonally Up",,99,11-19,,,,Intangible on frame 3-22,,,,,,
Pt_charizard,Special Attacks,"Air Dodge, Up",,105,11-19,,,,Intangible on frame 3-22,,,,,,
Pt_charizard,Special Attacks,Stats,,,,,,,,,,,,,
Pt_charizard,Special Attacks,Ledge Grab,,,,,,,,,,,,,
Pt_charizard,Special Attacks,Ledge Hang,,,,,,,,,,,,,
Pt_charizard,Special Attacks,Ledge Roll,,,,,,,,,,,,,
Pt_charizard,Special Attacks,Getup Attacks,,,,,,,,,,,,,
Pt_charizard,Grabs / Throws,Grab,8,39,--,--,,8—10,--,,,,29,,
Pt_charizard,Grabs / Throws,Dash Grab,11,45,--,--,,11—13,--,,,,32,,
Pt_charizard,Grabs / Throws,Pivot Grab,12,42,--,--,,12—14,--,,,,28,,
Pt_charizard,Grabs / Throws,Pummel,2,21,--,1.6,,,Total frames includes 14 frames of hitlag,,,,,,
Pt_charizard,Grabs / Throws,Forward Throw,27,59,--,10.0,,,--,,,,,,
Pt_charizard,Grabs / Throws,Backward Throw,26,32,--,10.0,,,--,,,,,,
Pt_charizard,Grabs / Throws,Up Throw,52/58,79,--,8.0/3.0,,,--,,,,,,
Pt_charizard,Grabs / Throws,Down Throw,24/30/36/42/48/55,76,--,1.0,,,--,,,,,,
Pt_charizard,Grabs / Throws,Spot Dodge,,23/28,--,,,,Intangible on frame 3-18,,,,,,
Pt_charizard,Grabs / Throws,Forward Roll,,32,--,,,,Intangible on frame 4-16,,,,,,
Pt_charizard,Grabs / Throws,Backward Roll,,37,--,,,,Intangible on frame 5-17,,,,,,
Pt_charizard,Grabs / Throws,Neutral Air Dodge,,49,10,,,,Intangible on frame 3-30,,,,,,
Pt_charizard,Grabs / Throws,"Air Dodge, Down",,70,11-19,,,,Intangible on frame 3-22,,,,,,
Pt_charizard,Grabs / Throws,"Air Dodge, Diagonally Down",,78,11-19,,,,Intangible on frame 3-22,,,,,,
Pt_charizard,Grabs / Throws,"Air Dodge, Left/Right",,85,11-19,,,,Intangible on frame 3-22,,,,,,
Pt_charizard,Grabs / Throws,"Air Dodge, Diagonally Up",,99,11-19,,,,Intangible on frame 3-22,,,,,,
Pt_charizard,Grabs / Throws,"Air Dodge, Up",,105,11-19,,,,Intangible on frame 3-22,,,,,,
Pt_charizard,Grabs / Throws,Stats,,,,,,,,,,,,,
Pt_charizard,Grabs / Throws,Ledge Grab,,,,,,,,,,,,,
Pt_charizard,Grabs / Throws,Ledge Hang,,,,,,,,,,,,,
Pt_charizard,Grabs / Throws,Ledge Roll,,,,,,,,,,,,,
Pt_charizard,Grabs / Throws,Getup Attacks,,,,,,,,,,,,,
Pt_charizard,Dodges / Rolls,Spot Dodge,,23/28,--,,,,Intangible on frame 3-18,,,,,,
Pt_charizard,Dodges / Rolls,Forward Roll,,32,--,,,,Intangible on frame 4-16,,,,,,
Pt_charizard,Dodges / Rolls,Backward Roll,,37,--,,,,Intangible on frame 5-17,,,,,,
Pt_charizard,Dodges / Rolls,Neutral Air Dodge,,49,10,,,,Intangible on frame 3-30,,,,,,
Pt_charizard,Dodges / Rolls,"Air Dodge, Down",,70,11-19,,,,Intangible on frame 3-22,,,,,,
Pt_charizard,Dodges / Rolls,"Air Dodge, Diagonally Down",,78,11-19,,,,Intangible on frame 3-22,,,,,,
Pt_charizard,Dodges / Rolls,"Air Dodge, Left/Right",,85,11-19,,,,Intangible on frame 3-22,,,,,,
Pt_charizard,Dodges / Rolls,"Air Dodge, Diagonally Up",,99,11-19,,,,Intangible on frame 3-22,,,,,,
Pt_charizard,Dodges / Rolls,"Air Dodge, Up",,105,11-19,,,,Intangible on frame 3-22,,,,,,
Pt_charizard,Dodges / Rolls,Stats,,,,,,,,,,,,,
Pt_charizard,Dodges / Rolls,Ledge Grab,,,,,,,,,,,,,
Pt_charizard,Dodges / Rolls,Ledge Hang,,,,,,,,,,,,,
Pt_charizard,Dodges / Rolls,Ledge Roll,,,,,,,,,,,,,
Pt_charizard,Dodges / Rolls,Getup Attacks,,,,,,,,,,,,,
Pt_charizard,Misc Info,Stats,,,,,,,,,,,,"Stats Weight — 116 Gravity — 0.110 Walk Speed — 1.187 Run Speed — 2.2 Initial Dash — 2.288 Air Speed — 1.103 Total Air Acceleration — 0.06 SH / FH / SHFF / FHFF Frames — 33 / 48 / 24 / 34 Fall Speed / Fast Fall Speed — 1.52 / 2.432 Out of Shield, Up Smash — 6 frames Out of Shield, Up B — 9 frames Out of Shield, Neutral Air or Forward Air — 11 frames Shield Grab (Grab, post-Shieldstun) — 12 frames Shield Drop — 11 frames (universal) Jump Squat (pre-Jump frames) — 3 frames (universal)","[('Up Smash', '6'), ('Up B', '9'), ('Neutral Air or Forward Air', '11')]"
Pt_charizard,Misc Info,Ledge Grab,,,,,,,,,,,,Ledge Grab Normal,
Pt_charizard,Misc Info,Ledge Hang,,,,,,,,,,,,Ledge Hang ,
Pt_charizard,Misc Info,Ledge Roll,,,,,,,,,,,,Ledge Roll ,
Pt_charizard,Misc Info,Getup Attacks,,,,,,,,,,,,Getup Attacks Facing UpFacing DownTripLedge,
